Time	R.ASISX	R.ASISY	R.ASISZ	L.ASISX	L.ASISY	L.ASISZ	R.PSISX	R.PSISY	R.PSISZ	L.PSISX	L.PSISY	L.PSISZ	L.Iliac.CrestX	L.Iliac.CrestY	L.Iliac.CrestZ	R.Iliac.CrestX	R.Iliac.CrestY	R.Iliac.CrestZ	R.GTRX	R.GTRY	R.GTRZ	R.KneeX	R.KneeY	R.KneeZ	R.HFX	R.HFY	R.HFZ	R.TTX	R.TTY	R.TTZ	R.AnkleX	R.AnkleY	R.AnkleZ	R.HeelX	R.HeelY	R.HeelZ	R.MT1X	R.MT1Y	R.MT1Z	R.MT5X	R.MT5Y	R.MT5Z	L.GTRX	L.GTRY	L.GTRZ	L.KneeX	L.KneeY	L.KneeZ	L.HFX	L.HFY	L.HFZ	L.TTX	L.TTY	L.TTZ	L.AnkleX	L.AnkleY	L.AnkleZ	L.HeelX	L.HeelY	L.HeelZ	L.MT1X	L.MT1Y	L.MT1Z	L.MT5X	L.MT5Y	L.MT5Z
0	-406.029	979.007	-104.842	-402.82	969.489	-375.362	-615.036	998.867	-182.299	-614.297	1007.6	-280.922	-509.719	1053.26	-425.688	-505.309	1069.86	-64.4301	-503.396	896.184	-32.288	-337.071	537.601	-62.8333	-357.21	460.389	-62.7088	-271.566	450.233	-99.2967	-408.187	89.7611	-118.759	-444.07	85.1973	-184.646	-249.665	55.8055	-97.2982	-309.212	46.8474	-49.004	-521.998	887.997	-444.039	-567.945	512.088	-385.629	-602.85	439.705	-380.123	-517.92	421.379	-343.416	-642.34	68.6515	-317.325	-689.226	60.1743	-266.704	-468.9	41.8347	-287.167	-511.269	26.9342	-362.679
0.007	-395.756	977.092	-105.212	-394.054	967.491	-375.849	-605.27	997.543	-181.917	-605.051	1006.58	-279.753	-501.346	1051.48	-425.583	-496.491	1068.32	-64.819	-492.655	894.621	-32.0143	-325.444	535.557	-63.5063	-342.484	456.914	-62.8143	-258.441	449.907	-101.472	-378.075	84.2047	-118.286	-413.793	78.0592	-184.009	-218.123	57.8826	-96.5653	-277.119	45.7443	-48.0097	-514.803	887.317	-443.745	-565.19	512.037	-385.275	-601.064	440.265	-379.792	-515.418	420.666	-344.605	-642.009	68.9813	-316.201	-688.673	60.5666	-265.311	-468.543	41.8063	-287.441	-511.486	26.8985	-362.66
0.013	-385.347	974.918	-105.438	-385.469	965.441	-376.334	-595.321	996.17	-180.214	-595.585	1005.59	-278.564	-492.967	1049.66	-425.424	-487.212	1066.25	-65.1564	-482.056	892.514	-31.8737	-313.996	533.12	-64.5136	-327.949	453.544	-63.2002	-245.722	449.287	-103.724	-347.723	79.1863	-117.718	-383.312	71.3202	-183.491	-186.713	60.4349	-95.9852	-244.929	45.3367	-47.5879	-507.552	886.517	-443.385	-561.754	512.008	-384.339	-598.254	440.35	-379.126	-512.757	419.567	-343.121	-642.073	69.1007	-316.011	-687.588	60.6474	-263.837	-468.22	41.7625	-287.667	-511.741	26.9023	-362.573
0.02	-374.207	972.602	-105.302	-376.699	963.258	-376.724	-585.675	995.021	-179.699	-586.229	1004.43	-277.329	-485.231	1047.93	-425.819	-476.51	1063.89	-64.6926	-472.233	890.718	-31.2691	-302.997	530.529	-65.6067	-313.879	450.617	-63.6599	-233.323	448.418	-106.035	-317.351	75.1045	-116.994	-352.983	65.9026	-182.479	-155.332	63.4027	-95.7455	-212.946	45.7079	-47.7222	-500.051	885.796	-442.823	-558.139	511.374	-384.089	-594.755	440.229	-378.408	-509.214	418.705	-342.232	-641.494	69.5199	-313.96	-687.036	61.0523	-262.459	-467.867	41.6624	-287.821	-512.031	26.894	-362.437
0.027	-364.053	970.026	-105.654	-367.87	961.077	-376.976	-576.146	993.609	-179.922	-576.987	1003.1	-276.223	-476.856	1045.89	-425.784	-464.591	1061.58	-63.6382	-461.068	888.809	-31.2387	-292.352	527.959	-66.8374	-300.509	448.242	-64.3678	-221.255	447.505	-107.879	-287.252	71.8218	-115.947	-322.824	61.4436	-181.317	-124.243	67.1583	-95.676	-180.986	47.0203	-47.2048	-492.408	884.746	-442.332	-553.973	510.954	-383.459	-590.638	439.873	-377.495	-505.245	417.834	-341.237	-641.229	69.8725	-312.826	-686.515	61.4907	-260.937	-467.521	41.5678	-287.958	-512.355	26.9964	-362.308
0.033	-353.743	967.39	-105.846	-358.992	958.736	-377.158	-565.662	991.265	-177.337	-567.284	1001.94	-275.117	-468.357	1043.79	-425.721	-454.351	1059.16	-63.4442	-451.493	886.423	-31.7234	-282.132	525.372	-67.9482	-288.375	446.205	-65.2028	-209.391	446.859	-109.802	-257.607	69.9162	-114.854	-293.063	57.8131	-179.968	-93.752	71.7713	-95.8974	-149.697	49.0652	-46.9899	-484.88	883.573	-441.875	-549.15	510.2	-382.726	-586.196	439.475	-376.639	-501.03	416.735	-340.325	-640.947	70.0404	-311.63	-685.981	62.015	-259.431	-467.206	41.4772	-288.073	-512.624	27.0012	-362.131
0.04	-343.421	964.569	-106.109	-350.167	956.473	-377.239	-555.817	989.404	-176.348	-557.877	1000.44	-273.945	-459.812	1041.58	-425.597	-444.064	1056.66	-63.1853	-441.172	883.587	-31.866	-272.371	522.768	-68.8216	-277.078	443.971	-66.2083	-197.347	445.94	-110.027	-228.325	68.7481	-113.767	-263.884	54.9226	-178.313	-64.2837	77.26	-96.3709	-118.684	51.9229	-47.0627	-477.224	882.278	-441.367	-543.817	509.682	-381.518	-581.397	438.99	-375.661	-496.565	415.514	-339.393	-640.547	70.2321	-310.389	-685.954	62.8984	-258.201	-466.869	41.3815	-288.176	-512.84	27.0114	-361.963
0.047	-332.798	961.665	-106.324	-341.101	954.121	-377.305	-545.735	987.401	-175.351	-548.247	999.099	-272.783	-451.147	1039.39	-425.431	-433.811	1054.04	-62.8397	-429.13	881.399	-30.9419	-263.041	520.119	-69.3796	-266.192	441.476	-67.0258	-185.404	445.75	-111.179	-199.339	68.1184	-112.457	-235.56	52.8475	-176.453	-35.7084	83.4447	-97.7637	-88.361	55.8781	-47.3019	-469.594	880.892	-440.822	-538.257	508.723	-380.592	-576.423	438.445	-374.709	-492.01	414.169	-338.372	-640.164	70.5636	-309.415	-685.271	63.4898	-256.745	-466.51	41.266	-288.258	-513.077	27.0121	-361.778
0.053	-322.016	958.759	-106.336	-332.196	951.737	-377.258	-535.801	985.48	-174.301	-538.706	997.464	-271.592	-442.345	1037.09	-425.108	-423.163	1051.19	-62.3597	-419.376	878.439	-31.4486	-253.929	517.236	-69.7321	-255.396	438.894	-67.7481	-174.157	445.381	-111.403	-171.864	68.8527	-111.194	-208.17	51.4295	-174.466	-8.01757	90.0201	-98.3504	-59.2062	60.8236	-47.5196	-461.686	879.484	-440.223	-532.385	507.668	-379.708	-570.956	437.621	-373.329	-487.141	412.827	-337.683	-639.711	70.9314	-308.491	-684.739	64.1232	-255.575	-466.157	41.1172	-288.311	-513.292	27.0463	-361.553
0.06	-311.265	955.804	-106.434	-323.211	949.53	-377.176	-525.599	983.45	-173.187	-529.056	995.865	-270.388	-433.453	1034.84	-424.682	-412.938	1048.35	-61.7475	-408.591	874.389	-31.4935	-245.115	514.238	-69.7315	-244.622	436.316	-68.3941	-162.333	444.8	-111.287	-145.165	70.0455	-109.909	-181.896	50.7071	-172.609	18.3774	96.9059	-99.7287	-30.791	66.1428	-47.8252	-453.642	878.047	-439.568	-526.152	506.605	-378.87	-565.876	437.069	-372.435	-482.231	411.465	-337.045	-639.198	71.1595	-307.468	-683.635	64.5636	-254.406	-465.882	41.0388	-288.314	-513.504	27.0784	-361.326
