Time	R.ASISX	R.ASISY	R.ASISZ	L.ASISX	L.ASISY	L.ASISZ	R.PSISX	R.PSISY	R.PSISZ	L.PSISX	L.PSISY	L.PSISZ	L.Iliac.CrestX	L.Iliac.CrestY	L.Iliac.CrestZ	R.Iliac.CrestX	R.Iliac.CrestY	R.Iliac.CrestZ	R.GTRX	R.GTRY	R.GTRZ	R.KneeX	R.KneeY	R.KneeZ	R.HFX	R.HFY	R.HFZ	R.TTX	R.TTY	R.TTZ	R.AnkleX	R.AnkleY	R.AnkleZ	R.HeelX	R.HeelY	R.HeelZ	R.MT1X	R.MT1Y	R.MT1Z	R.MT5X	R.MT5Y	R.MT5Z	L.GTRX	L.GTRY	L.GTRZ	L.KneeX	L.KneeY	L.KneeZ	L.HFX	L.HFY	L.HFZ	L.TTX	L.TTY	L.TTZ	L.AnkleX	L.AnkleY	L.AnkleZ	L.HeelX	L.HeelY	L.HeelZ	L.MT1X	L.MT1Y	L.MT1Z	L.MT5X	L.MT5Y	L.MT5Z
0	-195.327	965.73	-334.206	-183.617	960.017	-73.5755	-389.305	988.83	-236.752	-380.757	980.907	-145.438	-280.29	1023.41	-26.4685	-291.743	1012.7	-376.6	-285.402	849.428	-390.855	-297.937	477.492	-321.533	-313.011	420.832	-318.757	-250.978	405.13	-287.606	-334.217	67.9245	-264.77	-376.426	45.9419	-231.599	-180.296	39.6962	-205.606	-206.339	23.9383	-280.755	-246.015	862.108	-4.3118	-112.971	506.29	-34.8036	-128.032	457.518	-34.8079	-72.0899	432.594	-72.4526	-281.7	146.376	-100.984	-333.725	136.107	-146.079	-148.478	69.4214	-145.188	-182.459	66.16	-79.8627
0.007	-188.307	965.454	-334.562	-176.432	959.623	-73.9219	-382.866	988.809	-236.968	-373.783	980.709	-145.09	-273.401	1023.16	-26.4822	-285.349	1012.36	-376.807	-279.78	849.186	-390.912	-295.325	477.588	-321.313	-310.789	421.032	-318.509	-248.932	404.844	-287.335	-334.006	68.1154	-264.538	-376.353	46.2754	-231.23	-179.968	39.6015	-205.609	-206.351	23.9496	-280.877	-237.476	862.078	-4.51412	-103.53	506.247	-37.1782	-117.753	456.753	-37.1737	-60.8974	433.379	-74.8414	-259.166	139.184	-102.04	-310.544	126.78	-147.238	-122.562	67.2004	-145.947	-156.889	62.851	-80.5501
0.013	-181.62	964.935	-334.812	-169.122	959.161	-74.2709	-376.409	988.757	-237.073	-366.83	980.432	-144.782	-266.354	1022.89	-26.5895	-278.873	1011.9	-376.954	-274.213	849.036	-391.013	-292.75	477.642	-321.107	-308.463	421.175	-318.226	-246.83	404.604	-287.223	-333.789	68.3254	-264.322	-376.262	46.5829	-230.929	-179.731	39.2184	-205.45	-206.111	23.932	-280.918	-229.495	861.783	-4.79873	-94.5565	505.848	-39.3118	-107.769	455.711	-39.6204	-50.2357	434.001	-76.8796	-236.491	132.246	-103.108	-287.125	117.845	-148.479	-96.9137	65.3064	-146.211	-131.52	59.5419	-80.9419
0.02	-175.041	964.319	-335.026	-162.158	958.673	-74.4809	-370.118	988.997	-237.316	-359.852	980.091	-144.467	-259.206	1022.67	-26.5952	-272.254	1011.36	-377.085	-268.524	848.796	-391.065	-289.912	477.658	-320.873	-306.205	421.301	-318	-244.735	404.307	-286.925	-333.568	68.5224	-264.108	-376.162	46.8797	-230.67	-179.718	39.4516	-205.604	-206.113	23.9087	-280.886	-221.878	861.46	-5.10805	-86.0003	505.237	-41.5916	-98.2277	454.492	-41.951	-39.7075	434.606	-79.463	-213.652	125.476	-104.223	-262.974	109.207	-149.881	-71.2039	63.5738	-146.202	-106.044	56.4436	-81.265
0.027	-168.347	963.696	-335.13	-154.864	958.066	-74.7026	-363.855	989.151	-237.72	-352.926	979.719	-144.33	-251.992	1022.36	-26.7329	-265.684	1010.8	-377.247	-262.78	848.59	-391.15	-287.233	477.698	-320.721	-303.767	421.416	-317.743	-242.497	403.951	-286.748	-333.331	68.7224	-263.867	-376.041	47.2046	-230.422	-179.61	39.3936	-205.555	-206.127	23.8904	-280.861	-214.258	861.033	-5.33425	-77.8845	504.416	-43.7302	-88.9056	453.006	-44.2419	-29.887	434.769	-81.4952	-190.712	119.109	-105.126	-239.455	100.891	-150.872	-45.4819	61.972	-146.088	-80.6464	53.7178	-81.5752
0.033	-161.654	963.048	-335.218	-147.633	957.425	-74.9113	-355.753	988.23	-235.456	-345.946	979.342	-143.94	-244.676	1022.01	-26.879	-259.095	1010.18	-377.385	-256.974	848.331	-391.336	-284.383	477.687	-320.556	-301.405	421.59	-317.572	-240.163	403.61	-286.421	-333.071	69.0764	-264.077	-375.977	47.6073	-230.132	-179.519	39.3223	-205.539	-206.141	23.8635	-280.823	-206.505	860.498	-5.63683	-69.9132	503.175	-45.8278	-79.8634	451.316	-46.4514	-20.2274	435.063	-84.028	-167.574	112.974	-106.175	-215.363	92.9773	-151.985	-20.0099	60.8437	-146.125	-55.3395	51.533	-81.8332
0.04	-155.031	962.344	-335.381	-140.413	956.727	-75.13	-348.83	987.292	-235.846	-338.934	978.895	-143.723	-237.32	1021.56	-26.8763	-252.459	1009.54	-377.52	-251.165	848.088	-391.459	-281.551	477.637	-320.346	-299.069	421.704	-317.425	-237.875	403.355	-286.251	-332.906	69.3151	-263.884	-375.913	48.0069	-229.849	-179.4	39.2122	-205.463	-206.159	23.8434	-280.803	-198.999	859.86	-5.8019	-62.5356	501.721	-47.8122	-71.2619	449.408	-48.6222	-11.1649	435.042	-85.9525	-144.514	107.321	-107.157	-190.6	85.3035	-153.274	5.53516	60.0974	-145.953	-29.8964	49.8272	-81.8625
0.047	-148.336	961.596	-335.556	-133.135	955.998	-75.3902	-342.437	987.062	-236.221	-331.986	978.49	-143.415	-229.733	1021.13	-26.6401	-245.812	1008.88	-377.631	-245.236	847.762	-391.576	-278.677	477.654	-320.303	-296.662	421.876	-317.295	-235.645	403.109	-286.141	-332.739	69.581	-263.702	-375.816	48.3693	-229.643	-179.331	39.0373	-205.418	-206.162	23.8411	-280.785	-191.473	859.167	-6.06182	-55.6204	500.187	-49.6844	-63.0165	447.488	-50.7162	-2.40662	434.933	-87.9996	-121.228	102.032	-108.14	-166.559	78.5287	-154.258	31.1133	60.194	-146.068	-4.49559	48.554	-82.13
0.053	-141.631	960.86	-335.743	-125.703	955.263	-75.6133	-335.811	987.006	-235.687	-324.949	977.971	-142.886	-222.185	1020.4	-26.7329	-239.251	1008.2	-377.692	-239.276	847.449	-391.719	-275.816	477.609	-320.167	-294.142	421.974	-317.174	-233.422	402.719	-285.98	-332.595	69.8676	-263.535	-375.747	48.7916	-229.462	-179.449	39.0354	-205.347	-206.46	23.8018	-280.67	-183.96	858.411	-6.30297	-49.0663	498.369	-51.6598	-55.3156	445.221	-52.6331	5.8779	434.644	-89.8564	-98.0277	97.1239	-108.804	-142.351	72.6717	-156.046	56.3085	61.04	-146.227	20.7307	48.1057	-82.5383
0.06	-135.035	960.082	-335.847	-118.285	954.379	-75.9691	-328.64	986.479	-234.717	-317.885	977.34	-142.518	-214.837	1019.72	-26.7977	-232.653	1007.5	-377.695	-233.398	846.989	-392.033	-272.841	477.602	-320.075	-291.768	422.106	-317.065	-230.843	402.184	-286.012	-332.429	70.1761	-263.349	-375.688	49.2867	-229.211	-179.402	39.0992	-205.349	-206.512	23.7917	-280.636	-176.569	857.443	-6.54357	-42.7735	496.461	-53.589	-47.8312	442.914	-54.5821	13.7273	434.13	-91.674	-74.9564	92.9036	-109.83	-117.827	66.2756	-156.331	81.1478	62.1611	-146.425	45.6578	47.6061	-82.8629
