Time	R.ASISX	R.ASISY	R.ASISZ	L.ASISX	L.ASISY	L.ASISZ	R.PSISX	R.PSISY	R.PSISZ	L.PSISX	L.PSISY	L.PSISZ	L.Iliac.CrestX	L.Iliac.CrestY	L.Iliac.CrestZ	R.Iliac.CrestX	R.Iliac.CrestY	R.Iliac.CrestZ	R.GTRX	R.GTRY	R.GTRZ	R.KneeX	R.KneeY	R.KneeZ	R.HFX	R.HFY	R.HFZ	R.TTX	R.TTY	R.TTZ	R.AnkleX	R.AnkleY	R.AnkleZ	R.HeelX	R.HeelY	R.HeelZ	R.MT1X	R.MT1Y	R.MT1Z	R.MT5X	R.MT5Y	R.MT5Z	L.GTRX	L.GTRY	L.GTRZ	L.KneeX	L.KneeY	L.KneeZ	L.HFX	L.HFY	L.HFZ	L.TTX	L.TTY	L.TTZ	L.AnkleX	L.AnkleY	L.AnkleZ	L.HeelX	L.HeelY	L.HeelZ	L.MT1X	L.MT1Y	L.MT1Z	L.MT5X	L.MT5Y	L.MT5Z	R.Knee.MedialX	R.Knee.MedialY	R.Knee.MedialZ	R.Ankle.MedialX	R.Ankle.MedialY	R.Ankle.MedialZ	R.MT2X	R.MT2Y	R.MT2Z	L.Knee.MedialX	L.Knee.MedialY	L.Knee.MedialZ	L.Ankle.MedialX	L.Ankle.MedialY	L.Ankle.MedialZ	L.MT2X	L.MT2Y	L.MT2Z
0	848.885	983.997	1347.99	846.464	993.35	1095.98	662.638	995.299	1255.69	665.558	997.434	1187.22	766.067	1053.04	1058.8	755.008	1039.33	1387.2	744.173	894.702	1388.64	732.978	498.933	1398.18	724.838	439.604	1400.84	780.577	417.022	1353.39	678.02	68.6885	1395.02	635.039	50.2591	1345.86	840.67	37.9316	1347.03	795.533	30.1174	1423.9	762.835	885.19	1044.59	798.914	484.031	1061.87	778.081	430.385	1054.46	830.711	404.068	1112.9	685.174	74.3953	1036.18	636.318	50.0371	1078.64	834.835	40.198	1097.94	801.494	28.3968	1020.56	720.971	484.682	1272.66	702.693	82.7814	1315.48	832.139	35.3991	1376.38	782.32	477.975	1180.5	705.241	83.0931	1119.33	832.271	35.4672	1068.13
0.007	848.874	983.998	1348.01	846.448	993.35	1096	662.613	995.297	1255.7	665.546	997.433	1187.24	766.101	1053.05	1058.81	755.017	1039.32	1387.22	744.168	894.704	1388.65	732.993	498.921	1398.19	724.849	439.587	1400.84	780.595	417.037	1353.4	678.026	68.6764	1395.02	635.032	50.2559	1345.87	840.664	37.9325	1347.03	795.531	30.1151	1423.9	762.829	885.184	1044.61	798.904	484.039	1061.87	778.081	430.382	1054.46	830.709	404.066	1112.92	685.169	74.388	1036.19	636.305	50.0324	1078.65	834.835	40.193	1097.96	801.505	28.4013	1020.57	720.972	484.682	1272.68	702.68	82.7832	1315.46	832.139	35.3931	1376.38	782.332	477.952	1180.49	705.252	83.0844	1119.32	832.277	35.4585	1068.14
0.013	848.867	984.002	1348.03	846.426	993.346	1096.03	662.599	995.298	1255.71	665.525	997.437	1187.25	766.108	1053.06	1058.83	755.011	1039.34	1387.24	744.158	894.707	1388.67	733.003	498.901	1398.21	724.847	439.577	1400.86	780.614	417.029	1353.79	678.019	68.6759	1395.02	635.045	50.2371	1345.87	840.66	37.9287	1347.04	795.529	30.1132	1423.91	762.813	885.192	1044.63	798.9	484.041	1061.88	778.06	430.382	1054.46	830.695	404.074	1112.92	685.17	74.3808	1036.19	636.307	50.0349	1078.65	834.839	40.1962	1097.95	801.499	28.402	1020.56	720.97	484.668	1272.7	702.674	82.7775	1315.46	832.13	35.394	1376.38	782.306	477.974	1180.52	705.232	83.0776	1119.34	832.276	35.4629	1068.14
0.02	848.855	983.997	1348.04	846.401	993.351	1096.05	662.587	995.303	1255.73	665.518	997.44	1187.26	766.136	1053.07	1058.85	755.012	1039.35	1387.25	744.15	894.71	1388.68	733.007	498.917	1398.22	724.86	439.571	1400.87	780.61	417.028	1353.41	678.021	68.6698	1395.02	635.036	50.2404	1345.87	840.666	37.9315	1347.04	795.525	30.115	1423.91	762.799	885.189	1044.64	798.877	484.049	1061.88	778.058	430.391	1054.47	830.686	404.085	1112.92	685.166	74.3842	1036.19	636.311	50.0322	1078.65	834.843	40.1988	1097.95	801.498	28.405	1020.55	720.976	484.674	1272.7	702.677	82.774	1315.47	832.128	35.3952	1376.37	782.305	477.965	1180.52	705.245	83.0764	1119.33	832.281	35.4646	1068.13
0.027	848.844	983.999	1348.06	846.393	993.357	1096.09	662.567	995.298	1255.75	665.502	997.437	1187.27	766.132	1053.08	1058.88	754.997	1039.37	1387.26	744.135	894.718	1388.7	733.017	498.908	1398.23	724.877	439.578	1400.89	780.616	417.025	1353.43	678.024	68.6666	1395.02	635.046	50.2379	1345.88	840.663	37.9294	1347.03	795.527	30.1022	1423.89	762.78	885.196	1044.65	798.868	484.039	1061.9	778.028	430.385	1054.47	830.667	404.089	1112.93	685.173	74.3819	1036.19	636.304	50.0241	1078.65	834.836	40.193	1097.95	801.495	28.3998	1020.56	720.972	484.675	1272.72	702.679	82.7786	1315.47	832.14	35.389	1376.38	782.289	477.953	1180.52	705.239	83.0701	1119.34	832.285	35.4633	1068.13
0.033	848.827	984.004	1348.07	846.362	993.36	1096.09	662.554	995.298	1255.77	665.484	997.439	1187.3	766.125	1053.09	1058.91	754.998	1039.37	1387.27	744.123	894.714	1388.71	733.032	498.899	1398.25	724.868	439.551	1400.91	780.615	417.032	1353.42	678.029	68.6571	1395.03	635.041	50.2289	1345.87	840.666	37.9246	1347.04	795.535	30.1071	1423.9	762.76	885.191	1044.68	798.835	484.054	1061.89	778.008	430.396	1054.47	830.652	404.091	1112.92	685.163	74.3801	1036.19	636.295	50.0216	1078.65	834.844	40.2001	1097.95	801.495	28.4018	1020.55	720.965	484.677	1272.74	702.679	82.7781	1315.46	832.123	35.3993	1376.38	782.27	477.965	1180.53	705.242	83.074	1119.33	832.273	35.4604	1068.13
0.04	848.809	984	1348.09	846.354	993.359	1096.12	662.531	995.309	1255.79	665.461	997.441	1187.32	766.118	1053.11	1058.93	755	1039.38	1387.28	744.109	894.706	1388.73	733.038	498.902	1398.26	724.881	439.557	1400.92	780.613	417.031	1353.44	678.025	68.6557	1395.02	635.037	50.2345	1345.88	840.668	37.9334	1347.04	795.536	30.1195	1423.9	762.751	885.2	1044.7	798.817	484.039	1061.91	777.999	430.382	1054.48	830.628	404.093	1112.94	685.159	74.3752	1036.19	636.297	50.0207	1078.64	834.834	40.187	1097.94	801.501	28.3984	1020.55	720.948	484.677	1272.75	702.678	82.7861	1315.49	832.142	35.3873	1376.38	782.252	477.963	1180.54	705.236	83.0589	1119.33	832.279	35.4682	1068.12
0.047	848.784	984.004	1348.12	846.321	993.362	1096.14	662.514	995.318	1255.82	665.443	997.449	1187.33	766.111	1053.11	1058.95	754.978	1039.38	1387.3	744.093	894.713	1388.75	733.038	498.905	1398.28	724.88	439.558	1400.96	780.616	417.022	1353.45	678.027	68.6525	1395.04	635.037	50.2208	1345.87	840.664	37.9321	1347.04	795.542	30.1054	1423.89	762.719	885.195	1044.73	798.82	484.047	1061.93	777.964	430.388	1054.49	830.619	404.098	1112.95	685.163	74.3778	1036.19	636.295	50.0145	1078.65	834.837	40.1874	1097.95	801.49	28.4048	1020.55	720.943	484.687	1272.76	702.677	82.7836	1315.49	832.137	35.3933	1376.37	782.241	477.97	1180.56	705.237	83.0684	1119.33	832.274	35.4695	1068.13
0.053	848.762	984.006	1348.15	846.303	993.36	1096.15	662.497	995.323	1255.85	665.427	997.448	1187.35	766.096	1053.12	1058.98	754.955	1039.39	1387.31	744.07	894.718	1388.77	733.029	498.901	1398.3	724.875	439.547	1400.96	780.619	417.028	1353.46	678.02	68.6486	1395.04	635.03	50.2227	1345.88	840.662	37.9291	1347.04	795.538	30.1088	1423.9	762.704	885.199	1044.75	798.802	484.054	1061.93	777.964	430.395	1054.49	830.608	404.105	1112.96	685.157	74.3821	1036.18	636.295	50.0148	1078.63	834.832	40.1888	1097.95	801.507	28.3974	1020.55	720.94	484.692	1272.78	702.669	82.785	1315.47	832.127	35.3966	1376.37	782.221	477.966	1180.56	705.238	83.0637	1119.33	832.274	35.4694	1068.13
0.06	848.74	984.015	1348.17	846.28	993.364	1096.18	662.475	995.327	1255.87	665.404	997.451	1187.39	766.071	1053.12	1059	754.93	1039.4	1387.33	744.052	894.72	1388.79	733.007	498.898	1398.31	724.854	439.552	1401	780.611	417.04	1353.47	678.017	68.6529	1395.05	635.033	50.2188	1345.9	840.661	37.9377	1347.04	795.536	30.1046	1423.91	762.671	885.199	1044.78	798.778	484.059	1061.94	777.944	430.397	1054.5	830.593	404.11	1112.96	685.157	74.3841	1036.19	636.28	50.0097	1078.63	834.84	40.1905	1097.95	801.494	28.3997	1020.55	720.936	484.686	1272.79	702.664	82.7853	1315.49	832.133	35.3938	1376.37	782.196	477.962	1180.57	705.229	83.0692	1119.33	832.272	35.4706	1068.13
