Time	R.ASISX	R.ASISY	R.ASISZ	L.ASISX	L.ASISY	L.ASISZ	R.PSISX	R.PSISY	R.PSISZ	L.PSISX	L.PSISY	L.PSISZ	L.Iliac.CrestX	L.Iliac.CrestY	L.Iliac.CrestZ	R.Iliac.CrestX	R.Iliac.CrestY	R.Iliac.CrestZ	R.GTRX	R.GTRY	R.GTRZ	R.KneeX	R.KneeY	R.KneeZ	R.HFX	R.HFY	R.HFZ	R.TTX	R.TTY	R.TTZ	R.AnkleX	R.AnkleY	R.AnkleZ	R.HeelX	R.HeelY	R.HeelZ	R.MT1X	R.MT1Y	R.MT1Z	R.MT5X	R.MT5Y	R.MT5Z	L.GTRX	L.GTRY	L.GTRZ	L.KneeX	L.KneeY	L.KneeZ	L.HFX	L.HFY	L.HFZ	L.TTX	L.TTY	L.TTZ	L.AnkleX	L.AnkleY	L.AnkleZ	L.HeelX	L.HeelY	L.HeelZ	L.MT1X	L.MT1Y	L.MT1Z	L.MT5X	L.MT5Y	L.MT5Z
0	2330.61	863.867	1347.16	2306.24	874.662	1092.63	2149.2	935.836	1268.14	2147.97	948.768	1202.37	2243.9	960.888	1054.12	2230.52	948.836	1397.77	2242.43	785.321	1406.83	2405.02	455.026	1388.89	2407.9	392.162	1391.68	2475.12	402.441	1345.95	2493.2	57.7741	1344.51	2462.35	50.7238	1289.34	2637.69	68.5593	1302.4	2610.95	37.4651	1360.44	2174.06	815.061	1046.57	2097.52	463.614	1054.73	2063.49	412.075	1051.78	2103.44	376.465	1082.09	1875.11	119.66	1098.79	1840.65	130.722	1152.66	1995.72	34.3043	1125.53	1943.63	34.5047	1071.18
0.007	2332.26	863.885	1347.04	2307.13	873.426	1093.83	2149	935.788	1270.01	2148.95	947.616	1204.45	2243.98	960.077	1055.36	2233.29	947.512	1400.05	2244.75	783.459	1408.78	2404.11	455.143	1388.78	2407.45	393.118	1391.55	2474.8	402.949	1346.04	2486.9	59.4243	1344.43	2452.9	52.5543	1290.52	2630.48	57.0101	1296.01	2603.61	33.2203	1359.59	2174.99	813.679	1048.79	2100.69	462.173	1052.23	2065.54	411.398	1049.13	2104.74	374.324	1078.86	1868.3	125.128	1097.31	1835	138.165	1151.11	1983.74	34.0777	1125.74	1932.51	35.4428	1070.91
0.013	2333.7	865.142	1346.72	2307.81	872.269	1094.97	2148.92	937.334	1271.61	2149.76	946.773	1206.06	2243.81	959.669	1056.44	2235.99	946.475	1402.91	2246.77	782.178	1410.79	2404.34	459.042	1389.07	2407.27	395.844	1392.83	2475.1	404.856	1346.66	2480.44	62.2263	1344.27	2443	53.7372	1290.93	2622.26	53.5581	1293.3	2593.71	34.4439	1357.44	2175.95	812.038	1051.02	2105.11	460.618	1049.4	2068.77	410.507	1046.38	2107.16	372.165	1075.45	1862.87	130.784	1095.4	1830.71	146.174	1149.02	1972.22	33.8221	1125.8	1922.01	36.6845	1070.45
0.02	2334.21	867.33	1346.73	2308.44	871.31	1096.1	2148.94	939.505	1272.73	2150.11	946.202	1206.58	2243.81	959.576	1057.5	2236.97	946.195	1404.89	2248.01	782.169	1412.52	2405.93	462.591	1390.49	2409.09	398.827	1394.18	2475.62	406.649	1347.12	2469.2	62.0847	1344.37	2431.93	54.1243	1291.03	2611.17	53.7457	1295.06	2581.85	33.8226	1360.18	2176.85	810.096	1052.79	2110.92	458.578	1046.31	2073.53	409.469	1043.44	2110.84	369.943	1071.84	1858.91	136.669	1093.11	1828.11	154.369	1146.52	1960.74	33.6105	1126.03	1912.45	38.1878	1069.95
0.027	2333.77	869.668	1348.11	2308.73	870.451	1097.21	2148.79	941.098	1272.67	2150.14	945.893	1206.24	2243.69	959.19	1058.58	2236.22	946.668	1405.3	2247.48	785.902	1413.96	2409.36	466.044	1392.34	2411.37	401.214	1396.03	2475.99	407.776	1347.66	2456.49	61.478	1345	2420.24	54.47	1291.73	2599.71	51.819	1297.99	2569.48	32.7034	1363.22	2177.91	807.9	1054.18	2117.7	456.298	1043.26	2079.54	408.366	1040.29	2115.98	367.59	1068.34	1856.59	142.469	1090.57	1827.66	162.547	1143.82	1949.66	33.3048	1125.6	1903.44	40.0924	1069.1
0.033	2332.54	870.78	1350.7	2309.13	869.455	1098.57	2148.48	941.637	1271.86	2150.05	945.84	1205.46	2243.67	958.629	1059.55	2235.18	948.478	1405.29	2245.25	792.163	1414.89	2413.29	468.483	1394.54	2412.2	402.951	1398.7	2476.18	408.109	1347.8	2444.86	61.8519	1346.46	2408.35	54.9113	1293.93	2588.51	50.3293	1299.33	2558.03	32.1011	1364.47	2179.15	805.441	1055.28	2125.16	453.931	1039.69	2086.69	406.982	1037.34	2122.15	365.292	1064.84	1856.08	148.264	1088.24	1829.22	170.342	1141.45	1939.87	33.0709	1125.39	1895.74	42.1335	1068.42
0.04	2330.36	870.629	1353.42	2309.31	868.345	1099.92	2148.12	941.22	1271.22	2150	945.926	1204.61	2244.08	957.913	1060.84	2233.27	951.825	1405.23	2242.74	798.223	1415.43	2417	469.789	1396.18	2412.93	404.478	1400.81	2475.83	407.942	1348.73	2434.49	62.1807	1347.93	2396.68	55.6033	1295.87	2576.65	47.9964	1298.22	2546.88	31.82	1365.31	2180.71	802.732	1056.24	2133.73	451.233	1036.83	2094.49	405.568	1034.41	2129.44	362.941	1061.35	1857.26	153.856	1086	1832.58	178.003	1139.22	1930.8	33.0412	1125.36	1889.14	44.6808	1067.75
0.047	2327.99	870.211	1355.58	2309.47	867.097	1101.39	2147.77	940.527	1270.99	2149.93	945.707	1203.85	2244.78	957.168	1062	2232.62	955.389	1404.01	2241.25	801.801	1416.07	2418.83	470.97	1398	2412.74	405.108	1403.25	2474.73	407.193	1351.14	2423.92	62.0611	1348.76	2384.96	56.0329	1297.19	2565.2	47.1385	1297.53	2535.42	31.7027	1366.22	2182.42	799.844	1057.07	2142.31	448.392	1034.3	2102.99	404.087	1032.13	2137.23	360.56	1058.18	1859.93	159.25	1083.96	1837.03	185.871	1137.11	1921.49	33.4639	1125.8	1883.4	48.3398	1066.96
0.053	2327.31	871.231	1357.33	2309.76	865.737	1103	2147.41	939.79	1270.95	2149.72	945.073	1203.16	2245.52	956.458	1063.29	2232.1	958.747	1402.61	2241.53	802.694	1416.87	2418.47	471.178	1399.46	2411.35	405.062	1404.85	2472.67	405.969	1353.48	2412.6	61.8812	1348.97	2373.25	56.2002	1297.81	2553.64	46.4606	1297.54	2523.69	31.4491	1366.41	2184.43	796.816	1057.77	2150.98	445.762	1032.5	2111.56	402.811	1030.03	2145.38	358.467	1055.54	1863	165.115	1081.71	1841.83	193.548	1134.64	1914.54	35.9208	1126.89	1878.21	52.6985	1066.74
0.06	2327.47	872.678	1359.54	2309.93	864.514	1104.57	2146.99	939.148	1270.79	2149.37	944.419	1202.81	2246.44	955.603	1064.15	2231.68	961.632	1401.22	2241.81	803.027	1418.34	2415.66	470.057	1400.8	2408.74	403.99	1406.15	2469.78	404.339	1355.56	2400.83	61.5492	1349.26	2361.52	56.4955	1298.06	2542.29	45.961	1298	2511.77	31.308	1367.04	2186.23	794.023	1058.18	2159.95	443.39	1031.13	2120.71	401.437	1028.52	2154.27	356.564	1053.42	1865.85	171.74	1079.65	1846.07	201.501	1132.18	1909.98	39.8527	1126.37	1875.19	58.9129	1064.86
