Time	RHipMomentX	RHipMomentY	RHipMomentZ	LHipMomentX	LHipMomentY	LHipMomentZ	RKneeMomentX	RKneeMomentY	RKneeMomentZ	LKneeMomentX	LKneeMomentY	LKneeMomentZ	RAnkleMomentX	RAnkleMomentY	RAnkleMomentZ	LAnkleMomentX	LAnkleMomentY	LAnkleMomentZ	RGRFX	RGRFY	RGRFZ	LGRFX	LGRFY	LGRFZ
0	-0.158324	-0.0248	-0.580312	-0.14397	0.00995286	-0.541764	-0.025494	-0.007198	-0.267756	-0.0219643	0.00684857	-0.271417	-0.000368	-0.001014	-0.002524	-0.00229143	0.00517429	0.000244286	0.04179	0.590904	-0.054754	0.0613157	0.53977	-0.0504114
1	-0.152678	-0.020932	-0.600476	-0.126774	0.00700286	-0.543526	-0.042524	-0.005896	-0.214494	-0.0283971	0.00909143	-0.210419	-0.002194	-0.009676	-0.01503	-0.00818857	-0.00218286	-0.0163786	-0.04641	1.66912	-0.110374	0.00797571	1.4068	-0.106844
2	-0.115534	-0.012908	-0.592688	-0.09438	0.00236429	-0.532394	-0.048492	-0.002606	-0.15071	-0.0326229	0.0101571	-0.148706	-0.005596	-0.022394	-0.038956	-0.0175914	-0.0136843	-0.0442514	-0.271902	3.15764	-0.161386	-0.161061	2.56591	-0.169049
3	-0.069926	-0.003078	-0.546058	-0.0596257	-0.0033	-0.505871	-0.04299	-2e-06	-0.085096	-0.0349129	0.00772286	-0.0968714	-0.00947	-0.037332	-0.071722	-0.0288143	-0.0288814	-0.0809529	-0.663642	4.6903	-0.164418	-0.478251	3.74978	-0.208674
4	-0.059168	0.004874	-0.509836	-0.0559071	-0.00763143	-0.488351	-0.028906	-0.000656	-0.042632	-0.0379871	0.00137	-0.0755671	-0.012908	-0.04824	-0.100566	-0.0392757	-0.0446786	-0.116566	-1.15082	6.11315	-0.09142	-0.885224	4.86957	-0.199456
5	-0.033232	0.010138	-0.473786	-0.0459357	-0.00645429	-0.43301	0.009842	-0.002772	0.007158	-0.0227443	-0.00478	-0.0529114	-0.017612	-0.049732	-0.113	-0.0476986	-0.0561014	-0.140739	-1.61049	7.40296	0.037726	-1.28037	5.95123	-0.130371
6	0.058532	0.012578	-0.43182	0.0291843	0.00146571	-0.345741	0.07543	-0.003486	0.101506	0.0307443	-0.00629857	0.00578143	-0.024752	-0.044302	-0.105908	-0.0547029	-0.06052	-0.148994	-1.97423	8.47545	0.159556	-1.62649	7.00132	-0.0159414
7	0.199498	0.008104	-0.442124	0.166346	0.00987143	-0.318876	0.14781	-0.001402	0.223722	0.113157	-0.00252429	0.09109	-0.03217	-0.03658	-0.081836	-0.06107	-0.0590171	-0.141037	-2.22096	9.26005	0.23849	-1.92218	7.95417	0.109566
8	0.34737	-0.007024	-0.514858	0.344651	0.00988286	-0.395317	0.207226	0.004418	0.345626	0.20602	0.00593571	0.179721	-0.037328	-0.02917	-0.048814	-0.0668057	-0.0536886	-0.120066	-2.35244	9.80123	0.294686	-2.14099	8.76101	0.227744
9	0.455324	-0.031132	-0.599642	0.541257	-0.00328	-0.524001	0.240118	0.010302	0.451174	0.29371	0.0164257	0.26531	-0.03981	-0.023678	-0.015662	-0.07153	-0.04735	-0.09275	-2.38931	10.1761	0.344902	-2.27424	9.43619	0.346623
10	0.516222	-0.058416	-0.653628	0.711783	-0.0279586	-0.647681	0.252052	0.01004	0.523368	0.3633	0.02327	0.338101	-0.040404	-0.019794	0.01298	-0.0749686	-0.0420443	-0.0649129	-2.35048	10.4481	0.382876	-2.33013	9.99833	0.466617
11	0.549164	-0.080832	-0.634458	0.821187	-0.0567471	-0.719764	0.258396	0.002852	0.558822	0.413323	0.02289	0.387226	-0.039908	-0.01596	0.03603	-0.0771457	-0.0375671	-0.0399529	-2.25463	10.6535	0.402012	-2.31885	10.4416	0.569327
12	0.567882	-0.091504	-0.531516	0.863591	-0.0799157	-0.704134	0.266816	-0.007006	0.566342	0.448071	0.01747	0.412227	-0.03866	-0.011692	0.054106	-0.0783829	-0.0328957	-0.0193443	-2.12072	10.7959	0.40789	-2.25259	10.7575	0.636836
13	0.583744	-0.08783	-0.382142	0.859149	-0.0904543	-0.605367	0.279548	-0.014822	0.553396	0.468573	0.0116129	0.418153	-0.036866	-0.00714	0.0681	-0.07919	-0.02812	-0.00336429	-1.96089	10.8578	0.411134	-2.14198	10.9516	0.662676
14	0.600576	-0.072136	-0.238024	0.84088	-0.0864514	-0.462364	0.296592	-0.017536	0.524842	0.476303	0.00846571	0.40876	-0.034682	-0.002074	0.078826	-0.0799386	-0.0237314	0.00847	-1.77817	10.8125	0.421428	-1.9931	11.0293	0.65011
