Time	RPelvisAngleX	RPelvisAngleY	RPelvisAngleZ	LPelvisAngleX	LPelvisAngleY	LPelvisAngleZ	RHipAngleX	RHipAngleY	RHipAngleZ	LHipAngleX	LHipAngleY	LHipAngleZ	RKneeAngleX	RKneeAngleY	RKneeAngleZ	LKneeAngleX	LKneeAngleY	LKneeAngleZ	RAnkleAngleX	RAnkleAngleY	RAnkleAngleZ	LAnkleAngleX	LAnkleAngleY	LAnkleAngleZ	RFootAngleX	RFootAngleY	RFootAngleZ	LFootAngleX	LFootAngleY	LFootAngleZ
0	-5.78717	12.8182	-1.10965	-0.676273	5.51196	-1.51222	-7.97546	-3.68583	21.7844	-2.83083	-9.13444	22.8857	2.93867	-31.8283	5.8657	5.04393	-15.121	4.14978	7.69809	16.478	4.05735	-0.65598	13.6609	4.41773	9.67666	9.7803	24.9611	3.17538	6.11375	24.7887
1	-5.63434	12.9125	-1.10623	-0.522705	5.71093	-1.66896	-7.77482	-3.39739	21.8336	-2.61049	-8.96731	22.8389	3.28666	-31.5007	7.32576	5.04705	-14.9599	5.35738	7.54101	16.3765	3.8322	-0.451805	14.0389	4.10112	9.96205	9.08031	23.1184	3.72292	5.14311	23.4304
2	-5.41165	12.9385	-1.11496	-0.302737	5.80454	-1.74741	-7.44872	-3.01429	21.7563	-2.28179	-8.66423	22.8846	3.65383	-31.2976	8.72762	5.06367	-14.7693	6.86099	7.25813	16.0936	3.11805	-0.39417	14.163	3.33241	10.3247	8.57538	20.687	4.29708	4.28587	21.2893
3	-5.134	12.9035	-1.12851	-0.0215	5.79435	-1.72705	-7.03194	-2.47843	21.5506	-1.85862	-8.20737	23.0595	4.04296	-31.3543	9.97879	5.09722	-14.5694	8.62147	6.77945	15.6339	1.90908	-0.578175	13.8729	2.11935	10.6582	8.32202	17.7198	4.7642	3.68731	18.3945
4	-4.81813	12.8092	-1.14646	0.31549	5.6766	-1.62082	-6.57332	-1.77148	21.271	-1.35831	-7.5955	23.3865	4.4675	-31.5911	11.1602	5.13091	-14.2918	10.668	6.08775	15.0128	0.519733	-0.97632	13.0884	0.748743	10.7913	8.22794	14.4723	4.9959	3.37673	15.0425
5	-4.47572	12.6501	-1.18648	0.695305	5.45239	-1.4765	-6.11435	-0.967797	21.0141	-0.811778	-6.86696	23.865	4.95882	-31.6931	12.5008	5.15542	-13.7883	13.0741	5.23307	14.2212	-0.514827	-1.46256	11.847	-0.333303	10.5624	8.13356	11.3467	4.93081	3.26374	11.6941
6	-4.1104	12.4208	-1.26979	1.09685	5.14203	-1.35843	-5.66758	-0.220483	20.8702	-0.260475	-6.09919	24.445	5.54001	-31.3694	14.1872	5.20257	-13.0016	15.8239	4.23712	13.2909	-0.822823	-1.97063	10.309	-0.870295	9.88542	7.94494	8.64715	4.58521	3.24739	8.67677
7	-3.71673	12.1196	-1.40384	1.50673	4.77743	-1.31833	-5.20364	0.32369	20.8444	0.275367	-5.39646	25.0014	6.17179	-30.6005	16.1745	5.3142	-12.0648	18.7045	3.0741	12.3746	-0.38944	-2.58527	8.76001	-0.896955	8.78558	7.65764	6.48864	3.97805	3.26589	6.10199
8	-3.28096	11.7431	-1.58679	1.93216	4.38462	-1.37633	-4.66475	0.594317	20.8187	0.820535	-4.87924	25.3504	6.75862	-29.6058	18.2034	5.48799	-11.2236	21.3698	1.78292	11.6796	0.562097	-3.46005	7.56052	-0.541957	7.42059	7.3195	4.8627	3.09091	3.28234	4.00315
9	-2.79103	11.2877	-1.81629	2.39269	3.97407	-1.52685	-4.00245	0.59821	20.6153	1.42978	-4.65672	25.3237	7.21276	-28.6616	19.9783	5.66425	-10.6788	23.5303	0.50354	11.3671	1.77822	-4.61069	7.01503	0.133065	6.02037	6.98461	3.69783	1.98198	3.26551	2.41682
