Time	R.ASISX	R.ASISY	R.ASISZ	L.ASISX	L.ASISY	L.ASISZ	R.PSISX	R.PSISY	R.PSISZ	L.PSISX	L.PSISY	L.PSISZ	L.Iliac.CrestX	L.Iliac.CrestY	L.Iliac.CrestZ	R.Iliac.CrestX	R.Iliac.CrestY	R.Iliac.CrestZ	R.GTRX	R.GTRY	R.GTRZ	R.KneeX	R.KneeY	R.KneeZ	R.HFX	R.HFY	R.HFZ	R.TTX	R.TTY	R.TTZ	R.AnkleX	R.AnkleY	R.AnkleZ	R.HeelX	R.HeelY	R.HeelZ	R.MT1X	R.MT1Y	R.MT1Z	R.MT5X	R.MT5Y	R.MT5Z	L.GTRX	L.GTRY	L.GTRZ	L.KneeX	L.KneeY	L.KneeZ	L.HFX	L.HFY	L.HFZ	L.TTX	L.TTY	L.TTZ	L.AnkleX	L.AnkleY	L.AnkleZ	L.HeelX	L.HeelY	L.HeelZ	L.MT1X	L.MT1Y	L.MT1Z	L.MT5X	L.MT5Y	L.MT5Z
0	2477.79	922.827	1373.09	2481.18	923.767	1095.41	2291.85	975.399	1266.21	2290.56	974.504	1197.21	2387.78	1002.25	1054.07	2402.76	1003.21	1410.6	2360.51	865.126	1408.71	2292.14	482.813	1371.1	2258.34	433.842	1372.02	2310.8	403.794	1319.77	2123.08	92.8849	1327	2069.4	84.4466	1270.43	2270.71	41.2642	1285.8	2225.2	31.8367	1352.62	2405.12	839.536	1046.87	2553.13	481.736	1081.33	2556.57	416.61	1078.13	2620.77	428.327	1117.31	2668.96	79.3414	1103.08	2629.94	40.2956	1156.24	2825.56	91.6082	1138.92	2790.49	67.9512	1073.47
0.007	2478.39	922.415	1372.48	2482.42	923.276	1094.35	2292.77	974.798	1265.11	2291.5	973.816	1196.52	2391.5	1002.64	1053.17	2403.22	1002.84	1409.67	2360.92	864.833	1407.86	2291.57	482.848	1371.09	2257.39	434.012	1372.01	2309.78	403.434	1319.96	2118.2	94.2721	1327.52	2064.48	86.7899	1271.02	2265.07	41.0392	1285.89	2219.68	31.9042	1352.64	2408.36	839.47	1046.1	2554.53	481.109	1081.05	2557.38	415.782	1078.01	2621.18	426.897	1117.51	2663.63	77.2286	1103.95	2624.35	39.3308	1156.19	2820.58	86.8338	1141.12	2785.88	64.7589	1075.15
0.013	2479.08	922.101	1371.85	2483.64	922.813	1093.38	2293.59	974.229	1263.97	2292.46	973.118	1195.66	2391.96	1001.84	1052.08	2403.99	1002.51	1408.45	2361.45	864.427	1406.92	2291.17	482.882	1370.99	2256.57	434.244	1371.95	2308.82	403.073	1320.15	2113.97	96.0182	1327.87	2059.65	89.3562	1271.59	2259.41	41.0356	1286.12	2214.01	31.8323	1352.6	2409.79	839.108	1045.37	2555.4	480.446	1080.72	2557.76	415.216	1077.8	2621.3	425.768	1117.62	2659.23	76.0579	1104.69	2620.24	40.3656	1156.03	2817.24	81.792	1142.78	2782.37	61.0515	1076.11
0.02	2479.96	921.782	1371.08	2485.08	922.698	1092.6	2294.45	973.79	1262.74	2293.39	972.744	1194.79	2392.94	1001.48	1050.94	2404.69	1002.37	1407.54	2362.02	864.227	1406.09	2290.94	482.919	1370.72	2255.99	434.255	1371.52	2308.08	402.689	1320.23	2109.08	97.9455	1328.66	2054.94	91.9717	1272.3	2253.87	40.9742	1286.16	2208.43	31.8784	1352.59	2411.48	839.02	1044.52	2555.97	480.022	1080.32	2557.58	414.777	1077.26	2621.41	425.293	1117.59	2657.55	76.653	1104.62	2617.48	42.22	1155.87	2816.07	78.0028	1142.82	2780.08	57.9206	1076.38
0.027	2480.83	921.546	1370.21	2486.64	922.963	1091.67	2295.36	973.61	1261.87	2294.44	972.969	1193.97	2394.4	1001.15	1049.37	2405.65	1002.04	1406.29	2362.8	863.913	1404.81	2290.94	482.981	1370.34	2255.58	434.49	1371.19	2307.91	403.04	1320.63	2104.7	99.852	1329.43	2050.32	94.9734	1273.09	2248.26	40.9023	1286.24	2203.01	31.9141	1352.52	2413.06	839.247	1043.67	2555.76	480.076	1079.72	2557.14	414.886	1076.37	2621.56	425.561	1117.47	2657.15	77.5211	1103.99	2614.96	43.6187	1154.93	2815.08	76.04	1141.79	2777.85	56.0093	1076.09
0.033	2481.83	921.34	1369.23	2488.51	923.533	1090.79	2296.32	973.578	1260.95	2295.41	973.542	1192.95	2396.49	1001.11	1047.44	2406.3	1001.91	1405.59	2363.52	863.778	1404.02	2291.2	483.092	1369.95	2255.5	434.814	1370.82	2307.65	402.823	1320.35	2100.52	102.117	1330.11	2045.92	98.1416	1273.87	2242.57	40.7993	1286.2	2197.66	31.9519	1352.4	2414.78	840.018	1042.57	2554.91	480.627	1078.79	2557.23	415.504	1075.51	2622	426.428	1117.52	2656.43	77.5406	1103.27	2612.07	44.7307	1153.96	2813.04	74.3101	1140.96	2775.22	54.7312	1075.31
0.04	2482.88	921.27	1368.25	2490.06	924.215	1089.83	2297.41	973.747	1260.13	2296.48	974.245	1191.85	2398.05	1001.17	1046.15	2407.24	1001.79	1404.36	2364.53	863.495	1402.68	2292	483.07	1369.18	2255.76	435.207	1370.43	2307.68	402.645	1319.85	2096.4	104.421	1330.65	2041.75	101.45	1274.5	2237.11	40.7155	1286.21	2192.24	32.0334	1352.23	2416.5	841.164	1041.45	2554.14	481.445	1077.77	2557.97	416.696	1074.3	2622.6	427.376	1117.76	2654.26	76.9461	1102.67	2608.45	45.5288	1153.48	2810.18	71.3691	1139.74	2771.95	53.2191	1074.85
0.047	2483.94	921.277	1367.27	2491.46	924.975	1088.95	2298.49	974.092	1259.56	2297.7	974.862	1190.82	2399.94	1001.8	1044.52	2409.02	1001.98	1403.56	2365.44	863.425	1401.81	2292.81	483.45	1369.05	2256.25	435.682	1370.14	2307.92	402.367	1319.28	2092.43	106.868	1331.31	2037.8	104.989	1275.09	2231.63	40.5031	1286.01	2186.92	32.1717	1351.99	2418.04	842.42	1040.24	2554.13	482.636	1076.74	2559.11	417.993	1073.14	2623.31	429.511	1117.94	2650.11	76.631	1102.28	2603.59	46.0766	1153.3	2806.13	67.8652	1139.28	2767.12	50.6809	1074.49
0.053	2485.12	921.443	1366.15	2492.77	925.779	1087.89	2299.71	974.388	1258.89	2299.02	975.529	1189.78	2401.07	1003.04	1043.29	2410.48	1002.16	1402.46	2366.62	863.202	1400.54	2294.1	483.624	1368.61	2257.14	436.266	1369.84	2308.45	402.152	1318.88	2088.62	109.492	1331.92	2034.12	108.731	1275.64	2226.07	40.5139	1286.01	2181.61	32.3945	1351.66	2419.31	843.966	1038.98	2555	483.985	1075.26	2560.35	419.294	1071.87	2624.25	429.618	1117.21	2644.35	76.2644	1102.16	2598.09	46.1952	1153.22	2800.73	64.5161	1138.78	2761.18	47.8817	1073.99
0.06	2486.37	921.604	1364.92	2494	926.838	1086.86	2300.96	974.765	1258.26	2300.23	976.401	1188.88	2403.02	1004.48	1042.22	2412.16	1002.39	1401.34	2367.83	862.946	1399.61	2295.65	483.798	1368.21	2258.17	436.743	1369.66	2309.29	402.02	1318.67	2085.11	112.279	1332.47	2030.62	112.695	1276.29	2220.68	40.4523	1285.89	2176.42	32.6439	1351.45	2420.49	845.505	1037.63	2557.04	485.779	1074.08	2561.85	420.605	1070.71	2624.85	430.026	1116.22	2637.97	75.8411	1102.17	2592.05	46.5242	1153.27	2794.85	61.7652	1138.62	2755.32	45.885	1073.62
