Time	R.ASISX	R.ASISY	R.ASISZ	L.ASISX	L.ASISY	L.ASISZ	R.PSISX	R.PSISY	R.PSISZ	L.PSISX	L.PSISY	L.PSISZ	L.Iliac.CrestX	L.Iliac.CrestY	L.Iliac.CrestZ	R.Iliac.CrestX	R.Iliac.CrestY	R.Iliac.CrestZ	R.GTRX	R.GTRY	R.GTRZ	R.KneeX	R.KneeY	R.KneeZ	R.HFX	R.HFY	R.HFZ	R.TTX	R.TTY	R.TTZ	R.AnkleX	R.AnkleY	R.AnkleZ	R.HeelX	R.HeelY	R.HeelZ	R.MT1X	R.MT1Y	R.MT1Z	R.MT5X	R.MT5Y	R.MT5Z	L.GTRX	L.GTRY	L.GTRZ	L.KneeX	L.KneeY	L.KneeZ	L.HFX	L.HFY	L.HFZ	L.TTX	L.TTY	L.TTZ	L.AnkleX	L.AnkleY	L.AnkleZ	L.HeelX	L.HeelY	L.HeelZ	L.MT1X	L.MT1Y	L.MT1Z	L.MT5X	L.MT5Y	L.MT5Z	R.Knee.MedialX	R.Knee.MedialY	R.Knee.MedialZ	R.Ankle.MedialX	R.Ankle.MedialY	R.Ankle.MedialZ	R.MT2X	R.MT2Y	R.MT2Z	L.Knee.MedialX	L.Knee.MedialY	L.Knee.MedialZ	L.Ankle.MedialX	L.Ankle.MedialY	L.Ankle.MedialZ	L.MT2X	L.MT2Y	L.MT2Z
0.067	811.087	818.867	1340.01	804.726	823.719	1089.08	660.818	853.667	1263.01	654.862	853.206	1183.17	750.96	873.191	1073.69	760.697	867.54	1360.02	751.559	735.273	1386.82	734.159	409.367	1384.22	734.515	360.298	1393.35	769.366	334.647	1332.7	675.22	66.1121	1402.36	629.69	46.313	1369.03	809.73	37.3308	1342.24	779.507	26.2229	1420.46	744.639	753.107	1039.39	719.239	406.484	1047.34	707.546	361.35	1040.17	756.742	341.554	1079.6	675.113	65.834	1049.49	632.664	41.4326	1086.4	810.867	37.4608	1101.62	773.018	24.9691	1027.3	722.518	387.743	1258.83	683.46	68.8596	1325.62	809.089	34.1269	1371.59	726.949	391.167	1172.82	692.626	76.6507	1123.52	807.73	32.9855	1076.02
0.073	811.081	818.87	1340	804.71	823.722	1089.06	660.819	853.668	1263	654.855	853.206	1183.15	750.934	873.188	1073.67	760.693	867.528	1360.01	751.558	735.267	1386.82	734.162	409.326	1384.19	734.531	360.295	1393.34	769.377	334.648	1332.69	675.223	66.1149	1402.36	629.69	46.3219	1369.04	809.739	37.331	1342.24	779.516	26.2267	1420.46	744.626	753.124	1039.38	719.229	406.487	1047.33	707.388	361.354	1040.31	756.731	341.547	1079.59	675.119	65.8407	1049.49	632.649	41.4402	1086.4	810.871	37.4539	1101.61	773.019	24.9733	1027.3	722.527	387.754	1258.82	683.451	68.8646	1325.62	809.09	34.1255	1371.59	726.954	391.175	1172.81	692.617	76.6592	1123.51	807.726	32.9829	1076.02
0.08	811.087	818.863	1339.98	804.688	823.719	1089.05	660.804	853.663	1262.99	654.838	853.201	1183.16	750.891	873.177	1073.66	760.683	867.511	1360.01	751.571	735.263	1386.81	734.166	409.35	1384.19	734.525	360.294	1393.33	769.377	334.638	1332.68	675.218	66.1115	1402.36	629.692	46.3166	1369.03	809.744	37.3262	1342.23	779.519	26.2241	1420.47	744.609	753.11	1039.38	719.219	406.49	1047.33	707.363	361.355	1040.29	756.726	341.554	1079.59	675.113	65.8338	1049.49	632.648	41.44	1086.39	810.864	37.4608	1101.62	773.015	24.9646	1027.29	722.533	387.751	1258.81	683.448	68.856	1325.62	809.083	34.1268	1371.59	726.947	391.167	1172.8	692.625	76.6566	1123.51	807.724	32.9875	1076.02
0.087	811.086	818.872	1339.97	804.673	823.717	1089.03	660.801	853.659	1262.99	654.833	853.199	1183.17	750.862	873.174	1073.65	760.679	867.506	1359.99	751.576	735.259	1386.78	734.173	409.344	1384.2	734.538	360.301	1393.32	769.384	334.652	1332.67	675.221	66.1185	1402.36	629.694	46.3075	1369.05	809.739	37.3252	1342.23	779.511	26.2227	1420.46	744.591	753.111	1039.37	719.2	406.486	1047.32	707.37	361.349	1040.3	756.713	341.547	1079.58	675.12	65.8274	1049.48	632.65	41.4349	1086.39	810.868	37.4486	1101.61	773.011	24.9634	1027.3	722.539	387.719	1258.8	683.457	68.8552	1325.62	809.102	34.1197	1371.59	726.956	391.159	1172.79	692.624	76.6583	1123.51	807.727	32.9903	1076.01
0.093	811.088	818.875	1339.96	804.65	823.731	1089.01	660.801	853.656	1262.98	654.807	853.194	1183.16	750.835	873.175	1073.65	760.677	867.508	1360	751.575	735.26	1386.79	734.171	409.351	1384.18	734.531	360.3	1393.32	769.38	334.643	1332.66	675.215	66.1193	1402.35	629.683	46.3262	1369.02	809.745	37.3279	1342.23	779.516	26.2209	1420.46	744.563	753.103	1039.36	719.193	406.497	1047.31	707.341	361.357	1040.29	756.711	341.556	1079.57	675.112	65.8354	1049.49	632.648	41.4374	1086.39	810.857	37.4622	1101.61	773.011	24.9672	1027.29	722.529	387.745	1258.8	683.462	68.8542	1325.61	809.098	34.1233	1371.59	726.951	391.173	1172.79	692.621	76.6628	1123.5	807.732	32.9855	1076.01
0.1	811.088	818.874	1339.94	804.633	823.722	1089	660.789	853.651	1263	654.793	853.195	1183.15	750.805	873.155	1073.64	760.682	867.493	1359.98	751.585	735.258	1386.78	734.171	409.352	1384.18	734.543	360.296	1393.31	769.387	334.64	1332.65	675.229	66.1183	1402.35	629.698	46.3032	1369.03	809.758	37.3179	1342.23	779.508	26.2196	1420.46	744.543	753.104	1039.35	719.182	406.484	1047.3	707.335	361.351	1040.29	756.707	341.552	1079.56	675.11	65.8232	1049.49	632.649	41.4369	1086.39	810.865	37.4547	1101.61	773.018	24.963	1027.29	722.541	387.726	1258.8	683.464	68.8432	1325.62	809.096	34.1143	1371.58	726.948	391.167	1172.78	692.62	76.6626	1123.52	807.728	32.9794	1076.01
0.107	811.083	818.881	1339.93	804.611	823.725	1088.98	660.776	853.655	1263	654.775	853.188	1183.15	750.766	873.15	1073.63	760.672	867.5	1359.97	751.581	735.264	1386.76	734.162	409.327	1384.16	734.537	360.308	1393.31	769.377	334.635	1332.66	675.228	66.1235	1402.36	629.692	46.315	1369.03	809.744	37.3182	1342.23	779.517	26.2251	1420.46	744.527	753.117	1039.34	719.164	406.488	1047.29	707.321	361.351	1040.28	756.697	341.563	1079.55	675.111	65.8257	1049.48	632.653	41.4352	1086.38	810.861	37.4603	1101.6	773.004	24.968	1027.28	722.516	387.731	1258.79	683.452	68.8512	1325.62	809.091	34.1232	1371.59	726.937	391.178	1172.79	692.625	76.663	1123.5	807.731	32.9809	1076.02
0.113	811.074	818.877	1339.92	804.599	823.727	1088.97	660.771	853.655	1263.01	654.751	853.195	1183.15	750.736	873.15	1073.62	760.666	867.495	1359.97	751.581	735.25	1386.75	734.174	409.33	1384.16	734.527	360.298	1393.31	769.371	334.633	1332.66	675.227	66.1185	1402.35	629.693	46.3086	1369.04	809.748	37.3175	1342.23	779.515	26.2333	1420.47	744.505	753.106	1039.34	719.156	406.493	1047.29	707.314	361.356	1040.28	756.687	341.56	1079.55	675.111	65.83	1049.49	632.642	41.4326	1086.4	810.866	37.4586	1101.6	773.022	24.9641	1027.3	722.525	387.725	1258.8	683.456	68.847	1325.62	809.099	34.1185	1371.59	726.937	391.177	1172.78	692.619	76.6561	1123.52	807.731	32.9854	1076.01
0.12	811.074	818.882	1339.91	804.577	823.73	1088.95	660.762	853.657	1262.99	654.741	853.19	1183.17	750.701	873.143	1073.62	760.664	867.492	1359.97	751.578	735.254	1386.75	734.163	409.337	1384.16	734.534	360.3	1393.3	769.374	334.651	1332.64	675.223	66.1201	1402.36	629.688	46.3044	1369.04	809.745	37.3289	1342.24	779.513	26.2154	1420.47	744.484	753.107	1039.33	719.15	406.491	1047.29	707.304	361.35	1040.28	756.686	341.566	1079.56	675.112	65.8292	1049.49	632.651	41.424	1086.42	810.862	37.4579	1101.61	773.017	24.9631	1027.29	722.512	387.7	1258.79	683.458	68.8472	1325.63	809.091	34.1259	1371.59	726.935	391.172	1172.77	692.616	76.6573	1123.52	807.73	32.983	1076.02
0.127	811.069	818.884	1339.9	804.57	823.737	1088.95	660.752	853.661	1263	654.724	853.188	1183.16	750.686	873.135	1073.62	760.647	867.492	1359.97	751.577	735.266	1386.74	734.159	409.33	1384.16	734.521	360.304	1393.3	769.373	334.651	1332.62	675.219	66.1225	1402.37	629.691	46.3249	1369.06	809.742	37.3198	1342.23	779.512	26.2374	1420.46	744.469	753.118	1039.33	719.125	406.492	1047.28	707.283	361.359	1040.27	756.663	341.571	1079.55	675.111	65.8281	1049.49	632.638	41.433	1086.41	810.856	37.4653	1101.61	773.014	24.9665	1027.29	722.486	387.73	1258.79	683.452	68.849	1325.63	809.085	34.1289	1371.59	726.925	391.188	1172.78	692.607	76.6655	1123.51	807.729	32.9851	1076.01
0.133	811.057	818.891	1339.88	804.552	823.739	1088.94	660.732	853.649	1262.99	654.705	853.19	1183.16	750.652	873.142	1073.6	760.627	867.486	1359.96	751.57	735.267	1386.73	734.146	409.352	1384.18	734.517	360.301	1393.3	769.359	334.654	1332.65	675.217	66.1224	1402.37	629.685	46.3228	1369.06	809.739	37.3247	1342.23	779.511	26.2244	1420.46	744.448	753.107	1039.32	719.109	406.499	1047.28	707.273	361.356	1040.27	756.657	341.568	1079.54	675.106	65.8251	1049.5	632.635	41.4294	1086.41	810.856	37.4654	1101.6	773.021	24.9686	1027.3	722.484	387.718	1258.79	683.45	68.859	1325.64	809.087	34.1262	1371.59	726.897	391.18	1172.76	692.616	76.661	1123.51	807.731	32.9941	1076.02
0.14	811.036	818.891	1339.88	804.532	823.743	1088.94	660.717	853.653	1262.99	654.688	853.193	1183.16	750.638	873.133	1073.61	760.601	867.48	1359.97	751.565	735.263	1386.73	734.15	409.332	1384.15	734.516	360.299	1393.31	769.359	334.645	1332.65	675.211	66.1193	1402.37	629.685	46.3061	1369.07	809.74	37.3279	1342.23	779.511	26.2236	1420.46	744.436	753.118	1039.33	719.102	406.489	1047.28	707.266	361.363	1040.27	756.643	341.568	1079.54	675.104	65.8191	1049.49	632.635	41.4243	1086.41	810.85	37.4696	1101.61	773.009	24.9717	1027.3	722.459	387.732	1258.8	683.457	68.8521	1325.63	809.083	34.1234	1371.59	726.883	391.195	1172.77	692.609	76.6628	1123.5	807.726	32.9842	1076.01
0.147	811.025	818.896	1339.88	804.514	823.74	1088.94	660.701	853.662	1263	654.673	853.187	1183.16	750.61	873.13	1073.6	760.586	867.471	1359.97	751.555	735.261	1386.73	734.138	409.334	1384.15	734.51	360.299	1393.31	769.347	334.654	1332.62	675.225	66.1197	1402.37	629.678	46.3105	1369.07	809.735	37.3297	1342.23	779.512	26.2325	1420.46	744.425	753.119	1039.32	719.098	406.487	1047.28	707.248	361.362	1040.26	756.64	341.575	1079.54	675.099	65.8206	1049.48	632.635	41.4342	1086.41	810.853	37.4675	1101.61	773.015	24.966	1027.29	722.437	387.725	1258.79	683.445	68.8556	1325.63	809.088	34.1291	1371.59	726.862	391.196	1172.76	692.608	76.6615	1123.5	807.724	32.9887	1076.02
0.153	811.007	818.901	1339.87	804.504	823.745	1088.94	660.688	853.651	1262.99	654.645	853.186	1183.15	750.594	873.137	1073.59	760.559	867.46	1359.96	751.538	735.264	1386.72	734.133	409.338	1384.15	734.504	360.306	1393.3	769.349	334.662	1332.63	675.22	66.1259	1402.37	629.686	46.3199	1369.06	809.732	37.3263	1342.23	779.514	26.2351	1420.46	744.416	753.111	1039.32	719.087	406.5	1047.27	707.255	361.355	1040.26	756.632	341.578	1079.54	675.109	65.8181	1049.48	632.631	41.4268	1086.4	810.854	37.4663	1101.6	773.007	24.964	1027.28	722.417	387.737	1258.8	683.441	68.8582	1325.63	809.088	34.123	1371.6	726.867	391.188	1172.76	692.606	76.6686	1123.51	807.722	32.9917	1076.01
0.16	810.995	818.897	1339.87	804.491	823.746	1088.94	660.668	853.65	1262.99	654.633	853.192	1183.14	750.572	873.119	1073.6	760.544	867.453	1359.97	751.522	735.263	1386.73	734.139	409.357	1384.17	734.505	360.289	1393.31	769.337	334.651	1332.63	675.222	66.1079	1402.37	629.681	46.3186	1369.06	809.737	37.3258	1342.23	779.515	26.231	1420.46	744.394	753.112	1039.33	719.081	406.487	1047.27	707.235	361.347	1040.26	756.632	341.577	1079.53	675.096	65.8242	1049.48	632.634	41.4225	1086.41	810.848	37.4598	1101.61	773.01	24.962	1027.3	722.397	387.739	1258.8	683.444	68.8536	1325.64	809.085	34.1192	1371.59	726.847	391.185	1172.76	692.609	76.6521	1123.5	807.723	32.9908	1076.02
0.167	810.981	818.9	1339.86	804.474	823.747	1088.93	660.652	853.651	1262.99	654.613	853.192	1183.16	750.545	873.124	1073.59	760.507	867.448	1359.98	751.508	735.264	1386.73	734.125	409.333	1384.15	734.498	360.301	1393.3	769.339	334.657	1332.63	675.216	66.109	1402.37	629.677	46.3159	1369.06	809.741	37.3291	1342.23	779.517	26.2261	1420.46	744.387	753.122	1039.32	719.071	406.504	1047.26	707.244	361.366	1040.25	756.633	341.578	1079.54	675.105	65.82	1049.49	632.631	41.4325	1086.41	810.846	37.467	1101.61	773.004	24.9683	1027.29	722.409	387.743	1258.8	683.443	68.8598	1325.63	809.094	34.1318	1371.59	726.841	391.186	1172.75	692.603	76.6627	1123.49	807.719	32.9896	1076.01
0.173	810.954	818.904	1339.87	804.46	823.748	1088.94	660.629	853.664	1263	654.59	853.192	1183.15	750.528	873.122	1073.59	760.485	867.441	1359.99	751.487	735.259	1386.72	734.124	409.335	1384.16	734.494	360.301	1393.3	769.328	334.657	1332.64	675.223	66.1147	1402.36	629.685	46.3076	1369.08	809.737	37.3209	1342.23	779.524	26.2356	1420.47	744.381	753.125	1039.32	719.074	406.487	1047.27	707.239	361.35	1040.27	756.629	341.579	1079.54	675.099	65.8227	1049.48	632.629	41.4243	1086.41	810.85	37.4677	1101.61	773.009	24.9616	1027.29	722.374	387.759	1258.8	683.442	68.8582	1325.64	809.094	34.1252	1371.58	726.816	391.199	1172.76	692.612	76.6609	1123.5	807.725	32.9886	1076.02
0.18	810.943	818.9	1339.86	804.442	823.745	1088.94	660.613	853.658	1263	654.573	853.184	1183.16	750.497	873.114	1073.59	760.47	867.429	1359.98	751.466	735.272	1386.73	734.119	409.342	1384.15	734.491	360.287	1393.3	769.319	334.652	1332.63	675.221	66.1125	1402.37	629.682	46.3107	1369.07	809.737	37.3222	1342.23	779.528	26.2295	1420.45	744.359	753.127	1039.32	719.058	406.483	1047.27	707.228	361.369	1040.26	756.615	341.575	1079.54	675.104	65.8153	1049.48	632.624	41.4247	1086.4	810.852	37.4567	1101.61	773.012	24.9694	1027.28	722.356	387.725	1258.78	683.433	68.8548	1325.64	809.089	34.1214	1371.59	726.812	391.202	1172.76	692.602	76.6623	1123.51	807.724	32.9872	1076.02
0.187	810.918	818.912	1339.86	804.43	823.754	1088.94	660.59	853.655	1263	654.548	853.185	1183.15	750.477	873.107	1073.59	760.439	867.433	1360	751.448	735.279	1386.72	734.111	409.335	1384.16	734.482	360.298	1393.3	769.324	334.663	1332.63	675.219	66.116	1402.37	629.682	46.3137	1369.08	809.737	37.3294	1342.24	779.524	26.2313	1420.46	744.354	753.122	1039.32	719.058	406.494	1047.26	707.223	361.357	1040.26	756.62	341.576	1079.54	675.105	65.8085	1049.49	632.621	41.4203	1086.4	810.852	37.4684	1101.61	773.014	24.9728	1027.28	722.378	387.746	1258.81	683.444	68.8528	1325.64	809.089	34.1198	1371.59	726.801	391.2	1172.76	692.603	76.6639	1123.48	807.719	32.9927	1076.02
0.193	810.901	818.906	1339.87	804.413	823.759	1088.94	660.571	853.655	1263.01	654.513	853.188	1183.15	750.447	873.108	1073.58	760.423	867.424	1360	751.432	735.276	1386.71	734.109	409.341	1384.15	734.481	360.299	1393.3	769.316	334.663	1332.63	675.224	66.1196	1402.38	629.681	46.3023	1369.08	809.74	37.3268	1342.24	779.529	26.2309	1420.45	744.331	753.13	1039.3	719.064	406.49	1047.27	707.229	361.354	1040.26	756.617	341.575	1079.54	675.108	65.8125	1049.49	632.628	41.4256	1086.4	810.851	37.4603	1101.6	773.008	24.9679	1027.3	722.382	387.74	1258.81	683.439	68.8591	1325.65	809.097	34.1214	1371.59	726.798	391.191	1172.76	692.616	76.6607	1123.5	807.73	32.9932	1076.02
0.2	810.885	818.902	1339.87	804.391	823.758	1088.94	660.547	853.651	1262.99	654.493	853.177	1183.15	750.418	873.091	1073.58	760.397	867.425	1360.01	751.41	735.277	1386.72	734.098	409.338	1384.16	734.467	360.293	1393.3	769.306	334.662	1332.64	675.226	66.1188	1402.38	629.685	46.3178	1369.07	809.741	37.3229	1342.24	779.54	26.2258	1420.46	744.319	753.12	1039.32	719.063	406.487	1047.28	707.222	361.354	1040.26	756.613	341.576	1079.55	675.106	65.8055	1049.48	632.64	41.4171	1086.39	810.854	37.4605	1101.61	773.01	24.9633	1027.29	722.356	387.717	1258.79	683.449	68.849	1325.65	809.094	34.1262	1371.59	726.803	391.199	1172.76	692.609	76.6586	1123.49	807.731	32.9881	1076.02
0.207	810.864	818.909	1339.87	804.377	823.757	1088.94	660.525	853.649	1262.99	654.478	853.181	1183.14	750.391	873.085	1073.58	760.379	867.427	1360.01	751.396	735.272	1386.71	734.082	409.33	1384.16	734.462	360.297	1393.31	769.297	334.668	1332.65	675.22	66.1154	1402.38	629.679	46.3093	1369.08	809.744	37.323	1342.24	779.528	26.2283	1420.46	744.299	753.126	1039.31	719.049	406.486	1047.28	707.219	361.347	1040.27	756.605	341.581	1079.54	675.102	65.8097	1049.48	632.63	41.425	1086.4	810.859	37.4655	1101.6	773.015	24.9711	1027.29	722.348	387.734	1258.8	683.444	68.8518	1325.64	809.095	34.1313	1371.59	726.793	391.197	1172.76	692.616	76.6604	1123.5	807.73	32.9924	1076.02
0.213	810.853	818.909	1339.86	804.367	823.763	1088.94	660.504	853.65	1262.99	654.448	853.18	1183.15	750.37	873.081	1073.57	760.361	867.422	1360.01	751.379	735.28	1386.72	734.07	409.342	1384.16	734.446	360.306	1393.31	769.291	334.674	1332.64	675.225	66.1102	1402.37	629.691	46.3009	1369.08	809.738	37.3241	1342.23	779.532	26.2353	1420.47	744.285	753.12	1039.31	719.049	406.486	1047.27	707.206	361.352	1040.26	756.606	341.582	1079.54	675.105	65.818	1049.49	632.628	41.4197	1086.41	810.859	37.4592	1101.61	773.021	24.9743	1027.29	722.352	387.732	1258.81	683.44	68.8599	1325.64	809.095	34.1246	1371.6	726.786	391.2	1172.76	692.613	76.6552	1123.51	807.726	32.9961	1076.01
