Time	RPelvisAngleX	RPelvisAngleY	RPelvisAngleZ	LPelvisAngleX	LPelvisAngleY	LPelvisAngleZ	RHipAngleX	RHipAngleY	RHipAngleZ	LHipAngleX	LHipAngleY	LHipAngleZ	RKneeAngleX	RKneeAngleY	RKneeAngleZ	LKneeAngleX	LKneeAngleY	LKneeAngleZ	RAnkleAngleX	RAnkleAngleY	RAnkleAngleZ	LAnkleAngleX	LAnkleAngleY	LAnkleAngleZ	RFootAngleX	RFootAngleY	RFootAngleZ	LFootAngleX	LFootAngleY	LFootAngleZ
0	2.66231	-2.34072	5.22815	2.49834	-7.37997	5.76976	3.32028	-5.0495	19.9866	4.8643	-5.45508	19.2239	-0.183514	-3.42952	-4.46342	1.10923	-0.0964096	-6.33976	6.24695	7.82721	-2.84023	0.245004	10.2029	-3.13038	5.9207	2.00946	17.6035	0.726445	1.38667	17.3485
1	2.64731	-2.08519	5.23963	2.47973	-7.18281	5.72689	3.33577	-5.24528	19.5175	4.81293	-5.76342	18.7531	-0.15318	-3.23843	-4.24617	1.1096	0.594355	-6.0471	6.52503	7.57491	-3.21183	0.931435	10.3304	-3.69084	6.44106	2.07186	16.5518	1.60485	0.74453	16.1977
2	2.66119	-1.85533	5.28843	2.50918	-7.0132	5.69441	3.40899	-5.3722	19.0865	4.85367	-5.96432	18.256	-0.160225	-3.36424	-3.79041	1.04381	0.946053	-5.58894	6.40925	7.63164	-4.27114	1.35585	10.3886	-4.84623	6.70551	2.07174	14.5393	2.3634	0.404795	14.2011
3	2.73442	-1.68067	5.37333	2.62763	-6.8914	5.66995	3.58289	-5.37955	18.6454	5.01727	-6.02222	17.6457	-0.158914	-3.73377	-3.47632	1.02559	0.936549	-5.34114	5.95622	7.6678	-5.91061	1.45935	10.2037	-6.49118	6.76646	2.2215	12.0117	2.9567	0.520675	11.7736
4	2.90125	-1.57555	5.47002	2.87152	-6.83083	5.64338	3.88436	-5.27775	18.1669	5.31398	-5.94723	16.8922	-0.132583	-4.07096	-3.3412	1.09568	0.786896	-5.3266	5.48609	7.39952	-7.54317	1.42432	9.65425	-8.13026	6.82722	2.54814	9.613	3.46681	1.01033	9.4491
5	3.18221	-1.53087	5.54093	3.24599	-6.83252	5.60234	4.30604	-5.15638	17.6808	5.72927	-5.79608	16.0662	-0.0919988	-4.03813	-3.10141	1.20598	0.769851	-5.26178	5.02583	6.81973	-8.67803	1.24673	8.84072	-9.35364	6.7785	2.81125	7.59139	3.76274	1.57739	7.4204
6	3.57265	-1.5248	5.56717	3.71391	-6.88734	5.54858	4.81334	-5.10949	17.2433	6.2256	-5.63275	15.2823	-0.0411017	-3.62355	-2.53194	1.29746	0.877364	-4.94096	4.31804	6.21303	-9.23067	0.827535	8.09791	-10.0798	6.33897	2.79684	5.85314	3.70574	1.97386	5.65448
7	4.03763	-1.53452	5.56269	4.21015	-6.97956	5.50126	5.35878	-5.16155	16.871	6.74383	-5.48098	14.6002	0.0202354	-3.12237	-1.66666	1.3578	0.880783	-4.39515	3.38635	5.83236	-9.27422	0.210052	7.708	-10.3668	5.5865	2.56818	4.40639	3.37817	2.17483	4.17597
8	4.51497	-1.5399	5.5557	4.66759	-7.08872	5.47863	5.88779	-5.26728	16.5246	7.22093	-5.32409	13.9984	0.0846342	-2.81848	-0.700455	1.40506	0.671197	-3.76405	2.47174	5.71858	-8.91601	-0.54066	7.68468	-10.2703	4.81473	2.33204	3.32026	2.87892	2.25919	3.02822
9	4.93507	-1.52224	5.5686	5.03358	-7.18838	5.48757	6.34378	-5.36592	16.144	7.60627	-5.14624	13.4254	0.148298	-2.7863	0.183114	1.45557	0.42447	-3.15104	1.75256	5.79006	-8.28856	-1.29862	7.78347	-9.84141	4.22108	2.19321	2.57088	2.31647	2.27492	2.2052
