Time	RPelvisAngleX	RPelvisAngleY	RPelvisAngleZ	LPelvisAngleX	LPelvisAngleY	LPelvisAngleZ	RHipAngleX	RHipAngleY	RHipAngleZ	LHipAngleX	LHipAngleY	LHipAngleZ	RKneeAngleX	RKneeAngleY	RKneeAngleZ	LKneeAngleX	LKneeAngleY	LKneeAngleZ	RAnkleAngleX	RAnkleAngleY	RAnkleAngleZ	LAnkleAngleX	LAnkleAngleY	LAnkleAngleZ	RFootAngleX	RFootAngleY	RFootAngleZ	LFootAngleX	LFootAngleY	LFootAngleZ
0	2.46735	10.0227	15.4292	0.444817	14.0021	13.7581	-4.83758	-10.0418	37.8056	-6.23701	-10.2619	35.8821	0.862414	-15.0108	2.92747	-0.654774	-13.4747	-0.482406	14.1913	10.2553	2.08964	7.71035	6.42064	0.453927	13.3637	5.85947	25.6257	8.43075	5.91853	25.1343
1	2.87805	10.0674	15.4337	0.786087	13.8645	13.6907	-4.39119	-9.4036	37.9027	-5.77904	-9.96249	36.1077	0.884966	-15.1317	4.68991	-0.543814	-13.2079	1.5288	13.6783	9.22132	1.67672	7.42992	5.69697	0.307294	13.1809	6.0715	23.1482	8.41142	5.93958	23.0177
2	3.3288	10.026	15.4381	1.18435	13.6158	13.5854	-3.8234	-8.66472	37.7874	-5.14379	-9.59647	36.079	0.944104	-15.1445	6.14753	-0.419841	-13.2183	3.26991	13.3201	8.15404	0.294186	7.09754	5.03604	-0.671963	13.3536	6.139	19.81	8.49415	6.11024	20.1265
3	3.79569	9.89576	15.4807	1.62394	13.2737	13.4666	-3.17941	-7.81258	37.4676	-4.36861	-9.09127	35.7547	1.0188	-15.2699	7.09491	-0.307749	-13.6163	4.46082	12.9253	7.37338	-2.09036	6.73382	4.59153	-2.55785	13.6088	5.94624	15.7519	8.66678	6.30721	16.6216
4	4.26582	9.65938	15.5877	2.09894	12.8527	13.36	-2.49037	-6.86824	37.0358	-3.50055	-8.39457	35.1889	1.1092	-15.5493	7.65075	-0.199504	-14.2621	5.13074	11.9621	6.97246	-4.83808	6.27095	4.29233	-4.93229	13.267	5.46351	11.4532	8.77647	6.41867	12.8924
5	4.74108	9.29853	15.7474	2.61396	12.364	13.2829	-1.75847	-5.92052	36.6287	-2.57929	-7.51976	34.5221	1.27537	-15.7199	8.22044	-0.0402586	-14.7494	5.62741	9.97014	6.70007	-6.95398	5.47084	3.86711	-7.06398	11.747	4.79791	7.53235	8.45845	6.34433	9.35339
6	5.24007	8.80002	15.9153	3.17861	11.8176	13.2367	-0.947428	-5.10869	36.3742	-1.61476	-6.56855	33.9363	1.54303	-15.3692	9.19272	0.212539	-14.619	6.36219	7.2365	6.14997	-7.78439	4.13531	3.01106	-8.34869	9.25198	4.1489	4.48368	7.3868	6.06107	6.3148
7	5.78922	8.1645	16.0429	3.80303	11.2199	13.2118	-0.000956	-4.56699	36.3226	-0.58172	-5.70328	33.5772	1.82111	-14.2544	10.6736	0.529164	-13.6256	7.54127	4.60302	5.1095	-7.35925	2.40141	1.58601	-8.60429	6.61118	3.65445	2.48881	5.65886	5.64868	3.98923
8	6.40214	7.41775	16.0929	4.49082	10.5777	13.194	1.11539	-4.35078	36.391	0.55554	-5.0712	33.4747	1.97545	-12.5012	12.4762	0.826679	-11.8579	9.12082	2.66695	3.67822	-6.131	0.652869	-0.302836	-8.02487	4.51282	3.34284	1.39255	3.74969	5.22478	2.42912
9	7.06606	6.61017	16.0518	5.22976	9.90655	13.165	2.37805	-4.37636	36.3849	1.80093	-4.72736	33.5153	1.95195	-10.6705	14.232	1.0327	-9.74133	10.8675	1.50684	2.27123	-4.59578	-0.799451	-2.32653	-6.95326	3.173	3.19416	0.890404	2.12661	4.89473	1.51395
10	7.74434	5.80704	15.9421	5.98956	9.23209	13.1104	3.70322	-4.44516	36.0922	3.10155	-4.60592	33.4947	1.8173	-9.50751	15.5453	1.14146	-7.92301	12.4417	0.90322	1.45542	-3.11299	-1.86045	-3.98475	-5.7067	2.46084	3.15133	0.705104	1.00736	4.7103	1.04157
11	8.38482	5.07699	15.8073	6.72549	8.58594	13.0321	4.97513	-4.3503	35.3802	4.36232	-4.56048	33.2085	1.69775	-9.43197	16.1684	1.21888	-6.94403	13.5322	0.607194	1.52624	-1.86323	-2.58953	-4.83874	-4.49624	2.13578	3.14569	0.655244	0.365253	4.64512	0.823884
