Time	R.ASISX	R.ASISY	R.ASISZ	L.ASISX	L.ASISY	L.ASISZ	R.PSISX	R.PSISY	R.PSISZ	L.PSISX	L.PSISY	L.PSISZ	L.Iliac.CrestX	L.Iliac.CrestY	L.Iliac.CrestZ	R.Iliac.CrestX	R.Iliac.CrestY	R.Iliac.CrestZ	R.GTRX	R.GTRY	R.GTRZ	R.KneeX	R.KneeY	R.KneeZ	R.HFX	R.HFY	R.HFZ	R.TTX	R.TTY	R.TTZ	R.AnkleX	R.AnkleY	R.AnkleZ	R.HeelX	R.HeelY	R.HeelZ	R.MT1X	R.MT1Y	R.MT1Z	R.MT5X	R.MT5Y	R.MT5Z	L.GTRX	L.GTRY	L.GTRZ	L.KneeX	L.KneeY	L.KneeZ	L.HFX	L.HFY	L.HFZ	L.TTX	L.TTY	L.TTZ	L.AnkleX	L.AnkleY	L.AnkleZ	L.HeelX	L.HeelY	L.HeelZ	L.MT1X	L.MT1Y	L.MT1Z	L.MT5X	L.MT5Y	L.MT5Z
0	-293.303	885.342	-19.4198	-300.508	887.093	-237.864	-475.76	934.449	-80.8186	-480.178	935.463	-182.666	-387.223	978.967	-286.757	-385.492	982.167	27.2222	-398.648	815.219	60.0216	-434.31	438.039	-6.6528	-468.301	376.947	-9.03249	-411.895	368.535	-57.9412	-559.785	67.8965	-77.4373	-609.279	50.2698	-131.175	-411.361	32.106	-117.277	-453.982	22.8371	-49.51	-378.711	805.646	-314.359	-262.358	443.364	-268.038	-245.09	387.875	-270.55	-189.376	401.408	-232.76	-148.761	79.1204	-239.765	-180.749	44.2539	-193.447	3.93263	90.2027	-212.628	-27.8639	71.1823	-267.841
0.007	-287.797	884.256	-19.3288	-294.515	886.057	-237.841	-470.097	933.691	-81.3695	-474.43	934.672	-183.167	-380.982	977.921	-287.232	-380.17	981.402	26.9559	-393.738	814.614	59.743	-431.006	437.462	-6.6921	-465.454	376.723	-9.00662	-408.581	367.648	-56.7849	-559.541	68.3009	-77.3355	-609.173	51.187	-131.199	-411.361	32.0847	-117.234	-454.009	22.8102	-49.4836	-372.795	804.752	-314.621	-257.663	442.389	-268.14	-239.518	387.082	-270.641	-184.207	401.444	-232.582	-137.497	79.9555	-239.727	-169.357	44.6581	-193.59	15.0641	93.1365	-211.22	-15.9879	73.3111	-266.733
0.013	-282.325	883.221	-19.1873	-288.509	885.039	-237.805	-464.312	932.742	-81.9237	-468.618	933.909	-183.718	-374.809	976.931	-287.75	-374.841	980.554	26.7919	-388.828	813.928	59.4026	-427.67	436.935	-6.72955	-462.659	376.464	-9.07694	-405.779	366.998	-57.1042	-559.267	68.564	-77.2077	-609.057	51.825	-131.097	-411.386	32.0611	-117.157	-454.054	22.7755	-49.4571	-366.876	804.006	-315.011	-252.613	441.487	-268.433	-233.987	386.355	-270.737	-178.844	401.313	-232.301	-127.304	80.6305	-239.508	-159.01	45.0005	-193.586	25.1066	95.7626	-209.875	-5.22703	74.9126	-265.757
0.02	-276.785	882.132	-19.133	-282.484	884.122	-237.796	-458.607	932.117	-82.3906	-462.804	933.198	-184.178	-368.544	975.877	-288.177	-369.456	979.662	26.5745	-383.817	813.141	59.0796	-424.272	436.484	-6.772	-459.734	376.29	-9.12038	-403.331	366.301	-57.7063	-559.025	68.9544	-77.0198	-609.145	52.7118	-130.961	-411.413	32.0487	-117.087	-454.097	22.7273	-49.4009	-360.94	803.3	-315.332	-247.165	440.709	-268.526	-228.313	385.528	-270.852	-173.791	401.134	-232.087	-118.2	81.0475	-239.302	-149.893	45.1516	-193.373	33.9753	97.6815	-208.553	4.51909	76.3623	-264.016
0.027	-271.14	881.032	-19.1412	-276.443	883.31	-237.802	-452.745	931.244	-82.9388	-456.959	932.602	-184.693	-362.196	974.924	-288.548	-363.951	978.649	26.3864	-378.692	812.465	58.6789	-420.771	435.993	-6.92521	-456.763	376.147	-9.14682	-400.381	365.448	-57.473	-558.744	69.5522	-76.8236	-608.901	53.666	-130.853	-411.464	32.0476	-117.006	-454.136	22.6787	-49.3585	-354.833	802.714	-315.674	-241.343	440.164	-268.722	-222.34	384.847	-270.831	-167.819	400.779	-231.816	-110.278	81.1126	-238.99	-141.956	44.9931	-193.233	41.7118	98.9364	-207.102	12.8758	77.0036	-262.562
0.033	-265.404	880.01	-19.1373	-270.344	882.595	-238.033	-447.008	930.738	-83.4116	-451.034	931.994	-185.248	-355.77	974.117	-288.746	-358.409	977.698	26.2564	-373.615	811.813	58.9037	-417.133	435.536	-7.04175	-453.645	375.987	-9.27109	-396.788	364.813	-57.15	-558.372	70.123	-76.7052	-608.724	54.7228	-130.415	-411.488	32.0617	-116.921	-454.159	22.6226	-49.3255	-348.794	802.353	-316.119	-235.25	439.641	-269.171	-216.31	384.327	-271.138	-161.979	400.477	-231.567	-103.515	80.9784	-238.529	-135.788	44.5397	-193.919	48.3337	99.1981	-205.484	19.9709	77.1608	-261.221
0.04	-259.664	878.93	-19.2185	-264.201	882.033	-238.051	-441.027	930.026	-83.8512	-445.028	931.511	-185.708	-349.496	973.595	-289.01	-352.742	976.722	26.1846	-368.303	810.915	58.4484	-413.451	435.089	-7.24484	-450.504	375.881	-9.38139	-393.508	364.149	-57.1201	-558.096	70.9049	-76.538	-608.521	55.8468	-130.075	-411.525	32.0582	-116.799	-454.178	22.5725	-49.273	-342.647	802.018	-316.543	-228.86	439.191	-269.151	-209.85	383.988	-271.11	-155.973	400.075	-231.226	-97.9288	80.427	-238.25	-130.486	43.8762	-193.919	53.8003	98.4977	-203.848	25.9427	76.4812	-259.774
0.047	-253.804	877.907	-19.3758	-258.039	881.561	-238.263	-434.937	929.186	-84.3101	-439.022	931.033	-186.115	-343.229	973.059	-289.262	-346.949	975.744	26.0479	-362.844	810.1	58.0789	-409.662	434.689	-7.4339	-447.223	375.75	-9.61469	-390.276	363.301	-56.75	-557.903	71.9163	-76.067	-608.327	57.1501	-129.74	-411.58	32.0789	-116.678	-454.196	22.5441	-49.2082	-336.336	801.792	-316.997	-222.258	438.953	-269.515	-203.522	383.63	-271.362	-149.757	399.516	-230.848	-93.293	79.4704	-237.9	-126.471	42.977	-193.981	58.2437	96.7789	-202.135	30.7496	75.05	-258.318
0.053	-247.876	876.817	-19.557	-251.71	881.212	-238.646	-428.966	928.715	-84.6917	-432.797	930.566	-186.472	-337.103	972.742	-289.525	-341.044	974.762	25.9006	-357.234	809.188	57.6501	-405.634	434.291	-7.74737	-443.719	375.642	-9.67158	-386.866	362.594	-56.7568	-557.579	72.9156	-75.7746	-607.996	58.4691	-129.487	-411.599	32.0858	-116.547	-454.202	22.4933	-49.1429	-329.253	801.606	-317.515	-215.291	438.756	-269.676	-196.503	383.244	-270.77	-143.506	398.867	-230.436	-89.7293	78.1425	-237.566	-123.624	41.8504	-194.123	61.5512	94.105	-200.43	34.4148	72.7709	-256.961
0.06	-241.903	875.812	-19.8251	-245.264	880.885	-239.015	-422.69	927.986	-85.1295	-426.565	930.249	-186.751	-330.866	972.572	-289.79	-335.44	973.903	25.817	-351.549	808.301	57.2203	-401.578	433.862	-8.03377	-440.152	375.678	-9.97409	-383.258	361.964	-56.8289	-556.855	73.7119	-75.6084	-607.683	59.9922	-129.112	-411.617	32.1185	-116.405	-454.223	22.4352	-49.0504	-323.015	801.608	-317.931	-208.271	438.732	-269.903	-189.828	382.946	-270.82	-137.214	398.13	-229.952	-87.1947	76.5957	-237.308	-121.924	40.5878	-194.26	64.0327	90.5315	-198.721	37.0287	69.783	-255.523
