Time	R.ASISX	R.ASISY	R.ASISZ	L.ASISX	L.ASISY	L.ASISZ	R.PSISX	R.PSISY	R.PSISZ	L.PSISX	L.PSISY	L.PSISZ	L.Iliac.CrestX	L.Iliac.CrestY	L.Iliac.CrestZ	R.Iliac.CrestX	R.Iliac.CrestY	R.Iliac.CrestZ	R.GTRX	R.GTRY	R.GTRZ	R.KneeX	R.KneeY	R.KneeZ	R.HFX	R.HFY	R.HFZ	R.TTX	R.TTY	R.TTZ	R.AnkleX	R.AnkleY	R.AnkleZ	R.HeelX	R.HeelY	R.HeelZ	R.MT1X	R.MT1Y	R.MT1Z	R.MT5X	R.MT5Y	R.MT5Z	L.GTRX	L.GTRY	L.GTRZ	L.KneeX	L.KneeY	L.KneeZ	L.HFX	L.HFY	L.HFZ	L.TTX	L.TTY	L.TTZ	L.AnkleX	L.AnkleY	L.AnkleZ	L.HeelX	L.HeelY	L.HeelZ	L.MT1X	L.MT1Y	L.MT1Z	L.MT5X	L.MT5Y	L.MT5Z
0	2208.83	937.534	1339.84	2232.39	951.062	1141.11	2038.62	973.135	1259.47	2045.2	973.537	1173.19	2144.87	1016.24	1075.75	2141.02	1005.33	1382.85	2095.72	837.448	1402.54	2069.06	455.715	1378.82	2032.3	412.427	1381.23	2073.83	367.491	1343.38	1757.73	160.113	1330.71	1722.25	174.139	1285.61	1843.82	32.6836	1283.58	1810.02	36.6616	1347.4	2156.31	844.524	1048.98	2310.32	489.031	1088.86	2315.87	425.873	1085.5	2373.11	420.254	1132.99	2302.12	61.2877	1147.43	2266.82	37.618	1189.12	2468.16	32.4022	1172.2	2422.15	19.7556	1108.42
0.007	2208.9	938.365	1339.02	2232.89	952.349	1140.47	2038.95	973.933	1258.34	2045.88	974.751	1172.03	2145.75	1017.98	1074.67	2140.69	1006.62	1381.64	2096.72	836.855	1401.1	2077.38	454.714	1378.42	2040.67	412.365	1381.34	2081.57	366.977	1343.72	1760.22	167.625	1331.76	1725.64	183.852	1286.48	1839.87	35.9267	1283.53	1806.13	41.5005	1347.11	2157.22	845.804	1048.13	2307.07	488.984	1089.12	2312.51	425.936	1085.98	2369.78	419.807	1134.31	2294.39	61.3517	1147.81	2258.95	37.7829	1188.85	2460.63	31.7491	1172.51	2414.24	19.7312	1108.73
0.013	2208.78	939.331	1338.3	2233.63	953.835	1139.77	2039.08	974.68	1257.07	2046.44	975.904	1170.84	2146.66	1019.34	1073.45	2139.89	1007.76	1380.41	2097.49	836.49	1399.64	2085.88	454.105	1378.01	2049.3	412.421	1381.38	2089.57	366.807	1343.58	1763.57	175.357	1332.82	1729.91	193.686	1287.82	1836.41	39.5483	1283.43	1802.95	46.9305	1346.9	2157.89	846.98	1047.44	2303.59	488.657	1089.37	2308.95	425.986	1086.31	2366.11	419.313	1135.48	2286.79	61.6444	1148.19	2251.18	37.9415	1189.57	2453.19	31.3396	1173.07	2406.64	19.7613	1109.17
0.02	2209.3	940.278	1337.95	2234.19	954.854	1139.26	2039	975.415	1255.84	2046.93	977.299	1169.71	2147.4	1020.38	1072.07	2138.5	1008.61	1379.55	2098	836.331	1398.27	2094.6	453.419	1377.07	2058.56	412.255	1380.7	2097.71	366.955	1343.11	1767.85	182.971	1334	1735.33	203.475	1289.17	1833.54	43.2819	1282.63	1800.53	53.0101	1346.74	2158.23	848.142	1046.69	2299.92	488.412	1089.58	2305.48	425.772	1086.67	2362.02	418.725	1136.5	2279.26	61.9208	1148.88	2243.19	37.9876	1189.84	2445.41	31.0561	1173.43	2398.69	19.7789	1109.45
0.027	2208.19	941.459	1337.41	2234.08	956.118	1139.07	2038.8	976.169	1254.63	2047.25	978.805	1168.71	2148.17	1021.15	1070.9	2136.78	1009.29	1378.81	2097.64	836.244	1397.38	2103.36	453.363	1376.44	2067.74	412.593	1380.64	2105.72	367.486	1342.63	1773.1	190.31	1335.15	1741.69	212.988	1290.33	1831.37	46.8147	1282.48	1798.48	59.8698	1346.55	2158.24	849.19	1046.13	2296.53	488.292	1089.82	2301.85	425.424	1087.41	2357.69	418.099	1137.42	2271.27	61.8697	1149.45	2235.31	38.1267	1190.09	2437.59	30.8311	1173.53	2390.65	19.7799	1109.62
0.033	2207.7	942.681	1337.17	2234.46	957.32	1138.68	2038.56	976.877	1253.63	2047.5	980.371	1167.87	2148.87	1021.76	1070.02	2134.79	1009.77	1378.23	2098.22	836.074	1396.11	2112.44	453.498	1375.92	2077.11	413.275	1380.6	2114.85	367.958	1341.32	1779.16	197.353	1336.11	1749.06	221.772	1291.38	1830.01	50.727	1283.08	1797.79	66.2323	1346.66	2158.07	850.394	1045.86	2292.83	488.128	1090.1	2297.68	424.958	1087.77	2352.83	417.374	1138.2	2263.12	62.1573	1149.7	2227.34	38.2631	1190.43	2429.81	30.6518	1173.69	2382.65	19.8885	1109.72
0.04	2207.25	944.017	1336.91	2234.76	958.78	1137.96	2038.25	977.682	1252.67	2047.6	982.063	1167.19	2149.55	1022.52	1069.24	2132.86	1010.1	1377.81	2098.79	835.982	1395.07	2121.35	454.092	1375.45	2086.64	414.28	1380.45	2123.71	368.887	1340.4	1785.78	203.849	1337.06	1756.93	229.659	1292.11	1830.1	54.9008	1284.06	1798.16	71.9956	1347.18	2157.52	851.477	1045.61	2288.95	487.967	1090.34	2292.99	424.714	1087.96	2347.86	416.793	1138.9	2255.14	62.2812	1150.09	2219.17	38.3489	1190.23	2421.8	30.5315	1173.96	2374.62	19.8344	1109.96
0.047	2206.7	945.386	1336.7	2234.76	959.701	1137.82	2037.92	978.54	1252	2047.6	983.616	1166.65	2150.56	1023.34	1068.7	2131.14	1010.42	1377.48	2099.34	836.077	1394.21	2130.3	454.929	1374.96	2096.07	415.741	1380.74	2132.71	370.081	1339.62	1792.72	210.066	1337.98	1765.05	236.444	1292.86	1832.09	59.2989	1285.04	1799.73	77.5239	1347.93	2157.46	852.741	1045.35	2284.62	487.891	1090.42	2287.64	424.407	1087.53	2342.54	416.185	1139.27	2247.13	62.3777	1150.4	2211.06	38.5049	1190.92	2413.71	30.445	1174.03	2366.48	19.9276	1110
0.053	2206.21	946.865	1336.45	2234.81	960.906	1137.46	2037.58	979.386	1251.57	2047.47	985.184	1166.29	2151.67	1024.42	1068.14	2129.79	1010.94	1377.25	2099.74	836.469	1393.32	2139.26	456.23	1374.52	2105.59	417.327	1380.49	2141.77	371.561	1338.85	1800.01	215.659	1338.66	1772.99	242.285	1293.49	1836.35	63.6681	1286.63	1803.05	82.6526	1348.77	2156.36	853.902	1045.04	2280.08	487.881	1090.29	2281.9	424.328	1087.42	2336.9	415.615	1139.25	2238.89	62.2244	1150.57	2202.95	38.4542	1190.57	2405.6	30.41	1174.08	2358.26	19.8468	1109.96
0.06	2205.72	948.252	1336.22	2234.72	962.136	1136.98	2037.23	980.401	1251.32	2047.29	986.762	1166.01	2150.43	1025.86	1067.84	2128.84	1011.86	1377.06	2100.07	836.965	1392.58	2148.11	458.139	1374.22	2115.01	419.232	1380.17	2150.8	373.402	1338.18	1807.53	220.524	1339.33	1780.68	247.244	1293.95	1842.59	67.6214	1287.95	1808.67	87.4918	1349.85	2155.67	855.329	1044.65	2274.79	487.931	1090.1	2275.85	424.283	1087.7	2331.08	414.988	1138.6	2230.69	62.3635	1150.8	2194.74	38.4978	1190.55	2397.44	30.3507	1173.91	2350.26	19.8262	1109.95
