Time	R.ASISX	R.ASISY	R.ASISZ	L.ASISX	L.ASISY	L.ASISZ	R.PSISX	R.PSISY	R.PSISZ	L.PSISX	L.PSISY	L.PSISZ	L.Iliac.CrestX	L.Iliac.CrestY	L.Iliac.CrestZ	R.Iliac.CrestX	R.Iliac.CrestY	R.Iliac.CrestZ	R.GTRX	R.GTRY	R.GTRZ	R.KneeX	R.KneeY	R.KneeZ	R.HFX	R.HFY	R.HFZ	R.TTX	R.TTY	R.TTZ	R.AnkleX	R.AnkleY	R.AnkleZ	R.HeelX	R.HeelY	R.HeelZ	R.MT1X	R.MT1Y	R.MT1Z	R.MT5X	R.MT5Y	R.MT5Z	L.GTRX	L.GTRY	L.GTRZ	L.KneeX	L.KneeY	L.KneeZ	L.HFX	L.HFY	L.HFZ	L.TTX	L.TTY	L.TTZ	L.AnkleX	L.AnkleY	L.AnkleZ	L.HeelX	L.HeelY	L.HeelZ	L.MT1X	L.MT1Y	L.MT1Z	L.MT5X	L.MT5Y	L.MT5Z	R.Knee.MedialX	R.Knee.MedialY	R.Knee.MedialZ	R.Ankle.MedialX	R.Ankle.MedialY	R.Ankle.MedialZ	R.MT2X	R.MT2Y	R.MT2Z	L.Knee.MedialX	L.Knee.MedialY	L.Knee.MedialZ	L.Ankle.MedialX	L.Ankle.MedialY	L.Ankle.MedialZ	L.MT2X	L.MT2Y	L.MT2Z
0.067	806.196	991.627	1340.99	823.573	973.905	1085.52	612.22	1024.11	1238.38	613.966	1024.81	1160.56	722.728	1041.77	1020.45	713.778	1055.37	1383.61	740.255	885.856	1408.4	708.17	499.01	1385.47	683.68	447.669	1390.08	745.682	413.675	1351.47	662.075	80.9532	1407.61	617.493	60.5143	1358	811.021	49.6752	1353.01	785.231	36.0449	1426.76	724.686	875.959	1018.97	703.949	491.692	1048.02	685.943	435.961	1043.33	748.394	411.397	1082.02	666.026	81.7062	1035.96	622.036	54.0342	1079.88	810.529	48.7224	1106.42	791.117	34.3094	1018.09	727.412	473.747	1262.28	686.264	88.0627	1326.54	810.077	44.1371	1379.01	731.944	475.307	1175.41	694.596	89.0091	1118.32	814.527	44.3361	1074.58
0.073	806.214	991.62	1341.01	823.604	973.893	1085.55	612.238	1024.12	1238.39	613.991	1024.82	1160.58	722.729	1041.76	1020.46	713.81	1055.38	1383.63	740.263	885.849	1408.43	708.164	498.993	1385.47	683.696	447.652	1390.08	745.684	413.671	1351.48	662.074	80.9488	1407.61	617.498	60.4986	1357.99	811.014	49.6733	1353.02	785.221	36.0468	1426.76	724.729	875.952	1018.98	703.971	491.694	1048.03	685.954	435.97	1043.34	748.424	411.386	1082.04	666.034	81.7026	1035.97	622.041	54.0313	1079.87	810.525	48.7253	1106.42	791.128	34.3041	1018.1	727.417	473.74	1262.28	686.262	88.0654	1326.54	810.077	44.1339	1379	731.966	475.297	1175.42	694.604	89.0042	1118.33	814.526	44.33	1074.57
0.08	806.226	991.614	1341.04	823.632	973.883	1085.57	612.274	1024.12	1238.41	614.031	1024.81	1160.6	722.773	1041.75	1020.48	713.843	1055.39	1383.64	740.271	885.848	1408.47	708.107	498.896	1385.22	683.679	447.661	1390.08	745.683	413.667	1351.5	662.072	80.9454	1407.6	617.491	60.5072	1357.99	811.014	49.6764	1353.02	785.225	36.0404	1426.75	724.756	875.946	1019	704.005	491.692	1048.05	685.975	435.972	1043.36	748.44	411.392	1082.04	666.035	81.7101	1035.97	622.038	54.0397	1079.87	810.542	48.7207	1106.42	791.132	34.3027	1018.1	727.436	473.737	1262.3	686.254	88.0577	1326.54	810.075	44.1312	1379.01	731.974	475.289	1175.44	694.613	89.0004	1118.33	814.529	44.3269	1074.58
0.087	806.256	991.603	1341.05	823.662	973.876	1085.59	612.301	1024.12	1238.42	614.056	1024.81	1160.61	722.795	1041.76	1020.5	713.884	1055.4	1383.64	740.288	885.853	1408.48	708.174	499.004	1385.49	683.671	447.659	1390.09	745.689	413.667	1351.5	662.064	80.9485	1407.61	617.489	60.4938	1357.99	811.004	49.6765	1353.02	785.22	36.0395	1426.75	724.786	875.942	1019.02	704.009	491.697	1048.07	685.975	435.988	1043.37	748.444	411.389	1082.06	666.033	81.7105	1035.97	622.036	54.0411	1079.88	810.543	48.7219	1106.42	791.128	34.3062	1018.1	727.431	473.735	1262.32	686.26	88.0634	1326.55	810.077	44.1365	1379.01	731.992	475.307	1175.46	694.608	88.9945	1118.34	814.539	44.3293	1074.58
0.093	806.283	991.602	1341.07	823.7	973.876	1085.62	612.338	1024.12	1238.43	614.095	1024.81	1160.63	722.831	1041.76	1020.52	713.935	1055.4	1383.66	740.309	885.841	1408.51	708.178	498.988	1385.49	683.69	447.659	1390.1	745.692	413.659	1351.52	662.062	80.945	1407.61	617.493	60.4901	1357.99	811.014	49.6737	1353.02	785.217	36.0446	1426.76	724.818	875.946	1019.03	704.025	491.696	1048.08	685.985	435.986	1043.38	748.457	411.39	1082.07	666.037	81.7152	1035.98	622.051	54.0481	1079.88	810.541	48.7192	1106.42	791.128	34.3038	1018.1	727.461	473.729	1262.33	686.253	88.0544	1326.55	810.074	44.1354	1379	731.982	475.283	1175.47	694.606	89.0018	1118.35	814.537	44.3232	1074.58
0.1	806.321	991.594	1341.08	823.733	973.869	1085.66	612.363	1024.13	1238.45	614.118	1024.83	1160.65	722.903	1041.76	1020.55	713.981	1055.41	1383.68	740.318	885.84	1408.54	708.191	498.984	1385.51	683.703	447.642	1390.1	745.724	413.655	1351.52	662.06	80.9394	1407.61	617.487	60.4816	1358	811	49.6786	1353.02	785.219	36.0408	1426.75	724.841	875.949	1019.06	704.037	491.702	1048.09	686.006	436.002	1043.4	748.473	411.391	1082.08	666.04	81.7146	1035.99	622.036	54.0509	1079.89	810.55	48.7129	1106.43	791.133	34.2996	1018.1	727.476	473.731	1262.34	686.257	88.0524	1326.54	810.068	44.1359	1379	731.998	475.288	1175.49	694.61	89.0205	1118.36	814.54	44.3251	1074.58
0.107	806.339	991.588	1341.1	823.768	973.865	1085.68	612.399	1024.13	1238.46	614.151	1024.84	1160.65	722.96	1041.78	1020.56	714.029	1055.41	1383.71	740.335	885.833	1408.56	708.203	498.979	1385.52	683.697	447.66	1390.11	745.725	413.648	1351.53	662.059	80.9363	1407.61	617.487	60.4791	1357.98	811.007	49.6765	1353.02	785.222	36.0399	1426.75	724.876	875.944	1019.07	704.048	491.694	1048.11	686.006	436.005	1043.42	748.483	411.396	1082.1	666.046	81.7152	1035.99	622.042	54.0565	1079.89	810.547	48.7202	1106.42	791.134	34.3109	1018.11	727.493	473.719	1262.35	686.249	88.0521	1326.55	810.072	44.1377	1379	731.964	475.275	1175.51	694.611	89.001	1118.35	814.543	44.3256	1074.58
0.113	806.377	991.584	1341.13	823.812	973.863	1085.71	612.421	1024.14	1238.48	614.185	1024.84	1160.67	723.036	1041.78	1020.58	714.09	1055.41	1383.72	740.355	885.834	1408.57	708.234	498.985	1385.53	683.724	447.651	1390.13	745.745	413.638	1351.54	662.062	80.9325	1407.61	617.486	60.4787	1357.99	811.004	49.6801	1353.02	785.229	36.0432	1426.75	724.911	875.951	1019.09	704.065	491.699	1048.12	686.026	436.003	1043.43	748.49	411.393	1082.12	666.048	81.7202	1035.99	622.036	54.0539	1079.9	810.552	48.7206	1106.43	791.14	34.3106	1018.11	727.506	473.719	1262.37	686.25	88.052	1326.55	810.068	44.1387	1379.01	731.973	475.279	1175.53	694.61	88.9999	1118.37	814.546	44.3276	1074.58
0.12	806.399	991.574	1341.16	823.846	973.856	1085.75	612.461	1024.15	1238.49	614.232	1024.85	1160.67	723.086	1041.78	1020.61	714.132	1055.4	1383.75	740.373	885.831	1408.59	708.242	498.969	1385.55	683.759	447.642	1390.14	745.755	413.633	1351.55	662.061	80.9329	1407.61	617.492	60.4692	1357.99	811.009	49.6676	1353.02	785.222	36.0283	1426.75	724.948	875.954	1019.11	704.08	491.702	1048.14	686.039	436.008	1043.44	748.502	411.393	1082.12	666.052	81.7184	1036	622.201	54.085	1079.55	810.548	48.7166	1106.42	791.14	34.3102	1018.11	727.529	473.699	1262.38	686.26	88.0422	1326.55	810.072	44.1324	1379.01	731.966	475.275	1175.55	694.648	89.0206	1118.35	814.545	44.3215	1074.59
0.127	806.447	991.57	1341.18	823.882	973.86	1085.79	612.5	1024.16	1238.5	614.263	1024.87	1160.68	723.148	1041.8	1020.62	714.18	1055.4	1383.78	740.4	885.836	1408.61	708.265	498.96	1385.55	683.769	447.637	1390.15	745.781	413.624	1351.55	662.062	80.93	1407.61	617.482	60.4744	1358	811.013	49.6716	1353.02	785.23	36.0325	1426.76	724.977	875.961	1019.14	704.1	491.699	1048.14	686.044	436.015	1043.44	748.525	411.398	1082.15	666.055	81.7274	1036	622.198	54.0887	1079.56	810.556	48.7175	1106.42	791.128	34.3136	1018.1	727.554	473.714	1262.39	686.256	88.0486	1326.55	810.074	44.133	1379.01	731.975	475.285	1175.58	694.649	88.9955	1118.34	814.548	44.3199	1074.58
0.133	806.479	991.557	1341.19	823.911	973.861	1085.82	612.522	1024.17	1238.52	614.318	1024.86	1160.67	723.22	1041.82	1020.64	714.229	1055.39	1383.8	740.428	885.828	1408.63	708.296	498.965	1385.57	683.792	447.637	1390.16	745.795	413.628	1351.57	662.066	80.9232	1407.61	617.496	60.47	1357.99	811.006	49.6711	1353.02	785.224	36.0421	1426.76	724.998	875.967	1019.15	704.135	491.696	1048.16	686.078	436.014	1043.44	748.542	411.386	1082.16	666.06	81.7316	1036	622.21	54.094	1079.56	810.553	48.7128	1106.43	791.14	34.3026	1018.11	727.565	473.699	1262.41	686.265	88.0435	1326.55	810.075	44.1362	1379.01	731.983	475.279	1175.59	694.652	89.0106	1118.35	814.55	44.3177	1074.58
0.14	806.513	991.563	1341.22	823.95	973.85	1085.84	612.557	1024.17	1238.52	614.352	1024.88	1160.69	723.297	1041.82	1020.66	714.256	1055.4	1383.82	740.462	885.825	1408.63	708.319	498.966	1385.56	683.813	447.625	1390.17	745.81	413.617	1351.57	662.066	80.9326	1407.61	617.494	60.475	1357.97	811.015	49.6713	1353.02	785.229	36.0394	1426.76	725.027	875.973	1019.16	704.15	491.698	1048.17	686.092	436.019	1043.45	748.571	411.389	1082.16	666.067	81.7297	1036.01	622.205	54.0968	1079.56	810.565	48.7185	1106.43	791.139	34.3104	1018.11	727.582	473.708	1262.42	686.262	88.0496	1326.54	810.074	44.125	1379.01	731.979	475.294	1175.61	694.649	89.0179	1118.35	814.545	44.317	1074.58
0.147	806.539	991.555	1341.25	823.982	973.85	1085.88	612.584	1024.19	1238.54	614.39	1024.89	1160.7	723.378	1041.84	1020.68	714.286	1055.38	1383.84	740.495	885.826	1408.65	708.339	498.95	1385.58	683.836	447.633	1390.18	745.832	413.62	1351.58	662.071	80.9344	1407.61	617.501	60.4719	1357.98	811.017	49.668	1353.02	785.218	36.0393	1426.76	725.058	875.975	1019.18	704.18	491.699	1048.17	686.123	436.019	1043.45	748.595	411.382	1082.16	666.063	81.7402	1036.01	622.204	54.1049	1079.56	810.557	48.7154	1106.43	791.131	34.3059	1018.11	727.593	473.72	1262.42	686.273	88.0452	1326.54	810.084	44.1283	1379.01	731.987	475.287	1175.63	694.659	89.0128	1118.36	814.554	44.3147	1074.58
0.153	806.575	991.554	1341.26	824.011	973.853	1085.89	612.624	1024.19	1238.55	614.425	1024.9	1160.73	723.433	1041.85	1020.7	714.317	1055.38	1383.84	740.531	885.828	1408.66	708.358	498.954	1385.59	683.852	447.627	1390.19	745.84	413.612	1351.59	662.076	80.9269	1407.62	617.499	60.4798	1357.98	811.022	49.6728	1353.02	785.227	36.0376	1426.76	725.073	875.975	1019.19	704.229	491.699	1048.18	686.154	436.03	1043.45	748.621	411.386	1082.18	666.061	81.7427	1036.01	622.209	54.1093	1079.56	810.568	48.7133	1106.43	791.14	34.3077	1018.11	727.606	473.716	1262.42	686.275	88.0484	1326.54	810.08	44.1351	1379.01	732.007	475.294	1175.64	694.654	89.0148	1118.36	814.555	44.3179	1074.58
0.16	806.617	991.551	1341.27	824.029	973.853	1085.91	612.653	1024.2	1238.56	614.463	1024.92	1160.75	723.474	1041.85	1020.72	714.349	1055.37	1383.87	740.572	885.819	1408.67	708.377	498.951	1385.58	683.871	447.632	1390.19	745.854	413.618	1351.58	662.074	80.9348	1407.61	617.496	60.4807	1357.98	811.016	49.668	1353.02	785.222	36.0381	1426.76	725.093	875.991	1019.21	704.257	491.705	1048.18	686.183	436.034	1043.44	748.67	411.396	1082.17	666.074	81.752	1036.01	622.053	54.0933	1079.91	810.56	48.7138	1106.43	791.143	34.3124	1018.1	727.611	473.728	1262.42	686.27	88.054	1326.54	810.076	44.1277	1379	732.043	475.289	1175.64	694.629	89.0239	1118.39	814.561	44.3168	1074.58
0.167	806.643	991.552	1341.3	824.059	973.851	1085.92	612.689	1024.2	1238.58	614.501	1024.92	1160.78	723.517	1041.86	1020.72	714.372	1055.37	1383.88	740.614	885.819	1408.68	708.397	498.956	1385.59	683.889	447.629	1390.2	745.862	413.617	1351.58	662.08	80.9304	1407.61	617.492	60.4791	1357.98	811.015	49.6719	1353.02	785.223	36.0411	1426.76	725.109	875.994	1019.22	704.293	491.705	1048.17	686.225	436.053	1043.43	748.716	411.4	1082.16	666.088	81.7582	1036.02	622.056	54.1085	1079.91	810.577	48.7098	1106.42	791.148	34.3031	1018.11	727.633	473.719	1262.43	686.268	88.0566	1326.54	810.079	44.1216	1378.99	732.084	475.291	1175.63	694.638	89.0286	1118.39	814.56	44.3129	1074.58
0.173	806.684	991.547	1341.31	824.079	973.861	1085.93	612.73	1024.19	1238.59	614.531	1024.93	1160.81	723.546	1041.86	1020.74	714.39	1055.37	1383.91	740.654	885.813	1408.7	708.423	498.95	1385.6	683.906	447.641	1390.2	745.877	413.609	1351.57	662.087	80.9338	1407.61	617.496	60.4718	1357.97	811.019	49.6664	1353.01	785.234	36.0313	1426.75	725.132	875.999	1019.24	704.329	491.705	1048.17	686.267	436.044	1043.44	748.744	411.394	1082.16	666.091	81.7491	1036.01	622.058	54.1081	1079.91	810.57	48.7157	1106.42	791.146	34.3002	1018.1	727.639	473.725	1262.43	686.272	88.0496	1326.54	810.08	44.1316	1379	732.129	475.293	1175.62	694.636	89.0374	1118.39	814.562	44.3123	1074.58
0.18	806.714	991.545	1341.33	824.105	973.859	1085.94	612.759	1024.21	1238.62	614.568	1024.93	1160.84	723.571	1041.86	1020.75	714.413	1055.36	1383.92	740.694	885.812	1408.72	708.443	498.947	1385.6	683.914	447.637	1390.21	745.886	413.611	1351.58	662.085	80.9304	1407.6	617.499	60.4805	1357.97	811.025	49.6685	1353.01	785.232	36.0292	1426.75	725.152	876.003	1019.25	704.386	491.712	1048.17	686.321	436.04	1043.44	748.814	411.393	1082.16	666.107	81.7666	1036.01	622.059	54.1155	1079.91	810.577	48.7105	1106.42	791.144	34.302	1018.1	727.651	473.717	1262.43	686.269	88.0552	1326.54	810.081	44.1226	1379	732.179	475.299	1175.62	694.65	89.0333	1118.39	814.569	44.3066	1074.57
0.187	806.749	991.54	1341.35	824.121	973.869	1085.94	612.806	1024.2	1238.64	614.602	1024.94	1160.87	723.583	1041.86	1020.76	714.438	1055.35	1383.94	740.743	885.806	1408.74	708.45	498.956	1385.61	683.93	447.641	1390.21	745.905	413.607	1351.59	662.087	80.9385	1407.61	617.501	60.4858	1357.97	811.024	49.6666	1353.01	785.232	36.0345	1426.75	725.178	876.007	1019.26	704.442	491.71	1048.18	686.377	436.057	1043.43	748.866	411.388	1082.16	666.096	81.7653	1036.02	622.063	54.128	1079.91	810.591	48.7072	1106.42	791.154	34.301	1018.09	727.662	473.719	1262.43	686.277	88.0606	1326.53	810.088	44.1182	1378.99	732.225	475.292	1175.63	694.654	89.0402	1118.4	814.566	44.3059	1074.57
0.193	806.789	991.531	1341.36	824.143	973.866	1085.95	612.837	1024.2	1238.66	614.633	1024.94	1160.9	723.583	1041.86	1020.78	714.465	1055.34	1383.96	740.78	885.801	1408.75	708.466	498.958	1385.6	683.94	447.638	1390.21	745.913	413.592	1351.58	662.082	80.9406	1407.61	617.5	60.4842	1357.98	811.019	49.6626	1353.01	785.237	36.0281	1426.74	725.204	876.01	1019.28	704.484	491.71	1048.19	686.422	436.051	1043.44	748.92	411.384	1082.18	666.117	81.7699	1036.02	622.067	54.1361	1079.92	810.592	48.705	1106.42	791.155	34.2977	1018.1	727.677	473.725	1262.43	686.287	88.0561	1326.53	810.083	44.1143	1379	732.271	475.305	1175.63	694.666	89.0323	1118.41	814.578	44.3074	1074.57
0.2	806.819	991.53	1341.39	824.161	973.869	1085.96	612.872	1024.19	1238.67	614.66	1024.94	1160.95	723.588	1041.86	1020.79	714.507	1055.33	1383.99	740.817	885.802	1408.77	708.49	498.958	1385.62	683.964	447.638	1390.21	745.928	413.611	1351.6	662.087	80.9318	1407.61	617.497	60.4878	1357.97	811.032	49.6631	1353	785.226	36.0306	1426.75	725.228	876.024	1019.3	704.533	491.722	1048.18	686.48	436.068	1043.44	748.988	411.39	1082.17	666.127	81.7854	1036.03	622.24	54.1705	1079.58	810.594	48.7031	1106.41	791.145	34.3007	1018.1	727.698	473.725	1262.44	686.275	88.0508	1326.54	810.083	44.1202	1378.99	732.339	475.299	1175.62	694.696	89.0439	1118.39	814.58	44.2995	1074.57
0.207	806.863	991.524	1341.39	824.189	973.864	1085.96	612.901	1024.19	1238.69	614.697	1024.94	1160.98	723.591	1041.86	1020.8	714.54	1055.31	1384	740.85	885.798	1408.78	708.504	498.943	1385.62	683.97	447.639	1390.21	745.942	413.6	1351.58	662.081	80.9436	1407.61	617.497	60.4851	1357.97	811.03	49.6613	1353	785.227	36.0336	1426.75	725.252	876.016	1019.3	704.577	491.719	1048.18	686.54	436.074	1043.44	749.039	411.38	1082.18	666.128	81.7835	1036.03	622.247	54.1738	1079.59	810.594	48.7044	1106.42	791.161	34.2953	1018.1	727.699	473.729	1262.45	686.285	88.056	1326.53	810.08	44.1156	1378.98	732.389	475.299	1175.64	694.71	89.0449	1118.39	814.583	44.3003	1074.58
0.213	806.897	991.522	1341.41	824.2	973.863	1085.96	612.944	1024.19	1238.71	614.723	1024.94	1160.99	723.552	1041.86	1020.8	714.568	1055.32	1384.02	740.89	885.792	1408.79	708.528	498.941	1385.62	684.006	447.638	1390.21	745.966	413.593	1351.59	662.095	80.9379	1407.6	617.504	60.4778	1357.97	811.022	49.6589	1353.01	785.23	36.0319	1426.75	725.281	876.025	1019.32	704.645	491.711	1048.18	686.593	436.069	1043.44	749.102	411.375	1082.19	666.138	81.7867	1036.04	622.251	54.1845	1079.59	810.611	48.7053	1106.41	791.151	34.2987	1018.1	727.739	473.717	1262.45	686.276	88.0512	1326.53	810.092	44.1089	1378.98	732.446	475.299	1175.64	694.72	89.0524	1118.38	814.583	44.2926	1074.57
