Time	RPelvisAngleX	RPelvisAngleY	RPelvisAngleZ	LPelvisAngleX	LPelvisAngleY	LPelvisAngleZ	RHipAngleX	RHipAngleY	RHipAngleZ	LHipAngleX	LHipAngleY	LHipAngleZ	RKneeAngleX	RKneeAngleY	RKneeAngleZ	LKneeAngleX	LKneeAngleY	LKneeAngleZ	RAnkleAngleX	RAnkleAngleY	RAnkleAngleZ	LAnkleAngleX	LAnkleAngleY	LAnkleAngleZ	RFootAngleX	RFootAngleY	RFootAngleZ	LFootAngleX	LFootAngleY	LFootAngleZ
0	0.458172	2.8068	13.327	-0.2647	6.96164	12.0554	-1.99224	-9.40041	32.7705	-3.38986	-9.51451	31.7369	0.181602	-11.0021	5.22576	-0.787163	-9.27487	1.23961	17.1189	10.4057	0.59766	5.19489	7.31672	0.194404	16.0442	8.19331	20.2852	4.85339	5.74666	19.9361
1	0.774302	2.644	13.3069	-0.0299	6.74158	12.0368	-1.43127	-9.19511	32.6685	-2.92476	-9.23268	31.8866	0.0498717	-10.3447	6.34674	-0.888957	-8.64797	2.92998	16.4493	9.75313	0.0132117	5.08963	6.56171	-0.114971	15.8414	7.87333	18.0243	4.99225	5.63544	17.9643
2	1.14901	2.52148	13.2991	0.265636	6.47537	12.0329	-0.838885	-8.92966	32.2743	-2.33266	-8.8956	31.8071	-0.0378183	-9.89119	6.94074	-0.961459	-8.40985	4.16923	15.4164	9.51054	-1.55093	4.97256	6.04338	-1.30186	15.4802	7.19316	14.9686	5.29548	5.60307	15.3558
3	1.57228	2.41938	13.3282	0.622277	6.1659	12.0581	-0.229738	-8.56235	31.6678	-1.64764	-8.47091	31.4546	-0.0669483	-9.74279	7.00969	-0.985807	-8.64545	4.7052	13.6556	9.61307	-3.81765	4.9174	5.88631	-3.30845	14.5025	6.27043	11.3612	5.79138	5.57796	12.3869
4	2.03513	2.30174	13.396	1.03783	5.81484	12.1137	0.40063	-8.0683	30.9594	-0.908533	-7.95107	30.8701	-0.0126933	-9.79519	6.8024	-0.934205	-9.10841	4.70608	10.833	9.73815	-5.95265	4.77864	5.97013	-5.57607	12.4158	5.32928	7.78067	6.25347	5.43091	9.43305
5	2.54009	2.12622	13.4838	1.50977	5.42674	12.1904	1.08255	-7.48731	30.2602	-0.136225	-7.39621	30.1899	0.133977	-9.72214	6.67322	-0.791716	-9.32411	4.62736	7.30515	9.47951	-7.22091	4.1215	5.97605	-7.42521	9.43479	4.59751	4.81506	6.13597	5.06791	6.72768
6	3.09659	1.85496	13.5666	2.03364	5.00811	12.2762	1.85511	-6.90669	29.6477	0.678268	-6.91896	29.5892	0.323402	-9.199	6.85142	-0.594143	-8.91819	4.844	4.1307	8.61135	-7.4496	2.7554	5.56213	-8.41042	6.5344	4.1775	2.80011	5.13036	4.5868	4.48137
7	3.70176	1.47037	13.631	2.59399	4.56124	12.3625	2.73325	-6.38677	29.1424	1.55475	-6.58995	29.1792	0.476748	-8.14001	7.35898	-0.411538	-7.85794	5.47525	2.03464	7.20751	-6.88465	1.11088	4.59989	-8.47091	4.45872	3.99328	1.69316	3.63478	4.18796	2.89485
8	4.32787	0.991493	13.6675	3.15978	4.09012	12.4442	3.68103	-5.91469	28.686	2.48557	-6.38834	28.9418	0.557345	-6.84004	8.04577	-0.300162	-6.46904	6.40392	0.992288	5.63195	-5.90095	-0.257925	3.32207	-7.866	3.30018	3.92031	1.20049	2.28533	3.95473	1.96155
9	4.92502	0.461538	13.6709	3.69797	3.60348	12.5115	4.6197	-5.4053	28.1655	3.42453	-6.24361	28.7389	0.605367	-5.88226	8.67684	-0.25243	-5.24748	7.36423	0.603685	4.41667	-4.81504	-1.17674	2.19114	-6.9404	2.80113	3.88483	1.01913	1.3786	3.84376	1.49425
