Time	R.ASISX	R.ASISY	R.ASISZ	L.ASISX	L.ASISY	L.ASISZ	R.PSISX	R.PSISY	R.PSISZ	L.PSISX	L.PSISY	L.PSISZ	L.Iliac.CrestX	L.Iliac.CrestY	L.Iliac.CrestZ	R.Iliac.CrestX	R.Iliac.CrestY	R.Iliac.CrestZ	R.GTRX	R.GTRY	R.GTRZ	R.KneeX	R.KneeY	R.KneeZ	R.HFX	R.HFY	R.HFZ	R.TTX	R.TTY	R.TTZ	R.AnkleX	R.AnkleY	R.AnkleZ	R.HeelX	R.HeelY	R.HeelZ	R.MT1X	R.MT1Y	R.MT1Z	R.MT5X	R.MT5Y	R.MT5Z	L.GTRX	L.GTRY	L.GTRZ	L.KneeX	L.KneeY	L.KneeZ	L.HFX	L.HFY	L.HFZ	L.TTX	L.TTY	L.TTZ	L.AnkleX	L.AnkleY	L.AnkleZ	L.HeelX	L.HeelY	L.HeelZ	L.MT1X	L.MT1Y	L.MT1Z	L.MT5X	L.MT5Y	L.MT5Z
0	2248.3	787.214	1336.66	2248.48	791.475	1080.91	2050.63	797.614	1253.74	2056.12	798.851	1162.98	2172.62	842.857	1031.03	2168.18	860.316	1380.51	2201.72	685.627	1409.3	2290.98	409.349	1402.44	2264.88	370.5	1401.39	2320.5	338.611	1363.05	2115.65	112.18	1348.78	2079.84	112.888	1289.62	2230.04	33.9918	1331.58	2184.94	44.8137	1386.22	2187.03	695.438	1021.98	2174.37	376.894	1065.42	2163.02	327.65	1064.69	2222.09	312.33	1105.51	2120.37	40.1923	1120.79	2083.79	29.6991	1169.19	2266.3	20.3036	1147.06	2221.16	14.5745	1081.3
0.007	2245.17	788.416	1338.71	2247.07	790.988	1079.96	2049.98	797.567	1254.26	2055.1	798.877	1162.94	2171.27	842.531	1030.85	2167.68	860.102	1380.57	2202.68	686.556	1409.47	2294.68	410.135	1401.58	2269.46	370.224	1400.1	2325.34	340.226	1361.58	2130.86	105.197	1348.02	2094.92	103.718	1288.57	2248.96	32.6724	1331.28	2203.32	41.4305	1385.61	2184.18	695.11	1021.82	2167.8	377.073	1065.62	2155.09	327.618	1064.87	2214.9	311.623	1104.92	2112.92	40.5607	1120.88	2076.19	29.9444	1169.49	2258.49	20.2356	1146.94	2213.19	14.5529	1081.26
0.013	2244.43	788.356	1338.07	2245.66	790.297	1079.23	2049.4	797.454	1254.71	2054.14	798.762	1163.39	2169.85	842.013	1030.73	2167.26	859.657	1380.64	2203.38	687.443	1409.68	2297.94	410.904	1400.68	2273.63	369.899	1398.86	2330.22	342.074	1360.35	2146.65	98.2293	1347.04	2110.87	94.8744	1287.75	2269.05	32.4065	1331.54	2221.85	38.4196	1385.43	2181.49	694.793	1021.6	2161.7	377.312	1065.84	2148.73	327.851	1065.41	2207.96	311.283	1104.62	2104.79	40.4226	1121.24	2068.46	30.2024	1169.82	2250.85	20.1606	1146.76	2205.39	14.5714	1081.19
0.02	2244.3	788.16	1337.28	2243.77	789.503	1079	2048.88	797.301	1255.11	2053.18	798.576	1163.78	2168.46	841.542	1030.51	2166.48	858.954	1380.57	2203.2	688.515	1409.84	2300.83	411.486	1399.72	2277.5	369.446	1398.03	2334.62	343.658	1359.18	2162.48	91.5353	1346.55	2127.2	86.1689	1287.03	2287.37	31.6111	1331.77	2240.58	35.7815	1385.24	2178.92	694.404	1021.39	2154.86	377.306	1066	2142.25	328.427	1065.6	2201.31	311.012	1104.47	2097.07	40.7051	1121.3	2060.85	30.3978	1170.05	2243.15	20.1734	1146.64	2197.52	14.5397	1081.1
0.027	2244.24	787.804	1336.55	2242.56	788.642	1078.48	2048.37	797.019	1256.07	2052.32	798.213	1164.6	2167.06	841.012	1030.33	2166.5	858.392	1380.81	2205.17	688.751	1409.95	2303.25	411.885	1398.76	2280.97	368.811	1396.83	2338.62	344.97	1358.17	2178.8	85.0441	1346.01	2144.14	77.7046	1286.32	2307.27	31.8584	1331.64	2259.51	33.5327	1385.25	2176.64	693.989	1021.19	2148.78	377.374	1066.3	2135.47	328.563	1066.01	2194.74	310.655	1104.4	2089.29	40.9613	1121.67	2053.15	30.7153	1170.19	2235.21	20.0193	1146.44	2189.44	14.4848	1081.06
0.033	2244.16	787.36	1335.95	2241.31	787.732	1077.97	2047.83	796.644	1256.5	2051.49	797.917	1164.54	2165.77	840.302	1030.2	2166.07	857.553	1380.93	2205.72	689.201	1410.07	2305.23	412.017	1397.68	2283.89	367.961	1395.72	2342.55	346.366	1357.46	2195.47	78.877	1345.62	2161.23	69.6441	1285.92	2326.16	31.9918	1332.23	2278.59	31.7688	1385.44	2174.39	693.526	1021.16	2142.66	377.444	1066.53	2129.33	328.576	1066.48	2188.4	310.393	1104.47	2081.6	41.2387	1121.76	2045.58	30.921	1170.65	2227.82	20.1721	1145.86	2181.64	14.5439	1080.89
0.04	2244.01	786.749	1335.48	2240.23	786.651	1077.66	2047.29	796.226	1256.34	2050.69	797.433	1165.05	2164.52	839.529	1030.13	2165.32	856.535	1381.02	2206.36	689.527	1410.04	2306.7	411.789	1396.66	2286.59	366.701	1394.53	2345.98	347.134	1356.67	2212.43	73.2558	1345.3	2178.86	61.9991	1285.58	2345.37	33.4058	1333.32	2297.4	30.5949	1385.85	2172.3	692.92	1021.11	2136.55	377.423	1066.82	2122.3	328.463	1066.49	2182.06	310.076	1104.69	2073.88	41.4126	1122.04	2037.94	31.2504	1171.01	2219.91	20.0433	1145.84	2173.7	14.5004	1080.83
0.047	2243.53	785.785	1334.87	2239.27	785.668	1077.51	2046.86	795.658	1257.4	2049.98	796.941	1165.59	2163.26	838.55	1030.01	2164.25	855.47	1380.91	2206.59	689.489	1410.31	2307.89	411.232	1395.57	2289.06	365.18	1393.57	2349.33	348.07	1355.96	2229.47	68.0748	1345.31	2196.7	54.9625	1285.34	2364.95	35.9294	1334.21	2316.24	29.8863	1386.32	2170.32	692.326	1021.08	2131.04	377.824	1066.99	2117.08	329.208	1066.9	2175.93	309.765	1104.98	2066.51	41.9499	1122.13	2030.41	31.5952	1171.4	2212.17	19.9484	1145.65	2165.86	14.4901	1080.7
0.053	2242.93	784.602	1334.31	2238.33	784.579	1077.29	2046.49	795.084	1257.89	2049.39	796.311	1166.47	2162.22	837.563	1029.92	2162.99	854.111	1380.84	2206.87	689.19	1410.33	2308.67	410.227	1394.69	2291.38	363.408	1392.72	2352.42	348.577	1355.21	2246.53	63.3777	1345.52	2214.63	48.5317	1285.58	2383.05	37.3892	1334.76	2334.94	29.7689	1386.97	2168.48	691.638	1021.12	2125.03	377.664	1067.53	2110.57	329.141	1067.46	2169.76	309.241	1105.31	2058.76	42.1673	1122.43	2022.86	32.0228	1171.78	2204.44	19.9158	1145.48	2157.95	14.4546	1080.71
0.06	2243.84	784.657	1334.96	2237.2	783.301	1077.03	2046.11	794.401	1257.85	2048.83	795.725	1167.04	2161.13	836.441	1029.99	2164.85	853.312	1381.78	2206.2	688.471	1410.13	2309.39	408.866	1393.79	2293.6	361.389	1391.98	2355.15	348.882	1354.41	2263.44	59.2251	1346.07	2232.69	42.7616	1285.75	2401.47	40.1217	1335.76	2353.71	30.1124	1387.62	2166.81	690.997	1021.17	2119.51	377.569	1067.84	2104.77	329.263	1067.9	2163.75	308.662	1105.58	2050.95	42.4863	1122.81	2015.14	32.4071	1172.3	2196.85	19.9049	1145.45	2150.2	14.4839	1080.61
