Time	R.ASISX	R.ASISY	R.ASISZ	L.ASISX	L.ASISY	L.ASISZ	R.PSISX	R.PSISY	R.PSISZ	L.PSISX	L.PSISY	L.PSISZ	L.Iliac.CrestX	L.Iliac.CrestY	L.Iliac.CrestZ	R.Iliac.CrestX	R.Iliac.CrestY	R.Iliac.CrestZ	R.GTRX	R.GTRY	R.GTRZ	R.KneeX	R.KneeY	R.KneeZ	R.HFX	R.HFY	R.HFZ	R.TTX	R.TTY	R.TTZ	R.AnkleX	R.AnkleY	R.AnkleZ	R.HeelX	R.HeelY	R.HeelZ	R.MT1X	R.MT1Y	R.MT1Z	R.MT5X	R.MT5Y	R.MT5Z	L.GTRX	L.GTRY	L.GTRZ	L.KneeX	L.KneeY	L.KneeZ	L.HFX	L.HFY	L.HFZ	L.TTX	L.TTY	L.TTZ	L.AnkleX	L.AnkleY	L.AnkleZ	L.HeelX	L.HeelY	L.HeelZ	L.MT1X	L.MT1Y	L.MT1Z	L.MT5X	L.MT5Y	L.MT5Z
0	-153.617	868.457	-127.061	-151.917	856.553	-356.941	-317.553	878.792	-211.582	-318.459	871.696	-283.673	-225.271	895.29	-389.665	-235.651	913.305	-112.779	-224.082	769.367	-66.896	-240.162	425.379	-130.107	-252.624	367.861	-130.64	-207.356	354.959	-178.268	-301.799	59.1544	-188.993	-343.014	41.5439	-232.778	-164.424	34.7389	-240.003	-198.614	23.1266	-175.091	-199.231	756.543	-415.831	-87.7799	440.553	-365.668	-102.913	393.892	-368.287	-56.4417	371.029	-330.216	-217.982	105.266	-330.77	-262.112	90.7243	-289.518	-94.9083	51.3193	-276.378	-120.908	48.8114	-339.207
0.007	-149.346	867.844	-126.975	-147.648	856.335	-356.924	-313.197	878.584	-211.476	-314.088	871.43	-283.548	-221.102	895.006	-389.59	-230.552	912.781	-111.45	-219.943	768.946	-67.7022	-237.39	425.306	-130.273	-250.383	367.621	-130.728	-204.999	354.393	-177.949	-301.243	59.103	-189.137	-342.978	41.6387	-232.805	-164.357	34.785	-239.971	-198.607	23.1237	-175.123	-194.967	756.369	-416.033	-82.1739	440.362	-366.236	-96.0028	393.234	-368.899	-48.9	371.707	-330.611	-201.75	100.955	-329.515	-245.61	85.8712	-287.02	-76.85	50.5146	-275.563	-103.018	47.2179	-337.978
0.013	-144.742	867.316	-126.964	-143.25	856.021	-356.967	-308.767	878.71	-211.356	-309.683	871.199	-283.406	-216.883	894.707	-389.575	-226.032	912.301	-111.555	-215.633	768.542	-67.2373	-234.691	424.735	-130.251	-248.016	367.036	-130.789	-203.126	353.866	-178.666	-301.076	59.1518	-189.157	-342.937	41.7542	-232.824	-164.487	34.545	-240.426	-198.484	22.9926	-175.24	-190.864	756.118	-416.237	-76.8261	440.063	-366.83	-89.3279	392.293	-369.066	-41.6905	372.245	-331.038	-185.294	96.6895	-327.89	-226.913	79.1575	-286.253	-59.0174	50.0653	-274.235	-85.1876	45.7232	-336.596
0.02	-139.945	866.753	-126.975	-138.868	855.643	-356.984	-304.413	878.565	-211.538	-305.227	870.882	-283.322	-212.584	894.372	-389.555	-221.482	911.842	-111.577	-211.337	767.935	-67.612	-232.208	424.406	-130.304	-245.708	366.771	-130.867	-200.633	353.321	-178.574	-300.92	59.2093	-189.179	-342.905	41.8822	-232.846	-164.43	34.5066	-240.472	-198.453	23.0073	-175.27	-186.875	755.806	-416.397	-71.5396	439.615	-367.559	-82.6509	391.273	-369.397	-34.568	372.807	-331.578	-168.829	92.8857	-327.034	-210.028	73.9963	-284.019	-41.0988	49.8693	-272.625	-67.3592	44.3347	-335.331
0.027	-135.362	866.189	-126.912	-134.367	855.233	-357.073	-300.043	878.332	-211.866	-300.794	870.583	-283.264	-208.195	894.03	-389.547	-216.894	911.25	-111.616	-207.087	767.396	-67.9138	-229.61	423.886	-131.006	-243.381	366.703	-131.114	-198.785	352.872	-179.153	-300.741	59.2799	-189.196	-342.855	42.0041	-232.856	-164.343	34.4429	-240.584	-198.434	23.0046	-175.305	-182.943	755.474	-416.532	-66.5679	439.14	-368.159	-76.1	390.264	-369.882	-27.5123	373.331	-332.232	-152.34	89.2247	-325.917	-193.252	70.2699	-283.631	-23.4337	49.886	-271.598	-49.5964	43.2837	-334.099
0.033	-130.672	865.549	-126.896	-129.995	854.804	-357.217	-295.165	877.263	-211.249	-296.297	870.264	-283.24	-203.761	893.681	-389.541	-212.376	910.83	-111.738	-202.726	766.888	-67.9458	-226.969	423.87	-131.028	-241.042	366.355	-131.207	-196.657	352.313	-179.25	-300.538	59.3391	-189.234	-342.802	42.1489	-232.878	-164.295	34.4068	-240.633	-198.384	23.0059	-175.352	-179.149	755.132	-416.658	-61.8041	438.522	-368.917	-69.7627	389.239	-370.484	-20.8378	373.705	-332.739	-135.936	85.82	-324.977	-175.703	65.6489	-282.438	-5.85993	50.3534	-270.694	-31.8563	42.3956	-332.765
0.04	-126.517	864.88	-127.012	-125.582	854.27	-357.321	-290.615	876.831	-211.221	-291.766	869.941	-283.19	-199.344	893.267	-389.562	-207.879	910.302	-112.046	-198.452	766.357	-68.103	-224.002	423.334	-130.327	-238.699	366.069	-131.329	-194.074	351.498	-178.697	-300.357	59.4139	-189.257	-342.752	42.3033	-232.887	-164.239	34.3592	-240.677	-198.364	23.0073	-175.395	-175.344	754.765	-416.691	-57.1246	437.777	-369.571	-63.5141	388.077	-370.882	-14.3744	374.139	-333.45	-119.558	82.6731	-324.013	-159.074	62.0774	-281.335	11.5901	50.9952	-269.822	-14.2107	41.9621	-331.614
0.047	-121.876	864.21	-127.132	-121.05	853.723	-357.422	-285.983	876.449	-211.24	-287.182	869.515	-283.208	-194.793	892.84	-389.606	-203.224	909.762	-112.141	-194.146	765.839	-68.2179	-221.297	422.923	-130.477	-236.306	365.6	-131.473	-191.84	350.849	-178.722	-300.199	59.4851	-189.294	-342.722	42.478	-232.902	-164.212	34.3151	-240.713	-198.351	23.0079	-175.429	-169.95	754.822	-417.331	-52.7342	437.031	-370.229	-57.5136	387.025	-371.326	-8.00083	374.447	-334.142	-103.229	79.6141	-322.877	-142.053	58.3799	-280.415	28.8093	51.9956	-269.014	3.26162	41.7211	-330.657
0.053	-117.093	863.487	-127.28	-116.563	853.107	-357.564	-281.383	876	-211.222	-282.601	869.155	-283.216	-190.216	892.378	-389.685	-198.554	909.03	-111.949	-189.635	765.155	-68.1892	-218.507	422.497	-130.608	-233.925	365.091	-131.451	-189.932	350.498	-179.68	-300.035	59.5511	-189.343	-342.677	42.6539	-232.921	-164.167	34.5225	-240.504	-198.395	23.1419	-175.384	-165.863	754.342	-417.579	-48.453	436.254	-370.797	-51.7347	385.81	-371.65	-1.75739	374.669	-334.768	-87.0559	77.0853	-322.3	-124.745	54.77	-279.592	45.8745	53.2307	-268.411	20.4654	41.8326	-329.866
0.06	-112.536	862.659	-127.385	-111.919	852.495	-357.81	-276.661	875.594	-211.23	-277.95	868.741	-283.257	-185.583	891.924	-389.763	-193.656	908.137	-111.663	-185.293	764.541	-68.5252	-215.77	422.062	-130.741	-231.606	364.951	-131.731	-187.66	349.887	-179.764	-299.856	59.6377	-189.395	-342.641	42.8234	-232.918	-164.115	34.4774	-240.548	-198.469	23.1214	-175.622	-161.859	753.84	-417.858	-44.2404	435.254	-371.3	-46.1009	384.556	-371.821	4.09461	374.857	-335.404	-71.1744	74.9339	-321.82	-108.024	51.7965	-279.057	62.5969	54.6486	-268.066	37.3486	42.1917	-329.42
