Time	RHipMomentX	RHipMomentY	RHipMomentZ	LHipMomentX	LHipMomentY	LHipMomentZ	RKneeMomentX	RKneeMomentY	RKneeMomentZ	LKneeMomentX	LKneeMomentY	LKneeMomentZ	RAnkleMomentX	RAnkleMomentY	RAnkleMomentZ	LAnkleMomentX	LAnkleMomentY	LAnkleMomentZ	RGRFX	RGRFY	RGRFZ	LGRFX	LGRFY	LGRFZ
0	-0.26501	-0.0223075	-1.01142	-0.169733	-0.01702	-1.02342	-0.05702	-0.0052425	-0.548125	-0.0134967	0.00113333	-0.525587	0.003695	0.0051125	0.01874	-0.000693333	0.0059	0.0144333	-0.1085	0.495293	-0.0910625	-0.07341	0.461957	-0.0600133
1	-0.261717	-0.020205	-1.06309	-0.15377	-0.00893333	-1.05168	-0.0538825	-0.0069375	-0.58423	0.000323333	0.00364667	-0.527433	0.00522	0.005355	0.0211475	-0.00338	0.00603333	0.0102633	-0.25416	1.41805	-0.197082	-0.233723	1.48238	-0.133983
2	-0.22702	-0.0141775	-1.09094	-0.119277	0.00121333	-1.05736	-0.040905	-0.00706	-0.600167	0.0241533	0.00625333	-0.502443	-0.0010275	-0.001	0.003025	-0.0129633	-0.00254667	-0.01644	-0.44722	2.79491	-0.330745	-0.480117	3.0467	-0.23043
3	-0.154973	-0.00644	-1.09948	-0.06521	0.00949	-1.03457	-0.01448	-0.0057275	-0.57485	0.0595133	0.00702333	-0.438547	-0.01496	-0.01408	-0.0353075	-0.0281267	-0.0221667	-0.0678967	-0.641598	4.37173	-0.444458	-0.77814	4.90416	-0.317727
4	-0.0532775	-0.0001325	-1.0883	-0.00331667	0.0121833	-0.987223	0.02872	-0.00341	-0.489178	0.104673	0.00402667	-0.336277	-0.0309925	-0.03041	-0.0829275	-0.04293	-0.05009	-0.134197	-0.83653	5.81891	-0.483203	-1.07991	6.62017	-0.349803
5	0.043835	0.0018625	-1.08919	0.04567	0.00823667	-0.953967	0.0890075	-0.00015	-0.350845	0.157967	-0.00276	-0.21314	-0.0428975	-0.0448275	-0.123555	-0.0503933	-0.07829	-0.19618	-1.09132	7.03122	-0.424225	-1.34943	7.91901	-0.298323
6	0.106353	-0.0019075	-1.13647	0.0800267	-0.00094	-0.964433	0.159425	0.0042025	-0.191343	0.21861	-0.0111333	-0.0793733	-0.0493675	-0.0531825	-0.14358	-0.04743	-0.0986733	-0.237077	-1.4122	8.0838	-0.285388	-1.55579	8.78459	-0.1692
7	0.139577	-0.01133	-1.21541	0.13069	-0.01413	-1.01762	0.232698	0.0093275	-0.032505	0.29023	-0.0176367	0.06972	-0.054425	-0.054995	-0.14069	-0.0367767	-0.10803	-0.25292	-1.74946	9.10851	-0.114088	-1.71168	9.39384	0.00902333
8	0.172708	-0.025565	-1.29273	0.219883	-0.0312067	-1.10898	0.308607	0.014845	0.11949	0.371993	-0.0195	0.230467	-0.062715	-0.05135	-0.119955	-0.02477	-0.107267	-0.2484	-2.05363	10.1533	0.036545	-1.86329	9.96749	0.199843
9	0.236485	-0.044605	-1.3705	0.336323	-0.0518133	-1.23317	0.392023	0.02067	0.252635	0.455283	-0.01609	0.38005	-0.0754125	-0.042465	-0.085825	-0.0174067	-0.0984567	-0.228917	-2.28017	11.1752	0.14589	-2.01773	10.6306	0.368483
10	0.333498	-0.06658	-1.43838	0.456923	-0.0753233	-1.34934	0.479115	0.0259775	0.360945	0.532763	-0.00915	0.50186	-0.0901875	-0.0297225	-0.0426625	-0.0176833	-0.0839133	-0.198733	-2.40682	12.1045	0.230622	-2.13203	11.3673	0.492017
11	0.433435	-0.0860325	-1.46289	0.563023	-0.100903	-1.40219	0.556342	0.029845	0.445415	0.600743	-0.0017	0.596013	-0.10327	-0.015115	0.00536	-0.02475	-0.06604	-0.161303	-2.43572	12.8637	0.311412	-2.16336	12.0803	0.569123
12	0.507215	-0.0982725	-1.43039	0.634833	-0.12478	-1.37221	0.613063	0.0327375	0.504145	0.652137	0.00381667	0.663057	-0.11198	0.0006625	0.0551575	-0.0349733	-0.0470567	-0.119733	-2.37693	13.3994	0.39232	-2.1	12.6578	0.611673
13	0.546628	-0.102292	-1.35303	0.656953	-0.140703	-1.28083	0.64444	0.03567	0.53538	0.678577	0.00695	0.696633	-0.115743	0.01756	0.10439	-0.0443567	-0.0283467	-0.07654	-2.24488	13.6901	0.463818	-1.95157	13.012	0.630033
