Time	R.ASISX	R.ASISY	R.ASISZ	L.ASISX	L.ASISY	L.ASISZ	R.PSISX	R.PSISY	R.PSISZ	L.PSISX	L.PSISY	L.PSISZ	L.Iliac.CrestX	L.Iliac.CrestY	L.Iliac.CrestZ	R.Iliac.CrestX	R.Iliac.CrestY	R.Iliac.CrestZ	R.GTRX	R.GTRY	R.GTRZ	R.KneeX	R.KneeY	R.KneeZ	R.HFX	R.HFY	R.HFZ	R.TTX	R.TTY	R.TTZ	R.AnkleX	R.AnkleY	R.AnkleZ	R.HeelX	R.HeelY	R.HeelZ	R.MT1X	R.MT1Y	R.MT1Z	R.MT5X	R.MT5Y	R.MT5Z	L.GTRX	L.GTRY	L.GTRZ	L.KneeX	L.KneeY	L.KneeZ	L.HFX	L.HFY	L.HFZ	L.TTX	L.TTY	L.TTZ	L.AnkleX	L.AnkleY	L.AnkleZ	L.HeelX	L.HeelY	L.HeelZ	L.MT1X	L.MT1Y	L.MT1Z	L.MT5X	L.MT5Y	L.MT5Z
0	-169.299	868.205	-130.399	-169.08	860.396	-360.794	-334.525	880.677	-214.583	-335.599	875.212	-286.947	-242.029	899.585	-393.139	-251.71	914.136	-114.884	-240.909	768.098	-74.1687	-252.133	425.332	-139.551	-263.352	367.364	-141.037	-218.679	356.324	-189.716	-304.983	58.7658	-202.768	-346.861	41.4122	-246.273	-168.099	35.2041	-254.131	-202.256	23.6036	-189.206	-218.738	762.028	-422.022	-112.874	441.639	-382.861	-125.346	393.838	-385.316	-77.0612	373.048	-348.966	-220.519	97.6619	-344.73	-261.563	81.0559	-302.036	-93.277	49.0042	-293.306	-120.941	44.067	-355.098
0.007	-165.428	867.794	-130.287	-164.662	860.172	-360.807	-330.346	880.463	-214.709	-331.285	875.008	-287.056	-237.724	899.328	-393.197	-247.723	913.822	-115.075	-236.889	767.638	-74.6634	-249.65	425.038	-139.703	-261.193	367.189	-141.141	-216.684	356.024	-190.135	-304.852	58.831	-202.822	-346.822	41.5254	-246.308	-168.047	35.1641	-254.154	-202.225	23.5963	-189.25	-214.549	761.794	-422.203	-107.682	441.222	-383.628	-118.983	392.975	-385.647	-70.0478	373.547	-349.624	-204.614	93.9504	-344.664	-244.696	75.8635	-301.696	-76.0456	48.919	-293.031	-103.59	42.8706	-354.753
0.013	-161.001	867.449	-130.326	-160.279	859.842	-360.836	-326.082	880.147	-214.853	-326.998	874.719	-287.21	-233.318	899.066	-393.227	-243.521	913.47	-115.028	-232.598	767.401	-72.7524	-247.047	424.771	-139.848	-258.973	367.014	-141.225	-214.249	355.458	-189.826	-304.686	58.8862	-202.888	-346.777	41.6385	-246.353	-168.247	34.9868	-254.56	-202.095	23.4658	-189.353	-210.355	761.532	-422.347	-102.731	440.863	-384.288	-112.554	392.028	-386.207	-63.3266	373.995	-350.265	-188.564	90.2179	-344.122	-228.23	71.4282	-301.523	-58.8107	49.1163	-292.206	-86.322	41.986	-354.435
0.02	-156.861	867.031	-130.316	-155.836	859.478	-360.892	-321.797	879.848	-215.012	-322.656	874.412	-287.368	-228.897	898.746	-393.28	-239.617	913.142	-115.367	-228.904	767.157	-73.1745	-244.481	424.49	-139.949	-256.707	366.777	-141.329	-212.365	354.958	-190.483	-304.526	58.9448	-202.952	-346.72	41.7566	-246.392	-168.203	34.941	-254.602	-202.056	23.4638	-189.406	-206.195	761.221	-422.503	-97.8449	440.433	-385.035	-106.304	391.216	-386.97	-56.7078	374.499	-351.026	-172.798	87.1567	-344.485	-212.403	67.6853	-300.028	-41.8493	49.5209	-292.37	-69.0917	41.3923	-354.09
0.027	-152.733	866.582	-130.297	-151.441	859.046	-360.888	-317.536	879.499	-215.183	-318.317	874.099	-287.547	-224.445	898.406	-393.37	-235.709	912.828	-115.687	-225.061	766.814	-73.6142	-241.921	424.183	-140.046	-254.313	366.399	-141.537	-210.106	354.37	-190.328	-304.373	58.9914	-203.003	-346.659	41.9029	-246.424	-168.014	34.2371	-254.773	-202.039	23.4651	-189.441	-202.08	760.882	-422.644	-93.2355	439.897	-385.665	-100.192	390.21	-387.307	-50.2806	374.892	-351.697	-157	84.137	-344.489	-195.484	63.3974	-301.4	-25.0973	50.2806	-292.42	-51.9767	41.1755	-353.859
0.033	-149.784	865.587	-130.989	-147.017	858.613	-360.941	-313.256	879.196	-215.392	-313.932	873.741	-287.692	-219.931	898.03	-393.461	-231.692	912.455	-115.892	-221.155	766.348	-74.084	-239.308	423.895	-140.138	-252.012	366.191	-141.678	-207.871	353.935	-190.703	-304.164	59.0466	-203.151	-346.604	42.0472	-246.47	-168.157	34.2867	-254.749	-201.985	23.4596	-189.498	-197.98	760.443	-422.847	-88.6741	439.345	-386.324	-94.1996	389.244	-388.023	-44.0317	375.189	-352.273	-141.284	81.2819	-344.201	-179.537	60.0455	-301.413	-8.38032	51.2581	-292.502	-35.0931	41.1405	-353.604
0.04	-145.708	865.079	-131.109	-142.518	858.127	-361.004	-308.885	878.795	-215.576	-309.571	873.338	-287.923	-215.398	897.607	-393.57	-227.542	912.107	-115.974	-217.26	766.024	-74.5212	-236.52	423.579	-140.232	-249.634	365.955	-141.805	-205.667	353.434	-190.873	-303.985	59.1049	-203.189	-346.554	42.2006	-246.485	-168.026	34.2576	-254.8	-201.968	23.4588	-189.542	-193.829	759.901	-423.093	-84.2917	438.582	-386.896	-88.3916	388.232	-388.451	-37.8351	375.528	-352.911	-125.797	78.9547	-344.7	-163.411	56.6585	-301.347	7.97067	52.6158	-292.593	-18.4253	41.4968	-353.724
0.047	-141.294	864.544	-131.177	-138.093	857.615	-361.143	-304.589	878.778	-215.325	-305.147	872.926	-288.104	-210.84	897.197	-393.702	-222.614	911.58	-115.212	-213.257	765.528	-75.1116	-233.876	423.225	-140.348	-247.251	365.681	-141.938	-203.357	352.926	-190.975	-303.81	59.2012	-203.228	-346.502	42.3475	-246.495	-167.839	34.1244	-254.891	-201.942	23.4577	-189.578	-189.782	759.407	-423.221	-79.9774	437.866	-387.336	-82.698	387.224	-388.842	-31.8813	375.786	-353.459	-110.385	76.7304	-344.499	-147.317	53.69	-301.517	24.1299	54.1121	-292.836	-2.01885	42.0607	-353.858
0.053	-136.991	864.032	-131.237	-133.586	856.962	-361.276	-300.204	878.334	-215.623	-300.725	872.513	-288.321	-206.341	896.716	-393.807	-218.206	910.141	-115.08	-209.281	764.717	-75.6191	-231.145	422.736	-140.367	-244.883	365.355	-142.058	-201.207	352.147	-190.87	-303.634	59.2751	-203.263	-346.441	42.4968	-246.505	-167.777	34.3209	-254.689	-202.218	23.567	-189.661	-185.764	758.848	-423.328	-75.7178	437.055	-387.818	-77.1845	386.191	-389.183	-25.8984	376.1	-354.082	-95.2456	74.9133	-345.127	-131.511	50.9361	-301.711	39.9717	55.8023	-293.245	14.064	42.9054	-354.156
0.06	-132.935	863.505	-131.277	-129.155	856.35	-361.347	-295.886	877.571	-216.136	-296.294	872.045	-288.505	-201.811	896.21	-393.915	-214.234	909.725	-115.809	-204.64	763.849	-73.7339	-228.364	422.354	-140.688	-242.462	364.995	-142.179	-198.894	351.7	-191.241	-303.457	59.3647	-203.286	-346.397	42.668	-246.511	-167.716	34.2826	-254.727	-202.005	23.5739	-189.614	-181.743	758.24	-423.41	-71.7063	436.233	-388.172	-71.749	385.244	-389.475	-20.2751	376.307	-354.477	-80.4139	73.2189	-345.063	-115.896	48.5651	-301.917	55.4782	57.7436	-293.793	29.8783	43.9075	-354.669
