Time	R.ASISX	R.ASISY	R.ASISZ	L.ASISX	L.ASISY	L.ASISZ	R.PSISX	R.PSISY	R.PSISZ	L.PSISX	L.PSISY	L.PSISZ	L.Iliac.CrestX	L.Iliac.CrestY	L.Iliac.CrestZ	R.Iliac.CrestX	R.Iliac.CrestY	R.Iliac.CrestZ	R.GTRX	R.GTRY	R.GTRZ	R.KneeX	R.KneeY	R.KneeZ	R.HFX	R.HFY	R.HFZ	R.TTX	R.TTY	R.TTZ	R.AnkleX	R.AnkleY	R.AnkleZ	R.HeelX	R.HeelY	R.HeelZ	R.MT1X	R.MT1Y	R.MT1Z	R.MT5X	R.MT5Y	R.MT5Z	L.GTRX	L.GTRY	L.GTRZ	L.KneeX	L.KneeY	L.KneeZ	L.HFX	L.HFY	L.HFZ	L.TTX	L.TTY	L.TTZ	L.AnkleX	L.AnkleY	L.AnkleZ	L.HeelX	L.HeelY	L.HeelZ	L.MT1X	L.MT1Y	L.MT1Z	L.MT5X	L.MT5Y	L.MT5Z	R.Knee.MedialX	R.Knee.MedialY	R.Knee.MedialZ	R.Ankle.MedialX	R.Ankle.MedialY	R.Ankle.MedialZ	R.MT2X	R.MT2Y	R.MT2Z	L.Knee.MedialX	L.Knee.MedialY	L.Knee.MedialZ	L.Ankle.MedialX	L.Ankle.MedialY	L.Ankle.MedialZ	L.MT2X	L.MT2Y	L.MT2Z
0	792.276	873.05	1320.69	785.308	874.503	1110.58	621.204	897.576	1262.16	616.009	897.091	1188.67	713.688	934.764	1083.88	724.749	935.707	1356.44	733.612	817.87	1381.7	702.564	448.676	1388.14	693.317	402.373	1395.18	735.822	386.008	1341.62	673.171	69.7706	1409.5	627.94	47.1556	1374.61	813.816	40.1491	1350.76	789.196	28.5886	1419.11	706.466	810.345	1062.98	679.545	441.321	1062.88	676.328	393.025	1059.4	722.88	381.344	1100.75	668.982	62.1411	1051.61	627.968	46.1268	1089.23	814.728	40.2415	1099.73	787.954	26.862	1036.23	676.736	427.819	1278.98	682.337	80.2669	1333.52	812.273	35.9631	1376.87	679.525	427.902	1174.05	685.991	78.432	1125.55	811.811	34.9566	1073.26
0.007	792.291	873.051	1320.69	785.323	874.492	1110.59	621.204	897.583	1262.16	616.011	897.095	1188.67	713.707	934.757	1083.87	724.765	935.702	1356.45	733.614	817.86	1381.7	702.553	448.674	1388.14	693.322	402.383	1395.19	735.834	386.009	1341.61	673.17	69.7707	1409.5	627.924	47.1562	1374.61	813.819	40.1533	1350.75	789.195	28.5838	1419.1	706.479	810.346	1063	679.55	441.318	1062.89	676.329	393.022	1059.41	722.877	381.341	1100.74	668.992	62.1452	1051.61	627.977	46.1314	1089.23	814.72	40.2405	1099.73	787.954	26.8661	1036.23	676.724	427.822	1278.98	682.329	80.2664	1333.54	812.272	35.9526	1376.88	679.528	427.895	1174.06	685.991	78.4381	1125.56	811.823	34.9487	1073.27
0.013	792.288	873.046	1320.7	785.321	874.492	1110.6	621.207	897.583	1262.17	616.022	897.094	1188.68	713.718	934.754	1083.88	724.774	935.699	1356.45	733.608	817.864	1381.71	702.567	448.673	1388.15	693.33	402.382	1395.19	735.824	386.012	1341.62	673.17	69.7629	1409.51	627.924	47.1578	1374.63	813.816	40.1503	1350.76	789.198	28.5792	1419.1	706.487	810.345	1062.99	679.553	441.321	1062.89	676.345	393.034	1059.51	722.883	381.339	1100.74	668.98	62.1339	1051.61	627.967	46.1226	1089.24	814.734	40.2394	1099.74	787.952	26.8554	1036.24	676.725	427.824	1278.98	682.329	80.2665	1333.53	812.273	35.9581	1376.88	679.535	427.901	1174.06	685.991	78.4182	1125.55	811.815	34.9518	1073.28
0.02	792.29	873.04	1320.7	785.338	874.488	1110.61	621.225	897.582	1262.17	616.025	897.104	1188.68	713.729	934.747	1083.89	724.785	935.704	1356.46	733.618	817.862	1381.7	702.558	448.675	1388.15	693.312	402.381	1395.2	735.82	386.009	1341.63	673.173	69.7806	1409.51	627.928	47.1603	1374.62	813.82	40.1469	1350.76	789.189	28.5876	1419.11	706.49	810.34	1063.01	679.539	441.323	1062.88	676.326	393.022	1059.41	722.878	381.345	1100.74	668.999	62.1396	1051.61	627.983	46.1285	1089.25	814.735	40.226	1099.73	787.961	26.8593	1036.24	676.729	427.827	1279	682.323	80.2667	1333.52	812.275	35.9532	1376.88	679.539	427.898	1174.06	686.001	78.4198	1125.55	811.816	34.9402	1073.28
0.027	792.297	873.045	1320.7	785.341	874.488	1110.6	621.224	897.586	1262.18	616.043	897.097	1188.68	713.744	934.745	1083.88	724.794	935.703	1356.45	733.62	817.865	1381.71	702.539	448.674	1388.16	693.301	402.379	1395.22	735.82	386.015	1341.62	673.174	69.7727	1409.51	627.923	47.155	1374.63	813.829	40.1472	1350.76	789.204	28.5768	1419.11	706.498	810.338	1063.02	679.538	441.328	1062.89	676.32	393.035	1059.4	722.876	381.336	1100.74	668.995	62.1356	1051.6	627.968	46.1232	1089.23	814.735	40.2276	1099.73	787.952	26.8528	1036.24	676.721	427.82	1279	682.325	80.2681	1333.53	812.277	35.9502	1376.89	679.537	427.897	1174.06	685.993	78.4221	1125.56	811.813	34.9541	1073.27
0.033	792.303	873.045	1320.71	785.36	874.475	1110.61	621.236	897.582	1262.17	616.049	897.104	1188.68	713.757	934.739	1083.89	724.795	935.705	1356.46	733.625	817.857	1381.71	702.542	448.668	1388.15	693.306	402.385	1395.21	735.809	386.017	1341.62	673.175	69.7759	1409.5	627.922	47.161	1374.62	813.824	40.1492	1350.76	789.194	28.5885	1419.11	706.514	810.345	1063.01	679.554	441.366	1062.95	676.349	393.031	1059.51	722.862	381.347	1100.74	668.99	62.1354	1051.61	627.972	46.1194	1089.23	814.723	40.2383	1099.73	787.961	26.8586	1036.25	676.713	427.829	1279	682.341	80.267	1333.53	812.278	35.9563	1376.87	679.53	427.896	1174.07	685.997	78.4236	1125.55	811.811	34.9457	1073.28
0.04	792.31	873.034	1320.7	785.37	874.471	1110.6	621.245	897.591	1262.16	616.059	897.109	1188.67	713.772	934.743	1083.88	724.801	935.7	1356.46	733.632	817.86	1381.71	702.541	448.68	1388.16	693.29	402.388	1395.21	735.806	386.025	1341.63	673.171	69.7699	1409.5	627.925	47.156	1374.61	813.823	40.1488	1350.76	789.202	28.5837	1419.1	706.511	810.339	1063.01	679.531	441.321	1062.89	676.329	393.046	1059.5	722.862	381.356	1100.75	668.992	62.1389	1051.61	627.974	46.1228	1089.24	814.734	40.2326	1099.73	787.958	26.8588	1036.23	676.723	427.825	1278.99	682.328	80.2636	1333.52	812.285	35.9528	1376.88	679.527	427.891	1174.05	685.992	78.4356	1125.56	811.82	34.9473	1073.27
0.047	792.32	873.038	1320.7	785.383	874.467	1110.61	621.259	897.596	1262.16	616.072	897.105	1188.66	713.79	934.748	1083.88	724.805	935.693	1356.45	733.635	817.856	1381.7	702.514	448.678	1388.17	693.281	402.389	1395.21	735.792	386.023	1341.63	673.167	69.7749	1409.5	627.929	47.1615	1374.62	813.819	40.1571	1350.76	789.203	28.5793	1419.1	706.529	810.331	1063.01	679.52	441.324	1062.88	676.298	393.025	1059.4	722.842	381.341	1100.74	668.98	62.1388	1051.6	627.972	46.135	1089.22	814.725	40.2375	1099.73	787.95	26.8556	1036.24	676.701	427.828	1278.99	682.324	80.2718	1333.52	812.279	35.955	1376.88	679.519	427.895	1174.04	686.013	78.5215	1125.48	811.813	34.9437	1073.27
0.053	792.321	873.031	1320.7	785.39	874.466	1110.6	621.267	897.598	1262.16	616.084	897.113	1188.66	713.797	934.737	1083.88	724.807	935.699	1356.44	733.629	817.862	1381.7	702.511	448.687	1388.16	693.273	402.388	1395.21	735.779	386.027	1341.63	673.17	69.7723	1409.5	627.923	47.1652	1374.61	813.821	40.1526	1350.76	789.197	28.5808	1419.1	706.543	810.334	1063	679.519	441.323	1062.88	676.301	393.026	1059.4	722.847	381.352	1100.75	668.987	62.144	1051.61	627.974	46.1214	1089.23	814.732	40.2365	1099.74	787.956	26.8539	1036.24	676.698	427.829	1279.01	682.336	80.2673	1333.53	812.277	35.954	1376.87	679.498	427.893	1174.06	685.982	78.4368	1125.56	811.813	34.9483	1073.27
0.06	792.323	873.024	1320.7	785.366	874.41	1110.61	621.275	897.604	1262.14	616.092	897.118	1188.64	713.823	934.743	1083.88	724.803	935.694	1356.45	733.638	817.858	1381.7	702.494	448.684	1388.16	693.25	402.385	1395.21	735.766	386.026	1341.64	673.169	69.7727	1409.49	627.92	47.1596	1374.61	813.829	40.1506	1350.76	789.197	28.5846	1419.11	706.548	810.335	1063	679.513	441.318	1062.86	676.287	393.034	1059.39	722.853	381.351	1100.74	668.977	62.142	1051.6	627.963	46.1329	1089.23	814.726	40.2373	1099.73	787.955	26.862	1036.24	676.691	427.824	1278.99	682.322	80.2761	1333.53	812.275	35.9557	1376.87	679.489	427.902	1174.05	685.986	78.4352	1125.56	811.813	34.9512	1073.27
0.067	792.333	873.026	1320.72	785.388	874.404	1110.62	621.288	897.608	1262.14	616.111	897.118	1188.64	713.854	934.739	1083.87	724.808	935.686	1356.45	733.629	817.856	1381.7	702.49	448.69	1388.15	693.226	402.388	1395.21	735.751	386.036	1341.64	673.172	69.7665	1409.49	627.916	47.1564	1374.62	813.82	40.1618	1350.77	789.191	28.5883	1419.11	706.577	810.33	1063.01	679.506	441.328	1062.85	676.287	393.03	1059.39	722.83	381.343	1100.72	668.992	62.1274	1051.6	627.97	46.1206	1089.23	814.724	40.2295	1099.73	787.95	26.8491	1036.23	676.66	427.831	1278.99	682.341	80.2659	1333.53	812.276	35.952	1376.88	679.497	427.906	1174.04	685.992	78.4228	1125.55	811.812	34.9487	1073.27
0.073	792.328	873.016	1320.71	785.42	874.394	1110.63	621.287	897.627	1262.13	616.118	897.13	1188.62	713.887	934.735	1083.86	724.811	935.676	1356.45	733.626	817.855	1381.7	702.463	448.689	1388.17	693.208	402.385	1395.23	735.739	386.026	1341.64	673.164	69.7745	1409.51	627.911	47.1601	1374.62	813.812	40.161	1350.77	789.19	28.5799	1419.1	706.579	810.332	1062.99	679.514	441.324	1062.86	676.286	393.034	1059.38	722.834	381.35	1100.72	668.977	62.1365	1051.6	627.968	46.1239	1089.23	814.727	40.2418	1099.73	787.952	26.852	1036.24	676.612	427.826	1279	682.324	80.2749	1333.52	812.277	35.9592	1376.87	679.494	427.9	1174.04	686.009	78.5198	1125.48	811.809	34.9444	1073.26
0.08	792.327	873.012	1320.72	785.431	874.386	1110.64	621.3	897.63	1262.13	616.135	897.139	1188.61	713.921	934.733	1083.86	724.819	935.677	1356.45	733.621	817.854	1381.7	702.464	448.691	1388.15	693.2	402.394	1395.22	735.72	386.024	1341.64	673.159	69.7715	1409.49	627.913	47.1565	1374.6	813.812	40.1605	1350.77	789.189	28.5894	1419.12	706.597	810.34	1062.99	679.514	441.33	1062.84	676.283	393.033	1059.38	722.841	381.332	1100.71	668.978	62.1392	1051.59	627.969	46.1251	1089.21	814.727	40.23	1099.73	787.945	26.8532	1036.23	676.611	427.83	1279	682.332	80.2772	1333.53	812.269	35.9589	1376.88	679.512	427.894	1174.03	686.011	78.5065	1125.46	811.814	34.9493	1073.27
0.087	792.341	873.007	1320.72	785.45	874.383	1110.64	621.31	897.639	1262.11	616.137	897.148	1188.61	713.943	934.727	1083.84	724.822	935.68	1356.44	733.62	817.854	1381.71	702.449	448.692	1388.16	693.192	402.391	1395.23	735.706	386.029	1341.64	673.167	69.7766	1409.5	627.904	47.161	1374.62	813.815	40.1678	1350.77	789.192	28.5893	1419.11	706.621	810.329	1062.98	679.505	441.331	1062.83	676.285	393.034	1059.37	722.836	381.345	1100.71	668.985	62.1374	1051.6	627.971	46.1315	1089.22	814.727	40.2409	1099.73	787.953	26.8577	1036.23	676.609	427.836	1279	682.313	80.2766	1333.52	812.276	35.9631	1376.88	679.517	427.899	1174.02	686.019	78.503	1125.45	811.809	34.9524	1073.27
0.093	792.334	873	1320.72	785.462	874.38	1110.64	621.311	897.641	1262.11	616.152	897.159	1188.6	713.953	934.73	1083.84	724.83	935.679	1356.45	733.617	817.851	1381.7	702.438	448.681	1388.16	693.184	402.392	1395.21	735.715	386.035	1341.65	673.155	69.7628	1409.5	627.914	47.1514	1374.61	813.818	40.1589	1350.77	789.192	28.5904	1419.12	706.636	810.335	1062.98	679.516	441.322	1062.82	676.299	393.033	1059.35	722.839	381.346	1100.7	668.981	62.1401	1051.59	627.969	46.1292	1089.22	814.729	40.232	1099.74	787.958	26.8542	1036.23	676.603	427.817	1279	682.323	80.2727	1333.53	812.268	35.9582	1376.88	679.515	427.9	1174.02	686.013	78.5193	1125.46	811.814	34.9465	1073.26
0.1	792.339	873.006	1320.71	785.475	874.382	1110.64	621.32	897.643	1262.11	616.167	897.151	1188.58	713.982	934.728	1083.84	724.84	935.674	1356.45	733.61	817.854	1381.7	702.435	448.691	1388.17	693.176	402.405	1395.22	735.704	386.035	1341.64	673.157	69.7716	1409.51	627.908	47.1576	1374.61	813.809	40.1649	1350.77	789.193	28.5848	1419.11	706.652	810.34	1062.98	679.527	441.329	1062.81	676.301	393.03	1059.35	722.851	381.345	1100.7	668.979	62.1363	1051.6	627.968	46.1301	1089.22	814.726	40.2362	1099.73	787.955	26.8554	1036.23	676.612	427.82	1279	682.324	80.2746	1333.53	812.273	35.9641	1376.88	679.461	427.956	1174.34	686.021	78.5103	1125.44	811.813	34.948	1073.27
0.107	792.343	873.002	1320.73	785.495	874.378	1110.64	621.328	897.636	1262.1	616.179	897.161	1188.59	713.977	934.731	1083.83	724.838	935.673	1356.44	733.604	817.853	1381.7	702.439	448.696	1388.17	693.182	402.396	1395.22	735.713	386.034	1341.64	673.157	69.7715	1409.51	627.909	47.168	1374.61	813.82	40.1594	1350.77	789.191	28.5901	1419.11	706.67	810.332	1062.97	679.539	441.314	1062.81	676.305	393.039	1059.35	722.854	381.332	1100.68	668.993	62.1318	1051.59	627.967	46.1345	1089.21	814.724	40.2374	1099.73	787.951	26.8488	1036.22	676.641	427.818	1279.01	682.312	80.2766	1333.53	812.271	35.9642	1376.88	679.496	427.906	1174.02	686.011	78.5014	1125.44	811.812	34.9493	1073.27
0.113	792.342	872.996	1320.73	785.51	874.374	1110.65	621.336	897.641	1262.09	616.185	897.16	1188.57	714.008	934.725	1083.83	724.836	935.672	1356.45	733.596	817.857	1381.7	702.439	448.681	1388.17	693.202	402.394	1395.22	735.713	386.034	1341.66	673.154	69.7735	1409.51	627.912	47.1607	1374.61	813.809	40.1644	1350.77	789.19	28.5892	1419.11	706.683	810.333	1062.97	679.535	441.315	1062.8	676.332	393.049	1059.44	722.851	381.339	1100.68	668.985	62.1341	1051.59	627.961	46.127	1089.21	814.723	40.2395	1099.74	787.955	26.8416	1036.23	676.639	427.815	1279	682.312	80.2802	1333.52	812.277	35.9611	1376.89	679.506	427.912	1173.99	685.994	78.4397	1125.53	811.803	34.9475	1073.27
0.12	792.348	872.997	1320.73	785.53	874.372	1110.65	621.348	897.637	1262.08	616.195	897.154	1188.57	714.015	934.734	1083.84	724.833	935.668	1356.45	733.594	817.851	1381.7	702.455	448.688	1388.16	693.197	402.393	1395.23	735.726	386.03	1341.66	673.164	69.771	1409.5	627.91	47.1667	1374.62	813.818	40.1681	1350.78	789.196	28.5933	1419.12	706.71	810.335	1062.97	679.543	441.321	1062.78	676.346	393.046	1059.44	722.869	381.346	1100.68	668.986	62.1327	1051.59	627.963	46.1336	1089.21	814.727	40.237	1099.73	787.957	26.8489	1036.23	676.652	427.826	1279	682.32	80.2677	1333.53	812.276	35.9548	1376.88	679.516	427.905	1173.99	686.017	78.514	1125.44	811.807	34.9541	1073.26
