Time	R.ASISX	R.ASISY	R.ASISZ	L.ASISX	L.ASISY	L.ASISZ	R.PSISX	R.PSISY	R.PSISZ	L.PSISX	L.PSISY	L.PSISZ	L.Iliac.CrestX	L.Iliac.CrestY	L.Iliac.CrestZ	R.Iliac.CrestX	R.Iliac.CrestY	R.Iliac.CrestZ	R.GTRX	R.GTRY	R.GTRZ	R.KneeX	R.KneeY	R.KneeZ	R.HFX	R.HFY	R.HFZ	R.TTX	R.TTY	R.TTZ	R.AnkleX	R.AnkleY	R.AnkleZ	R.HeelX	R.HeelY	R.HeelZ	R.MT1X	R.MT1Y	R.MT1Z	R.MT5X	R.MT5Y	R.MT5Z	L.GTRX	L.GTRY	L.GTRZ	L.KneeX	L.KneeY	L.KneeZ	L.HFX	L.HFY	L.HFZ	L.TTX	L.TTY	L.TTZ	L.AnkleX	L.AnkleY	L.AnkleZ	L.HeelX	L.HeelY	L.HeelZ	L.MT1X	L.MT1Y	L.MT1Z	L.MT5X	L.MT5Y	L.MT5Z
0	2351.39	935.026	1349.09	2322.37	936.519	1088.46	2146.93	954.749	1289.61	2133.15	961.342	1198.51	2223.12	983.639	1051.86	2251.89	995.743	1402.71	2287.4	835.804	1419.04	2402.17	467.99	1363.31	2406.1	413.949	1362.01	2463.01	412.155	1320.51	2450.12	61.7011	1329.73	2406.68	34.2276	1288.62	2607.62	34.7097	1279.78	2576.58	19.5436	1349.63	2215.61	830.407	1031.43	2139.62	473.507	1064.27	2102.17	426.764	1065.99	2151.43	383.842	1096.51	1912.92	128.736	1117.66	1867.07	131.573	1152.7	2027.25	29.0762	1178.01	1998.38	22.6253	1106.76
0.007	2352.44	936.822	1350.24	2322.71	937.65	1089.27	2147.1	955.941	1290.27	2133.81	962.174	1199.29	2223.69	985.152	1053.07	2253.03	997.292	1403.36	2287.28	837.251	1419.87	2402.03	468.496	1364.58	2404.36	414.373	1363.41	2461.31	412.01	1322.06	2443.19	61.498	1330.08	2399.6	34.5078	1289.18	2600.67	34.3069	1279.98	2569.7	19.1832	1350.37	2216.85	830.449	1032.55	2145.35	473.412	1061.49	2107.11	427.516	1063.8	2155.89	383.598	1093.48	1911.8	134.28	1117.84	1866.95	138.91	1153.63	2021.08	29.317	1177.93	1992.39	23.6791	1107.13
0.013	2353.11	938.569	1351.26	2323.02	938.742	1090.14	2147.32	956.912	1290.84	2134.33	963.012	1200.01	2224.14	986.587	1054.32	2253.83	998.698	1403.97	2287.35	838.834	1420.9	2401.01	468.855	1365.88	2401.52	414.739	1365.64	2459.23	411.826	1323.57	2436.08	61.7527	1330.62	2392.43	34.6323	1289.67	2593.5	34.0778	1279.63	2562.98	18.7176	1349.85	2218.24	830.491	1033.83	2151.5	473.346	1058.71	2112.69	428.158	1061.35	2161.22	383.111	1090.23	1911.47	139.884	1118.15	1867.66	146.291	1154.69	2015.28	29.5539	1177.68	1986.75	24.6791	1107.48
0.02	2353.79	940.246	1352.38	2324.04	940.057	1091.64	2147.7	957.743	1291.5	2134.85	963.687	1200.73	2224.55	988.082	1055.71	2253.07	999.628	1404.29	2287.59	840.129	1421.66	2399.01	469.1	1367.16	2398.79	414.72	1366.96	2456.74	411.699	1324.78	2429.14	61.6321	1330.62	2385.26	34.6253	1290.12	2586.34	33.7869	1279.16	2555.85	18.8891	1349.86	2219.65	830.416	1035.02	2157.83	473.194	1055.9	2118.63	428.698	1058.9	2167.03	382.752	1086.73	1911.81	145.573	1118.21	1869.22	153.806	1155.64	2009.72	29.992	1177.23	1981.22	25.8596	1107.73
0.027	2354.41	941.743	1353.53	2323.92	940.838	1092.39	2148.22	958.479	1292.2	2135.27	964.213	1201.43	2224.97	989.439	1057.1	2254.27	1000.51	1405.65	2287.28	841.549	1422.33	2396.19	469.408	1368.26	2396.23	414.723	1367.37	2453.83	411.357	1325.86	2422	61.5571	1330.67	2378.04	34.743	1290.31	2579.16	33.4597	1279.06	2548.67	18.6085	1350.02	2221.03	830.285	1036.3	2164.74	472.918	1053.17	2125.12	429.086	1056.24	2173.03	382.117	1083.06	1912.77	151.255	1117.82	1871.59	161.316	1156.33	2004.49	30.6799	1176.47	1975.86	27.2704	1107.88
0.033	2355	943.146	1354.72	2323.91	941.604	1093.39	2148.82	959.062	1292.94	2135.64	964.702	1202.29	2225.25	990.804	1058.54	2255.62	1000.75	1407.11	2287.96	843.161	1423.71	2392.6	469.708	1369.27	2392.41	415.073	1369	2450.63	410.88	1326.89	2414.81	61.7191	1330.59	2370.81	34.6568	1290.36	2572.02	33.2895	1279.05	2541.08	18.6361	1350.9	2222.39	830.037	1037.51	2171.99	472.471	1050.69	2132.16	429.34	1053.71	2179.83	381.689	1079.25	1914.29	157.203	1117.06	1874.17	169.441	1156.71	1998.89	31.8363	1175.73	1970.14	29.3272	1108.13
0.04	2355.63	944.445	1355.83	2324.08	942.37	1094.57	2149.37	959.515	1293.75	2135.92	965.097	1203.14	2225.49	991.924	1059.94	2256.75	1001.04	1408.56	2288.59	844.612	1425.2	2388.59	469.827	1370.18	2389.19	415.14	1368.89	2447.17	410.359	1327.71	2407.74	61.5484	1330.41	2363.53	34.8581	1290.34	2564.71	32.861	1279.06	2533.87	18.694	1351.04	2223.7	829.714	1038.73	2179.56	471.785	1048.52	2139.54	429.516	1051.15	2186.75	381.002	1075.73	1915.59	163.653	1116.02	1876.83	177.945	1156.56	1994.41	34.2959	1175.16	1964.51	32.3621	1107.77
0.047	2356.23	945.601	1356.85	2324.08	942.969	1095.73	2149.82	959.988	1294.6	2136.14	965.299	1204.17	2225.54	992.976	1061.36	2258.1	1001.31	1410.21	2289.15	846.004	1426.44	2384.35	469.761	1370.96	2384.77	415.25	1370.08	2443.4	409.968	1328.47	2400.64	61.6841	1330.04	2356.22	34.8874	1290.28	2557.38	32.9642	1278.77	2526.64	18.5886	1350.85	2224.98	829.236	1039.84	2187.45	470.755	1046.6	2147.3	429.427	1048.94	2194.17	380.154	1072.7	1916.95	170.483	1115.29	1879.44	186.49	1155.4	1991.06	37.4498	1174.4	1960.66	36.7551	1106.68
0.053	2356.67	946.468	1357.66	2324.01	943.444	1096.79	2150.14	960.567	1295.54	2136.33	965.321	1205.21	2225.43	993.717	1062.67	2258.65	1001.74	1411.72	2289.45	847	1427.54	2379.57	469.561	1372.14	2380.43	415.114	1370.49	2439.27	409.547	1329.17	2393.24	61.6364	1329.8	2348.94	34.8732	1290.05	2550.4	32.5479	1278.31	2519.36	18.6307	1350.68	2226.11	828.724	1040.96	2195.49	469.807	1044.8	2155.47	429.133	1046.44	2201.48	379.834	1070.66	1919.2	177.081	1114.28	1882.49	195.056	1153.57	1988.04	40.7166	1173.73	1958.58	42.2446	1105.97
0.06	2357.07	947.225	1358.39	2323.77	943.906	1097.77	2150.4	961.286	1296.62	2136.43	965.193	1206.42	2225.04	994.088	1063.88	2259.12	1002.42	1412.93	2289.6	847.925	1428.5	2375.06	469.287	1372.49	2375.7	414.914	1370.88	2434.88	409.101	1329.85	2385.97	61.6343	1329.43	2341.73	34.8743	1289.82	2543.07	32.4348	1278.18	2512.17	18.6216	1350.53	2227.16	828.228	1041.87	2203.6	468.983	1043.05	2163.74	429.257	1043.87	2208.7	380.158	1069.2	1923.34	183.514	1113.17	1886.56	203.468	1151.49	1985.36	44.2529	1174.84	1957.49	47.8558	1105.86
