Time	RPelvisAngleX	RPelvisAngleY	RPelvisAngleZ	LPelvisAngleX	LPelvisAngleY	LPelvisAngleZ	RHipAngleX	RHipAngleY	RHipAngleZ	LHipAngleX	LHipAngleY	LHipAngleZ	RKneeAngleX	RKneeAngleY	RKneeAngleZ	LKneeAngleX	LKneeAngleY	LKneeAngleZ	RAnkleAngleX	RAnkleAngleY	RAnkleAngleZ	LAnkleAngleX	LAnkleAngleY	LAnkleAngleZ	RFootAngleX	RFootAngleY	RFootAngleZ	LFootAngleX	LFootAngleY	LFootAngleZ
0	0.253903	6.49281	11.3068	1.95132	1.12085	9.26817	-0.351969	-6.98701	28.5723	2.26617	1.63772	22.7909	1.87802	-10.6809	-0.858786	1.94064	-27.4361	-3.92449	3.42565	12.9236	-1.12734	5.27141	15.8105	-2.06826	7.96941	-1.04348	17.7236	8.72953	8.39198	17.542
1	0.46549	6.67348	11.3084	2.10871	1.15462	9.28117	-0.139608	-7.17745	28.3624	2.50956	1.26857	22.5043	1.84225	-11.6026	0.156925	2.14249	-27.382	-3.43641	2.79565	12.4353	-1.42651	5.27028	15.3709	-2.51214	7.49132	0.203576	16.0687	9.16081	9.03671	16.3562
2	0.700121	6.82011	11.3121	2.31849	1.1431	9.2979	0.121821	-7.26786	28.0516	2.8387	0.952983	22.138	1.81478	-12.8004	0.997879	2.31906	-27.5832	-3.03312	2.19283	12.1654	-2.609	4.80751	14.927	-3.70983	7.26231	1.35309	13.6107	9.49264	9.83055	14.3097
3	0.957033	6.92284	11.3161	2.59195	1.08924	9.30615	0.428128	-7.13099	27.5993	3.23563	0.811438	21.631	1.76226	-14.4911	1.35255	2.42162	-28.2262	-2.99881	1.66552	12.3726	-4.68227	3.82197	14.6972	-5.55074	7.33955	2.24913	10.6481	9.6009	10.6015	11.7138
4	1.24938	6.97351	11.2976	2.94041	0.99773	9.28423	0.781826	-6.68109	26.9717	3.67048	0.940817	20.954	1.66096	-16.5169	1.24407	2.46482	-29.1278	-3.29893	1.05795	13.0977	-7.02359	2.34836	14.7288	-7.3798	7.42097	2.65018	7.71609	9.23324	11.0563	9.10424
5	1.59798	6.97732	11.2212	3.3726	0.881285	9.20622	1.18075	-5.9628	26.205	4.1173	1.32531	20.1587	1.60358	-18.1376	1.10393	2.5772	-29.6799	-3.58296	0.09435	13.7889	-8.81756	0.505762	14.6223	-8.5588	7.00714	2.45517	5.12331	8.2251	11.0633	6.78072
6	2.02232	6.94345	11.057	3.88726	0.748463	9.0594	1.63483	-5.17531	25.4329	4.58294	1.83521	19.3545	1.70613	-18.5165	1.41505	2.8641	-29.3638	-3.51787	-1.26806	13.6808	-9.54788	-1.42276	13.9453	-8.86524	5.83406	1.83644	3.00947	6.71363	10.729	4.86406
7	2.52843	6.87539	10.7955	4.46967	0.599357	8.8576	2.17488	-4.56044	24.8077	5.0978	2.31722	18.6211	1.96876	-17.3664	2.36822	3.30303	-28.1523	-3.04136	-2.74867	12.4143	-9.21476	-3.05807	12.6467	-8.45402	4.14829	1.13728	1.51106	5.11118	10.2662	3.46362
8	3.09618	6.77492	10.4553	5.08827	0.434573	8.63679	2.82073	-4.27667	24.3773	5.6759	2.66582	17.9613	2.2703	-15.0527	3.81713	3.78184	-26.4911	-2.32313	-3.96468	10.2254	-8.24683	-4.22422	11.1124	-7.64997	2.52461	0.618195	0.599404	3.77309	9.82487	2.5565
9	3.68078	6.6476	10.0807	5.68978	0.258003	8.43886	3.54688	-4.35617	24.0573	6.28588	2.84404	17.3313	2.48281	-12.3251	5.43011	4.20518	-24.9589	-1.58691	-4.7836	7.8117	-7.07204	-5.00638	9.87164	-6.70925	1.31595	0.318084	0.090625	2.79861	9.46061	1.99766
10	4.23028	6.50631	9.72661	6.21528	0.0785967	8.30015	4.29073	-4.72551	23.7045	6.86371	2.86481	16.6992	2.5564	-9.95871	6.84802	4.5405	-23.9608	-0.990903	-5.27961	5.93739	-5.92854	-5.55107	9.28438	-5.76701	0.564855	0.155602	-0.194408	2.13892	9.18412	1.64051
11	4.70503	6.37103	9.43574	6.62481	-0.0870283	8.24125	4.98255	-5.26409	23.1986	7.3513	2.75191	16.0633	2.52682	-8.46644	7.82412	4.80394	-23.6249	-0.592262	-5.58273	5.06448	-4.89926	-5.97286	9.44051	-4.86827	0.158864	0.063695	-0.367591	1.69905	8.98939	1.38585
12	5.08865	6.26626	9.22705	6.91037	-0.22037	8.25747	5.57127	-5.85092	22.4909	7.7248	2.53132	15.4288	2.47322	-8.01008	8.2889	5.02965	-23.8521	-0.37566	-5.81376	5.266	-3.97575	-6.34363	10.2074	-4.00546	-0.0536438	0.0117437	-0.482405	1.38582	8.86335	1.18412
13	5.3829	6.20985	9.09786	7.09403	-0.30298	8.32312	6.03905	-6.37255	21.6027	7.99549	2.25595	14.7913	2.46098	-8.47132	8.30884	5.24491	-24.4526	-0.304272	-6.04172	6.31755	-3.12416	-6.6908	11.3301	-3.16339	-0.189537	-0.0138962	-0.561372	1.13745	8.79427	1.01798
14	5.60121	6.21103	9.02798	7.21379	-0.321142	8.39982	6.38976	-6.74252	20.5882	8.19288	1.97942	14.1327	2.52256	-9.55819	8.01083	5.46016	-25.2161	-0.343223	-6.2715	7.82364	-2.32451	-7.00644	12.5313	-2.34595	-0.303513	-0.0107463	-0.617824	0.92638	8.77275	0.880997
15	5.76019	6.27275	8.98382	7.30998	-0.273292	8.44712	6.62864	-6.92394	19.5	8.34776	1.73124	13.4255	2.66859	-10.8927	7.53602	5.67628	-25.9418	-0.460905	-6.46771	9.34843	-1.56979	-7.2658	13.5812	-1.57038	-0.399952	0.02517	-0.660121	0.747892	8.78813	0.768108
16	5.87358	6.38914	8.93221	7.4123	-0.169913	8.43989	6.76119	-6.93189	18.3826	8.47835	1.52492	12.6527	2.90033	-12.0728	7.01745	5.89919	-26.4659	-0.624605	-6.59882	10.4975	-0.858066	-7.44812	14.3186	-0.849188	-0.463808	0.0904263	-0.692829	0.607922	8.82838	0.675557
17	5.95048	6.54074	8.85576	7.53418	-0.0290767	8.37703	6.80286	-6.82124	17.2775	8.58784	1.36974	11.8233	3.20901	-12.787	6.55599	6.14323	-26.6995	-0.80052	-6.66152	11.0236	-0.188911	-7.55186	14.6727	-0.181157	-0.480534	0.177951	-0.718271	0.510995	8.87986	0.60054
18	5.99529	6.69658	8.75921	7.67404	0.13187	8.27799	6.77938	-6.66731	16.2204	8.67105	1.27242	10.9728	3.56881	-12.9485	6.19904	6.42037	-26.6506	-0.957212	-6.67235	10.9433	0.442906	-7.5928	14.6711	0.447565	-0.444316	0.277917	-0.736896	0.454767	8.93009	0.539993
19	6.00524	6.8265	8.66288	7.81602	0.302538	8.17066	6.71484	-6.55004	15.2294	8.71939	1.21951	10.1456	3.93636	-12.7174	5.93588	6.72569	-26.4006	-1.07096	-6.64975	10.5337	1.04776	-7.58826	14.4261	1.05592	-0.364528	0.377934	-0.749864	0.432102	8.97001	0.490502
20	5.96863	6.91206	8.5892	7.92941	0.478143	8.07255	6.62313	-6.53625	14.3028	8.72025	1.17928	9.36653	4.25818	-12.3812	5.71947	7.03554	-26.0626	-1.1347	-6.60095	10.1807	1.63449	-7.54848	14.0949	1.65828	-0.263799	0.464955	-0.759979	0.433955	8.99378	0.449033
21	5.87066	6.94832	8.55145	7.98109	0.656667	7.98659	6.50876	-6.6654	13.4332	8.66509	1.12205	8.63354	4.4865	-12.1693	5.50874	7.31563	-25.7449	-1.16035	-6.51907	10.1672	2.20618	-7.47709	13.8235	2.25909	-0.166131	0.530073	-0.769991	0.4498	8.99887	0.413107
22	5.70118	6.93676	8.54789	7.94801	0.833845	7.90969	6.37528	-6.93272	12.6116	8.55426	1.03797	7.9305	4.59583	-12.1488	5.28933	7.53303	-25.5122	-1.1699	-6.38865	10.5541	2.76148	-7.37317	13.6906	2.85193	-0.0799788	0.571371	-0.780186	0.469382	8.98737	0.380455
23	5.46086	6.879	8.56728	7.82613	1.00308	7.84478	6.22999	-7.28979	11.8268	8.40102	0.93779	7.24742	4.58782	-12.2506	5.0639	7.66465	-25.3651	-1.18121	-6.20587	11.2152	3.29504	-7.23536	13.682	3.42512	-0.00497	0.593194	-0.790835	0.484515	8.9666	0.348817
24	5.15915	6.77383	8.59694	7.62851	1.15698	7.8064	6.07989	-7.65639	11.0633	8.22683	0.850613	6.5917	4.48574	-12.3555	4.8354	7.70003	-25.2495	-1.20246	-5.98787	11.9424	3.80089	-7.06712	13.705	3.96619	0.0567863	0.602781	-0.80337	0.490295	8.94675	0.315878
25	4.80372	6.61585	8.63118	7.37286	1.28823	7.81497	5.92065	-7.93503	10.3035	8.04878	0.81204	5.98407	4.32395	-12.3712	4.5979	7.64056	-25.1235	-1.23062	-5.76175	12.5447	4.27569	-6.87503	13.6738	4.47133	0.10032	0.607291	-0.819887	0.484682	8.93574	0.279215
26	4.39888	6.40658	8.67535	7.07215	1.39099	7.8834	5.73725	-8.04795	9.53517	7.87287	0.82858	5.44204	4.13535	-12.2736	4.33899	7.49846	-24.9612	-1.25139	-5.54623	12.9137	4.7215	-6.66512	13.5545	4.94807	0.124539	0.613424	-0.841693	0.468187	8.93678	0.237032
27	3.95168	6.15865	8.74011	6.73167	1.46262	8.01004	5.51793	-7.9851	8.75665	7.69413	0.887762	4.9652	3.93864	-12.0835	4.04993	7.28959	-24.758	-1.25192	-5.3425	13.0415	5.14509	-6.43883	13.3572	5.4098	0.135391	0.62759	-0.868343	0.444052	8.9504	0.188968
28	3.47179	5.88746	8.83251	6.35443	1.50851	8.1849	5.25781	-7.80688	7.97405	7.50254	0.955357	4.54352	3.74009	-11.83	3.73239	7.03258	-24.5327	-1.22484	-5.14484	12.9947	5.55456	-6.19319	13.1301	5.87088	0.1375	0.655196	-0.90008	0.41776	8.97701	0.136065
29	2.9682	5.60512	8.95351	5.94533	1.53632	8.39363	4.95612	-7.58521	7.19648	7.29015	0.982733	4.16307	3.54422	-11.5404	3.39509	6.74947	-24.3096	-1.16721	-4.95119	12.8604	5.95533	-5.92581	12.9378	6.34517	0.131913	0.69391	-0.939283	0.394433	9.01841	0.0816233
30	2.45069	5.32071	9.09852	5.51006	1.55083	8.61787	4.61807	-7.39478	6.43655	7.05349	0.957277	3.80153	3.35879	-11.2084	3.05271	6.45935	-24.1308	-1.08724	-4.76892	12.7022	6.34828	-5.6372	12.8313	6.8422	0.118204	0.736685	-0.988682	0.376235	9.07553	0.029385
31	1.93237	5.03892	9.25904	5.05761	1.55017	8.8403	4.25743	-7.31305	5.70737	6.7956	0.888525	3.43908	3.19188	-10.8296	2.7241	6.17967	-24.0219	-0.996063	-4.60533	12.5885	6.73736	-5.33517	12.832	7.36137	0.0957512	0.781934	-1.04851	0.362938	9.14579	-0.0204633
32	1.42891	4.75721	9.42548	4.59946	1.52806	9.04844	3.89325	-7.38404	5.0156	6.52456	0.76956	3.06973	3.0488	-10.4556	2.42346	5.92432	-23.9614	-0.891152	-4.45222	12.6127	7.1305	-5.03168	12.9347	7.89759	0.0685488	0.832738	-1.11641	0.350693	9.22606	-0.0701417
33	0.956059	4.46732	9.58965	4.1454	1.47822	9.23546	3.54377	-7.59068	4.35836	6.24862	0.580047	2.69674	2.93165	-10.1571	2.15514	5.69712	-23.8974	-0.755223	-4.28941	12.8362	7.53416	-4.73429	13.1179	8.44781	0.045665	0.889631	-1.18804	0.3323	9.31109	-0.1247
34	0.529221	4.16005	9.74365	3.70488	1.3929	9.40054	3.22569	-7.86804	3.72249	5.97513	0.350912	2.32051	2.83774	-9.96105	1.91875	5.49644	-23.7979	-0.581193	-4.09974	13.2304	7.95167	-4.44471	13.333	9.00836	0.0355587	0.951904	-1.26111	0.30692	9.39359	-0.187367
35	0.159757	3.82614	9.8798	3.29068	1.26385	9.54439	2.95253	-8.14071	3.09201	5.71511	0.157293	1.93472	2.75937	-9.84051	1.71816	5.31737	-23.6626	-0.375178	-3.87646	13.701	8.38526	-4.16127	13.5192	9.57642	0.043225	1.02142	-1.33752	0.279522	9.46715	-0.257715
