Time	RHipMomentX	RHipMomentY	RHipMomentZ	LHipMomentX	LHipMomentY	LHipMomentZ	RKneeMomentX	RKneeMomentY	RKneeMomentZ	LKneeMomentX	LKneeMomentY	LKneeMomentZ	RAnkleMomentX	RAnkleMomentY	RAnkleMomentZ	LAnkleMomentX	LAnkleMomentY	LAnkleMomentZ	RGRFX	RGRFY	RGRFZ	LGRFX	LGRFY	LGRFZ
0	-0.00332333	0.0153783	-0.149048	-0.0177167	0.00737	-0.101667	-0.0199483	0.000836667	-0.112748	-0.0225533	-0.00123	-0.0791267	0.003245	0.00436667	0.00280833	0.00195667	-0.000126667	0.0014	0.0538317	0.430232	-0.0199	0.0528233	0.359937	-0.0197567
1	0.033335	0.016945	-0.152345	0.0148367	0.00946	-0.0827267	-0.0100033	0.00103667	-0.0756883	-0.00615	0.000206667	-0.0526167	0.00674833	0.008975	0.00564	-0.000523333	-0.000696667	0.00069	-0.080695	1.70177	0.0360933	-0.04023	1.46089	0.00327667
2	0.110585	0.0193183	-0.184755	0.08256	0.0153933	-0.08461	0.0127867	0.000641667	-0.0296567	0.0264967	0.00154333	-0.03507	0.00409167	0.00986	0.005405	-0.00890333	-0.00418333	-0.00357	-0.499395	3.4305	0.195822	-0.384047	2.94551	0.10672
3	0.08579	0.0140433	-0.271328	0.0667833	0.0119433	-0.14314	-0.01349	-0.00672	-0.0303083	0.0253733	-0.00472	-0.0721467	-0.004125	-0.00038	-0.000373333	-0.0180733	-0.01351	-0.00943	-1.06569	5.00909	0.378987	-0.863073	4.34016	0.244587
4	0.0783683	0.0141067	-0.256655	0.0770467	0.00955	-0.12954	-0.0535033	-0.0155283	-0.031175	0.0285033	-0.0114267	-0.0958333	-0.015955	-0.0182767	-0.005255	-0.0262433	-0.0252033	-0.0122233	-1.4118	6.2308	0.421537	-1.16255	5.51605	0.303633
5	0.307955	0.0458883	-0.199057	0.273967	0.0382833	-0.127257	-0.0180067	-0.00592167	-0.00635	0.100313	-0.00189	-0.08067	-0.0320217	-0.0278033	-0.00410333	-0.0343	-0.0278567	-0.00932	-1.49512	6.98367	0.341333	-1.25576	6.32214	0.291933
6	0.571533	0.0798317	-0.157612	0.501837	0.0659467	-0.171087	0.0424683	0.012515	0.0236467	0.185183	0.0116733	-0.0554533	-0.0410867	-0.0270683	0.00472667	-0.03479	-0.0236367	0.0017	-1.45666	7.355	0.316965	-1.26562	6.82602	0.342017
7	0.621233	0.0765133	-0.138865	0.577643	0.0594033	-0.180457	0.063815	0.012305	0.0320117	0.230883	0.0100733	-0.03924	-0.038005	-0.024875	0.0188033	-0.0274367	-0.02057	0.0183967	-1.35452	7.48634	0.389043	-1.23836	7.15648	0.46056
8	0.52532	0.0497833	-0.172527	0.55579	0.03947	-0.15679	0.0734117	-0.00482667	0.00351167	0.26228	-0.0011	-0.0457467	-0.0285033	-0.0197533	0.034385	-0.0185033	-0.0162233	0.0370533	-1.21743	7.49614	0.491483	-1.18474	7.43687	0.57748
9	0.4302	0.0248383	-0.192837	0.542393	0.0288967	-0.119973	0.0916117	-0.0223567	-0.02477	0.29653	-0.0112533	-0.0601233	-0.0183383	-0.01388	0.048025	-0.0116033	-0.01126	0.05655	-1.10171	7.54446	0.592013	-1.13486	7.77851	0.66161
10	0.442107	0.0171483	-0.171877	0.579623	0.0297867	-0.0963267	0.125545	-0.0296467	-0.0273583	0.334343	-0.01428	-0.0661367	-0.0109983	-0.0102867	0.0589967	-0.00764	-0.00677667	0.0762	-1.03922	7.72867	0.67265	-1.10313	8.18985	0.705197
11	0.549913	0.0268333	-0.131757	0.641767	0.03661	-0.0802633	0.166738	-0.0263567	-0.011685	0.363503	-0.0114133	-0.06173	-0.008125	-0.00852667	0.0682817	-0.00648333	-0.00300667	0.0956967	-1.01553	8.04289	0.716902	-1.0817	8.6033	0.705893
12	0.668308	0.0411517	-0.110862	0.6923	0.0469067	-0.06482	0.196698	-0.0194667	0.00312167	0.375383	-0.007	-0.0581467	-0.00896	-0.00730667	0.0773283	-0.00754333	0.000573333	0.115987	-0.996105	8.42339	0.722062	-1.04961	8.96074	0.668267
13	0.751738	0.050825	-0.119178	0.729617	0.0524333	-0.0770567	0.211598	-0.01449	0.00651667	0.37706	-0.00358333	-0.0661133	-0.0115183	-0.005075	0.087095	-0.00941667	0.00499	0.138383	-0.955218	8.79055	0.702605	-0.98629	9.22746	0.61457
14	0.782228	0.0538733	-0.122017	0.751327	0.0541333	-0.0933267	0.214283	-0.012975	0.00142333	0.37505	-0.00168333	-0.0842133	-0.0137267	-0.00103833	0.0980817	-0.00976667	0.0108	0.162817	-0.888062	9.08019	0.678252	-0.891613	9.38288	0.57296
15	0.757297	0.0519617	-0.09874	0.74754	0.05511	-0.07992	0.207205	-0.0145833	-0.00805333	0.370957	-0.00105667	-0.10614	-0.0142967	0.00471333	0.110793	-0.00695	0.01813	0.188287	-0.805225	9.27586	0.655098	-0.783537	9.43039	0.5528
16	0.706958	0.0502733	-0.0589917	0.718083	0.0549267	-0.0408733	0.194797	-0.0170533	-0.0193067	0.362573	-0.0005	-0.12494	-0.01367	0.0114783	0.125595	-0.00213333	0.02675	0.215337	-0.718447	9.40696	0.624845	-0.68314	9.41513	0.54105
17	0.672145	0.0510767	-0.0275333	0.68467	0.05398	-0.00684333	0.181503	-0.01758	-0.0298767	0.35	0.00164	-0.137143	-0.0130733	0.0185817	0.142473	0.00241667	0.0365567	0.245467	-0.633125	9.50928	0.581757	-0.60438	9.3917	0.519687
18	0.672722	0.0525733	-0.0162483	0.67231	0.0540367	0.01094	0.170667	-0.0155617	-0.0379817	0.336343	0.00595333	-0.141813	-0.012945	0.0257783	0.161265	0.00560333	0.0473667	0.279693	-0.551535	9.59301	0.5339	-0.55405	9.39306	0.4868
19	0.694802	0.0539233	-0.0154683	0.683667	0.05599	0.0173233	0.163978	-0.0123917	-0.0426517	0.325593	0.0113733	-0.141223	-0.0126217	0.0332483	0.181667	0.00812	0.0589533	0.317327	-0.476835	9.64124	0.498293	-0.52908	9.41495	0.456183
20	0.717765	0.0554517	-0.0114567	0.69979	0.0597567	0.0279533	0.163035	-0.00935333	-0.0435317	0.31724	0.01645	-0.13818	-0.0113583	0.0412317	0.203182	0.0117833	0.07153	0.35715	-0.410902	9.62858	0.486415	-0.516427	9.42401	0.440107
21	0.729427	0.0578467	0.00974333	0.702393	0.0622633	0.0443567	0.165657	-0.00659667	-0.03961	0.308353	0.0207767	-0.135873	-0.00875	0.0499167	0.225467	0.0174967	0.08537	0.39885	-0.3522	9.54946	0.495262	-0.503787	9.40363	0.43939
22	0.724333	0.0599183	0.0364567	0.69121	0.0636533	0.0655633	0.16622	-0.00505833	-0.0349883	0.297183	0.0245933	-0.136073	-0.00476667	0.05944	0.24855	0.0249867	0.100473	0.441727	-0.298552	9.42799	0.511542	-0.486277	9.36856	0.446213
23	0.707948	0.0596917	0.0530583	0.681387	0.0644567	0.0810933	0.162042	-0.00451667	-0.0316183	0.28601	0.02855	-0.138913	-0.000116667	0.0697517	0.272437	0.0335633	0.116607	0.484883	-0.249965	9.2999	0.522615	-0.463777	9.33758	0.452783
24	0.695585	0.0583683	0.0650217	0.678117	0.06655	0.09325	0.154928	-0.00340833	-0.0264133	0.275357	0.0331767	-0.143977	0.00435333	0.0807867	0.297282	0.0422967	0.1336	0.52844	-0.206625	9.19422	0.523275	-0.437297	9.31943	0.45555
25	0.694618	0.0584083	0.0756483	0.67737	0.0697	0.10387	0.146602	-0.000998333	-0.0197733	0.264233	0.0381733	-0.15097	0.00828667	0.0927067	0.323358	0.05105	0.15144	0.57279	-0.16636	9.12268	0.516185	-0.40774	9.31116	0.455363
26	0.701582	0.059925	0.0844983	0.675603	0.0734933	0.1125	0.138545	0.00214	-0.0132333	0.253323	0.04322	-0.160903	0.0119983	0.105772	0.350948	0.05995	0.16999	0.61798	-0.126392	9.0804	0.508813	-0.376327	9.30909	0.45657
27	0.70512	0.0619683	0.09113	0.671243	0.0786	0.122797	0.130493	0.00533167	-0.00816333	0.243533	0.0482467	-0.172967	0.01622	0.120102	0.380488	0.0692467	0.189083	0.663193	-0.08547	9.0574	0.507922	-0.343663	9.3131	0.46187
28	0.70386	0.0652667	0.102208	0.66693	0.08361	0.12947	0.12297	0.00859833	-0.00499167	0.235577	0.0533333	-0.186807	0.0213033	0.135808	0.412353	0.0790133	0.208773	0.70809	-0.04344	9.04911	0.515572	-0.308217	9.32826	0.47162
