Time	RPelvisAngleX	RPelvisAngleY	RPelvisAngleZ	LPelvisAngleX	LPelvisAngleY	LPelvisAngleZ	RHipAngleX	RHipAngleY	RHipAngleZ	LHipAngleX	LHipAngleY	LHipAngleZ	RKneeAngleX	RKneeAngleY	RKneeAngleZ	LKneeAngleX	LKneeAngleY	LKneeAngleZ	RAnkleAngleX	RAnkleAngleY	RAnkleAngleZ	LAnkleAngleX	LAnkleAngleY	LAnkleAngleZ	RFootAngleX	RFootAngleY	RFootAngleZ	LFootAngleX	LFootAngleY	LFootAngleZ
0	1.46953	7.87247	7.56155	2.32665	4.23252	6.21954	0.891385	-7.89171	25.028	3.0329	-11.9179	23.5839	-0.184698	-6.01147	-9.09979	1.7425	0.21883	-8.28115	6.30163	5.23967	-1.75999	0.807467	9.57915	-0.5134	9.08669	1.35399	25.2231	4.12755	-2.41825	25.0868
1	1.53156	8.18577	7.51374	2.39769	4.429	6.22581	0.937048	-8.07328	24.4887	3.04728	-11.9452	22.9161	-0.109679	-6.53239	-8.81635	1.93655	0.07657	-8.65138	6.61438	5.19635	-2.1215	1.31903	9.52876	-0.979073	9.59456	1.75412	24.142	4.82942	-2.41677	24.3847
2	1.67243	8.37925	7.45146	2.52449	4.52341	6.23709	1.11278	-8.24581	23.9578	3.17534	-11.9388	22.3343	-0.0258386	-7.28132	-8.16514	2.04691	-0.370637	-8.46673	6.5922	5.53015	-3.20134	1.56477	9.58309	-2.05831	9.87725	2.00727	21.9761	5.35821	-2.23196	22.5652
3	1.89652	8.42508	7.38683	2.7182	4.49923	6.25142	1.4464	-8.33718	23.3929	3.43674	-11.8855	21.7713	0.0735429	-8.12979	-7.46786	2.12826	-0.985283	-8.02136	6.07067	5.9323	-4.98936	1.34568	9.51826	-3.77451	9.81629	2.24432	18.9515	5.55549	-1.78536	19.8097
4	2.20387	8.30845	7.32734	2.99832	4.33798	6.25538	1.94935	-8.27496	22.7781	3.85495	-11.7759	21.1659	0.181318	-8.84851	-6.87402	2.21929	-1.51058	-7.50003	5.14763	6.08877	-7.06337	0.679143	9.12769	-5.76261	9.45537	2.51285	15.5877	5.40488	-1.10763	16.6118
5	2.58898	8.04147	7.26366	3.38136	4.02876	6.22586	2.60274	-8.0423	22.1408	4.44236	-11.622	20.5108	0.280446	-9.10699	-6.26651	2.30582	-1.60751	-6.85427	4.15961	5.79198	-8.8759	-0.157833	8.36405	-7.51683	8.96547	2.70969	12.3741	5.04972	-0.429143	13.4744
6	3.04371	7.66091	7.17294	3.87369	3.57855	6.13696	3.36369	-7.69263	21.542	5.19047	-11.4643	19.8531	0.365315	-8.7182	-5.41999	2.34325	-1.0969	-5.94562	3.29679	5.05998	-10.1219	-0.892883	7.41214	-8.77125	8.39474	2.69249	9.51496	4.63489	-0.0392567	10.6446
7	3.56162	7.21124	7.03741	4.46931	3.01785	5.97787	4.18904	-7.311	21.0233	6.0661	-11.3549	19.24	0.447455	-7.85263	-4.24175	2.31335	-0.133237	-4.75363	2.47888	4.14957	-10.7486	-1.42037	6.57419	-9.52534	7.66014	2.43668	7.06564	4.2543	-0.0454733	8.18812
8	4.13528	6.73222	6.85571	5.14039	2.40145	5.76789	5.04853	-6.9696	20.5601	7.00529	-11.3223	18.6737	0.543489	-6.87695	-2.83961	2.24398	0.96064	-3.39787	1.57236	3.3385	-10.8176	-1.84198	6.02035	-9.88291	6.72894	2.0704	5.08162	3.88488	-0.315437	6.09737
9	4.74951	6.25708	6.64452	5.83723	1.79414	5.55241	5.92059	-6.7025	20.0803	7.92657	-11.343	18.1257	0.659954	-6.05917	-1.41801	2.18155	1.96403	-2.04054	0.528665	2.75105	-10.4394	-2.34904	5.6697	-9.93961	5.65103	1.74647	3.58322	3.40858	-0.623683	4.34666
10	5.37737	5.81401	6.43416	6.50456	1.25231	5.38582	6.78147	-6.50132	19.5188	8.76326	-11.3503	17.5751	0.789645	-5.45549	-0.156254	2.15495	2.84716	-0.803327	-0.578281	2.36713	-9.74263	-3.03103	5.30111	-9.73043	4.538	1.51953	2.52283	2.7552	-0.81951	2.93923
11	5.98292	5.42631	6.25567	7.09368	0.814943	5.30667	7.6009	-6.33186	18.8436	9.47884	-11.2787	17.014	0.9182	-4.99174	0.839344	2.15777	3.66967	0.251393	-1.59867	2.10815	-8.84975	-3.82411	4.76509	-9.26134	3.53056	1.35351	1.81452	1.97074	-0.89392	1.88863
12	6.52997	5.11218	6.12565	7.56668	0.504153	5.31943	8.3462	-6.16237	18.0477	10.057	-11.0964	16.4256	1.03152	-4.5884	1.53258	2.16008	4.43951	1.09295	-2.40105	1.89842	-7.86214	-4.59651	4.08496	-8.56645	2.74069	1.20626	1.36655	1.17078	-0.91761	1.1732
13	6.99083	4.88501	6.03982	7.90029	0.33391	5.39445	8.98849	-5.98144	17.1341	10.4885	-10.8254	15.7696	1.12209	-4.23991	1.93522	2.14028	5.0654	1.68979	-2.93308	1.71508	-6.85321	-5.2408	3.41437	-7.71799	2.2133	1.0731	1.09636	0.4731	-0.941113	0.73086
14	7.3492	4.75332	5.97816	8.08663	0.31394	5.48023	9.50711	-5.7978	16.1056	10.7644	-10.5398	14.9868	1.19105	-4.02779	2.07795	2.10602	5.41787	2.00481	-3.2247	1.62114	-5.87077	-5.71454	2.9478	-6.80137	1.92475	0.968252	0.936674	-0.0491067	-0.968287	0.481977
15	7.59702	4.71814	5.91666	8.12723	0.443557	5.52229	9.891	-5.62472	14.9628	10.8757	-10.3238	14.0196	1.24605	-4.05905	1.99197	2.08749	5.41654	2.01852	-3.34659	1.72006	-4.94328	-6.03445	2.82912	-5.88522	1.81289	0.899337	0.838388	-0.38583	-0.983317	0.35427
16	7.72925	4.77189	5.83625	8.03519	0.708883	5.48779	10.1374	-5.4756	13.7073	10.8258	-10.2378	12.8485	1.29621	-4.35912	1.70812	2.1129	5.09194	1.7569	-3.36456	2.05241	-4.08539	-6.2382	3.07734	-5.00763	1.81231	0.862715	0.769864	-0.569473	-0.97557	0.293417
17	7.74286	4.90187	5.72957	7.83546	1.08097	5.37752	10.2505	-5.36735	12.3508	10.6384	-10.3039	11.5076	1.34602	-4.82369	1.26515	2.19176	4.58774	1.29474	-3.32549	2.54255	-3.30034	-6.35558	3.57961	-4.18101	1.86784	0.847726	0.712236	-0.64498	-0.94926	0.261037
18	7.6392	5.09235	5.60447	7.55456	1.51334	5.21756	10.2401	-5.31909	10.9245	10.3487	-10.5066	10.0681	1.39454	-5.26613	0.713043	2.31324	4.09796	0.731757	-3.25941	3.0358	-2.58093	-6.40475	4.16062	-3.40208	1.9389	0.842006	0.655284	-0.653623	-0.92094	0.231637
19	7.4258	5.32203	5.47978	7.21251	1.9479	5.04343	10.1206	-5.34619	9.47142	9.99102	-10.8023	8.60759	1.43785	-5.50476	0.10269	2.45486	3.79457	0.160247	-3.18236	3.3789	-1.91482	-6.39727	4.65277	-2.6591	2.00317	0.836295	0.594489	-0.625723	-0.90502	0.19329
20	7.11614	5.56279	5.37591	6.82046	2.32669	4.8862	9.91184	-5.45263	8.03034	9.59025	-11.1353	7.18498	1.47155	-5.43724	-0.529009	2.5931	3.77958	-0.36026	-3.09924	3.48932	-1.29091	-6.34127	4.94343	-1.94036	2.05664	0.826635	0.528489	-0.578587	-0.90447	0.14417
21	6.72621	5.78169	5.30731	6.38272	2.60296	4.76955	9.63512	-5.628	6.62309	9.16032	-11.4501	5.83404	1.4932	-5.06499	-1.16683	2.71044	4.06208	-0.811533	-3.01067	3.37841	-0.703732	-6.24819	5.00538	-1.24385	2.1055	0.813798	0.456587	-0.522023	-0.917867	0.08324
22	6.27083	5.94285	5.28226	5.90063	2.74583	4.71074	9.3091	-5.84513	5.2551	8.70685	-11.6976	4.56721	1.50286	-4.4707	-1.8156	2.80032	4.56271	-1.21052	-2.91688	3.12613	-0.154579	-6.13425	4.89321	-0.576593	2.15777	0.80222	0.377734	-0.462317	-0.94144	0.00778333
23	5.76314	6.0145	5.30654	5.37685	2.74025	4.71787	8.94737	-6.06184	3.92517	8.23191	-11.8406	3.38001	1.50164	-3.79379	-2.49024	2.86551	5.1496	-1.59211	-2.81888	2.85011	0.352785	-6.01182	4.70608	0.0552767	2.2173	0.799383	0.291089	-0.40095	-0.9639	-0.0812067
24	5.21629	5.97729	5.38516	4.81692	2.5869	4.78911	8.55904	-6.23103	2.6345	7.73661	-11.861	2.25938	1.4913	-3.19037	-3.20241	2.91241	5.69474	-1.98778	-2.71962	2.66753	0.817149	-5.88347	4.53869	0.65499	2.28099	0.813987	0.19562	-0.33459	-0.96787	-0.176273
25	4.64411	5.82423	5.52016	4.22997	2.30033	4.91606	8.1502	-6.30927	1.38766	7.22319	-11.7627	1.19253	1.47406	-2.76518	-3.95122	2.94687	6.11708	-2.41172	-2.61973	2.63871	1.24201	-5.74783	4.45256	1.23309	2.34456	0.852338	0.0898057	-0.261303	-0.9418	-0.269723
