Time	R.ASISX	R.ASISY	R.ASISZ	L.ASISX	L.ASISY	L.ASISZ	R.PSISX	R.PSISY	R.PSISZ	L.PSISX	L.PSISY	L.PSISZ	L.Iliac.CrestX	L.Iliac.CrestY	L.Iliac.CrestZ	R.Iliac.CrestX	R.Iliac.CrestY	R.Iliac.CrestZ	R.GTRX	R.GTRY	R.GTRZ	R.KneeX	R.KneeY	R.KneeZ	R.HFX	R.HFY	R.HFZ	R.TTX	R.TTY	R.TTZ	R.AnkleX	R.AnkleY	R.AnkleZ	R.HeelX	R.HeelY	R.HeelZ	R.MT1X	R.MT1Y	R.MT1Z	R.MT5X	R.MT5Y	R.MT5Z	L.GTRX	L.GTRY	L.GTRZ	L.KneeX	L.KneeY	L.KneeZ	L.HFX	L.HFY	L.HFZ	L.TTX	L.TTY	L.TTZ	L.AnkleX	L.AnkleY	L.AnkleZ	L.HeelX	L.HeelY	L.HeelZ	L.MT1X	L.MT1Y	L.MT1Z	L.MT5X	L.MT5Y	L.MT5Z
0	-96.2234	941.176	-80.8538	-106.756	950.021	-343.057	-293.939	966.694	-153.962	-301.778	977.927	-245.481	-203.394	1000.11	-385.943	-196.417	1005.17	-34.1674	-159.09	846.583	-15.079	-3.20733	490.329	-63.9819	-0.68327	435.634	-64.981	61.6365	435.325	-100.307	36.9475	83.3185	-115.959	-1.07022	50.4857	-161.779	196.655	79.4691	-154.935	164.613	57.6483	-91.3788	-204.249	838.174	-403.544	-268.936	473.178	-328.876	-291.01	418.638	-326.89	-237.407	396.075	-286.507	-362.106	72.6482	-269.929	-410.282	53.993	-240.519	-215.445	36.1215	-202.918	-239.344	25.5804	-279.902
0.007	-85.8054	939.505	-81.1575	-97.5508	948.345	-343.387	-284.002	965.29	-152.691	-292.587	976.693	-245.295	-194.843	998.862	-385.935	-185.647	1003.69	-33.9183	-148.358	844.71	-14.9631	5.402	487.159	-66.3784	9.91043	432.568	-67.0589	72.4685	433.814	-101.694	64.5637	82.0737	-115.95	28.1826	47.7031	-161.578	224.609	85.1058	-155.914	194.2	60.8773	-92.4921	-196.03	837.59	-403.717	-264.839	473.252	-328.904	-287.602	418.952	-326.763	-233.922	395.812	-286.922	-362.037	73.6449	-269.541	-410.073	55.3403	-239.963	-215.368	36.0553	-202.884	-239.653	25.5201	-279.773
0.013	-75.2496	937.9	-81.5571	-88.2898	946.765	-343.592	-274.107	963.832	-152.073	-282.352	975.348	-243.688	-185.58	997.145	-385.481	-174.871	1002.2	-33.8148	-137.861	842.798	-15.0343	13.9127	483.945	-68.6259	20.2451	429.991	-69.2525	83.1654	432.127	-102.775	90.8774	81.7352	-115.711	55.9753	45.8805	-161.132	250.957	91	-156.727	222.306	64.6221	-93.3134	-187.721	836.972	-403.895	-260.582	473.377	-328.794	-284.038	419.371	-326.6	-230.642	395.452	-286.899	-361.642	74.7623	-269.227	-409.8	56.8393	-239.558	-215.304	36.006	-202.901	-239.864	25.4481	-279.703
0.02	-64.6503	936.318	-81.9844	-78.8508	945.138	-343.874	-264.13	962.233	-151.499	-272.987	974.121	-243.417	-176.517	995.364	-385.375	-164.046	1000.69	-33.6797	-126.789	840.699	-14.853	22.5669	480.95	-71.0177	30.5046	427.873	-71.5373	94.0641	431.159	-104.559	115.578	82.0998	-115.179	82.1343	44.9014	-160.414	275.355	97.0715	-157.315	248.515	68.9722	-93.9094	-179.34	836.322	-404.099	-256.108	473.55	-328.623	-280.199	419.815	-326.366	-226.352	395.148	-287.245	-361.339	75.9127	-269.098	-409.476	58.3819	-239.332	-215.221	35.9554	-202.932	-239.97	25.3728	-279.649
0.027	-53.3693	934.85	-82.0018	-69.618	943.631	-344.192	-254.089	960.73	-150.816	-263.637	972.629	-243.11	-168.191	993.906	-385.767	-153.124	999.193	-33.6998	-116.372	838.408	-15.1291	31.3428	478.195	-73.2004	41.05	425.815	-73.4923	104.692	430.586	-106.318	138.692	83.0679	-114.606	106.499	44.4316	-159.495	297.966	102.841	-157.839	272.797	73.953	-94.361	-170.78	835.636	-404.285	-251.339	473.744	-328.586	-276.15	420.302	-326.293	-222.265	394.929	-287.174	-360.812	76.9074	-268.506	-409.103	60.0311	-239.115	-215.148	35.9134	-202.967	-240.069	25.3242	-279.598
0.033	-42.8517	933.357	-82.6455	-60.2141	942.123	-344.519	-243.864	959.295	-149.853	-253.928	971.427	-242.357	-158.657	992.649	-385.193	-141.837	997.55	-33.5078	-105.944	836.036	-15.5146	39.9086	475.58	-75.3858	51.3458	424.123	-75.6828	114.956	430.58	-108.573	160.037	84.3719	-114.121	129.092	44.4824	-158.669	319.004	108.2	-158.134	294.937	78.268	-94.7739	-162.23	834.971	-404.48	-246.264	473.816	-328.555	-271.668	420.743	-326.295	-217.918	394.677	-287.167	-360.27	78.2299	-268.464	-408.675	61.8408	-239.001	-215.06	35.8516	-203.007	-240.13	25.1633	-279.353
0.04	-32.2443	931.944	-83.2766	-50.8492	940.771	-344.82	-232.009	957.214	-149.276	-243.658	969.685	-241.963	-149.285	991.143	-384.914	-130.922	995.925	-33.3862	-95.1251	833.712	-15.5639	48.2343	473.239	-77.7893	61.1666	422.624	-77.6946	125	430.396	-110.683	179.781	85.6692	-114.011	149.929	44.7383	-158.328	338.228	112.747	-158.509	315.052	82.6015	-94.4418	-153.533	834.263	-404.563	-240.865	474.096	-328.82	-266.77	421.195	-326.424	-213.138	394.379	-287.423	-359.72	79.8235	-268.871	-408.148	63.8469	-238.999	-214.982	35.8003	-203.194	-240.166	25.1143	-279.317
0.047	-21.8144	930.64	-83.8511	-41.2596	939.464	-345.047	-221.982	955.872	-148.713	-233.336	968.128	-240.384	-139.881	989.62	-384.59	-120.258	994.466	-33.2172	-84.3575	831.43	-15.7855	56.6946	471.125	-80.0543	70.7139	421.132	-79.6299	134.955	430.404	-112.67	197.5	86.7553	-114.136	168.882	45.1365	-158.715	356.156	116.825	-157.831	333.213	85.8861	-94.097	-144.803	833.606	-404.672	-234.813	474.175	-329.046	-261.494	421.58	-326.668	-208.407	394.114	-287.524	-358.956	81.4104	-269.129	-407.516	66.0144	-239.123	-214.911	35.7613	-203.054	-240.163	25.1307	-279.483
0.053	-11.2511	929.399	-84.3613	-31.715	938.35	-345.398	-211.867	955.141	-147.632	-223.855	967.297	-239.832	-130.439	988.176	-384.394	-108.437	992.792	-32.8103	-73.2888	829.299	-15.8904	65.1812	469.51	-81.7747	80.1295	419.763	-81.6098	144.673	430.301	-114.425	213.569	87.479	-114.868	186.198	45.3235	-159.775	372.179	119.637	-157.223	349.234	88.4674	-93.5888	-135.985	832.921	-404.69	-228.494	474.181	-329.353	-255.755	421.906	-326.963	-202.678	393.554	-288.104	-358.093	83.1441	-269.336	-406.774	68.2965	-239.444	-214.806	35.7086	-203.095	-240.113	25.0697	-279.278
0.06	-0.57218	928.233	-84.874	-22.0376	937.365	-345.664	-200.821	953.928	-146.843	-213.895	966.138	-239.19	-121.027	986.87	-384.185	-97.8389	991.436	-32.4741	-62.2366	827.336	-15.9324	74.2847	468.081	-83.356	89.6696	418.378	-83.1796	154.344	430.105	-115.796	227.775	87.6553	-116.283	201.522	45.2719	-161.884	386.882	121.817	-156.001	363.144	90.1211	-93.1326	-127.049	832.308	-404.647	-221.664	474.152	-329.894	-249.633	422.253	-327.51	-197.252	393.166	-288.529	-356.921	84.9388	-269.506	-406.177	71.5685	-239.266	-214.671	35.6684	-203.081	-240.014	25.0651	-279.237
