Time	RPelvisAngleX	RPelvisAngleY	RPelvisAngleZ	LPelvisAngleX	LPelvisAngleY	LPelvisAngleZ	RHipAngleX	RHipAngleY	RHipAngleZ	LHipAngleX	LHipAngleY	LHipAngleZ	RKneeAngleX	RKneeAngleY	RKneeAngleZ	LKneeAngleX	LKneeAngleY	LKneeAngleZ	RAnkleAngleX	RAnkleAngleY	RAnkleAngleZ	LAnkleAngleX	LAnkleAngleY	LAnkleAngleZ	RFootAngleX	RFootAngleY	RFootAngleZ	LFootAngleX	LFootAngleY	LFootAngleZ
0	-6.96423	3.0334	14.033	1.98184	1.38781	11.2096	-4.6995	5.31098	41.3513	2.69083	-3.29098	32.7374	4.83981	-32.6105	10.0835	2.63565	-26.545	6.517	1.83435	5.06468	7.57542	-0.74135	9.40552	4.8761	4.65191	24.8156	24.6407	1.60136	18.2313	18.9196
1	-6.86503	3.43625	14.1521	2.04353	1.70145	11.1341	-4.66043	5.39327	41.5015	2.74106	-3.34899	32.8418	5.06018	-32.6284	11.2476	2.74187	-26.1861	7.97316	1.56396	4.98415	7.66702	-1.08483	9.53076	4.38886	4.71415	24.4474	23.4581	1.8232	17.4309	17.0492
2	-6.65818	3.74899	14.2315	2.13151	2.05002	11.0751	-4.46338	5.4885	41.6962	2.76011	-3.19013	32.8676	5.27461	-32.1916	12.9424	2.88178	-25.746	9.40722	0.886227	4.71308	7.34544	-1.72975	9.53523	3.13995	4.62724	23.7358	21.2835	2.04876	16.3558	14.2896
3	-6.29755	3.93903	14.2594	2.27825	2.38408	11.0473	-4.08498	5.6579	41.8464	2.79221	-2.69208	32.8605	5.43814	-31.5462	14.6989	3.07319	-25.3685	10.745	0.0147625	4.13221	6.44834	-2.83525	9.16873	1.23645	4.52464	22.9687	18.4597	1.99094	15.2887	10.7683
4	-5.78767	3.98248	14.2258	2.51436	2.65447	11.0308	-3.56439	5.9859	41.9188	2.88298	-1.96219	32.9	5.54691	-30.7937	16.2783	3.3339	-24.9542	12.1417	-0.592782	3.20454	5.14212	-4.20371	8.31499	-0.649892	4.62533	22.2558	15.542	1.50381	14.4268	7.14693
5	-5.20508	3.89463	14.1147	2.83562	2.83061	10.9829	-3.01181	6.48655	41.928	3.05849	-1.24626	33.053	5.72083	-29.816	17.7717	3.69852	-24.3766	13.8446	-0.595555	1.91852	3.89968	-5.39407	7.1618	-1.7055	5.08736	21.5956	13.0112	0.772393	13.8217	4.23616
6	-4.64129	3.73208	13.9195	3.20314	2.89963	10.8771	-2.52629	7.0051	41.889	3.33279	-0.759418	33.3189	6.06499	-28.5729	19.3343	4.14531	-23.6843	15.9193	-0.207303	0.46762	3.01831	-6.18649	6.14135	-1.5861	5.75262	20.9649	10.8792	0.0481825	13.3755	2.39455
7	-4.14232	3.56469	13.665	3.56666	2.87369	10.7128	-2.12667	7.31943	41.7701	3.70438	-0.594015	33.5866	6.50137	-27.4235	20.9025	4.55295	-22.9597	18.1529	0.103368	-0.622232	2.45805	-6.65343	5.4989	-0.568148	6.2784	20.3586	8.94467	-0.565627	12.9945	1.42786
8	-3.70937	3.44683	13.3919	3.88821	2.8023	10.5044	-1.78411	7.34861	41.4817	4.13975	-0.715357	33.6704	6.87966	-26.8884	22.2349	4.79637	-22.1752	20.1865	0.0806875	-0.86905	2.10025	-6.87721	5.05965	0.803052	6.4483	19.8028	7.16564	-1.01406	12.7091	0.954705
9	-3.32161	3.4111	13.1352	4.15799	2.7524	10.2841	-1.47763	7.15837	40.949	4.58665	-0.969068	33.4165	7.13833	-27.0728	23.1628	4.87187	-21.372	21.7112	-0.298173	-0.28773	1.94514	-6.93807	4.5783	2.12854	6.21742	19.2984	5.62122	-1.29806	12.5767	0.688827
