Time	R.ASISX	R.ASISY	R.ASISZ	L.ASISX	L.ASISY	L.ASISZ	R.PSISX	R.PSISY	R.PSISZ	L.PSISX	L.PSISY	L.PSISZ	L.Iliac.CrestX	L.Iliac.CrestY	L.Iliac.CrestZ	R.Iliac.CrestX	R.Iliac.CrestY	R.Iliac.CrestZ	R.GTRX	R.GTRY	R.GTRZ	R.KneeX	R.KneeY	R.KneeZ	R.HFX	R.HFY	R.HFZ	R.TTX	R.TTY	R.TTZ	R.AnkleX	R.AnkleY	R.AnkleZ	R.HeelX	R.HeelY	R.HeelZ	R.MT1X	R.MT1Y	R.MT1Z	R.MT5X	R.MT5Y	R.MT5Z	L.GTRX	L.GTRY	L.GTRZ	L.KneeX	L.KneeY	L.KneeZ	L.HFX	L.HFY	L.HFZ	L.TTX	L.TTY	L.TTZ	L.AnkleX	L.AnkleY	L.AnkleZ	L.HeelX	L.HeelY	L.HeelZ	L.MT1X	L.MT1Y	L.MT1Z	L.MT5X	L.MT5Y	L.MT5Z	R.Knee.MedialX	R.Knee.MedialY	R.Knee.MedialZ	R.Ankle.MedialX	R.Ankle.MedialY	R.Ankle.MedialZ	R.MT2X	R.MT2Y	R.MT2Z	L.Knee.MedialX	L.Knee.MedialY	L.Knee.MedialZ	L.Ankle.MedialX	L.Ankle.MedialY	L.Ankle.MedialZ	L.MT2X	L.MT2Y	L.MT2Z
0	857.081	1071.42	1335.24	845.406	1071.71	1101.02	674.863	1096.66	1271.36	668.645	1095.63	1175.73	752.662	1141.63	1060.6	792.539	1141.42	1382.98	771.996	979.586	1406.4	738.365	549.263	1401.29	728.556	487.436	1406.83	786.83	455.893	1356.15	688.546	73.7198	1405.1	630.886	59.1783	1363.56	835.717	49.2047	1340.35	811.704	37.8248	1415.6	740.518	972.387	1037.12	740.442	543.489	1041.58	727.677	477.363	1036.96	784.952	446.897	1084.93	682.739	72.8025	1037.26	627.669	50.6629	1078.37	838.727	45.6834	1108.74	811.767	34.0934	1028.8	736.386	532.294	1278.86	706.226	91.7492	1322.15	843.459	42.8993	1368.02	740.47	532.552	1164.37	707.022	90.9123	1121.88	842.605	39.8327	1079.46
0.007	857.104	1071.42	1335.24	845.43	1071.71	1101.03	674.895	1096.67	1271.38	668.67	1095.64	1175.74	752.696	1141.63	1060.6	792.565	1141.42	1382.99	772.031	979.59	1406.4	738.378	549.264	1401.29	728.572	487.441	1406.84	786.848	455.891	1356.16	688.544	73.7243	1405.11	630.881	59.1802	1363.55	835.711	49.2098	1340.34	811.7	37.8249	1415.6	740.54	972.385	1037.12	740.456	543.485	1041.59	727.681	477.362	1036.97	784.949	446.895	1084.95	682.75	72.8053	1037.26	627.67	50.6636	1078.38	838.729	45.6748	1108.74	811.758	34.0947	1028.8	736.403	532.341	1278.88	706.219	91.7626	1322.15	843.468	42.9008	1368.02	740.482	532.547	1164.36	707.009	90.9266	1121.89	842.611	39.8349	1079.47
0.013	857.128	1071.41	1335.24	845.463	1071.71	1101.03	674.92	1096.66	1271.36	668.697	1095.64	1175.74	752.719	1141.62	1060.61	792.599	1141.42	1383	772.055	979.588	1406.41	738.384	549.264	1401.3	728.584	487.436	1406.84	786.851	455.886	1356.16	688.543	73.7262	1405.11	630.884	59.1748	1363.55	835.767	49.2651	1340.34	811.699	37.8204	1415.6	740.565	972.385	1037.13	740.469	543.482	1041.59	727.69	477.361	1036.97	784.956	446.894	1084.94	682.746	72.8093	1037.26	627.672	50.661	1078.37	838.735	45.6818	1108.75	811.763	34.0891	1028.8	736.415	532.297	1278.86	706.236	91.7417	1322.15	843.462	42.8967	1368.02	740.475	532.54	1164.36	707.014	90.9188	1121.88	842.608	39.8246	1079.46
0.02	857.155	1071.41	1335.24	845.485	1071.71	1101.03	674.933	1096.66	1271.36	668.718	1095.64	1175.74	752.743	1141.63	1060.61	792.617	1141.42	1383	772.082	979.591	1406.41	738.407	549.264	1401.3	728.597	487.449	1406.84	786.872	455.893	1356.17	688.545	73.7343	1405.11	630.889	59.1858	1363.55	835.757	49.2708	1340.34	811.702	37.8141	1415.6	740.588	972.388	1037.13	740.467	543.485	1041.59	727.702	477.36	1036.97	784.97	446.893	1084.94	682.733	72.8067	1037.26	627.673	50.6636	1078.37	838.728	45.6793	1108.75	811.763	34.0904	1028.8	736.432	532.304	1278.86	706.236	91.7509	1322.14	843.463	42.8917	1368.02	740.498	532.549	1164.36	707.008	90.9144	1121.88	842.61	39.8365	1079.46
0.027	857.174	1071.41	1335.24	845.506	1071.7	1101.04	674.969	1096.66	1271.37	668.75	1095.64	1175.75	752.768	1141.63	1060.6	792.643	1141.41	1383.01	772.104	979.587	1406.42	738.416	549.272	1401.3	728.608	487.44	1406.84	786.884	455.892	1356.17	688.544	73.7337	1405.11	630.882	59.1837	1363.55	835.762	49.2738	1340.34	811.704	37.8121	1415.59	740.613	972.383	1037.14	740.499	543.482	1041.59	727.71	477.361	1036.97	784.979	446.888	1084.96	682.741	72.806	1037.26	627.669	50.6631	1078.38	838.731	45.6729	1108.75	811.771	34.0861	1028.8	736.431	532.311	1278.86	706.24	91.7504	1322.15	843.47	42.9001	1368.03	740.491	532.539	1164.38	707.012	90.9186	1121.88	842.617	39.8308	1079.46
0.033	857.2	1071.41	1335.25	845.534	1071.69	1101.04	674.993	1096.67	1271.38	668.779	1095.65	1175.76	752.803	1141.62	1060.61	792.667	1141.42	1383.01	772.119	979.598	1406.43	738.424	549.267	1401.3	728.613	487.438	1406.84	786.886	455.888	1356.18	688.55	73.7282	1405.12	630.883	59.1855	1363.55	835.77	49.2791	1340.36	811.698	37.8192	1415.59	740.625	972.385	1037.15	740.497	543.486	1041.6	727.722	477.361	1036.96	784.985	446.887	1084.95	682.735	72.7989	1037.27	627.673	50.6638	1078.38	838.733	45.6818	1108.75	811.758	34.0919	1028.8	736.447	532.316	1278.86	706.243	91.752	1322.15	843.47	42.9053	1368.02	740.488	532.548	1164.37	707.015	90.9227	1121.89	842.608	39.8342	1079.46
0.04	857.225	1071.41	1335.26	845.554	1071.69	1101.05	675.013	1096.68	1271.39	668.798	1095.65	1175.76	752.81	1141.62	1060.62	792.692	1141.42	1383.02	772.146	979.594	1406.44	738.438	549.265	1401.31	728.617	487.44	1406.85	786.888	455.89	1356.18	688.548	73.7392	1405.11	630.886	59.1918	1363.55	835.756	49.2755	1340.35	811.7	37.815	1415.59	740.656	972.38	1037.16	740.514	543.478	1041.6	727.74	477.363	1036.97	784.991	446.887	1084.94	682.752	72.7994	1037.26	627.673	50.66	1078.38	838.733	45.6765	1108.76	811.754	34.087	1028.8	736.455	532.31	1278.87	706.252	91.7528	1322.15	843.472	42.8976	1368.02	740.495	532.561	1164.38	707.016	90.912	1121.88	842.61	39.8318	1079.46
0.047	857.234	1071.41	1335.26	845.574	1071.69	1101.05	675.042	1096.68	1271.38	668.825	1095.65	1175.76	752.829	1141.62	1060.62	792.706	1141.43	1383.01	772.162	979.592	1406.44	738.448	549.262	1401.31	728.629	487.442	1406.86	786.896	455.884	1356.18	688.551	73.7422	1405.12	630.881	59.1876	1363.55	835.716	49.2079	1340.35	811.699	37.8183	1415.6	740.672	972.383	1037.16	740.525	543.474	1041.6	727.731	477.367	1036.97	785.002	446.884	1084.95	682.752	72.8004	1037.26	627.673	50.6537	1078.38	838.739	45.6805	1108.75	811.773	34.0937	1028.8	736.463	532.318	1278.87	706.247	91.7426	1322.16	843.47	42.9013	1368.03	740.518	532.531	1164.38	707.02	90.9257	1121.89	842.615	39.8318	1079.47
0.053	857.26	1071.41	1335.26	845.598	1071.68	1101.05	675.071	1096.69	1271.38	668.856	1095.65	1175.77	752.846	1141.61	1060.63	792.731	1141.43	1383.01	772.187	979.593	1406.45	738.448	549.261	1401.32	728.644	487.439	1406.86	786.898	455.883	1356.19	688.552	73.7435	1405.12	630.89	59.1941	1363.55	835.72	49.212	1340.35	811.698	37.8183	1415.59	740.693	972.382	1037.17	740.533	543.478	1041.61	727.735	477.361	1036.98	785.004	446.876	1084.96	682.756	72.7922	1037.26	627.677	50.6598	1078.38	838.734	45.6755	1108.75	811.763	34.0944	1028.8	736.48	532.32	1278.87	706.254	91.7567	1322.15	843.47	42.8996	1368.02	740.528	532.545	1164.38	707.019	90.9191	1121.89	842.614	39.8333	1079.47
0.06	857.276	1071.4	1335.27	845.612	1071.68	1101.05	675.093	1096.69	1271.39	668.873	1095.65	1175.77	752.859	1141.61	1060.62	792.752	1141.44	1383.02	772.202	979.595	1406.45	738.455	549.263	1401.32	728.647	487.437	1406.86	786.919	455.883	1356.2	688.559	73.7456	1405.13	630.896	59.1876	1363.56	835.722	49.2139	1340.35	811.706	37.8258	1415.59	740.704	972.38	1037.16	740.542	543.485	1041.6	727.749	477.365	1036.98	785.012	446.882	1084.95	682.759	72.8031	1037.26	627.667	50.6586	1078.38	838.733	45.6781	1108.75	811.757	34.0943	1028.79	737.186	532.224	1278.86	706.245	91.7564	1322.16	843.469	42.9057	1368.03	740.552	532.556	1164.38	707.02	90.9216	1121.89	842.618	39.839	1079.46
