Time	R.ASISX	R.ASISY	R.ASISZ	L.ASISX	L.ASISY	L.ASISZ	R.PSISX	R.PSISY	R.PSISZ	L.PSISX	L.PSISY	L.PSISZ	L.Iliac.CrestX	L.Iliac.CrestY	L.Iliac.CrestZ	R.Iliac.CrestX	R.Iliac.CrestY	R.Iliac.CrestZ	R.GTRX	R.GTRY	R.GTRZ	R.KneeX	R.KneeY	R.KneeZ	R.HFX	R.HFY	R.HFZ	R.TTX	R.TTY	R.TTZ	R.AnkleX	R.AnkleY	R.AnkleZ	R.HeelX	R.HeelY	R.HeelZ	R.MT1X	R.MT1Y	R.MT1Z	R.MT5X	R.MT5Y	R.MT5Z	L.GTRX	L.GTRY	L.GTRZ	L.KneeX	L.KneeY	L.KneeZ	L.HFX	L.HFY	L.HFZ	L.TTX	L.TTY	L.TTZ	L.AnkleX	L.AnkleY	L.AnkleZ	L.HeelX	L.HeelY	L.HeelZ	L.MT1X	L.MT1Y	L.MT1Z	L.MT5X	L.MT5Y	L.MT5Z	R.Knee.MedialX	R.Knee.MedialY	R.Knee.MedialZ	R.Ankle.MedialX	R.Ankle.MedialY	R.Ankle.MedialZ	R.MT2X	R.MT2Y	R.MT2Z	L.Knee.MedialX	L.Knee.MedialY	L.Knee.MedialZ	L.Ankle.MedialX	L.Ankle.MedialY	L.Ankle.MedialZ	L.MT2X	L.MT2Y	L.MT2Z
0	776.521	823.94	1355.9	780.632	829.467	1103.22	586.396	883.379	1269.85	584.233	883.646	1189.38	695.592	899.774	1053.93	721.753	893.742	1402.49	694.864	759.755	1427.54	687.983	429.21	1399.93	670.519	381.363	1408	724.711	356.442	1355.72	667.193	61.4073	1412.96	624.688	45.3121	1374.35	799.575	39.2699	1351.32	777.678	29.1104	1423.81	686.277	751.934	1027.14	689.426	419.715	1061.25	672.958	376.463	1052.34	728.835	352.265	1097.44	665.255	62.9982	1046.78	624.71	46.3601	1084.43	798.642	38.5437	1104.93	777.587	27.1768	1033.44	685.554	405.326	1273.27	679.071	75.3437	1340.87	797.46	36.6339	1380.04	684.185	399.861	1186.87	680.786	72.7953	1119.35	797.214	35.5352	1076.59
0.007	776.504	823.933	1355.91	780.617	829.466	1103.22	586.383	883.375	1269.87	584.219	883.642	1189.39	695.548	899.773	1053.94	721.751	893.738	1402.48	694.862	759.756	1427.55	687.98	429.075	1399.7	670.511	381.353	1408.02	724.715	356.442	1355.72	667.195	61.4074	1412.96	624.688	45.3162	1374.35	799.578	39.2784	1351.31	777.669	29.1243	1423.8	686.255	751.931	1027.14	689.429	419.709	1061.25	672.946	376.455	1052.33	728.832	352.245	1097.45	665.253	62.993	1046.78	624.707	46.3644	1084.43	798.646	38.5362	1104.93	777.583	27.1762	1033.42	685.55	405.335	1273.26	679.078	75.3465	1340.86	797.463	36.6338	1380.04	684.165	399.854	1186.86	680.784	72.7954	1119.35	797.209	35.5301	1076.59
0.013	776.501	823.945	1355.91	780.608	829.47	1103.23	586.368	883.369	1269.88	584.2	883.636	1189.41	695.523	899.764	1053.94	721.753	893.739	1402.49	694.863	759.751	1427.57	687.976	429.213	1399.94	670.517	381.352	1408.01	724.706	356.445	1355.74	667.185	61.3974	1412.95	624.691	45.3051	1374.35	799.576	39.2717	1351.31	777.663	29.1085	1423.81	686.236	751.928	1027.13	689.427	419.712	1061.27	672.942	376.457	1052.34	728.831	352.255	1097.44	665.251	62.9937	1046.77	624.711	46.357	1084.42	798.65	38.5401	1104.92	777.589	27.1764	1033.43	685.544	405.334	1273.27	679.063	75.3428	1340.86	797.465	36.6367	1380.03	684.171	399.844	1186.87	680.777	72.7969	1119.35	797.214	35.5384	1076.59
0.02	776.496	823.936	1355.91	780.594	829.472	1103.21	586.355	883.368	1269.9	584.183	883.635	1189.42	695.477	899.763	1053.94	721.76	893.753	1402.48	694.866	759.741	1427.57	687.97	429.213	1399.93	670.511	381.347	1408.01	724.708	356.437	1355.74	667.185	61.4028	1412.96	624.688	45.2977	1374.35	799.572	39.2739	1351.31	777.666	29.1165	1423.8	686.219	751.927	1027.15	689.407	419.72	1061.26	672.943	376.456	1052.34	728.828	352.254	1097.44	665.251	62.9877	1046.78	624.717	46.3603	1084.43	798.645	38.5475	1104.91	777.585	27.1738	1033.42	685.517	405.338	1273.27	679.066	75.346	1340.87	797.462	36.6367	1380.03	684.161	399.837	1186.87	680.782	72.7952	1119.35	797.213	35.5256	1076.57
0.027	776.492	823.944	1355.91	780.581	829.468	1103.23	586.345	883.359	1269.93	584.169	883.637	1189.44	695.457	899.749	1053.95	721.76	893.759	1402.48	694.876	759.74	1427.57	687.971	429.212	1399.93	670.513	381.345	1408.02	724.712	356.432	1355.74	667.189	61.4027	1412.97	624.687	45.3069	1374.35	799.572	39.2731	1351.31	777.669	29.0994	1423.8	686.209	751.937	1027.16	689.408	419.714	1061.27	672.928	376.462	1052.34	728.826	352.255	1097.45	665.253	62.988	1046.77	624.708	46.3594	1084.43	798.646	38.5475	1104.92	777.596	27.1773	1033.43	685.535	405.334	1273.28	679.072	75.3427	1340.87	797.457	36.6406	1380.04	684.149	399.842	1186.88	680.787	72.787	1119.35	797.212	35.525	1076.57
0.033	776.488	823.938	1355.92	780.566	829.468	1103.22	586.327	883.355	1269.94	584.145	883.633	1189.45	695.42	899.747	1053.93	721.767	893.759	1402.48	694.876	759.726	1427.57	687.974	429.201	1399.93	670.516	381.334	1408.01	724.714	356.429	1355.74	667.196	61.3895	1412.96	624.69	45.3007	1374.35	799.576	39.2714	1351.31	777.689	29.1031	1423.79	686.179	751.938	1027.17	689.399	419.718	1061.27	672.926	376.444	1052.34	728.822	352.249	1097.45	665.247	62.9863	1046.77	624.718	46.3597	1084.44	798.643	38.5382	1104.92	777.585	27.1766	1033.43	685.527	405.326	1273.28	679.067	75.3445	1340.86	797.468	36.6255	1380.04	684.157	399.826	1186.88	680.781	72.79	1119.35	797.208	35.5278	1076.58
0.04	776.491	823.943	1355.91	780.555	829.473	1103.23	586.315	883.36	1269.95	584.131	883.627	1189.47	695.377	899.746	1053.93	721.759	893.759	1402.48	694.875	759.725	1427.59	687.99	429.204	1399.93	670.524	381.339	1408.03	724.719	356.424	1355.73	667.199	61.3964	1412.96	624.686	45.2996	1374.35	799.574	39.2683	1351.31	777.663	29.0907	1423.8	686.165	751.948	1027.18	689.396	419.716	1061.27	672.924	376.442	1052.35	728.819	352.254	1097.45	665.251	62.989	1046.77	624.723	46.3576	1084.44	798.645	38.5448	1104.92	777.587	27.1721	1033.43	685.518	405.334	1273.28	679.071	75.3435	1340.88	797.467	36.6312	1380.03	684.174	399.811	1186.87	680.786	72.7999	1119.34	797.211	35.5345	1076.58
0.047	776.484	823.94	1355.92	780.537	829.471	1103.23	586.298	883.359	1269.98	584.11	883.635	1189.49	695.367	899.747	1053.95	721.755	893.769	1402.49	694.876	759.724	1427.59	687.981	429.167	1399.93	670.518	381.336	1408.03	724.722	356.418	1355.75	667.204	61.3858	1412.97	624.693	45.3097	1374.35	799.584	39.2682	1351.31	777.677	29.0996	1423.81	686.156	751.945	1027.19	689.39	419.714	1061.29	672.915	376.451	1052.35	728.824	352.251	1097.44	665.258	62.9918	1046.77	624.715	46.352	1084.43	798.647	38.5362	1104.92	777.591	27.1702	1033.43	685.516	405.334	1273.29	679.077	75.3411	1340.87	797.463	36.6269	1380.03	684.176	399.811	1186.88	680.79	72.7896	1119.34	797.213	35.5396	1076.58
0.053	776.475	823.947	1355.92	780.525	829.484	1103.24	586.285	883.357	1269.99	584.089	883.625	1189.51	695.323	899.739	1053.95	721.742	893.78	1402.49	694.871	759.718	1427.59	687.987	429.201	1399.93	670.524	381.332	1408.04	724.722	356.412	1355.74	667.202	61.39	1412.98	624.691	45.3094	1374.36	799.584	39.2631	1351.31	777.677	29.0963	1423.8	686.133	751.946	1027.2	689.389	419.717	1061.3	672.91	376.445	1052.35	728.82	352.249	1097.44	665.252	62.9914	1046.77	624.721	46.3454	1084.43	798.637	38.5387	1104.92	777.593	27.1714	1033.43	685.502	405.331	1273.29	679.073	75.3476	1340.87	797.467	36.6245	1380.03	684.163	399.824	1186.89	680.791	72.7966	1119.34	797.21	35.5334	1076.58
0.06	776.462	823.953	1355.93	780.509	829.486	1103.25	586.274	883.35	1270	584.075	883.636	1189.52	695.304	899.747	1053.95	721.732	893.778	1402.51	694.862	759.72	1427.59	687.994	429.194	1399.93	670.517	381.337	1408.05	724.715	356.412	1355.75	667.204	61.384	1412.97	624.697	45.2996	1374.37	799.587	39.2685	1351.31	777.674	29.0885	1423.81	686.101	751.943	1027.22	689.377	419.708	1061.31	672.905	376.435	1052.36	728.81	352.246	1097.45	665.254	62.9933	1046.78	624.719	46.3537	1084.44	798.647	38.5343	1104.91	777.596	27.1675	1033.44	685.523	405.327	1273.3	679.06	75.3409	1340.87	797.467	36.6246	1380.04	684.178	399.826	1186.9	680.797	72.7884	1119.34	797.218	35.5261	1076.58
