Time	R.ASISX	R.ASISY	R.ASISZ	L.ASISX	L.ASISY	L.ASISZ	R.PSISX	R.PSISY	R.PSISZ	L.PSISX	L.PSISY	L.PSISZ	L.Iliac.CrestX	L.Iliac.CrestY	L.Iliac.CrestZ	R.Iliac.CrestX	R.Iliac.CrestY	R.Iliac.CrestZ	R.GTRX	R.GTRY	R.GTRZ	R.KneeX	R.KneeY	R.KneeZ	R.HFX	R.HFY	R.HFZ	R.TTX	R.TTY	R.TTZ	R.AnkleX	R.AnkleY	R.AnkleZ	R.HeelX	R.HeelY	R.HeelZ	R.MT1X	R.MT1Y	R.MT1Z	R.MT5X	R.MT5Y	R.MT5Z	L.GTRX	L.GTRY	L.GTRZ	L.KneeX	L.KneeY	L.KneeZ	L.HFX	L.HFY	L.HFZ	L.TTX	L.TTY	L.TTZ	L.AnkleX	L.AnkleY	L.AnkleZ	L.HeelX	L.HeelY	L.HeelZ	L.MT1X	L.MT1Y	L.MT1Z	L.MT5X	L.MT5Y	L.MT5Z	R.Knee.MedialX	R.Knee.MedialY	R.Knee.MedialZ	R.Ankle.MedialX	R.Ankle.MedialY	R.Ankle.MedialZ	R.MT2X	R.MT2Y	R.MT2Z	L.Knee.MedialX	L.Knee.MedialY	L.Knee.MedialZ	L.Ankle.MedialX	L.Ankle.MedialY	L.Ankle.MedialZ	L.MT2X	L.MT2Y	L.MT2Z
0	892.273	966.228	1359.1	895.845	969.763	1089.51	684.062	1021.45	1279.86	682.216	1022.25	1178.18	783.617	1057.27	1033.08	796.359	1061.4	1409.78	776.844	897.334	1425.1	782.459	514.66	1406.9	759.279	442.542	1418.08	811.389	418.777	1346.36	694.639	70.3368	1404.15	628.538	60.5442	1367.96	851.541	46.2525	1336.41	821.664	35.679	1420.24	779.362	897.927	1018.12	769.275	517.338	1038.39	740.679	446.64	1030.14	813.62	425.085	1088.34	695.893	73.7582	1048.98	639.198	60.6833	1087.94	859.421	42.9302	1115.77	833.78	30.5015	1031.32	737.638	489.808	1264.93	690.989	91.307	1310.5	853.972	40.5352	1367.08	751.482	493.128	1186.67	704.689	86.9334	1140.62	859.488	38.4801	1083.57
0.007	892.234	966.115	1359.01	895.805	969.771	1089.5	684.009	1021.44	1279.86	682.159	1022.25	1178.16	783.56	1057.28	1033.09	796.305	1061.39	1409.75	776.811	897.344	1425.09	782.452	514.652	1406.88	759.268	442.539	1418.09	811.384	418.785	1346.35	694.642	70.332	1404.13	628.532	60.5325	1367.96	851.548	46.2575	1336.4	821.664	35.6859	1420.24	779.316	897.925	1018.12	769.247	517.345	1038.37	740.657	446.62	1030.14	813.604	425.093	1088.33	695.902	73.7487	1049	639.197	60.6782	1087.96	859.376	42.8798	1115.68	833.764	30.5037	1031.32	737.638	489.803	1264.92	690.98	91.3017	1310.5	853.974	40.5303	1367.07	751.335	493.081	1186.33	704.688	86.9344	1140.6	859.479	38.4776	1083.57
0.013	892.202	966.122	1359	895.772	969.792	1089.5	683.956	1021.43	1279.85	682.113	1022.24	1178.16	783.495	1057.28	1033.07	796.255	1061.39	1409.75	776.788	897.34	1425.09	782.443	514.658	1406.88	759.266	442.534	1418.07	811.371	418.797	1346.34	694.64	70.3274	1404.13	628.532	60.5346	1367.96	851.546	46.2451	1336.4	821.659	35.6814	1420.25	779.273	897.933	1018.09	769.241	517.333	1038.38	740.64	446.616	1030.14	813.584	425.092	1088.33	695.899	73.7519	1048.99	639.188	60.6873	1087.96	859.381	42.8854	1115.67	833.776	30.5062	1031.32	737.631	489.785	1264.92	690.986	91.2953	1310.49	853.971	40.5277	1367.07	751.446	493.127	1186.67	704.685	86.9331	1140.6	859.488	38.4754	1083.56
0.02	892.174	966.12	1358.98	895.722	969.799	1089.49	683.913	1021.43	1279.85	682.072	1022.24	1178.16	783.438	1057.29	1033.06	796.206	1061.37	1409.75	776.757	897.329	1425.08	782.435	514.65	1406.86	759.253	442.535	1418.07	811.359	418.778	1346.34	694.638	70.3358	1404.13	628.532	60.5261	1367.96	851.541	46.2509	1336.4	821.664	35.6842	1420.25	779.238	897.933	1018.09	769.23	517.347	1038.38	740.629	446.626	1030.13	813.578	425.103	1088.33	695.905	73.752	1048.99	639.2	60.6822	1087.94	859.371	42.8896	1115.67	833.771	30.5043	1031.32	737.625	489.794	1264.91	690.966	91.2942	1310.48	853.975	40.5322	1367.07	751.465	493.093	1186.66	704.695	86.9275	1140.59	859.479	38.4814	1083.57
0.027	892.142	966.128	1358.98	895.691	969.804	1089.48	683.862	1021.43	1279.84	682.014	1022.23	1178.16	783.378	1057.3	1033.06	796.16	1061.38	1409.74	776.732	897.327	1425.07	782.427	514.644	1406.85	759.244	442.526	1418.06	811.36	418.777	1346.33	694.635	70.3324	1404.13	628.531	60.5323	1367.95	851.554	46.2393	1336.4	821.666	35.6881	1420.24	779.195	897.928	1018.09	769.213	517.341	1038.37	740.613	446.618	1030.13	813.568	425.098	1088.32	695.899	73.7474	1048.99	639.191	60.6824	1087.95	859.38	42.8861	1115.67	833.776	30.5027	1031.32	737.633	489.787	1264.9	690.968	91.2956	1310.49	853.972	40.5217	1367.07	751.44	493.116	1186.67	704.693	86.9228	1140.6	859.481	38.4791	1083.58
0.033	892.104	966.132	1358.97	895.647	969.821	1089.45	683.818	1021.42	1279.84	681.964	1022.23	1178.17	783.313	1057.3	1033.06	796.121	1061.38	1409.73	776.706	897.324	1425.06	782.416	514.653	1406.85	759.235	442.52	1418.06	811.358	418.777	1346.33	694.644	70.3212	1404.13	628.531	60.5317	1367.96	851.542	46.2507	1336.4	821.666	35.6747	1420.23	779.158	897.928	1018.07	769.194	517.34	1038.38	740.607	446.614	1030.14	813.543	425.093	1088.32	695.899	73.751	1048.99	639.195	60.6756	1087.95	859.377	42.8901	1115.67	833.774	30.5003	1031.31	737.61	489.778	1264.89	690.977	91.3009	1310.49	853.974	40.528	1367.06	751.43	493.108	1186.65	704.701	86.9231	1140.6	859.476	38.4812	1083.56
0.04	892.076	966.134	1358.95	895.603	969.836	1089.43	683.766	1021.4	1279.85	681.912	1022.21	1178.17	783.255	1057.3	1033.06	796.082	1061.36	1409.73	776.683	897.328	1425.06	782.405	514.646	1406.84	759.229	442.524	1418.05	811.348	418.768	1346.32	694.65	70.3264	1404.14	628.527	60.5268	1367.96	851.553	46.2381	1336.41	821.669	35.6783	1420.24	779.116	897.935	1018.07	769.167	517.347	1038.37	740.588	446.609	1030.13	813.538	425.099	1088.31	695.887	73.7563	1048.99	639.198	60.6675	1087.94	859.382	42.8898	1115.67	833.774	30.497	1031.32	737.606	489.774	1264.89	690.972	91.3051	1310.5	853.977	40.5248	1367.06	751.436	493.125	1186.66	704.704	86.9246	1140.6	859.471	38.4864	1083.57
0.047	892.042	966.145	1358.94	895.562	969.839	1089.41	683.716	1021.39	1279.84	681.861	1022.21	1178.17	783.193	1057.31	1033.05	796.051	1061.36	1409.72	776.651	897.321	1425.06	782.401	514.641	1406.83	759.224	442.528	1418.04	811.335	418.768	1346.32	694.651	70.3261	1404.14	628.525	60.5229	1367.96	851.287	46.273	1336.48	821.673	35.684	1420.23	779.067	897.932	1018.06	769.142	517.349	1038.37	740.57	446.617	1030.14	813.513	425.094	1088.32	695.893	73.7415	1048.99	639.195	60.6753	1087.94	859.382	42.8897	1115.66	833.769	30.49	1031.32	737.572	489.772	1264.87	690.971	91.2792	1310.48	853.977	40.5216	1367.06	751.437	493.116	1186.66	704.704	86.9221	1140.58	859.478	38.4858	1083.57
0.053	892.009	966.154	1358.93	895.513	969.843	1089.41	683.674	1021.39	1279.84	681.831	1022.2	1178.17	783.131	1057.3	1033.06	796.029	1061.36	1409.73	776.628	897.324	1425.04	782.383	514.654	1406.83	759.216	442.533	1418.05	811.343	418.767	1346.32	694.646	70.3177	1404.14	628.526	60.5258	1367.97	851.287	46.2774	1336.49	821.678	35.6893	1420.22	779.022	897.931	1018.05	769.126	517.346	1038.37	740.553	446.62	1030.12	813.494	425.103	1088.3	695.889	73.7539	1048.98	639.196	60.6582	1087.95	859.376	42.888	1115.66	833.776	30.4978	1031.32	737.586	489.772	1264.88	690.968	91.2868	1310.5	853.98	40.5251	1367.06	751.431	493.112	1186.65	704.705	86.9223	1140.59	859.485	38.4724	1083.56
0.06	891.971	966.156	1358.92	895.479	969.854	1089.39	683.626	1021.38	1279.83	681.782	1022.2	1178.2	783.067	1057.31	1033.05	795.998	1061.37	1409.74	776.605	897.316	1425.05	782.371	514.646	1406.83	759.201	442.522	1418.04	811.326	418.774	1346.3	694.645	70.322	1404.14	628.526	60.5252	1367.96	851.291	46.2751	1336.49	821.678	35.6737	1420.22	778.984	897.936	1018.06	769.112	517.342	1038.37	740.545	446.621	1030.14	813.485	425.105	1088.31	695.883	73.7565	1048.98	639.199	60.6688	1087.95	859.371	42.8869	1115.67	833.773	30.4939	1031.32	737.561	489.772	1264.88	690.97	91.2942	1310.5	853.973	40.5278	1367.06	751.397	493.107	1186.65	704.699	86.9153	1140.6	859.472	38.4784	1083.57
