Time	R.ASISX	R.ASISY	R.ASISZ	L.ASISX	L.ASISY	L.ASISZ	R.PSISX	R.PSISY	R.PSISZ	L.PSISX	L.PSISY	L.PSISZ	L.Iliac.CrestX	L.Iliac.CrestY	L.Iliac.CrestZ	R.Iliac.CrestX	R.Iliac.CrestY	R.Iliac.CrestZ	R.GTRX	R.GTRY	R.GTRZ	R.KneeX	R.KneeY	R.KneeZ	R.HFX	R.HFY	R.HFZ	R.TTX	R.TTY	R.TTZ	R.AnkleX	R.AnkleY	R.AnkleZ	R.HeelX	R.HeelY	R.HeelZ	R.MT1X	R.MT1Y	R.MT1Z	R.MT5X	R.MT5Y	R.MT5Z	L.GTRX	L.GTRY	L.GTRZ	L.KneeX	L.KneeY	L.KneeZ	L.HFX	L.HFY	L.HFZ	L.TTX	L.TTY	L.TTZ	L.AnkleX	L.AnkleY	L.AnkleZ	L.HeelX	L.HeelY	L.HeelZ	L.MT1X	L.MT1Y	L.MT1Z	L.MT5X	L.MT5Y	L.MT5Z
0	-284.388	928.536	-157.784	-292.77	920.867	-370.458	-465.261	934.661	-200.388	-470.179	940.072	-286.43	-368.865	979.008	-403.375	-371.565	982.383	-105.174	-334.32	839.185	-72.5555	-171.363	487.315	-125.489	-184.776	440.649	-119.677	-126.546	418.882	-171.098	-247.846	104.914	-145.262	-308.99	88.9904	-183.413	-114.004	45.8043	-197.049	-152.708	43.3638	-134.188	-380.784	835.533	-436.461	-431.267	460.731	-361.055	-445.979	404.965	-360.81	-393.809	392.195	-311.915	-490.522	63.1018	-319.695	-545.189	41.287	-283.961	-349.212	33.2092	-257.58	-374.356	21.6787	-328.873
0.007	-278.689	928.11	-157.874	-287.816	920.018	-370.404	-458.176	934.326	-199.893	-464.874	939.603	-286.039	-363.742	978.374	-403.318	-365.731	982.111	-105.138	-328.366	839.417	-71.9297	-166.213	485.934	-125.534	-177.925	438.654	-119.638	-119.617	418.85	-171.505	-227.885	100.6	-146.08	-288.817	82.5362	-183.775	-92.5143	46.3857	-199.58	-130.547	42.1872	-136.432	-376.329	834.917	-436.274	-428.773	460.46	-360.667	-443.818	404.921	-360.513	-391.791	391.798	-311.568	-490.388	63.2516	-319.671	-545.115	41.5173	-283.864	-349.122	33.1459	-257.533	-374.59	21.7536	-328.807
0.013	-272.893	927.623	-157.956	-282.847	919.144	-370.404	-451.328	933.056	-199.592	-459.61	939.185	-285.568	-359.664	977.709	-403.2	-360.036	981.738	-105.023	-322.631	839.024	-71.9327	-161.207	484.402	-125.446	-171.275	436.577	-119.86	-112.933	418.821	-171.983	-207.84	96.3439	-146.677	-268.821	76.5335	-183.732	-71.4135	47.5761	-202.062	-108.439	41.5506	-138.249	-371.659	834.323	-436.122	-426.272	460.176	-360.308	-441.707	404.929	-360.227	-389.827	391.439	-311.285	-490.19	63.633	-319.689	-545.021	41.7975	-283.845	-349.044	33.122	-257.516	-374.555	21.7172	-328.813
0.02	-267.059	927.134	-158.017	-277.624	918.249	-370.315	-446.16	932.597	-199.056	-454.882	938.491	-285.058	-354.153	977.024	-403.036	-354.261	981.222	-104.959	-317.192	838.643	-71.8279	-156.614	482.776	-125.613	-164.533	434.503	-119.602	-106.529	418.673	-172.427	-188.578	92.6638	-147.735	-248.773	70.7017	-184.26	-50.6061	49.1276	-204.657	-86.8753	41.1406	-140.685	-367.002	833.854	-435.876	-423.938	460.033	-360.134	-439.587	404.975	-359.986	-387.84	391.102	-310.94	-489.993	63.8388	-319.648	-544.949	42.1631	-283.886	-348.986	33.1094	-257.552	-374.555	21.6939	-328.816
0.027	-261.137	926.508	-158.1	-272.551	917.408	-370.206	-440.811	932.038	-198.527	-449.42	937.884	-284.492	-348.824	976.278	-402.872	-348.372	980.639	-104.866	-310.946	838.147	-71.8889	-152.196	480.976	-125.992	-158.288	432.32	-119.816	-100.295	418.301	-173.023	-169.114	89.4802	-148.531	-228.563	65.5196	-184.978	-30.4133	51.1172	-207.14	-65.6288	41.2146	-142.933	-362.241	833.262	-435.469	-421.385	460.06	-359.81	-437.472	404.979	-359.757	-385.825	390.833	-310.833	-489.795	64.0509	-319.625	-544.876	42.6128	-283.728	-348.969	33.0241	-257.464	-374.563	21.6458	-328.803
0.033	-255.21	925.89	-158.123	-267.525	916.505	-370.179	-435.332	931.587	-198.101	-443.919	937.22	-283.826	-343.646	975.45	-402.645	-342.539	980.036	-104.701	-305.398	837.615	-71.3741	-147.874	479.025	-126.312	-152.23	430.178	-120.144	-94.2859	417.948	-173.419	-150.185	86.3635	-149.148	-209.145	61.1153	-185.43	-10.8778	53.4314	-209.603	-45.0093	41.7202	-145.095	-357.479	832.703	-435.281	-418.754	459.993	-359.412	-435.387	405.05	-359.6	-383.715	390.527	-310.719	-489.637	64.2348	-319.639	-544.811	43.0125	-283.72	-348.92	33.0088	-257.495	-374.328	21.5979	-328.895
0.04	-249.224	925.184	-158.18	-262.268	915.596	-370.151	-429.794	931.024	-197.765	-438.38	936.46	-283.198	-338.592	974.577	-402.381	-336.651	979.42	-104.57	-298.935	837.033	-71.1142	-143.697	477.185	-126.848	-146.492	427.996	-120.694	-88.5898	417.423	-174.091	-132.61	84.5318	-150.02	-190.129	57.2163	-186.072	7.97297	56.1653	-211.441	-24.8548	42.6086	-146.985	-352.948	832.22	-435.231	-416.397	460.01	-359.445	-433.234	405.098	-359.41	-381.524	390.278	-310.721	-489.414	64.6085	-319.594	-544.742	43.6281	-283.78	-348.769	32.5895	-257.347	-374.31	21.5611	-328.902
0.047	-243.27	924.454	-158.156	-256.995	914.723	-370.038	-424.033	930.201	-197.116	-432.826	935.656	-282.762	-333.587	973.646	-402.075	-330.66	978.755	-104.35	-293.284	836.38	-70.7158	-139.61	475.288	-127.309	-140.993	425.966	-121.21	-83.1661	416.961	-174.576	-114.526	83.0264	-150.189	-171.544	53.7026	-186.544	26.0924	59.2565	-213.723	-5.52043	43.9608	-148.605	-348.24	831.878	-434.875	-413.774	459.901	-359.337	-431.009	405.158	-359.254	-379.351	389.963	-310.699	-489.215	64.9361	-319.601	-544.618	44.2083	-283.735	-348.686	32.55	-257.778	-374.315	21.5179	-328.931
0.053	-237.247	923.65	-158.12	-251.809	913.858	-370	-418.454	929.62	-196.622	-427.302	934.957	-282.311	-328.51	972.709	-401.777	-324.5	978.039	-104.092	-286.909	835.598	-70.698	-135.843	473.306	-127.893	-135.794	423.9	-121.835	-77.6909	416.444	-175.096	-96.6979	82.0794	-150.77	-153.486	50.8133	-186.179	43.8199	62.3866	-215.09	13.0944	45.4935	-150.007	-343.265	831.361	-434.391	-411.206	459.831	-359.224	-428.632	405.204	-359.091	-377.117	389.666	-310.669	-489.015	65.2344	-319.626	-544.519	44.6741	-283.78	-348.832	32.9554	-257.458	-374.295	21.3963	-328.902
0.06	-231.16	922.78	-158.067	-246.443	912.946	-369.986	-412.62	928.943	-195.871	-421.675	934.109	-281.624	-323.328	971.707	-401.391	-318.334	977.383	-103.875	-281.152	834.809	-70.4421	-132.118	471.284	-128.338	-130.937	421.863	-122.353	-72.5247	415.926	-175.576	-80.9065	80.4323	-150.971	-135.906	48.151	-186.311	60.6953	65.796	-215.995	30.7512	47.423	-150.982	-338.294	830.632	-433.993	-408.472	459.877	-359.169	-426.218	405.227	-358.961	-374.647	389.281	-310.538	-488.777	65.5636	-319.664	-544.443	45.2916	-283.932	-348.803	32.9121	-257.511	-374.496	21.3974	-328.874
