Time	RHipMomentX	RHipMomentY	RHipMomentZ	LHipMomentX	LHipMomentY	LHipMomentZ	RKneeMomentX	RKneeMomentY	RKneeMomentZ	LKneeMomentX	LKneeMomentY	LKneeMomentZ	RAnkleMomentX	RAnkleMomentY	RAnkleMomentZ	LAnkleMomentX	LAnkleMomentY	LAnkleMomentZ	RGRFX	RGRFY	RGRFZ	LGRFX	LGRFY	LGRFZ
0	-0.053505	0.002565	-0.23824	-0.03389	-0.0133833	-0.303687	-0.010785	0.00616	-0.12007	0.0137733	0.00369	-0.18204	-0.004295	-0.00103	-0.0126	-0.00024	0.00333	-0.00135	-0.014815	0.516655	-0.04035	-0.000696667	0.546903	-0.0257133
1	-0.042755	0.002865	-0.268055	-0.00882333	-0.0115667	-0.35817	0.002375	0.007175	-0.087795	0.04195	0.00715333	-0.163847	-0.012715	-0.009155	-0.029575	-0.00499	-0.000166667	-0.0150133	-0.108145	1.47532	-0.12248	-0.0763433	1.50828	-0.0862467
2	-0.01355	0.001765	-0.274165	0.04178	-0.00932667	-0.3961	0.023145	0.005515	-0.033185	0.08065	0.00931333	-0.120653	-0.02841	-0.02482	-0.061305	-0.0154	-0.00977	-0.0436833	-0.287155	2.72	-0.234965	-0.235403	2.76385	-0.173227
3	0.01679	-8.5e-05	-0.252825	0.103027	-0.00785667	-0.401097	0.046495	-0.000335	0.032225	0.11944	0.00669667	-0.05465	-0.04601	-0.046535	-0.10211	-0.02865	-0.0267667	-0.08459	-0.535425	3.81561	-0.31824	-0.484147	3.89727	-0.238987
4	0.03964	-0.002	-0.250205	0.146733	-0.00997333	-0.429463	0.077845	-0.007645	0.08968	0.156857	-0.000513333	0.00915667	-0.057195	-0.067095	-0.13698	-0.03787	-0.04675	-0.123613	-0.78286	4.62728	-0.31848	-0.772353	4.78116	-0.225793
5	0.063595	-0.00431	-0.286395	0.171623	-0.01517	-0.49511	0.122935	-0.012375	0.15007	0.198283	-0.00829667	0.0771867	-0.05991	-0.0797	-0.15325	-0.03978	-0.06315	-0.147847	-0.96382	5.27577	-0.247785	-1.01339	5.52136	-0.1327
6	0.10732	-0.00819	-0.359345	0.185683	-0.02306	-0.593847	0.182555	-0.014015	0.224245	0.246503	-0.0140833	0.16429	-0.059895	-0.082925	-0.14917	-0.03783	-0.07306	-0.155307	-1.10115	5.93527	-0.15349	-1.18651	6.2943	-0.00868667
7	0.186715	-0.01678	-0.43417	0.22042	-0.0336	-0.694137	0.251115	-0.01512	0.309605	0.30422	-0.0172967	0.279737	-0.06273	-0.07946	-0.12785	-0.03855	-0.07627	-0.14817	-1.25564	6.68423	-0.06833	-1.36444	7.19297	0.09694
8	0.290355	-0.031985	-0.48724	0.297573	-0.0480767	-0.7752	0.318575	-0.016725	0.387485	0.369197	-0.0185367	0.400783	-0.068955	-0.071975	-0.092425	-0.0454433	-0.07353	-0.127253	-1.41254	7.50797	-0.00148	-1.57759	8.17259	0.16043
9	0.39949	-0.05068	-0.501835	0.403207	-0.0677767	-0.82589	0.38085	-0.017685	0.45065	0.43306	-0.0188367	0.499673	-0.07659	-0.06199	-0.047665	-0.0567967	-0.0654933	-0.0910067	-1.5164	8.36014	0.052195	-1.76477	9.16875	0.18936
10	0.50457	-0.06785	-0.47504	0.512853	-0.08916	-0.834813	0.435025	-0.018065	0.502425	0.48772	-0.01875	0.574163	-0.08306	-0.050165	0.002685	-0.0679067	-0.0525833	-0.03831	-1.55401	9.14224	0.10272	-1.87076	10.1186	0.206903
11	0.59006	-0.08049	-0.434765	0.615607	-0.10608	-0.77818	0.47704	-0.018145	0.53833	0.531693	-0.01864	0.644247	-0.086215	-0.036325	0.056745	-0.0739767	-0.0411267	0.00762	-1.54376	9.76009	0.1609	-1.8887	10.806	0.23975
