Time	RHipMomentX	RHipMomentY	RHipMomentZ	LHipMomentX	LHipMomentY	LHipMomentZ	RKneeMomentX	RKneeMomentY	RKneeMomentZ	LKneeMomentX	LKneeMomentY	LKneeMomentZ	RAnkleMomentX	RAnkleMomentY	RAnkleMomentZ	LAnkleMomentX	LAnkleMomentY	LAnkleMomentZ	RGRFX	RGRFY	RGRFZ	LGRFX	LGRFY	LGRFZ
0	-0.325475	-0.00533658	-1.06296	-0.229475	-0.0108958	-1.03271	-0.119181	-0.00135526	-0.550459	-0.103671	0.00552132	-0.481762	0.0192055	0.00448421	0.0202537	0.0176892	0.000728947	-0.000940263	0.0541182	1.19148	-0.0782976	0.173255	1.1957	-0.0596216
1	-0.283483	0.00670895	-1.15061	-0.164163	-0.00636526	-1.01207	-0.101943	0.0102416	-0.527666	-0.0742795	0.00844868	-0.42109	0.0183729	0.00582737	-0.00173553	0.0141884	-0.00896211	-0.0321376	-0.0344289	2.56891	-0.153687	0.130844	2.64198	-0.109874
2	-0.208656	0.0244	-1.22839	-0.0716624	0.00376211	-0.952462	-0.0815305	0.028345	-0.490966	-0.0345121	0.0153495	-0.337585	0.0150774	0.0151413	-0.0219739	0.00853474	-0.0136363	-0.0606455	-0.232377	4.51882	-0.245224	-0.0353011	4.55829	-0.158674
3	-0.100062	0.046945	-1.25092	0.0447429	0.0171382	-0.83206	-0.0550971	0.0523579	-0.428232	0.0179255	0.0233929	-0.225995	0.00719289	0.0363682	-0.0291766	0.000691842	-0.0111879	-0.0777087	-0.571048	6.73114	-0.319915	-0.381278	6.56448	-0.169314
4	0.0284426	0.0617863	-1.22925	0.158587	0.0212476	-0.714982	-0.0185332	0.0698174	-0.352072	0.0800992	0.0209239	-0.117907	2.31579e-05	0.0618216	-0.015575	-0.00333553	-0.00870237	-0.0788871	-1.04325	8.7447	-0.320847	-0.897417	8.2679	-0.0908971
5	0.147989	0.0611492	-1.21061	0.240601	0.0111511	-0.67404	0.0283082	0.0727655	-0.279374	0.14725	0.00437816	-0.0402268	-0.00160263	0.0823295	0.0165339	-0.000351579	-0.00959789	-0.0623721	-1.57743	10.2963	-0.213542	-1.47557	9.54727	0.0903566
6	0.250758	0.0486863	-1.2186	0.307304	-0.00496421	-0.708269	0.0888868	0.0651911	-0.207189	0.22754	-0.0166518	0.0214429	0.00424763	0.0961661	0.0604497	0.00668368	-0.0109655	-0.033595	-2.07093	11.3669	-0.00974816	-1.98886	10.4673	0.341481
7	0.358823	0.0310545	-1.2239	0.403496	-0.0215189	-0.754833	0.170146	0.0554879	-0.107407	0.333932	-0.0339037	0.109935	0.0144037	0.103942	0.105697	0.0117908	-0.0140229	-0.00565395	-2.46703	12.0473	0.249538	-2.38882	11.1286	0.621312
8	0.486507	0.0117803	-1.20976	0.538589	-0.0416876	-0.784477	0.269733	0.0501534	0.0313171	0.457552	-0.045785	0.236859	0.0242618	0.107746	0.144043	0.0134595	-0.0199624	0.0157118	-2.75972	12.4646	0.520865	-2.67296	11.6194	0.896508
9	0.626715	-0.00950789	-1.20299	0.685615	-0.0681868	-0.811308	0.373915	0.0512808	0.183444	0.572645	-0.0520934	0.377712	0.0315192	0.110891	0.174893	0.0122561	-0.0260676	0.0325621	-2.94314	12.7605	0.775795	-2.83196	12.0273	1.14068
10	0.766871	-0.0353174	-1.21528	0.82272	-0.100242	-0.831921	0.468236	0.0557318	0.316908	0.66293	-0.0547111	0.508602	0.0368745	0.114507	0.201998	0.00923474	-0.0306387	0.0470561	-3.00996	13.0236	0.999892	-2.86675	12.3919	1.33632
11	0.893992	-0.0631747	-1.22265	0.939975	-0.132155	-0.829712	0.54256	0.0609732	0.413103	0.724713	-0.0544663	0.614202	0.0412497	0.12019	0.229401	0.00554079	-0.0315161	0.0608537	-2.96237	13.2599	1.17992	-2.79206	12.7023	1.47371
12	0.99444	-0.0864366	-1.19947	1.02678	-0.157859	-0.798037	0.592014	0.0665942	0.466284	0.757418	-0.0522784	0.685716	0.0447268	0.129446	0.258615	0.00220895	-0.0282913	0.0753424	-2.81419	13.4226	1.30619	-2.62901	12.9218	1.55069
13	1.05675	-0.10036	-1.13985	1.07965	-0.173491	-0.739694	0.616134	0.0718839	0.478826	0.763211	-0.0490121	0.720358	0.0475347	0.141053	0.288658	-1.07895e-05	-0.0218687	0.0918989	-2.58636	13.452	1.37889	-2.40166	13.003	1.57325
14	1.0774	-0.103079	-1.05216	1.10552	-0.177282	-0.657861	0.616717	0.0764616	0.457068	0.747866	-0.0445484	0.720135	0.0498592	0.153068	0.317835	-0.000978158	-0.012705	0.111182	-2.30337	13.3027	1.40423	-2.13569	12.9028	1.5536
15	1.06381	-0.0951711	-0.949049	1.10982	-0.170183	-0.554244	0.597433	0.0801329	0.408487	0.717679	-0.0394474	0.690142	0.0516242	0.164286	0.344967	-0.000555789	-0.00179158	0.132886	-1.99132	12.9524	1.38897	-1.8555	12.597	1.50622
16	1.02838	-0.0789879	-0.841982	1.09051	-0.154113	-0.437318	0.563655	0.0824105	0.340876	0.676451	-0.0341818	0.636384	0.0527039	0.174029	0.369445	0.00103447	0.0100726	0.156168	-1.67535	12.4012	1.34016	-1.58064	12.088	1.44108
17	0.981133	-0.0572253	-0.738885	1.0455	-0.131468	-0.323829	0.52072	0.0831258	0.262347	0.626389	-0.0287005	0.563929	0.0529945	0.181907	0.39114	0.00341711	0.0228029	0.180622	-1.37723	11.6692	1.26561	-1.32384	11.4004	1.36281
18	0.927518	-0.0325729	-0.645774	0.980093	-0.105765	-0.231499	0.473319	0.0825597	0.179918	0.570556	-0.0232995	0.477621	0.0526389	0.187628	0.410479	0.00656921	0.0359532	0.205886	-1.11219	10.7955	1.17411	-1.09141	10.5751	1.27573
19	0.871388	-0.00780921	-0.568357	0.904908	-0.0803966	-0.166836	0.425871	0.0810232	0.0981697	0.513079	-0.0183253	0.384544	0.0519758	0.190954	0.428147	0.01049	0.0485624	0.230491	-0.886717	9.83459	1.07535	-0.885929	9.66044	1.18552
20	0.815987	0.0147634	-0.508012	0.829272	-0.0576313	-0.125188	0.382062	0.0788663	0.0205589	0.457648	-0.0138858	0.2931	0.0512716	0.192039	0.444467	0.0149855	0.0597132	0.252723	-0.700562	8.84868	0.978535	-0.709668	8.70675	1.09773
21	0.763861	0.0335237	-0.460459	0.755983	-0.0381974	-0.0989158	0.344631	0.0763442	-0.0495497	0.405801	-0.00959237	0.209976	0.0508416	0.191449	0.459372	0.0195613	0.0693226	0.27179	-0.550998	7.89776	0.891305	-0.564446	7.7639	1.01453
22	0.714248	0.0478163	-0.419109	0.683658	-0.0218587	-0.083975	0.314387	0.0737066	-0.109727	0.357511	-0.00489395	0.13808	0.0510155	0.190183	0.47284	0.0236047	0.0779353	0.287793	-0.434014	7.03273	0.818354	-0.449033	6.8802	0.93495
23	0.663788	0.0579037	-0.38167	0.613299	-0.00811132	-0.0763276	0.290532	0.0712971	-0.160543	0.313199	0.000567368	0.0772637	0.0521853	0.189592	0.485558	0.0268755	0.0861571	0.301554	-0.343128	6.29232	0.761309	-0.358279	6.09886	0.857283
24	0.610169	0.0649574	-0.348713	0.549663	0.00356053	-0.0699213	0.271691	0.0698047	-0.204935	0.274429	0.00697316	0.0263176	0.0545842	0.191128	0.499008	0.0293761	0.0943682	0.313963	-0.269765	5.70289	0.719042	-0.285013	5.45359	0.781725
25	0.554638	0.0706568	-0.319411	0.497952	0.0136426	-0.0574245	0.257054	0.0701453	-0.245865	0.24324	0.0142997	-0.01569	0.0580124	0.195848	0.514754	0.0310861	0.102759	0.325765	-0.205549	5.27931	0.688914	-0.222555	4.96526	0.71186
26	0.502933	0.0765813	-0.29089	0.459883	0.0223018	-0.0364068	0.247384	0.0731134	-0.284854	0.221242	0.0219855	-0.0506311	0.0621308	0.204377	0.53427	0.0324308	0.111419	0.338052	-0.144861	5.02544	0.669013	-0.16543	4.63898	0.654227
27	0.462381	0.0838968	-0.26197	0.434767	0.0297984	-0.00922632	0.244399	0.0789595	-0.32253	0.209239	0.0293053	-0.0803663	0.06685	0.217047	0.559037	0.0340811	0.120452	0.351715	-0.0854995	4.93437	0.65919	-0.109624	4.46579	0.615119
28	0.43688	0.0932245	-0.235145	0.420179	0.0368255	0.0194937	0.249023	0.0872213	-0.359238	0.206588	0.0359895	-0.106388	0.0724068	0.233898	0.590167	0.0366111	0.13029	0.36757	-0.0273753	4.99015	0.660035	-0.0529005	4.42715	0.597159
29	0.42593	0.104491	-0.21409	0.413621	0.04396	0.0444537	0.260431	0.0970361	-0.395105	0.211617	0.0420171	-0.129662	0.0793137	0.25482	0.628369	0.0404626	0.141364	0.386254	0.0284853	5.17132	0.671216	0.00573421	4.50041	0.598708
30	0.426338	0.116867	-0.201814	0.412178	0.0513561	0.062005	0.276504	0.107497	-0.429752	0.222012	0.0475563	-0.150659	0.0879942	0.279473	0.673629	0.0458826	0.154107	0.408186	0.079935	5.45433	0.690491	0.0665747	4.66415	0.615181
31	0.43442	0.129351	-0.198804	0.414044	0.0587395	0.0707871	0.29488	0.118053	-0.461992	0.235939	0.0528145	-0.169875	0.0985603	0.307371	0.725228	0.0530955	0.168938	0.433891	0.124589	5.81597	0.713991	0.129487	4.90119	0.641966
32	0.447151	0.141528	-0.203421	0.419373	0.0658861	0.07479	0.313662	0.128792	-0.490522	0.252394	0.0580329	-0.187044	0.110629	0.338168	0.782184	0.0620845	0.186034	0.46371	0.161911	6.2346	0.737354	0.193993	5.1994	0.675727
33	0.462854	0.15339	-0.212413	0.428808	0.0730792	0.080035	0.331747	0.139967	-0.514491	0.270602	0.0636476	-0.201625	0.12355	0.371464	0.843498	0.0725145	0.205519	0.497902	0.194678	6.69001	0.757171	0.259906	5.54951	0.713189
34	0.48009	0.165122	-0.221942	0.442109	0.0807176	0.0917647	0.348508	0.151764	-0.534069	0.289738	0.0700032	-0.213122	0.136638	0.406839	0.908056	0.0839053	0.227345	0.536347	0.229252	7.16286	0.771287	0.328257	5.94258	0.750933
35	0.497006	0.1768	-0.227155	0.457774	0.0887484	0.112616	0.363366	0.164154	-0.550106	0.309071	0.0771082	-0.221334	0.149328	0.443831	0.974403	0.095985	0.251301	0.57864	0.273976	7.63453	0.778133	0.401568	6.36925	0.786527
36	0.512232	0.188189	-0.224554	0.474394	0.096645	0.143531	0.375917	0.176741	-0.563693	0.328006	0.0847526	-0.226011	0.161262	0.481787	1.04071	0.108698	0.277089	0.624043	0.336435	8.08889	0.776639	0.483292	6.82022	0.818764
37	0.524528	0.198759	-0.211734	0.490642	0.103793	0.184294	0.386332	0.188928	-0.575663	0.345771	0.0927837	-0.226741	0.172709	0.520033	1.10507	0.12197	0.304467	0.671587	0.421232	8.51393	0.767093	0.576919	7.28687	0.846861
38	0.532683	0.207925	-0.188444	0.505126	0.109677	0.233667	0.395369	0.200254	-0.586459	0.361505	0.10105	-0.223561	0.184598	0.558116	1.16598	0.135866	0.333322	0.72051	0.529021	8.90212	0.751169	0.684992	7.76138	0.870067
39	0.536745	0.215343	-0.156827	0.516497	0.113953	0.289622	0.404292	0.210494	-0.596219	0.374381	0.109281	-0.216618	0.197999	0.595796	1.22253	0.150561	0.363445	0.769915	0.657183	9.25015	0.731179	0.808141	8.23629	0.887581
40	0.537768	0.220932	-0.119653	0.523639	0.116464	0.351311	0.414095	0.219525	-0.604566	0.38353	0.117049	-0.205838	0.213651	0.632799	1.27421	0.166288	0.394385	0.818786	0.801656	9.55775	0.709576	0.945149	8.70311	0.898342
41	0.536259	0.224814	-0.0784971	0.5261	0.1172	0.419179	0.424683	0.227243	-0.610606	0.388333	0.123807	-0.190618	0.231769	0.668714	1.32072	0.183267	0.425299	0.865625	0.958325	9.82612	0.688645	1.09362	9.15144	0.90144
42	0.531066	0.227106	-0.0327711	0.523407	0.116282	0.493186	0.43459	0.233473	-0.612787	0.388318	0.129114	-0.170313	0.251952	0.70292	1.36158	0.201466	0.455114	0.908572	1.12348	10.0563	0.670114	1.25097	9.56862	0.896331
43	0.521268	0.228006	0.0181197	0.515487	0.113888	0.57207	0.442196	0.238112	-0.609737	0.383257	0.132635	-0.144729	0.273541	0.73467	1.39619	0.220509	0.482647	0.945857	1.29378	10.2462	0.654868	1.41532	9.93943	0.882997
44	0.507122	0.227347	0.0729858	0.503462	0.110362	0.652144	0.446504	0.240756	-0.601013	0.373312	0.134303	-0.114313	0.296269	0.763574	1.4244	0.2396	0.506734	0.975678	1.46619	10.3905	0.642709	1.58577	10.2456	0.86233
45	0.489602	0.225354	0.133192	0.489113	0.105929	0.728026	0.445993	0.241255	-0.583663	0.359046	0.134168	-0.0802142	0.317451	0.785346	1.44165	0.25783	0.526287	0.996401	1.67788	10.7426	0.65043	1.76197	10.465	0.835613
46	0.468129	0.221146	0.191596	0.473197	0.100304	0.793027	0.44024	0.238851	-0.559812	0.341128	0.132172	-0.0439797	0.337564	0.800747	1.44939	0.27416	0.540048	1.00619	1.85344	10.7641	0.638637	1.94253	10.5723	0.804156
47	0.44268	0.213831	0.243041	0.455493	0.0929132	0.841787	0.428998	0.233038	-0.530363	0.320136	0.128276	-0.00682053	0.355937	0.808485	1.44619	0.287357	0.546606	1.00269	2.02054	10.6839	0.623964	2.1231	10.54	0.769043
48	0.414765	0.203368	0.287265	0.434483	0.0830745	0.871801	0.411783	0.224009	-0.493325	0.296373	0.122473	0.0304497	0.36949	0.803782	1.42612	0.296051	0.544391	0.983188	2.17401	10.481	0.604313	2.29453	10.34	0.730617
49	0.384388	0.189339	0.320903	0.407226	0.0702532	0.882685	0.388458	0.211731	-0.449497	0.269423	0.114857	0.0670224	0.377064	0.785524	1.38719	0.298608	0.531727	0.944962	2.30564	10.1337	0.578094	2.4411	9.94635	0.68807
50	0.350428	0.171272	0.343821	0.370329	0.0542732	0.876038	0.358659	0.196098	-0.39912	0.238198	0.105513	0.101883	0.377136	0.752067	1.32629	0.293189	0.506957	0.885898	2.40242	9.62163	0.54419	2.53953	9.34038	0.639281
