Time	Fx1	Fy1	Fz1	COPx1	COPy1	COPz1	Ty1	Fx2	Fy2	Fz2	COPx2	COPy2	COPz2	Ty2
1	12.51	579.83	14.95	2423.22	0	1106.19	-6999.35	98.27	600.89	-42.42	2106.3	0	1248.27	5094.31
2	-39.67	655.21	39.83	2313.39	0	1104.66	1076.77	130.77	574.34	-26.4	2186.74	0	1262.08	6062.04
3	-24.87	637.21	34.64	2390.56	0	1105.32	-4072.73	116.27	493.47	-23.5	2125.26	0	1237.83	15726.1
4	-23.8	672.91	34.48	2350.69	0	1103.06	-335.25	92.47	489.5	-19.38	2133.13	0	1259.54	962.27
5	-61.65	726.93	52.95	2346.64	0	1101.5	1689.39	-0	-0	-0	2149	0	1465.7	-0
6	-20.14	696.41	42.57	2386.87	0	1099.98	-3019.24	77.82	390.93	-14.5	2110.69	0	1233.12	11090.6
7	-68.66	827.94	72.33	2300.76	0	1098.54	3343.4	70.5	310.67	4.27	2157.71	0	1225.36	2799.51
8	-56.3	726.32	38.6	2383.3	0	1103.19	1605.42	-0	-0	-0	2149	0	1465.7	-0
9	-28.38	873.41	79.65	2342.29	0	1090.68	2852.87	-0	-0	-0	2149	0	1465.7	-0
10	-87.89	837.4	81.33	2323.52	0	1109.06	5512.7	-0	-0	-0	2149	0	1465.7	-0
11	-31.28	886.54	62.87	2360.48	0	1093.2	-2620.15	-0	-0	-0	2149	0	1465.7	-0
12	-66.53	961.3	98.57	2320.47	0	1100.56	4168.48	-0	-0	-0	2149	0	1465.7	-0
13	-55.85	911.25	79.35	2370.12	0	1103.89	6724.83	-0	-0	-0	2149	0	1465.7	-0
14	-46.08	1058.96	92.93	2319.47	0	1090.13	-5682.49	-0	-0	-0	2149	0	1465.7	-0
15	-77.51	997.62	85.3	2345.42	0	1106.04	12519.6	-0	-0	-0	2149	0	1465.7	-0
16	-38.15	1066.59	86.36	2343.74	0	1093.71	-728.23	-0	-0	-0	2149	0	1465.7	-0
17	-70.8	1104.74	90.64	2318.09	0	1095.08	1758.31	-0	-0	-0	2149	0	1465.7	-0
18	-55.39	1076.35	84.99	2350.13	0	1100.35	12942.9	-0	-0	-0	2149	0	1465.7	-0
19	-62.41	1183.78	100.56	2305.18	0	1091.64	3.22	-0	-0	-0	2149	0	1465.7	-0
