Time	RPelvisAngleX	RPelvisAngleY	RPelvisAngleZ	LPelvisAngleX	LPelvisAngleY	LPelvisAngleZ	RHipAngleX	RHipAngleY	RHipAngleZ	LHipAngleX	LHipAngleY	LHipAngleZ	RKneeAngleX	RKneeAngleY	RKneeAngleZ	LKneeAngleX	LKneeAngleY	LKneeAngleZ	RAnkleAngleX	RAnkleAngleY	RAnkleAngleZ	LAnkleAngleX	LAnkleAngleY	LAnkleAngleZ	RFootAngleX	RFootAngleY	RFootAngleZ	LFootAngleX	LFootAngleY	LFootAngleZ
0	-2.57796	3.14581	18.3668	2.18167	10.7589	18.3399	-6.65721	-6.68079	44.2029	-4.30838	-9.31751	42.6619	7.2276	-5.93495	7.34565	4.58374	-3.87145	3.07196	2.33805	-2.8037	5.82835	1.4815	-2.87506	6.58417	6.35736	15.7893	25.7251	6.98622	7.2778	27.9827
1	-2.52182	3.50062	18.333	2.28132	11.0055	18.2525	-6.76126	-6.602	44.0944	-4.15818	-9.2261	42.4457	7.40471	-6.33926	7.93866	4.62634	-4.21799	3.46912	2.31521	-2.73426	5.3018	1.33198	-2.66214	6.00907	6.74303	15.7512	24.5529	7.10354	6.99281	26.8005
2	-2.42958	3.75801	18.3004	2.41014	11.2057	18.1847	-6.79287	-6.31832	43.9736	-3.97089	-8.95956	42.2705	7.63487	-6.68653	8.89605	4.66454	-4.597	4.25996	2.12993	-2.75219	4.19702	0.90419	-2.44971	4.71554	7.15428	15.5379	22.3658	6.96659	6.48359	24.4791
3	-2.28323	3.88356	18.2688	2.59182	11.3308	18.1354	-6.75662	-5.82043	43.8716	-3.73636	-8.51148	42.1605	7.9633	-7.05431	10.1309	4.72625	-5.00734	5.36134	1.79973	-2.84334	2.44626	0.126647	-2.3509	2.56054	7.58009	15.1948	19.2158	6.48303	5.84291	20.9869
4	-2.07239	3.84345	18.2383	2.84107	11.3427	18.1034	-6.65923	-5.118	43.846	-3.44783	-7.88195	42.162	8.42215	-7.48986	11.6271	4.85347	-5.42757	6.77147	1.33597	-2.94332	0.378835	-0.907551	-2.47574	-0.160497	7.91996	14.7589	15.5039	5.69463	5.21704	16.695
5	-1.80171	3.61674	18.1997	3.15206	11.2086	18.0877	-6.50359	-4.26036	43.9481	-3.11227	-7.08229	42.333	9.03355	-7.90574	13.4445	5.10875	-5.79974	8.58752	0.681945	-3.0382	-1.31438	-1.926	-2.90729	-2.69695	7.98054	14.2886	11.912	4.83403	4.77263	12.35
6	-1.4856	3.2098	18.1277	3.50564	10.9174	18.0828	-6.28239	-3.34648	44.1718	-2.74382	-6.15529	42.7102	9.80029	-8.12709	15.624	5.55673	-6.09232	10.8925	-0.249095	-3.16318	-2.06811	-2.66524	-3.58491	-4.28054	7.61102	13.8455	8.98805	4.1894	4.58716	8.68834
7	-1.13091	2.66237	17.9964	3.88939	10.4902	18.0735	-5.9678	-2.51586	44.4309	-2.3428	-5.20211	43.2647	10.6486	-8.03309	18.0618	6.21366	-6.34172	13.6166	-1.47595	-3.28913	-1.83558	-3.10061	-4.24065	-4.56459	6.81013	13.4148	6.85744	3.86601	4.5723	6.09413
8	-0.73373	2.04243	17.7984	4.29629	9.97892	18.0363	-5.52944	-1.90674	44.5824	-1.90263	-4.35394	43.876	11.4399	-7.63173	20.5056	7.0247	-6.59704	16.5282	-2.93227	-3.34499	-0.95106	-3.4023	-4.60377	-3.70848	5.69065	12.9558	5.35027	3.75664	4.58723	4.52936
9	-0.2945	1.42992	17.5502	4.70861	9.45248	17.9484	-4.96646	-1.58634	44.4868	-1.43678	-3.69493	44.3561	12.0585	-7.06831	22.6743	7.8996	-6.87101	19.3167	-4.45382	-3.31292	0.22385	-3.69035	-4.64024	-2.15466	4.45071	12.5168	4.26706	3.74002	4.60341	3.70182
