Time	RHipMomentX	RHipMomentY	RHipMomentZ	LHipMomentX	LHipMomentY	LHipMomentZ	RKneeMomentX	RKneeMomentY	RKneeMomentZ	LKneeMomentX	LKneeMomentY	LKneeMomentZ	RAnkleMomentX	RAnkleMomentY	RAnkleMomentZ	LAnkleMomentX	LAnkleMomentY	LAnkleMomentZ	RGRFX	RGRFY	RGRFZ	LGRFX	LGRFY	LGRFZ
0	-0.0933425	0.0115475	-0.711417	NaN	NaN	NaN	-0.0095525	0.012955	-0.31131	NaN	NaN	NaN	-0.0025125	0.0038225	-0.0007925	NaN	NaN	NaN	0.03306	0.608302	-0.027035	-0.00127	0.71856	-0.01291
1	-0.0554725	0.01045	-0.734315	-0.124417	0.00558333	-0.670977	-0.00702	0.0150975	-0.24754	-0.0145267	0.01162	-0.225627	-0.0095625	-0.0059925	-0.022055	-0.0203167	-0.0100833	-0.0232267	-0.0593925	1.72837	-0.0688825	-0.106333	1.99881	-0.0313433
2	-0.0124025	0.0058925	-0.74858	-0.09197	0.00192667	-0.760853	-0.0051775	0.0159925	-0.153873	0.00724667	0.0129133	-0.182157	-0.02551	-0.0234325	-0.0609725	-0.0417133	-0.02492	-0.0516667	-0.260505	3.33534	-0.123678	-0.317023	3.45966	-0.0527733
3	0.0254025	-0.00275	-0.720857	-0.0563433	-0.00529667	-0.777303	-0.0034925	0.0114675	-0.0329825	0.02979	0.0084	-0.115357	-0.049955	-0.047545	-0.112955	-0.0670533	-0.04317	-0.0827333	-0.584207	5.05373	-0.174088	-0.615453	4.85367	-0.06768
4	0.0268775	-0.015155	-0.681405	-0.0271067	-0.01403	-0.7385	-0.003245	-0.00059	0.078065	0.05079	-0.00206	-0.04262	-0.077675	-0.0730575	-0.163108	-0.09134	-0.0599667	-0.103577	-0.981838	6.50373	-0.195932	-0.950957	6.0131	-0.0600933
5	-0.0054175	-0.0259325	-0.633968	0.00345	-0.0210567	-0.65925	0.0015325	-0.01604	0.169732	0.0744667	-0.01533	0.0359433	-0.101185	-0.0928025	-0.196043	-0.10987	-0.0711767	-0.105127	-1.35454	7.60937	-0.175028	-1.2694	6.9428	-0.0222767
6	-0.018725	-0.027945	-0.54068	0.0547667	-0.02362	-0.55368	0.02448	-0.0275475	0.276275	0.107243	-0.0264833	0.133453	-0.1156	-0.102935	-0.206602	-0.119913	-0.0760567	-0.0873567	-1.64696	8.46521	-0.115075	-1.54593	7.71383	0.0391667
7	0.0266925	-0.0211625	-0.436422	0.134953	-0.02204	-0.468747	0.0678775	-0.031365	0.4165	0.150523	-0.0317467	0.248793	-0.120375	-0.105003	-0.19809	-0.122017	-0.07645	-0.05686	-1.88787	9.18223	-0.0295475	-1.7789	8.3943	0.11252
8	0.13161	-0.0125	-0.387738	0.236867	-0.01909	-0.448563	0.119468	-0.0285225	0.573172	0.199773	-0.0300033	0.364983	-0.117818	-0.10222	-0.175073	-0.119437	-0.0739967	-0.02126	-2.10889	9.82104	0.0644	-1.96008	9.01282	0.18707
9	0.278845	-0.0083725	-0.400675	0.348863	-0.0177267	-0.485353	0.169162	-0.021235	0.721795	0.249893	-0.02279	0.46679	-0.111733	-0.09635	-0.1424	-0.11565	-0.0692667	0.0134833	-2.29314	10.3971	0.15058	-2.06961	9.55575	0.259143
10	0.445618	-0.0120725	-0.430377	0.463373	-0.0205167	-0.53188	0.213778	-0.01171	0.849727	0.29861	-0.0136233	0.54692	-0.105475	-0.0879675	-0.105075	-0.112043	-0.0624167	0.0440567	-2.40619	10.8905	0.221227	-2.09426	9.98496	0.330797
11	0.6013	-0.0249075	-0.44099	0.57228	-0.0298833	-0.550093	0.250738	-0.0037225	0.94842	0.34411	-0.00726333	0.59972	-0.100502	-0.0779725	-0.06769	-0.107847	-0.0539767	0.06967	-2.42952	11.2683	0.279625	-2.03757	10.2686	0.406243
12	0.714323	-0.0459875	-0.427113	0.660503	-0.0461233	-0.526653	0.27729	-0.001825	1.00757	0.382833	-0.00754667	0.620353	-0.0963175	-0.06775	-0.0338775	-0.101763	-0.04482	0.09104	-2.36365	11.4969	0.33142	-1.91674	10.3997	0.485883
13	0.764118	-0.07186	-0.396925	0.714867	-0.066	-0.467207	0.293293	-0.00799	1.02132	0.412603	-0.01438	0.609387	-0.0915675	-0.058075	-0.0055125	-0.0933167	-0.0352133	0.109433	-2.22027	11.5526	0.379248	-1.75331	10.3918	0.5647
14	0.742725	-0.09677	-0.356085	0.730927	-0.0835	-0.38165	0.299117	-0.0200575	0.9936	0.43253	-0.02363	0.57636	-0.0853425	-0.048805	0.0172475	-0.08312	-0.02499	0.126023	-2.01854	11.4343	0.42372	-1.56794	10.2713	0.637043
15	0.663915	-0.114668	-0.304355	0.715847	-0.0930433	-0.27887	0.2948	-0.0332725	0.936597	0.442187	-0.0302367	0.534353	-0.077695	-0.0395475	0.035495	-0.07249	-0.01422	0.141463	-1.78181	11.1628	0.462382	-1.37794	10.0663	0.697023
16	0.57117	-0.122145	-0.24042	0.688903	-0.09289	-0.176293	0.28392	-0.042545	0.864535	0.44332	-0.03093	0.492037	-0.0691775	-0.029895	0.051155	-0.06287	-0.00297667	0.156107	-1.53307	10.7694	0.490488	-1.19543	9.80007	0.738173
17	0.511315	-0.118325	-0.165145	0.668103	-0.0839533	-0.0953433	0.27197	-0.0446	0.788268	0.438307	-0.0251467	0.4518	-0.0603725	-0.0194425	0.066315	-0.05522	0.00872	0.170373	-1.29206	10.2851	0.50432	-1.02639	9.48925	0.755653
