Time	RPelvisAngleX	RPelvisAngleY	RPelvisAngleZ	LPelvisAngleX	LPelvisAngleY	LPelvisAngleZ	RHipAngleX	RHipAngleY	RHipAngleZ	LHipAngleX	LHipAngleY	LHipAngleZ	RKneeAngleX	RKneeAngleY	RKneeAngleZ	LKneeAngleX	LKneeAngleY	LKneeAngleZ	RAnkleAngleX	RAnkleAngleY	RAnkleAngleZ	LAnkleAngleX	LAnkleAngleY	LAnkleAngleZ	RFootAngleX	RFootAngleY	RFootAngleZ	LFootAngleX	LFootAngleY	LFootAngleZ
0	-1.73263	4.20342	3.65851	-1.39083	2.69663	5.40655	-0.574693	-7.24529	22.8273	-1.11131	-10.3024	22.4043	-0.540493	-19.0799	-2.52821	1.84898	-22.017	-2.31695	8.1912	10.4768	-2.5153	7.70682	14.2029	1.01797	10.4567	13.0518	22.6198	8.81166	16.646	24.4542
1	-1.59316	4.28091	3.70762	-1.29431	2.72239	5.35471	-0.24058	-6.97945	22.5557	-0.837871	-10.3259	22.0434	-0.591483	-19.9016	-1.5528	1.82019	-21.8425	-1.53543	8.15531	10.7557	-3.29545	7.37228	14.4323	0.311103	10.9871	13.1381	20.6393	9.15934	16.1747	22.5632
2	-1.39072	4.34756	3.78003	-1.11409	2.7423	5.2727	0.153723	-6.80763	22.2395	-0.489514	-10.245	21.472	-0.660567	-20.5499	-0.559977	1.80419	-21.7001	-0.913295	7.61062	10.8231	-4.75944	6.52739	14.4668	-1.19718	11.3005	13.2449	17.7086	9.44193	15.7087	19.6634
3	-1.11794	4.38246	3.86009	-0.82073	2.7447	5.16334	0.587273	-6.58141	21.7982	-0.0526888	-10.0005	20.6374	-0.721527	-21.1211	0.0582967	1.81929	-21.6381	-0.786511	6.56636	10.5954	-6.79446	5.18906	14.1859	-3.4797	11.3211	13.417	14.2491	9.58091	15.3303	16.0613
4	-0.773253	4.35032	3.91402	-0.418855	2.69174	5.02733	1.04527	-6.20354	21.239	0.459655	-9.63037	19.6141	-0.71807	-21.56	0.370583	1.88702	-21.3891	-1.0508	5.02908	10.106	-8.70333	3.5687	13.4354	-5.84538	10.7779	13.5428	10.8678	9.39407	15.0442	12.4367
5	-0.367613	4.21546	3.908	0.0566337	2.52832	4.86025	1.52989	-5.70311	20.6672	1.03313	-9.2918	18.5672	-0.574737	-21.7424	0.82334	2.03894	-20.7	-1.26062	3.05381	9.52418	-9.80224	1.86262	12.331	-7.52045	9.51199	13.4725	7.93854	8.73853	14.8065	9.33766
6	0.0961533	3.96075	3.82352	0.588469	2.2044	4.65225	2.07964	-5.22234	20.1589	1.70309	-9.15821	17.5985	-0.297787	-21.6032	1.69307	2.25161	-19.5471	-1.12603	0.915983	9.05866	-9.92212	0.206257	11.267	-8.2208	7.75489	13.1607	5.60285	7.68234	14.5085	6.97273
7	0.615293	3.59972	3.65872	1.16708	1.70287	4.40035	2.72946	-4.875	19.6619	2.50327	-9.25292	16.6895	0.02006	-21.1649	2.85268	2.44735	-18.0923	-0.689036	-0.8862	8.76286	-9.2886	-1.22235	10.5208	-8.10528	6.04837	12.7109	3.95431	6.49734	14.1014	5.3426
8	1.16132	3.17606	3.4359	1.74793	1.05678	4.12704	3.45768	-4.65754	19.0556	3.38826	-9.43265	15.7697	0.28979	-20.5822	3.9821	2.57349	-16.6786	-0.15874	-2.03264	8.54651	-8.27087	-2.29021	10.1463	-7.50499	4.81215	12.3178	2.93854	5.46815	13.6917	4.30675
9	1.68897	2.7554	3.19173	2.26554	0.344528	3.86781	4.20066	-4.51902	18.2391	4.25392	-9.54536	14.778	0.489973	-20.1311	4.80525	2.64466	-15.6684	0.260836	-2.5945	8.42552	-7.16637	-2.99663	10.1207	-6.70568	4.10622	12.11	2.36273	4.73607	13.4231	3.66934
10	2.16308	2.40079	2.9555	2.67621	-0.341679	3.64235	4.90213	-4.45278	17.1854	5.01124	-9.58567	13.6931	0.636423	-20.0034	5.18762	2.70164	-15.1782	0.458245	-2.82215	8.54788	-6.12914	-3.45227	10.4323	-5.88251	3.77191	12.0549	2.04638	4.26891	13.3167	3.26313
11	2.57566	2.14976	2.74741	2.97374	-0.931743	3.46283	5.54361	-4.49761	15.9452	5.62412	-9.65921	12.5438	0.73728	-20.1081	5.14025	2.76776	-15.025	0.424968	-2.94247	8.92936	-5.21595	-3.79012	10.9978	-5.11428	3.5991	12.0403	1.86257	3.94599	13.2947	2.9746
