Time	R.ASISX	R.ASISY	R.ASISZ	L.ASISX	L.ASISY	L.ASISZ	R.PSISX	R.PSISY	R.PSISZ	L.PSISX	L.PSISY	L.PSISZ	L.Iliac.CrestX	L.Iliac.CrestY	L.Iliac.CrestZ	R.Iliac.CrestX	R.Iliac.CrestY	R.Iliac.CrestZ	R.GTRX	R.GTRY	R.GTRZ	R.KneeX	R.KneeY	R.KneeZ	R.HFX	R.HFY	R.HFZ	R.TTX	R.TTY	R.TTZ	R.AnkleX	R.AnkleY	R.AnkleZ	R.HeelX	R.HeelY	R.HeelZ	R.MT1X	R.MT1Y	R.MT1Z	R.MT5X	R.MT5Y	R.MT5Z	L.GTRX	L.GTRY	L.GTRZ	L.KneeX	L.KneeY	L.KneeZ	L.HFX	L.HFY	L.HFZ	L.TTX	L.TTY	L.TTZ	L.AnkleX	L.AnkleY	L.AnkleZ	L.HeelX	L.HeelY	L.HeelZ	L.MT1X	L.MT1Y	L.MT1Z	L.MT5X	L.MT5Y	L.MT5Z
0	-323.695	961.537	-92.0004	-304.614	954.904	-339.491	-501.462	978.829	-197.106	-492.451	974.623	-265.731	-379.874	1023.06	-386.787	-406.656	1030	-65.0725	-438.913	863	-53.4203	-452.672	472.239	-98.8354	-463.375	412.726	-104.301	-418.523	391.373	-159.712	-580.937	62.391	-147.965	-629.905	51.1687	-194.571	-422.6	31.1059	-199.901	-469.608	25.06	-125.429	-372.168	841.511	-391.061	-148.909	514.934	-343.448	-154.284	455.324	-344.596	-89.2357	444.865	-295.156	-166.294	86.3086	-330.015	-202.287	58.3603	-276.155	-8.42287	72.8636	-298.134	-51.6111	53.1554	-358.746
0.007	-313.588	959.898	-91.5974	-292.834	953.217	-338.915	-490.48	976.88	-197.536	-481.023	972.629	-266.291	-368.357	1021.04	-386.6	-396.459	1028.53	-65.1283	-429.234	862.016	-53.7064	-448.885	472.027	-97.9342	-460.426	412.481	-103.456	-415.641	390.363	-158.85	-580.779	62.8999	-147.545	-629.838	51.67	-194.252	-422.695	31.0922	-199.72	-469.62	24.9148	-124.976	-360.344	840.177	-391.05	-136.143	513.372	-344.288	-139.703	453.56	-345.351	-73.6576	445.689	-296.32	-134.98	84.4597	-329.715	-169.81	55.6543	-275.625	23.7313	75.9416	-297.86	-18.8134	54.233	-358.16
0.013	-302.981	958.134	-92.0288	-280.868	951.36	-338.371	-479.665	974.951	-198.129	-469.77	970.592	-266.889	-356.747	1018.93	-386.474	-386.342	1026.77	-65.176	-419.595	860.853	-53.7917	-444.998	471.636	-97.2854	-456.951	412.281	-102.937	-412.302	389.597	-158.143	-580.563	63.5131	-146.983	-629.822	52.6732	-194.076	-422.772	31.0662	-199.508	-469.626	24.7917	-124.639	-348.341	838.336	-390.947	-123.511	511.471	-345.028	-125.216	451.61	-346.055	-58.028	446.73	-297.136	-104.324	82.9731	-329.77	-138.172	53.7185	-275.117	54.8398	79.4547	-297.57	13.1744	56.0258	-357.16
0.02	-292.686	956.068	-90.2247	-268.945	949.405	-337.757	-468.805	972.916	-198.976	-458.273	968.466	-267.374	-345.005	1016.69	-386.327	-376.2	1024.86	-65.2393	-409.915	859.612	-53.7756	-440.813	471.14	-96.6705	-453.247	411.836	-102.077	-408.758	388.63	-157.202	-580.277	64.076	-146.729	-629.662	53.217	-193.63	-422.829	31.0431	-199.271	-469.507	24.2722	-124.619	-336.207	836.346	-390.916	-110.854	509.315	-345.735	-111.087	449.646	-347.118	-42.9453	447.107	-297.585	-74.9125	82.1106	-329.102	-107.572	52.32	-275.039	84.7823	83.6428	-297.442	43.7405	58.3084	-356.623
0.027	-282.014	954.327	-90.3517	-256.825	947.341	-337.224	-457.316	970.547	-199.406	-446.574	966.081	-267.695	-333.139	1014.51	-386.317	-366.094	1022.62	-65.5457	-400.125	858.179	-53.6805	-436.381	470.694	-95.9969	-449.466	411.435	-100.844	-405.042	387.643	-156.29	-579.913	65.0444	-145.967	-629.542	54.9794	-193.257	-422.861	31.0175	-199.013	-469.389	24.0896	-124.245	-323.858	834.172	-390.575	-98.2437	507.126	-346.292	-96.43	447.788	-347.575	-27.9251	447.576	-298.859	-46.4433	81.6527	-328.774	-78.0275	50.9156	-274.679	113.517	88.5795	-296.845	73.1181	61.5912	-356.175
0.033	-271.336	952.325	-90.1127	-244.746	945.152	-336.593	-446.317	968.253	-200.215	-434.983	963.652	-268.532	-320.678	1011.85	-386.484	-356.563	1020.44	-65.417	-390.297	856.609	-53.6927	-431.643	470.17	-95.2423	-445.439	410.954	-100.651	-401.064	386.595	-155.45	-579.552	65.8724	-145.598	-629.306	56.3773	-192.957	-422.903	30.9839	-198.787	-469.294	23.9712	-123.897	-311.648	831.788	-390.562	-85.575	504.745	-346.738	-82.107	445.539	-347.927	-13.1987	447.872	-299.257	-19.1547	81.4815	-328.776	-49.6013	49.8344	-273.961	140.445	93.853	-296.758	101.307	65.259	-355.782
0.04	-260.577	950.295	-89.6793	-232.674	943.02	-336.017	-434.687	965.831	-200.985	-423.281	961.162	-269.276	-308.878	1009.54	-386.461	-346.24	1017.9	-65.6677	-380.498	855.232	-53.6591	-426.659	469.659	-94.6332	-441.127	410.578	-100.194	-396.868	385.52	-154.592	-579.225	66.8196	-145.323	-628.919	57.8218	-192.472	-422.953	30.9681	-198.592	-469.225	23.8306	-123.641	-299.183	829.056	-390.47	-72.8762	502.409	-346.94	-67.845	443.505	-348.174	1.19946	448.066	-299.418	6.71936	81.656	-327.974	-22.642	48.744	-273.765	165.96	99.4428	-296.442	128.109	69.1947	-354.998
0.047	-250.091	948.272	-89.0221	-220.184	940.69	-335.535	-423.234	963.295	-201.746	-411.446	958.513	-269.9	-296.705	1007.23	-386.38	-336.251	1015.45	-65.8822	-370.643	853.72	-53.705	-421.412	469.126	-94.0481	-436.599	410.248	-99.9502	-392.487	384.572	-153.725	-578.85	67.9214	-145.05	-628.482	59.4583	-192.307	-422.974	30.9821	-198.352	-469.154	23.7109	-123.405	-286.51	826.253	-390.277	-60.1201	500.134	-346.969	-53.7543	441.576	-348.281	15.2392	448.124	-299.498	31.4455	81.8408	-328.062	3.11005	47.7814	-273.346	189.773	105.086	-296.014	153.353	73.388	-354.425
0.053	-239.357	946.228	-88.5095	-208	938.299	-334.961	-411.804	960.966	-202.584	-399.627	956.218	-270.466	-281.989	1004.38	-385.804	-326.086	1012.71	-66.2814	-360.625	852.364	-53.6998	-415.987	468.595	-93.491	-432.002	409.907	-99.2852	-387.756	383.621	-152.776	-578.381	69.277	-144.852	-628.046	61.0206	-192.336	-422.97	30.9491	-198.15	-469.128	23.4706	-122.994	-273.854	823.159	-390.2	-47.4113	497.964	-346.881	-39.6378	439.715	-348.191	28.9375	448.009	-299.21	54.6827	82.093	-327.727	27.2664	46.8609	-273.238	212.109	110.519	-295.575	177.104	77.394	-353.793
0.06	-228.229	944.127	-88.1016	-195.595	935.952	-334.32	-400.112	958.395	-203.429	-387.689	953.502	-271.213	-269.2	1001.83	-385.726	-316.04	1010.04	-66.4247	-350.56	850.93	-53.9732	-410.434	468.137	-93.287	-427.247	409.619	-98.6122	-383.141	382.705	-152.209	-577.83	70.7314	-144.631	-627.461	63.5008	-192.391	-422.964	30.9302	-197.975	-469.067	23.3438	-122.891	-261.074	820.284	-390.169	-34.4587	495.97	-346.848	-26.1546	437.9	-348.496	42.4942	447.59	-298.789	76.2426	82.4058	-327.131	49.6674	46.0085	-273.05	233.004	114.981	-294.625	199.208	80.7477	-353.038
