Time	Fx1	Fy1	Fz1	COPx1	COPy1	COPz1	Ty1	Fx2	Fy2	Fz2	COPx2	COPy2	COPz2	Ty2
1	-0	-0	-0	2149	0	976.7	-0	-38.22	539.55	-50.43	2430.06	0	1315.47	1702.04
2	-5.11	-16.48	-8.01	2172.17	0	930.81	-1077.79	-38.38	534.67	-53.1	2409.57	0	1318.94	-2182.33
3	-0	-0	-0	2149	0	976.7	-0	-34.79	536.5	-51.12	2414.81	0	1327.86	1621.01
4	-0	-0	-0	2149	0	976.7	-0	-37.92	514.07	-54.32	2413.11	0	1314.05	1328.55
5	-0	-0	-0	2149	0	976.7	-0	-32.73	514.22	-52.34	2411.72	0	1321.57	-2785.5
6	-0	-0	-0	2149	0	976.7	-0	-35.1	509.95	-51.5	2411.34	0	1328	3013.21
7	-0	-0	-0	2149	0	976.7	-0	-31.36	495.3	-56.3	2417.74	0	1315.2	-934.89
8	-0	-0	-0	2149	0	976.7	-0	-34.33	489.81	-52.03	2403.59	0	1321.83	-3595.1
9	-0	-0	-0	2149	0	976.7	-0	-29.53	498.66	-47.61	2395.97	0	1333.95	5070.72
10	-0	-0	-0	2149	0	976.7	-0	-27.69	472.11	-55.01	2412.7	0	1315.55	-2146.83
11	-0	-0	-0	2149	0	976.7	-0	-30.82	483.09	-45.32	2401.3	0	1330.16	809.19
12	-0	-0	-0	2149	0	976.7	-0	-29.3	480.35	-43.79	2377.44	0	1337.02	6160.83
13	-0	-0	-0	2149	0	976.7	-0	-26.7	471.04	-53.18	2407.85	0	1320.71	-1550.01
14	-0	-0	-0	2149	0	976.7	-0	-30.82	469.51	-40.05	2381.59	0	1334.9	1463.01
15	-0	-0	-0	2149	0	976.7	-0	-21.21	481.41	-39.9	2381.52	0	1340.26	9373.77
16	-0	-0	-0	2149	0	976.7	-0	-34.03	454.86	-48.9	2388.17	0	1323.24	-3030.47
17	-1.53	-17.09	-5.65	2500.34	0	937.32	-1688.14	-19.84	475.62	-40.82	2382.8	0	1336.22	4621.4
18	-0	-0	-0	2149	0	976.7	-0	-29.22	467.68	-44.4	2364.15	0	1335.01	2247.63
19	-1.75	-15.26	-4.81	2530.73	0	953.43	-1624.68	-22.74	460.36	-48.75	2387.67	0	1324.94	-455.39
20	-0	-0	-0	2149	0	976.7	-0	-22.81	466.46	-39.52	2370.41	0	1333.12	4853.15
21	-0	-0	-0	2149	0	976.7	-0	-23.5	466.92	-43.26	2368.77	0	1333.78	1344.03
22	-0	-0	-0	2149	0	976.7	-0	-21.21	459.29	-50.28	2379.74	0	1323.42	-630.39
23	-0	-0	-0	2149	0	976.7	-0	-21.51	465.39	-45.32	2362.01	0	1331.01	515.95
24	-0	-0	-0	2149	0	976.7	-0	-14.57	470.89	-42.42	2364.03	0	1335.75	3052.73
