Time	R.ASISX	R.ASISY	R.ASISZ	L.ASISX	L.ASISY	L.ASISZ	R.PSISX	R.PSISY	R.PSISZ	L.PSISX	L.PSISY	L.PSISZ	L.Iliac.CrestX	L.Iliac.CrestY	L.Iliac.CrestZ	R.Iliac.CrestX	R.Iliac.CrestY	R.Iliac.CrestZ	R.GTRX	R.GTRY	R.GTRZ	R.KneeX	R.KneeY	R.KneeZ	R.HFX	R.HFY	R.HFZ	R.TTX	R.TTY	R.TTZ	R.AnkleX	R.AnkleY	R.AnkleZ	R.HeelX	R.HeelY	R.HeelZ	R.MT1X	R.MT1Y	R.MT1Z	R.MT5X	R.MT5Y	R.MT5Z	L.GTRX	L.GTRY	L.GTRZ	L.KneeX	L.KneeY	L.KneeZ	L.HFX	L.HFY	L.HFZ	L.TTX	L.TTY	L.TTZ	L.AnkleX	L.AnkleY	L.AnkleZ	L.HeelX	L.HeelY	L.HeelZ	L.MT1X	L.MT1Y	L.MT1Z	L.MT5X	L.MT5Y	L.MT5Z
0	-76.1627	976.492	-12.1768	-83.1236	980.806	-279.908	-226.994	1020.53	-94.9794	-232.425	1015.41	-187.496	-145.507	1048.78	-297.82	-138.256	1038.57	-1.85314	-164.148	884.298	22.2212	-159.959	486.49	-26.1857	-184.918	421.927	-28.7203	-124.464	411.205	-78.8559	-239.286	66.6562	-92.967	-282.354	51.3755	-135.734	-82.5535	38.2772	-128.287	-139.566	26.9167	-62.0718	-149.644	881.254	-325.128	-13.684	516.777	-293.179	-41.3403	464.991	-299.468	21.4384	433.314	-259.089	-217.437	148.702	-269.105	-265.365	134.777	-223.743	-88.3986	63.3195	-240.043	-126.405	69.6278	-303.953
0.007	-66.5465	975.4	-11.4975	-70.5984	980.759	-279.154	-216.282	1020.17	-95.8028	-220.686	1014.93	-188.15	-133.184	1048.51	-297.519	-128.03	1038.08	-1.65933	-155.162	883.856	21.767	-156.223	486.174	-26.3008	-181.647	421.892	-28.7328	-121.544	410.662	-78.867	-239.105	67.0496	-93.0546	-282.243	51.9534	-135.796	-82.406	38.3648	-128.056	-139.533	26.917	-62.0715	-136.341	881.431	-325.576	3.30354	517.859	-292.973	-22.5808	464.763	-298.902	40.9178	435.378	-258.28	-185.828	141.087	-268.516	-233.123	125.574	-222.718	-52.9999	61.672	-241.111	-91.7797	66.6041	-304.635
0.013	-55.9031	974.537	-10.6718	-58.0478	980.418	-278.452	-205.479	1019.79	-96.4482	-208.976	1014.53	-188.793	-121.532	1048.02	-297.572	-117.795	1037.14	-1.70414	-146.028	883.28	21.424	-152.314	485.757	-26.4749	-178.296	421.836	-28.7875	-118.578	410.027	-78.9608	-238.941	67.456	-93.1661	-282.271	52.6981	-135.797	-82.3905	38.3366	-128.021	-139.531	26.9227	-62.0898	-122.235	881.376	-325.44	19.932	518.687	-292.212	-4.32815	464.457	-298.292	60.0123	437.305	-257.606	-153.809	133.761	-268.071	-200.175	115.729	-222.312	-17.6655	60.3261	-241.801	-56.9191	63.9226	-305.277
0.02	-45.6414	973.283	-9.96742	-45.4326	979.791	-277.779	-194.651	1019.11	-97.4073	-197.438	1013.91	-190.083	-107.942	1047.66	-298.351	-107.532	1036.28	-1.57058	-137.075	882.711	21.0208	-148.235	485.402	-26.6526	-174.665	421.914	-28.4165	-115.607	409.274	-79.3768	-238.727	67.8769	-93.3535	-282.161	53.3055	-135.937	-82.4705	38.1169	-128.045	-139.49	26.9309	-62.1512	-109.052	881.239	-325.98	36.2806	519.309	-292.182	13.5653	464.016	-297.738	78.8394	439.088	-257.116	-121.651	126.671	-267.335	-166.687	106.518	-221.829	17.8837	59.7191	-242.694	-21.9167	61.3526	-305.817
0.027	-35.4533	971.88	-9.19544	-32.838	979.01	-277.015	-183.773	1018.33	-98.3028	-185.342	1013.15	-190.963	-94.7256	1046.63	-297.366	-97.2681	1035.26	-1.63833	-128.186	881.95	20.7297	-143.937	484.822	-26.7234	-171.088	421.661	-28.6989	-111.883	408.563	-78.9664	-238.526	68.3311	-93.6483	-282.01	53.946	-136.145	-82.6174	37.8509	-128.372	-139.564	26.8099	-62.3667	-95.6367	880.913	-326.232	52.2462	519.694	-291.787	31.3211	463.4	-297.18	97.3156	440.707	-256.652	-89.0217	120.034	-267.591	-133.099	98.0701	-221.534	53.3708	58.9313	-243.111	13.269	58.8833	-305.952
0.033	-25.171	970.415	-8.50327	-20.1709	978.051	-276.361	-172.822	1017.08	-99.5852	-173.324	1011.9	-191.552	-82.4754	1045.65	-297.943	-86.6927	1033.99	-1.63785	-118.904	881.049	19.9261	-139.618	484.344	-26.8356	-167.55	421.592	-29.1028	-108.516	407.653	-78.811	-238.314	68.7692	-94.0347	-281.823	54.578	-136.504	-82.5878	37.8352	-128.326	-139.557	26.833	-62.4793	-82.2278	880.421	-326.529	68.0615	519.854	-291.548	48.7689	462.632	-296.698	115.592	442.1	-256.276	-56.1972	113.692	-267.545	-99.1746	89.9952	-221.424	88.5246	58.4018	-243.225	48.363	56.7606	-306.276
0.04	-14.8837	968.819	-7.82589	-7.43275	976.883	-275.66	-161.364	1016.09	-98.7418	-161.366	1010.62	-192.395	-69.4354	1044.27	-297.615	-76.3237	1032.66	-1.51542	-110.102	880.208	19.7526	-135.049	483.915	-26.6606	-163.84	421.421	-29.366	-105.047	406.805	-79.2783	-238.082	69.1776	-94.5245	-281.664	55.1723	-137.056	-82.4891	37.787	-128.311	-139.582	26.8772	-62.6187	-68.901	879.767	-326.828	83.5482	519.637	-291.415	66.1174	461.605	-296.185	133.609	443.399	-255.943	-23.2818	107.823	-267.186	-65.0522	82.6532	-221.344	123.646	58.2994	-243.093	83.6681	54.8316	-306.016
0.047	-4.49592	967.035	-7.28923	5.41061	975.68	-274.996	-150.306	1014.84	-99.733	-150.311	1010.15	-193.47	-56.6831	1043.24	-297.476	-65.8838	1031.08	-1.44369	-100.631	879.13	18.8976	-130.817	483.538	-27.2889	-160.171	421.098	-29.8328	-101.378	405.9	-79.3862	-237.86	69.593	-95.1116	-281.5	55.851	-137.706	-82.2661	37.9215	-127.981	-139.615	27.0426	-62.697	-56.0727	879.167	-326.84	98.9517	519.152	-291.308	83.295	460.368	-295.856	151.333	444.394	-255.584	9.91902	102.545	-267.754	-30.8777	75.8635	-221.507	158.615	58.5312	-242.846	118.923	53.3842	-306.074
0.053	5.94831	965.192	-6.73239	17.9153	974.141	-274.181	-139.185	1013.38	-100.74	-138.21	1009.1	-194.091	-44.265	1042.28	-298.057	-55.4016	1029.35	-1.47706	-91.1131	877.882	17.7108	-125.84	482.764	-27.6004	-156.374	420.706	-30.366	-97.7404	404.874	-79.5987	-237.711	70.1466	-95.6642	-281.325	56.5625	-138.373	-82.2418	37.9077	-128.101	-139.72	27.0934	-63.0258	-41.8334	878.061	-327.366	114.077	518.379	-291.21	100.291	458.88	-295.508	168.667	445.372	-255.164	43.1837	97.7872	-267.818	3.35516	69.7743	-221.628	193.568	59.3149	-242.275	154.261	52.3564	-305.439
0.06	16.4755	963.205	-6.24049	30.9484	972.812	-273.707	-127.93	1011.68	-101.646	-125.924	1007.06	-194.598	-30.7098	1040.49	-296.893	-44.7216	1027.6	-1.08688	-81.37	876.478	17.1002	-121.553	482.084	-27.4607	-152.57	420.347	-30.9196	-94.0161	403.935	-79.8871	-237.516	70.6873	-96.3699	-281.068	57.3128	-139.171	-82.1932	37.8706	-128.126	-139.87	27.1378	-63.3887	-28.456	876.999	-327.729	128.867	517.409	-291.119	117.129	457.244	-295.252	185.705	446.271	-254.855	76.3602	93.5145	-267.95	37.6958	64.3634	-221.655	228.152	60.7381	-241.527	189.448	51.9168	-304.845
0.067	27.4052	961.153	-6.32534	43.8964	971.175	-273.14	-116.584	1009.97	-102.522	-113.843	1005.54	-195.607	-17.6849	1038.43	-296.709	-34.175	1025.72	-1.30325	-71.628	875.154	16.3081	-116.415	481.311	-28.2689	-148.543	420.117	-31.6654	-90.1133	402.787	-80.1199	-237.247	71.2017	-97.1298	-280.756	58.1422	-139.951	-82.1169	37.8522	-128.127	-139.981	27.1972	-63.691	-15.2392	875.782	-328.082	143.287	516.207	-291.128	133.68	455.41	-295.033	202.485	447.048	-254.344	109.573	89.9438	-267.948	72.0022	59.7638	-221.587	262.71	62.5702	-240.802	224.424	51.703	-304.156
