Time	R.ASISX	R.ASISY	R.ASISZ	L.ASISX	L.ASISY	L.ASISZ	R.PSISX	R.PSISY	R.PSISZ	L.PSISX	L.PSISY	L.PSISZ	L.Iliac.CrestX	L.Iliac.CrestY	L.Iliac.CrestZ	R.Iliac.CrestX	R.Iliac.CrestY	R.Iliac.CrestZ	R.GTRX	R.GTRY	R.GTRZ	R.KneeX	R.KneeY	R.KneeZ	R.HFX	R.HFY	R.HFZ	R.TTX	R.TTY	R.TTZ	R.AnkleX	R.AnkleY	R.AnkleZ	R.HeelX	R.HeelY	R.HeelZ	R.MT1X	R.MT1Y	R.MT1Z	R.MT5X	R.MT5Y	R.MT5Z	L.GTRX	L.GTRY	L.GTRZ	L.KneeX	L.KneeY	L.KneeZ	L.HFX	L.HFY	L.HFZ	L.TTX	L.TTY	L.TTZ	L.AnkleX	L.AnkleY	L.AnkleZ	L.HeelX	L.HeelY	L.HeelZ	L.MT1X	L.MT1Y	L.MT1Z	L.MT5X	L.MT5Y	L.MT5Z
0	-194.657	910.196	-102.97	-171.114	903.578	-358.001	-376.316	948.764	-210.152	-367.15	944.112	-298.86	-243.021	975.656	-412.72	-268.25	993.458	-77.196	-276.114	817.986	-40.2235	-294.555	450.318	-143.427	-313.076	400.771	-145.086	-263.68	378.248	-202.379	-373.882	66.6595	-191.436	-416.732	45.3906	-232.541	-233.102	34.5768	-225.833	-265.348	25.2904	-168.388	-215.746	824.562	-441.008	-56.1911	476.048	-368.617	-63.0502	425.634	-368.543	-17.4808	416.85	-320.12	-138.904	89.6894	-334.97	-180.815	75.6532	-291.1	-9.76665	54.1586	-301.788	-39.8837	44.3642	-355.478
0.007	-187.125	908.999	-102.22	-162.394	902.954	-357.291	-368.277	948.181	-210.654	-358.586	943.576	-299.305	-234.224	974.832	-412.622	-260.937	991.974	-76.6535	-269.458	817.234	-40.0825	-290.375	449.727	-143.164	-309.437	400.474	-145.115	-260.44	377.397	-202.477	-373.479	66.8757	-191.645	-416.708	45.9964	-232.774	-232.994	34.5123	-225.875	-265.308	25.294	-168.47	-206.248	824.234	-440.916	-46.5299	475.44	-366.916	-52.3172	424.636	-367.472	-6.41325	417.402	-318.669	-112.19	85.1731	-333.597	-153.248	69.3714	-289.204	18.7787	56.1391	-300.769	-11.2018	44.8894	-354.244
0.013	-179.562	907.766	-101.6	-153.538	902.254	-356.593	-360.159	947.413	-211.206	-349.972	942.95	-299.672	-225.711	973.882	-412.414	-253.66	990.373	-76.1367	-262.713	816.384	-40.0681	-285.965	449.063	-143.341	-305.643	399.946	-145.339	-257.109	376.555	-202.632	-373.105	67.1427	-191.888	-416.495	46.5055	-232.979	-232.86	34.449	-225.945	-265.403	25.3439	-168.677	-196.958	823.786	-440.716	-37.4628	474.675	-365.746	-41.9715	423.509	-366.436	4.39614	417.767	-317.498	-85.2223	81.1095	-331.376	-125.627	63.752	-287.722	46.8881	58.6099	-299.475	17.2914	45.8418	-352.832
0.02	-171.932	906.464	-100.895	-144.566	901.481	-355.868	-352.227	946.688	-211.891	-341.574	942.481	-300.191	-217.321	972.853	-412.123	-246.543	988.754	-75.709	-256.042	815.504	-40.1357	-281.305	448.28	-143.658	-301.55	399.422	-145.343	-253.747	375.601	-202.956	-372.843	67.2947	-192.272	-416.103	46.7527	-233.16	-232.733	34.385	-226.023	-265.408	25.316	-168.769	-187.633	823.249	-440.257	-28.7965	473.528	-364.57	-31.8292	422.259	-365.739	14.7676	417.951	-317.189	-58.4954	78.0354	-330.589	-98.3677	58.9994	-286.463	74.4714	61.456	-297.935	44.9875	47.5078	-351.27
0.027	-164.344	905.152	-100.197	-135.721	900.674	-355.141	-344.171	945.894	-212.38	-333.396	941.883	-300.515	-208.989	971.887	-411.695	-239.473	987.069	-75.403	-249.329	814.63	-40.3938	-276.595	447.54	-143.931	-297.214	398.968	-145.635	-250.316	374.623	-203.423	-372.369	67.8385	-192.195	-415.914	47.3971	-233.463	-232.559	34.2262	-226.034	-265.428	25.298	-168.871	-178.395	822.604	-439.717	-20.3652	471.999	-363.456	-22.0459	420.499	-364.531	25.0775	417.511	-315.52	-32.0823	75.3753	-329.469	-71.6825	55.1304	-285.613	101.277	64.7008	-295.988	73.1109	48.876	-349.172
0.033	-156.345	903.87	-99.8863	-126.774	899.877	-354.36	-336.053	944.893	-212.73	-326.49	941.569	-300.247	-200.674	970.739	-411.405	-232.402	985.407	-75.1174	-243.313	813.641	-40.5853	-271.681	446.878	-144.318	-292.927	398.563	-145.915	-246.767	373.757	-203.862	-372.012	68.2648	-192.581	-415.685	48.0873	-233.999	-232.455	34.1551	-226.074	-265.47	25.2759	-168.985	-169.308	821.912	-439.034	-12.2516	470.067	-362.349	-12.2818	418.849	-363.885	35.0558	416.988	-314.82	-6.34427	73.5152	-328.633	-45.6622	52.2552	-285.279	127.153	68.0411	-293.581	99.9455	50.9059	-347.022
0.04	-148.895	902.411	-98.9306	-117.75	898.945	-353.634	-327.935	943.76	-212.97	-316.377	940.042	-300.594	-192.415	969.774	-410.887	-225.341	983.694	-74.9478	-236.335	812.71	-40.9778	-266.852	446.025	-144.532	-288.652	398.128	-146.017	-243.206	372.889	-204.266	-371.704	68.6809	-193.023	-415.463	48.7985	-234.528	-232.366	34.0721	-226.106	-265.542	25.2893	-169.118	-160.247	821.042	-438.308	-4.33484	467.978	-361.298	-2.62413	416.976	-362.968	44.7863	416.235	-313.876	18.6145	72.2154	-328.007	-20.598	49.7949	-285.356	151.775	71.775	-290.97	125.879	53.3758	-344.71
0.047	-141.432	901.062	-98.0952	-108.717	898.115	-352.903	-319.797	942.583	-213.486	-308.14	939.035	-300.817	-184.049	968.82	-410.351	-218.277	981.983	-74.8487	-229.45	811.813	-41.2209	-262.059	445.226	-144.691	-284.183	397.545	-146.061	-239.68	372.077	-204.69	-371.394	69.1222	-193.747	-415.168	49.6859	-235.279	-232.213	34.0057	-226.16	-266.075	25.347	-169.153	-151.172	820.045	-437.468	3.46719	465.685	-360.388	6.5399	415.346	-362.588	54.4061	415.553	-313.007	42.5384	71.4928	-327.438	3.38264	48.0657	-285.341	174.904	75.458	-288.468	151.02	55.7348	-342.059
0.053	-133.583	899.565	-97.3145	-99.6689	897.231	-352.239	-311.813	941.398	-213.902	-299.753	937.738	-300.67	-175.952	967.867	-409.605	-211.178	980.256	-74.8622	-222.43	810.978	-41.4836	-257.53	444.654	-144.496	-280.156	397.122	-146.128	-236.372	371.39	-204.947	-371.156	69.6525	-194.561	-414.764	50.6207	-235.967	-231.956	33.9386	-226.281	-266.21	25.3908	-169.497	-142.268	818.95	-436.611	11.2325	463.403	-359.588	16.3176	413.541	-361.307	63.9258	414.877	-312.077	65.1851	71.4484	-327.14	26.2399	46.7046	-285.387	196.761	79.4005	-285.592	174.639	58.6767	-339.59
0.06	-125.833	898.15	-96.499	-90.6627	896.344	-351.678	-304.789	940.478	-214.273	-291.333	936.401	-300.406	-167.467	966.876	-409.067	-203.938	978.471	-74.9	-214.944	809.895	-41.4636	-252.976	444.205	-144.692	-275.911	396.818	-146.508	-232.314	370.502	-205.102	-370.781	70.4003	-195.031	-414.577	51.7253	-236.189	-231.837	33.8677	-226.326	-265.913	25.376	-169.96	-133.336	817.741	-435.707	18.9723	461.222	-359.028	25.8524	412.278	-360.6	73.0709	414.628	-310.995	86.4685	71.8596	-326.859	47.4925	46.1768	-286.083	217.285	83.1134	-282.19	196.692	61.7804	-337.114
