Time	Fx1	Fy1	Fz1	COPx1	COPy1	COPz1	Ty1	Fx2	Fy2	Fz2	COPx2	COPy2	COPz2	Ty2
1	41.35	629.27	55.54	2335.92	0	1116.09	6349.62	-5.49	-41.66	2.44	2587.24	0	1665.7	11209.7
2	29.83	646.51	53.18	2302.7	0	1109.96	7210.61	-3.74	-46.84	2.14	2553.13	0	1659.16	12549.4
3	36.7	642.55	54.24	2306.52	0	1113.38	11876.6	-3.74	-42.57	6.18	2641	0	1650.07	18209.8
4	39.9	656.89	58.06	2306.73	0	1114.41	11125.2	-5.72	-40.89	12.97	2833.19	0	1501.52	19117.2
5	35.02	654.14	55.54	2315.16	0	1114.96	7657.53	-2.37	-41.81	8.93	2765.18	0	1567.72	13200.6
6	45.24	663.91	52.03	2306.7	0	1114.04	5356.46	-8.24	-46.23	5.42	2571.81	0	1644.24	15057.2
7	43.64	670.78	50.81	2293.11	0	1111.31	8680.64	-2.14	-40.89	2.29	2599.04	0	1687.34	12932
8	39.14	674.13	56.15	2299.03	0	1114.82	11452.7	-2.75	-45.17	9.16	2652.61	0	1608.53	21059.2
9	47.91	679.78	53.56	2293.92	0	1114.06	7527.53	-6.26	-37.23	13.43	2890.86	0	1519.89	19278.4
10	45.47	684.05	52.11	2298.4	0	1113.05	7038.08	-5.65	-48.37	5.34	2578.2	0	1640.8	13612.3
11	49.9	686.04	53.56	2287.46	0	1114.82	9746.16	-1.07	-43.03	-0.23	2560.01	0	1697.26	13054.4
12	52.11	699.01	50.13	2282.73	0	1110.46	9051.19	-5.34	-42.27	6.03	2692.05	0	1643.38	15795
13	41.89	691.68	50.13	2275.28	0	1115.38	10797.1	-1.6	-43.49	14.72	2821.48	0	1515.02	22233.7
14	57.75	704.65	54.78	2292.24	0	1115.12	7958.43	-8.39	-40.28	5.72	2767.28	0	1579.68	12975.9
15	52.41	696.87	46.08	2286.61	0	1114.04	6577.96	-1.07	-45.78	4.88	2516.02	0	1662.1	13461
16	52.64	713.81	46.01	2264.22	0	1110.84	7564.25	-2.67	-42.57	5.04	2740.98	0	1656.75	17261.7
17	61.49	701.9	49.9	2267.71	0	1115.69	10189	-7.32	-40.59	10.38	2800.58	0	1570.47	20091.6
18	56.76	713.5	51.42	2275.51	0	1115.29	9458.09	-2.52	-41.96	13.35	2832.45	0	1523.02	19941.4
19	63.78	703.13	44.78	2273.28	0	1114.65	6742.81	-0	-0	-0	2149	0	1465.7	-0
20	64.16	714.42	47.38	2260	0	1114.66	8014.21	0.46	-42.42	4.81	2549.56	0	1696.21	9857.95
21	65.84	712.74	47	2261.39	0	1111.96	10039.5	-0	-0	-0	2149	0	1465.7	-0
22	65.46	708.16	49.21	2250.17	0	1116.13	9218.91	-0	-0	-0	2149	0	1465.7	-0
23	67.14	708.01	50.96	2263.35	0	1117.92	8627.21	-0	-0	-0	2149	0	1465.7	-0
24	75.23	706.94	47.53	2267.82	0	1113.84	7317.39	-0	-0	-0	2149	0	1465.7	-0
25	68.05	710.45	46.92	2234.8	0	1113.34	8516.47	40.28	400.09	87.81	2636.63	0	1260.05	19077.2
26	72.17	708.31	50.28	2249.75	0	1113.75	12143.6	17.17	301.06	116.88	2640.63	0	1247.72	36354
27	69.58	701.14	54.55	2249.31	0	1116.48	11087.9	23.96	234.68	58.82	2622.18	0	1232.13	16446.5
