Time	R.ASISX	R.ASISY	R.ASISZ	L.ASISX	L.ASISY	L.ASISZ	R.PSISX	R.PSISY	R.PSISZ	L.PSISX	L.PSISY	L.PSISZ	L.Iliac.CrestX	L.Iliac.CrestY	L.Iliac.CrestZ	R.Iliac.CrestX	R.Iliac.CrestY	R.Iliac.CrestZ	R.GTRX	R.GTRY	R.GTRZ	R.KneeX	R.KneeY	R.KneeZ	R.HFX	R.HFY	R.HFZ	R.TTX	R.TTY	R.TTZ	R.AnkleX	R.AnkleY	R.AnkleZ	R.HeelX	R.HeelY	R.HeelZ	R.MT1X	R.MT1Y	R.MT1Z	R.MT5X	R.MT5Y	R.MT5Z	L.GTRX	L.GTRY	L.GTRZ	L.KneeX	L.KneeY	L.KneeZ	L.HFX	L.HFY	L.HFZ	L.TTX	L.TTY	L.TTZ	L.AnkleX	L.AnkleY	L.AnkleZ	L.HeelX	L.HeelY	L.HeelZ	L.MT1X	L.MT1Y	L.MT1Z	L.MT5X	L.MT5Y	L.MT5Z	R.Knee.MedialX	R.Knee.MedialY	R.Knee.MedialZ	R.Ankle.MedialX	R.Ankle.MedialY	R.Ankle.MedialZ	R.MT2X	R.MT2Y	R.MT2Z	L.Knee.MedialX	L.Knee.MedialY	L.Knee.MedialZ	L.Ankle.MedialX	L.Ankle.MedialY	L.Ankle.MedialZ	L.MT2X	L.MT2Y	L.MT2Z
0	890.955	800.418	1363.78	905.09	797.019	1118.57	680.611	886.85	1261.4	684.686	884.458	1189.92	816.799	899.24	1048.73	795.924	888.776	1428.9	779.594	724.397	1422.89	782.235	424.805	1395.1	771.667	383.192	1397.85	819.929	364.233	1352.17	719.163	70.8533	1397.25	683.993	49.2108	1361.93	861.787	39.0117	1342.93	831.156	29.4024	1411.13	821.94	730.95	1062.59	806.215	425.382	1078.5	786.858	381.995	1072.31	833.39	356.642	1117.55	740.926	70.9291	1055.81	696.596	51.0337	1094.79	868.932	39.3606	1116.35	843.95	24.6927	1042.66	791.373	411.945	1270.36	746.429	79.1353	1321.76	858.128	34.2177	1371.28	809.74	409.273	1195.47	756.042	78.4253	1132.77	869.862	33.6397	1091.15
0.007	890.942	800.416	1363.78	905.076	797.014	1118.57	680.6	886.853	1261.39	684.665	884.45	1189.91	816.766	899.224	1048.73	795.912	888.768	1428.9	779.578	724.385	1422.88	782.216	424.807	1395.11	771.645	383.196	1397.85	819.917	364.237	1352.17	719.161	70.8428	1397.27	683.99	49.2016	1361.93	861.772	39.0165	1342.92	831.158	29.4004	1411.15	821.928	730.944	1062.59	806.208	425.38	1078.5	786.852	382	1072.32	833.389	356.646	1117.56	740.92	70.9218	1055.81	696.595	51.0266	1094.79	868.933	39.3551	1116.35	843.944	24.6942	1042.66	791.333	411.948	1270.37	746.434	79.1314	1321.77	858.111	34.2142	1371.27	809.717	409.279	1195.48	756.044	78.4179	1132.76	869.873	33.6345	1091.15
0.013	890.921	800.409	1363.78	905.06	797.006	1118.58	680.594	886.841	1261.39	684.649	884.447	1189.91	816.757	899.219	1048.73	795.898	888.769	1428.9	779.562	724.385	1422.88	782.186	424.806	1395.1	771.629	383.185	1397.85	819.892	364.242	1352.17	719.161	70.8413	1397.27	683.989	49.1936	1361.93	861.775	39.0143	1342.92	831.154	29.4012	1411.14	821.918	730.939	1062.59	806.192	425.384	1078.5	786.831	381.997	1072.31	833.379	356.637	1117.56	740.921	70.9163	1055.82	696.603	51.0195	1094.79	868.931	39.3629	1116.36	843.947	24.6958	1042.66	791.318	411.944	1270.37	746.419	79.1335	1321.77	858.113	34.2213	1371.28	809.721	409.281	1195.46	756.04	78.4117	1132.77	869.856	33.6406	1091.15
0.02	890.908	800.418	1363.8	905.054	797.005	1118.57	680.584	886.838	1261.4	684.654	884.437	1189.91	816.741	899.191	1048.72	795.884	888.773	1428.91	779.552	724.395	1422.9	782.171	424.814	1395.11	771.599	383.179	1397.85	819.864	364.238	1352.16	719.157	70.8291	1397.27	683.991	49.1893	1361.94	861.774	39.014	1342.92	831.145	29.4028	1411.14	821.914	730.937	1062.59	806.185	425.383	1078.51	786.824	381.994	1072.32	833.38	356.643	1117.56	740.908	70.9225	1055.81	696.598	51.0142	1094.78	868.923	39.3617	1116.35	843.939	24.6933	1042.65	791.301	411.935	1270.37	746.417	79.1257	1321.77	858.107	34.2198	1371.28	809.692	409.283	1195.46	756.035	78.4125	1132.76	869.868	33.6331	1091.15
0.027	890.891	800.403	1363.79	905.042	796.994	1118.58	680.584	886.83	1261.4	684.644	884.437	1189.9	816.735	899.174	1048.7	795.872	888.768	1428.91	779.546	724.394	1422.91	782.153	424.821	1395.1	771.59	383.196	1397.84	819.837	364.237	1352.17	719.153	70.8287	1397.29	683.98	49.1789	1361.94	861.757	39.0257	1342.92	831.149	29.4095	1411.15	821.902	730.94	1062.59	806.173	425.38	1078.5	786.822	381.996	1072.31	833.368	356.641	1117.55	740.922	70.9239	1055.81	696.593	51.0158	1094.78	868.923	39.367	1116.35	843.938	24.6994	1042.65	791.267	411.938	1270.37	746.421	79.1302	1321.77	858.103	34.2253	1371.27	809.722	409.279	1195.47	756.03	78.4085	1132.76	869.849	33.6364	1091.14
0.033	890.891	800.404	1363.8	905.042	796.998	1118.58	680.582	886.831	1261.4	684.636	884.424	1189.91	816.726	899.158	1048.67	795.863	888.766	1428.92	779.537	724.403	1422.91	782.118	424.822	1395.11	771.566	383.185	1397.84	819.82	364.249	1352.17	719.144	70.829	1397.28	683.977	49.1738	1361.95	861.752	39.0259	1342.92	831.146	29.4057	1411.14	821.907	730.93	1062.59	806.173	425.383	1078.51	786.802	382.004	1072.32	833.365	356.637	1117.56	740.911	70.9289	1055.8	696.597	51.0125	1094.78	868.921	39.3658	1116.35	843.939	24.7028	1042.65	791.265	411.947	1270.38	746.397	79.1341	1321.78	858.1	34.2404	1371.27	809.716	409.29	1195.46	756.038	78.4087	1132.76	869.86	33.6448	1091.14
0.04	890.897	800.397	1363.8	905.055	796.99	1118.58	680.583	886.822	1261.4	684.636	884.422	1189.92	816.72	899.132	1048.66	795.856	888.76	1428.92	779.539	724.399	1422.92	782.106	424.822	1395.12	771.546	383.199	1397.85	819.788	364.238	1352.18	719.143	70.8209	1397.29	683.97	49.173	1361.95	861.758	39.031	1342.93	831.142	29.4104	1411.14	821.922	730.939	1062.59	806.177	425.388	1078.51	786.811	382.004	1072.32	833.363	356.645	1117.56	740.91	70.9304	1055.81	696.6	51.0085	1094.79	868.922	39.3681	1116.35	843.945	24.6985	1042.65	791.231	411.952	1270.38	746.406	79.1317	1321.79	858.085	34.2406	1371.26	809.711	409.284	1195.47	756.033	78.4107	1132.76	869.867	33.6384	1091.15
0.047	890.901	800.394	1363.81	905.059	796.979	1118.58	680.584	886.815	1261.4	684.635	884.406	1189.92	816.717	899.113	1048.65	795.846	888.749	1428.94	779.537	724.387	1422.93	782.085	424.827	1395.14	771.525	383.176	1397.84	819.767	364.236	1352.18	719.13	70.8132	1397.29	683.962	49.1527	1361.96	861.743	39.0237	1342.93	831.142	29.4126	1411.15	821.922	730.924	1062.6	806.181	425.385	1078.52	786.793	381.993	1072.32	833.36	356.637	1117.56	740.921	70.9138	1055.81	696.595	50.9987	1094.79	868.922	39.3641	1116.35	843.935	24.6957	1042.65	791.207	411.94	1270.38	746.396	79.1336	1321.79	858.081	34.2463	1371.27	809.719	409.28	1195.47	756.03	78.4077	1132.76	869.861	33.6429	1091.15
0.053	890.917	800.385	1363.81	905.052	796.973	1118.59	680.579	886.805	1261.41	684.628	884.404	1189.93	816.694	899.081	1048.63	795.846	888.736	1428.95	779.53	724.39	1422.92	782.075	424.825	1395.14	771.506	383.171	1397.85	819.749	364.229	1352.18	719.13	70.8131	1397.31	683.968	49.1372	1361.97	861.74	39.0226	1342.93	831.137	29.4202	1411.16	821.92	730.924	1062.6	806.171	425.369	1078.51	786.789	381.995	1072.33	833.361	356.63	1117.57	740.916	70.9145	1055.8	696.593	50.999	1094.78	868.92	39.3598	1116.34	843.936	24.7007	1042.65	791.191	411.94	1270.39	746.39	79.1268	1321.79	858.073	34.2404	1371.26	809.717	409.276	1195.49	756.03	78.4027	1132.76	869.846	33.6459	1091.14
0.06	890.924	800.375	1363.82	905.066	796.964	1118.59	680.592	886.805	1261.42	684.635	884.398	1189.93	816.696	899.065	1048.62	795.847	888.721	1428.96	779.549	724.398	1422.96	782.058	424.812	1395.14	771.507	383.166	1397.85	819.731	364.228	1352.18	719.125	70.8008	1397.32	683.952	49.1369	1361.98	861.729	39.0313	1342.94	831.14	29.4205	1411.15	821.941	730.926	1062.61	806.18	425.388	1078.54	786.794	381.994	1072.33	833.361	356.633	1117.57	740.914	70.9165	1055.81	696.584	51.0019	1094.78	868.916	39.3698	1116.35	843.941	24.7028	1042.66	791.186	411.944	1270.39	746.384	79.1223	1321.8	858.063	34.2474	1371.27	809.737	409.279	1195.48	756.033	78.3993	1132.76	869.856	33.6444	1091.14
