Time	RPelvisAngleX	RPelvisAngleY	RPelvisAngleZ	LPelvisAngleX	LPelvisAngleY	LPelvisAngleZ	RHipAngleX	RHipAngleY	RHipAngleZ	LHipAngleX	LHipAngleY	LHipAngleZ	RKneeAngleX	RKneeAngleY	RKneeAngleZ	LKneeAngleX	LKneeAngleY	LKneeAngleZ	RAnkleAngleX	RAnkleAngleY	RAnkleAngleZ	LAnkleAngleX	LAnkleAngleY	LAnkleAngleZ	RFootAngleX	RFootAngleY	RFootAngleZ	LFootAngleX	LFootAngleY	LFootAngleZ
0	-1.97628	8.39438	1.30328	-2.77265	8.42767	1.54073	1.57568	-1.27282	29.2744	-3.17066	0.09752	29.3596	-3.25644	-22.1436	5.98358	2.08367	-21.125	5.77059	14.0878	3.55271	1.13407	8.67351	8.84973	-2.43551	16.7765	13.5363	27.1497	13.8387	6.04414	21.9001
1	-1.95788	8.31776	1.17226	-2.73383	8.36106	1.56617	1.57014	-1.4622	29.5269	-3.02266	0.23699	29.6746	-2.68364	-22.2723	7.46166	2.51292	-22.188	7.17752	14.2611	3.99933	1.05701	8.16056	8.88944	-2.45165	17.371	13.3718	26.0375	13.7233	6.90592	20.7056
2	-1.87033	8.07228	1.12327	-2.62061	8.15515	1.62332	1.64664	-1.54223	29.8333	-2.80483	0.38416	30.0427	-1.97469	-22.6633	9.19769	3.09155	-23.3104	8.91455	14.0812	4.84644	0.302745	7.35581	9.52055	-3.1398	17.8681	13.0075	23.9209	13.5817	7.21949	18.4398
3	-1.71562	7.68076	1.15605	-2.42435	7.8182	1.70978	1.80123	-1.44003	30.1937	-2.52717	0.57356	30.4524	-1.16567	-23.2769	11.1307	3.77821	-24.3264	10.8649	13.3388	5.90972	-1.11997	6.08859	10.5962	-4.42335	18.0591	12.4542	20.7674	13.2156	6.89815	15.2021
4	-1.49126	7.17343	1.25027	-2.13301	7.36931	1.80558	2.02877	-1.10917	30.6112	-2.19562	0.83949	30.8863	-0.27892	-23.898	13.2632	4.54802	-24.9977	12.9884	12.0431	6.87317	-2.81064	4.32263	11.7791	-5.81627	17.8227	11.7315	16.9107	12.4025	6.02591	11.4627
5	-1.19063	6.58414	1.36088	-1.73385	6.83536	1.86574	2.31712	-0.57001	31.0758	-1.81641	1.17235	31.3174	0.694355	-24.1789	15.6442	5.42486	-25.0489	15.3424	10.4089	7.37965	-4.08476	2.20445	12.611	-6.58185	17.1178	10.908	13.0009	11.0012	4.89826	7.9416
6	-0.810663	5.94928	1.42727	-1.22402	6.24707	1.83861	2.65541	0.0932	31.5368	-1.39416	1.51354	31.6998	1.76864	-23.8655	18.2765	6.43608	-24.3124	17.9802	8.60305	7.22353	-4.4202	0.02597	12.7221	-6.26368	15.9082	10.0983	9.61212	9.13691	3.88886	5.18342
7	-0.362225	5.30655	1.40204	-0.62296	5.63773	1.70541	3.04809	0.783693	31.8913	-0.92939	1.79921	31.9731	2.90819	-22.9767	21.0173	7.53635	-22.8792	20.8121	6.68377	6.45726	-3.77308	-1.92676	12.0566	-4.98174	14.2523	9.41298	6.98587	7.17447	3.22255	3.29733
8	0.12317	4.69564	1.27874	0.02829	5.04413	1.50066	3.50309	1.43734	32.0113	-0.42341	1.99749	32.0743	4.01884	-21.7921	23.5891	8.61428	-21.1171	23.5787	4.71577	5.36156	-2.47934	-3.57103	10.9424	-3.18342	12.3574	8.90299	5.08603	5.403	2.88566	2.08703
9	0.60505	4.15961	1.09384	0.68389	4.50296	1.29312	4.00831	2.01183	31.8005	0.11597	2.10181	31.9506	4.99454	-20.6948	25.7065	9.56367	-19.5025	25.9687	2.81874	4.3299	-0.954193	-4.9538	9.8929	-1.27421	10.4781	8.54276	3.75485	3.92894	2.73826	1.31159
10	1.0625	3.73702	0.90364	1.31075	4.04548	1.14568	4.5374	2.44791	31.2463	0.67184	2.08735	31.5763	5.75736	-19.9463	27.2152	10.3226	-18.3504	27.7812	1.15722	3.66194	0.53245	-6.09624	9.28628	0.53967	8.82796	8.27952	2.83649	2.7684	2.65992	0.80939
11	1.50781	3.44696	0.755777	1.89238	3.69137	1.0853	5.07699	2.66216	30.4239	1.22255	1.89441	30.9622	6.26495	-19.5477	28.1389	10.8551	-17.6786	28.9845	-0.119885	3.40645	1.88731	-6.96663	9.1994	2.19015	7.54243	8.08454	2.21955	1.91894	2.60366	0.48535
