Time	RHipMomentX	RHipMomentY	RHipMomentZ	LHipMomentX	LHipMomentY	LHipMomentZ	RKneeMomentX	RKneeMomentY	RKneeMomentZ	LKneeMomentX	LKneeMomentY	LKneeMomentZ	RAnkleMomentX	RAnkleMomentY	RAnkleMomentZ	LAnkleMomentX	LAnkleMomentY	LAnkleMomentZ	RGRFX	RGRFY	RGRFZ	LGRFX	LGRFY	LGRFZ
0	-0.067455	-0.0133817	-0.300187	-0.113498	0.000277	-0.325804	-0.0206067	-0.00324167	-0.0999883	-0.021654	0.001621	-0.164122	-0.002035	-0.00687167	-0.00869	-0.003022	-0.000526	-0.002867	0.0256517	0.492195	-0.0571167	0.094825	0.522346	-0.024778
1	-0.0537083	-0.011005	-0.281327	-0.09404	0.002203	-0.302598	-0.0302567	-0.00163167	-0.074305	-0.030302	0.004108	-0.116204	-0.00363667	-0.01142	-0.0155867	-0.007919	-0.00563	-0.014132	0.00653	1.20519	-0.107762	0.126121	1.20073	-0.055193
2	-0.0159983	-0.00773667	-0.236005	-0.0527	0.002012	-0.269223	-0.0298467	0.00118833	-0.0471167	-0.033404	0.004918	-0.06999	-0.00653667	-0.0163733	-0.02713	-0.014222	-0.013082	-0.032587	-0.08193	2.02231	-0.139082	0.061385	1.92963	-0.085673
3	0.0124767	-0.00591	-0.208327	-0.028066	-7.6e-05	-0.270947	-0.02127	0.00249333	-0.0356467	-0.036398	0.00185	-0.057134	-0.00970667	-0.0196017	-0.0384233	-0.020577	-0.021964	-0.053543	-0.263155	2.76813	-0.119048	-0.132362	2.5507	-0.101008
4	0.0293667	-0.00417167	-0.211483	-0.030143	-0.000931	-0.271134	-0.002725	0.00142667	-0.035545	-0.03732	-0.003553	-0.067968	-0.013035	-0.0183483	-0.0415833	-0.026144	-0.029754	-0.069198	-0.5085	3.51679	-0.0450817	-0.394645	3.15524	-0.087727
5	0.0667083	-0.000836667	-0.216495	-0.003887	0.002343	-0.222209	0.0253933	-9e-05	-0.0209717	-0.016711	-0.005925	-0.061444	-0.0177283	-0.0146633	-0.0353483	-0.031893	-0.033718	-0.077003	-0.764138	4.35389	0.0416583	-0.656953	3.88949	-0.037315
6	0.130107	0.00144	-0.227368	0.072321	0.00664	-0.181521	0.054925	-0.000606667	0.0117633	0.027266	-0.003582	-0.029343	-0.0230867	-0.0119883	-0.0224883	-0.038842	-0.034085	-0.076573	-0.977853	5.20231	0.0965717	-0.905736	4.78273	0.043867
7	0.221685	0.000511667	-0.244263	0.17849	0.006737	-0.205391	0.0869283	0.00209833	0.05294	0.07853	0.001113	0.013254	-0.0268183	-0.00967667	-0.005505	-0.045577	-0.032926	-0.067124	-1.10944	5.91231	0.1325	-1.12315	5.68675	0.135102
8	0.319603	-0.00398167	-0.25507	0.304708	0.001873	-0.283168	0.120527	0.00770833	0.097225	0.130536	0.006107	0.053717	-0.0275133	-0.006755	0.012075	-0.049963	-0.030931	-0.050588	-1.15843	6.4223	0.185712	-1.26359	6.45198	0.230411
9	0.398702	-0.0121917	-0.26331	0.437468	-0.008807	-0.367259	0.152587	0.0114567	0.135015	0.183547	0.0092	0.089417	-0.0252483	-0.00319333	0.0284483	-0.051451	-0.027937	-0.031679	-1.15999	6.78472	0.264385	-1.32457	7.02966	0.33457
10	0.45913	-0.0232867	-0.271963	0.542351	-0.024651	-0.421079	0.185602	0.00958667	0.15878	0.232087	0.008346	0.116012	-0.0213833	0.00100333	0.0434433	-0.050753	-0.0245	-0.013699	-1.14875	7.11746	0.350315	-1.3383	7.46565	0.442422
11	0.506908	-0.0329517	-0.26205	0.606061	-0.039861	-0.414006	0.221555	0.00339333	0.17171	0.273506	0.004958	0.135172	-0.0175167	0.005565	0.05729	-0.04958	-0.02135	0.00167	-1.1448	7.51806	0.424962	-1.33645	7.84917	0.535877
12	0.544837	-0.0358017	-0.217597	0.644503	-0.047726	-0.347743	0.258695	-0.00245167	0.181278	0.310505	0.002434	0.149589	-0.0146983	0.00996667	0.07042	-0.049652	-0.01872	0.014078	-1.15082	8.01502	0.481413	-1.33274	8.25212	0.599615
13	0.578975	-0.029715	-0.153705	0.677149	-0.04408	-0.260082	0.294985	-0.00389833	0.191205	0.343415	0.00235	0.157216	-0.013365	0.014125	0.083305	-0.051687	-0.016716	0.024141	-1.1532	8.56926	0.521018	-1.32093	8.69352	0.6308
14	0.614058	-0.0181167	-0.104718	0.712358	-0.031588	-0.192052	0.327403	-0.000461667	0.199855	0.370079	0.003994	0.156342	-0.0135617	0.0181917	0.0961833	-0.05528	-0.015189	0.032839	-1.13407	9.10633	0.54623	-1.28773	9.1358	0.63612
15	0.648767	-0.00684167	-0.0879933	0.744694	-0.019084	-0.166523	0.351658	0.00546167	0.203783	0.388841	0.005735	0.147307	-0.01493	0.0222567	0.109083	-0.059395	-0.013711	0.041112	-1.08426	9.5536	0.557103	-1.22589	9.51841	0.625928
16	0.680405	-0.000603333	-0.0911117	0.765684	-0.010551	-0.174461	0.366132	0.0109767	0.201332	0.399288	0.006322	0.131677	-0.016785	0.0264933	0.122053	-0.062932	-0.011905	0.049664	-1.00662	9.86176	0.554727	-1.13791	9.78632	0.609173
17	0.70564	-0.00248333	-0.0925767	0.77365	-0.005756	-0.188371	0.372653	0.0143917	0.193662	0.402046	0.005642	0.113433	-0.0182917	0.0310117	0.135105	-0.06524	-0.009713	0.058688	-0.911527	10.0092	0.54363	-1.03302	9.90353	0.590304
18	0.7141	-0.00905667	-0.0761017	0.77554	-0.005129	-0.185549	0.37271	0.0159583	0.183702	0.399516	0.004981	0.097586	-0.0187933	0.035785	0.148085	-0.066176	-0.00718	0.068029	-0.810307	10.0008	0.5297	-0.922268	9.86334	0.570959
19	0.702137	-0.0144767	-0.044495	0.774695	-0.005214	-0.1567	0.36754	0.0163567	0.172383	0.39417	0.005591	0.086255	-0.0180783	0.040725	0.160897	-0.065997	-0.004358	0.077708	-0.710872	9.86654	0.516415	-0.814383	9.69316	0.552643
