Time	R.ASISX	R.ASISY	R.ASISZ	L.ASISX	L.ASISY	L.ASISZ	R.PSISX	R.PSISY	R.PSISZ	L.PSISX	L.PSISY	L.PSISZ	L.Iliac.CrestX	L.Iliac.CrestY	L.Iliac.CrestZ	R.Iliac.CrestX	R.Iliac.CrestY	R.Iliac.CrestZ	R.GTRX	R.GTRY	R.GTRZ	R.KneeX	R.KneeY	R.KneeZ	R.HFX	R.HFY	R.HFZ	R.TTX	R.TTY	R.TTZ	R.AnkleX	R.AnkleY	R.AnkleZ	R.HeelX	R.HeelY	R.HeelZ	R.MT1X	R.MT1Y	R.MT1Z	R.MT5X	R.MT5Y	R.MT5Z	L.GTRX	L.GTRY	L.GTRZ	L.KneeX	L.KneeY	L.KneeZ	L.HFX	L.HFY	L.HFZ	L.TTX	L.TTY	L.TTZ	L.AnkleX	L.AnkleY	L.AnkleZ	L.HeelX	L.HeelY	L.HeelZ	L.MT1X	L.MT1Y	L.MT1Z	L.MT5X	L.MT5Y	L.MT5Z
0	2304.63	858.137	1345.95	2296.45	891.118	1073.15	2132.46	909.95	1251.75	2133.85	923.166	1177.09	2238.77	953.467	1039.39	2241.72	928.107	1383.68	2226.49	778.939	1384.29	2408.24	447.674	1361.01	2420.48	381.543	1360.68	2486.21	396.436	1322.77	2534.71	60.5843	1316.39	2521.25	38.4752	1259.31	2690.13	101.233	1318.03	2654.11	63.0532	1364.69	2190.94	820.628	1028.7	2116.17	460.009	1061.53	2082.89	398.029	1063.49	2139.38	371.032	1104.24	1954.57	84.553	1111.49	1914.46	73.5446	1162.17	2096.68	25.0664	1140.62	2050.71	12.846	1081.16
0.007	2305.8	856.716	1346.33	2296.28	889.744	1073.54	2133.14	908.63	1252.99	2134.16	921.899	1178.19	2238.57	952.044	1039.88	2242.74	926.529	1384.27	2227.15	777.692	1385.24	2409.64	446.132	1359.75	2421.06	379.639	1359.27	2487.01	395.147	1322.19	2532.91	58.5862	1313.76	2519.43	36.7814	1256.48	2688.7	97.966	1316.28	2652.01	60.0356	1362.57	2190.52	819.515	1029.34	2113.37	459.723	1061.74	2079.44	398.04	1063.53	2135.92	370.983	1104.24	1947.08	86.2721	1111.2	1906.81	75.7828	1161.8	2088.25	25.1293	1140.81	2042.13	12.9606	1081.32
0.013	2307.07	855.332	1346.92	2296.28	888.29	1074.06	2133.86	907.252	1254.25	2134.59	920.541	1179.33	2238.61	950.695	1040.59	2243.75	924.997	1384.88	2229.42	776.691	1386.51	2411.17	445.734	1359.15	2422.1	378.427	1358.15	2488.02	393.588	1321.24	2529.21	56.0172	1311.03	2515.27	34.9568	1253.88	2685.63	93.1427	1313.55	2648.3	55.9168	1359.93	2190.22	818.432	1030.02	2111.02	459.44	1061.98	2076.21	398.134	1063.54	2132.81	370.801	1104.14	1939.67	88.096	1110.76	1899.01	78.3774	1161.13	2079.77	25	1140.99	2033.82	13.1012	1081.53
0.02	2308.47	853.967	1347.7	2296.27	886.995	1074.74	2134.86	905.876	1255.55	2135.14	919.329	1180.55	2238.79	949.377	1041.49	2244.73	923.469	1385.8	2230.84	775.876	1387.51	2413.4	445.779	1358.31	2423.45	377.482	1357.06	2489.1	391.984	1319.98	2523.75	53.469	1308.83	2508.91	32.8031	1251.69	2680.96	87.0191	1310.14	2642.92	50.8244	1356.81	2188.78	817.66	1030.14	2109.04	459.125	1062.09	2073.43	398.225	1063.5	2130.07	370.725	1104.03	1932.33	90.1045	1110.05	1891.54	81.0532	1160.24	2071.21	24.9236	1141.07	2025.3	13.2643	1081.56
0.027	2310.06	852.869	1348.67	2296.4	885.615	1075.42	2135.82	904.603	1256.96	2135.79	918.132	1181.96	2238.86	948.178	1042.47	2245.67	921.91	1386.75	2232.3	775.243	1388.38	2415.39	445.333	1357.68	2424.89	376.452	1356.16	2489.93	389.822	1318.29	2516.87	49.9848	1306.47	2501.49	30.1385	1249.03	2674.61	79.9023	1306.15	2636.58	45.0267	1353.37	2188.65	816.458	1030.89	2107.43	458.707	1062.05	2071.07	398.25	1063.37	2127.66	370.359	1103.66	1925.27	92.2537	1109.28	1884.42	83.8037	1159.3	2062.77	24.8078	1141.1	2016.85	13.4098	1081.57
0.033	2311.37	852.032	1349.52	2296.76	884.364	1076	2136.05	903.701	1258.32	2136.31	917.085	1183.52	2239.04	947.026	1043.58	2246.31	920.725	1388.51	2234.09	774.808	1389.27	2417.3	444.411	1357.39	2425.97	375.712	1355.97	2491.4	387.474	1316.36	2510.78	47.6141	1302.9	2495.45	31.2953	1246.78	2668.48	70.7732	1302.39	2630.35	37.258	1350.87	2188.7	815.244	1031.74	2106.13	458.27	1061.93	2069.04	398.302	1063.11	2115.55	361.675	1106.92	1918.33	94.6012	1108.32	1877.18	87.0688	1158.24	2054.32	24.7204	1141.17	2008.63	13.7155	1081.5
0.04	2311.29	851.823	1347.13	2297.1	883.34	1076.56	2136.28	903.55	1259.18	2136.82	916.526	1184.82	2239.07	946.124	1044.39	2250.56	919.178	1390.72	2235.86	774.87	1390.18	2418.8	444.121	1357.52	2427.28	375.78	1356.05	2492.88	387.445	1315.21	2506.75	48.5353	1303.08	2490.44	34.2293	1247.29	2666.84	61.95	1302.8	2624.76	31.1083	1350.63	2188.55	814.123	1032.72	2105.52	457.804	1062.01	2067.44	398.364	1062.92	2112.8	360.857	1106.51	1911.73	97.1127	1107	1870.3	90.6062	1156.49	2045.74	24.4876	1141.23	2000.27	14.0207	1081.4
0.047	2312.05	853.012	1347.74	2297.51	882.344	1077.06	2136.9	904.113	1260.13	2137.18	916.123	1185.47	2239.52	945.292	1045.34	2251.69	918.128	1392.74	2237.5	775.392	1391.41	2420.18	445.735	1358.13	2428.94	377.83	1356.57	2494.15	389.103	1314.47	2503.95	51.0754	1306.5	2484.94	36.5383	1249.36	2664.95	56.3521	1304.94	2619.56	27.83	1351.59	2188.75	812.8	1033.7	2105.35	457.318	1062.16	2066.17	398.476	1062.72	2111.16	360.341	1106.23	1905.34	99.9093	1105.47	1863.64	94.6004	1154.67	2037.62	24.5564	1141.22	1992.36	14.3421	1081.23
0.053	2313.01	854.054	1348.43	2297.93	881.621	1077.54	2137.6	904.728	1261.01	2137.52	915.815	1185.63	2240.38	944.571	1046.13	2251.97	917.64	1394.43	2238.94	777.006	1392.69	2422.21	448.103	1359.29	2431.25	380.653	1357.8	2495.82	391.478	1314.2	2499.73	52.2924	1308.94	2479.41	38.3912	1251.7	2660.76	53.0214	1308.07	2613.99	25.7606	1353.73	2189.08	811.63	1034.56	2105.74	456.912	1062.15	2065.62	398.647	1062.4	2109.65	359.495	1106.01	1899.48	102.984	1104.1	1857.49	99.0717	1152.83	2029.01	24.5671	1141.49	1984.34	14.7834	1081.09
0.06	2314.1	855.099	1349.11	2298.38	881.179	1078.03	2138.26	905.416	1261.36	2137.91	915.463	1185.54	2241.39	944.071	1046.78	2252.03	917.66	1395.35	2240.37	779.509	1394.03	2424.84	450.652	1361.39	2434.36	383.966	1360.02	2497.82	393.613	1314.21	2494.45	51.907	1310.59	2472.97	39.8561	1253.68	2654.22	50.2463	1310.49	2607.71	23.2447	1355.67	2189.72	810.476	1035.23	2106.67	456.51	1061.98	2065.74	398.795	1061.91	2109.01	358.827	1105.95	1893.81	106.236	1102.82	1851.86	103.667	1151.43	2020.85	24.4106	1141.5	1976.45	15.2025	1080.96
