Time	RPelvisAngleX	RPelvisAngleY	RPelvisAngleZ	LPelvisAngleX	LPelvisAngleY	LPelvisAngleZ	RHipAngleX	RHipAngleY	RHipAngleZ	LHipAngleX	LHipAngleY	LHipAngleZ	RKneeAngleX	RKneeAngleY	RKneeAngleZ	LKneeAngleX	LKneeAngleY	LKneeAngleZ	RAnkleAngleX	RAnkleAngleY	RAnkleAngleZ	LAnkleAngleX	LAnkleAngleY	LAnkleAngleZ	RFootAngleX	RFootAngleY	RFootAngleZ	LFootAngleX	LFootAngleY	LFootAngleZ
0	-6.28913	4.76233	14.4037	2.77519	2.42722	11.7283	-4.07254	4.8379	42.7804	3.47601	-0.83305	35.3385	4.90552	-31.8627	11.0545	2.8601	-26.8291	6.28068	1.33333	4.52786	8.22468	-0.911444	9.75746	6.48878	5.17961	23.4221	25.1629	1.68179	14.4248	22.5062
1	-6.16957	5.05981	14.4475	2.85229	2.64824	11.6367	-3.95873	5.02364	42.9933	3.63827	-0.873219	35.4139	5.14721	-31.4094	12.7392	2.94087	-26.6682	7.58792	0.91792	3.95547	8.29352	-1.46015	9.78268	6.31885	5.13921	22.9896	23.5214	1.50243	13.9803	20.9684
2	-5.9522	5.29537	14.4616	2.96375	2.86866	11.5391	-3.73845	5.27419	43.1789	3.79584	-0.822713	35.4624	5.44943	-30.7435	14.7215	3.05128	-26.1049	9.12564	0.345566	3.12681	7.947	-2.18697	9.57403	5.50637	5.14929	22.4614	21.1452	1.39732	13.2056	18.5525
3	-5.6111	5.44586	14.4422	3.12607	3.06045	11.4512	-3.4013	5.62023	43.2877	3.96214	-0.552781	35.4857	5.7903	-30.1189	16.6644	3.20768	-25.3294	10.7226	-0.23848	2.0524	7.05258	-3.15022	8.98795	3.96519	5.29157	22.0457	18.2473	1.25679	12.3076	15.3096
4	-5.14046	5.49108	14.3826	3.36013	3.19077	11.3728	-2.95738	6.07157	43.3236	4.16246	-0.0291986	35.521	6.14133	-29.6108	18.4215	3.42921	-24.4704	12.3599	-0.635344	0.798405	5.75248	-4.24533	7.9627	2.00302	5.59332	21.7771	15.1766	0.96745	11.4747	11.6184
5	-4.57009	5.43623	14.2677	3.67192	3.24879	11.2807	-2.45162	6.60298	43.3204	4.41137	0.632629	35.6152	6.53541	-29.0607	20.0774	3.74832	-23.5697	14.1583	-0.741245	-0.600221	4.46195	-5.22028	6.60503	0.232051	5.99987	21.5665	12.3105	0.550769	10.8236	8.08424
6	-3.95421	5.31667	14.0857	4.04128	3.25214	11.1515	-1.93897	7.14242	43.299	4.70706	1.22484	35.7948	7.04678	-28.3177	21.7825	4.18531	-22.7051	16.2176	-0.745786	-2.06573	3.54347	-5.96999	5.25631	-0.800361	6.31059	21.3167	9.794	0.0612943	10.3575	5.18707
7	-3.33794	5.18162	13.8443	4.43582	3.22882	10.9805	-1.44109	7.56862	43.2317	5.05029	1.58025	36.0253	7.66447	-27.5008	23.5455	4.69303	-22.0618	18.4605	-0.996954	-3.30159	3.10528	-6.5918	4.38471	-0.8729	6.25439	20.9588	7.58462	-0.49912	9.9739	3.12874
8	-2.74261	5.07701	13.5678	4.83218	3.20494	10.7775	-0.948529	7.77083	43.0394	5.44787	1.65196	36.1968	8.27162	-26.9203	25.2059	5.16817	-21.7811	20.6581	-1.68066	-3.92992	3.07419	-7.14397	4.22704	-0.119586	5.70004	20.4756	5.65345	-1.09026	9.59291	1.85594
9	-2.17416	5.03381	13.2852	5.22275	3.20619	10.5578	-0.45002	7.72506	42.6413	5.8948	1.50451	36.169	8.7474	-26.751	26.5821	5.52735	-21.7946	22.5652	-2.7471	-3.83478	3.34059	-7.54707	4.55896	1.1245	4.7037	19.894	4.00613	-1.60173	9.25652	1.15938
10	-1.63843	5.06606	13.0239	5.60623	3.25851	10.3445	0.051445	7.5001	42.0165	6.36324	1.27353	35.8462	9.04907	-26.8644	27.6101	5.76456	-21.891	24.0137	-3.99781	-3.30009	3.84289	-7.7173	4.90443	2.5206	3.44783	19.2855	2.6529	-1.93914	9.05641	0.809884
11	-1.14804	5.17477	12.8091	5.98141	3.38084	10.1698	0.539746	7.19989	41.218	6.81449	1.09048	35.223	9.2026	-26.9574	28.3442	5.93512	-21.9008	24.9395	-5.1873	-2.81764	4.53923	-7.70549	4.92775	3.83879	2.17052	18.7551	1.60142	-2.11604	9.01448	0.62914
12	-0.716469	5.34887	12.6607	6.34516	3.5751	10.0614	0.995056	6.89048	40.3355	7.21739	1.01493	34.365	9.24821	-26.78	28.8785	6.09981	-21.8021	25.3688	-6.14402	-2.74589	5.35482	-7.63573	4.6001	4.9797	1.06343	18.3711	0.830421	-2.20775	9.08577	0.50792
13	-0.351686	5.56123	12.5837	6.69101	3.82175	10.0276	1.40408	6.5724	39.4491	7.55782	1.01622	33.3625	9.20974	-26.2895	29.2877	6.28386	-21.7037	25.3933	-6.81211	-3.10203	6.20781	-7.57184	4.12706	5.94278	0.219269	18.1293	0.291101	-2.25372	9.22294	0.40096
14	-0.0556012	5.77331	12.5614	7.01272	4.08376	10.0559	1.76327	6.20549	38.5981	7.8422	0.997081	32.2982	9.09587	-25.647	29.6085	6.46863	-21.7467	25.1359	-7.20638	-3.62835	7.05366	-7.5021	3.80034	6.77454	-0.350561	17.9946	-0.0690025	-2.25217	9.39346	0.301207
15	0.173786	5.94947	12.5664	7.30894	4.31482	10.1223	2.07668	5.75415	37.7798	8.09747	0.848124	31.2329	8.91099	-25.0819	29.8431	6.60787	-21.9829	24.7189	-7.36942	-4.01346	7.87948	-7.39531	3.82589	7.52172	-0.684854	17.9388	-0.297965	-2.19963	9.57257	0.212647
16	0.338751	6.0667	12.575	7.58199	4.47269	10.2045	2.34987	5.22665	36.9625	8.35976	0.513556	30.2003	8.66968	-24.7338	29.972	6.65932	-22.3315	24.239	-7.3573	-4.08885	8.67906	-7.23926	4.21418	8.20893	-0.845994	17.9393	-0.438512	-2.10627	9.74413	0.13706
17	0.439358	6.11748	12.5736	7.8301	4.53659	10.2845	2.58359	4.66882	36.0997	8.65264	0.01587	29.2003	8.39625	-24.5908	29.968	6.60665	-22.6412	23.749	-7.2316	-3.88087	9.44069	-7.04701	4.81378	8.84034	-0.89615	17.9757	-0.525439	-1.99077	9.90025	0.0717529
18	0.474294	6.10713	12.5579	8.04328	4.51165	10.3504	2.77445	4.13567	35.1505	8.97642	-0.569071	28.2046	8.11313	-24.5548	29.8084	6.4577	-22.7768	23.2571	-7.04486	-3.52327	10.1487	-6.84353	5.42366	9.41167	-0.880821	18.0329	-0.583456	-1.87137	10.0379	0.01193
19	0.4451	6.04648	12.5337	8.20866	4.42	10.3998	2.92176	3.67163	34.1003	9.31501	-1.15608	27.1799	7.83374	-24.5354	29.4854	6.23254	-22.6647	22.7426	-6.83266	-3.14393	10.7885	-6.65137	5.88207	9.91824	-0.827703	18.1002	-0.628198	-1.75962	10.1572	-0.0463114
