Time	R.ASISX	R.ASISY	R.ASISZ	L.ASISX	L.ASISY	L.ASISZ	R.PSISX	R.PSISY	R.PSISZ	L.PSISX	L.PSISY	L.PSISZ	L.Iliac.CrestX	L.Iliac.CrestY	L.Iliac.CrestZ	R.Iliac.CrestX	R.Iliac.CrestY	R.Iliac.CrestZ	R.GTRX	R.GTRY	R.GTRZ	R.KneeX	R.KneeY	R.KneeZ	R.HFX	R.HFY	R.HFZ	R.TTX	R.TTY	R.TTZ	R.AnkleX	R.AnkleY	R.AnkleZ	R.HeelX	R.HeelY	R.HeelZ	R.MT1X	R.MT1Y	R.MT1Z	R.MT5X	R.MT5Y	R.MT5Z	L.GTRX	L.GTRY	L.GTRZ	L.KneeX	L.KneeY	L.KneeZ	L.HFX	L.HFY	L.HFZ	L.TTX	L.TTY	L.TTZ	L.AnkleX	L.AnkleY	L.AnkleZ	L.HeelX	L.HeelY	L.HeelZ	L.MT1X	L.MT1Y	L.MT1Z	L.MT5X	L.MT5Y	L.MT5Z
0	-122.88	955.984	14.3552	-121.48	962.008	-247.652	-315.513	979.775	-68.1043	-319.455	990.326	-160.056	-215.3	1011.38	-294.903	-222.568	1019.83	56.6386	-189.532	860.564	79.5663	-49.2591	503.966	53.377	-62.89	453.942	53.2369	-5.26332	431.966	16.8243	-195.999	132.832	-15.161	-246.556	119.512	-60.6817	-56.0983	67.5313	-59.5419	-91.1386	59.4297	4.36479	-213.183	845.479	-306.527	-250.346	476.924	-236.062	-267.049	420.99	-234.296	-209.471	403.343	-196.583	-294.214	68.0882	-182.547	-338.738	46.1139	-152.913	-143.399	38.0115	-116.342	-166.16	24.7968	-193.62
0.007	-115.171	955.49	14.2692	-114.49	961.193	-247.863	-307.94	979.431	-67.6491	-312.42	990.099	-160.047	-208.726	1010.72	-294.997	-214.946	1019.42	56.7886	-181.125	860.373	79.6113	-39.6631	503.72	51.4102	-52.2421	452.871	51.0873	6.1538	432.727	14.7568	-171.707	125.84	-15.753	-221.205	110.22	-61.3961	-28.8354	65.7935	-58.823	-64.009	56.6887	4.70786	-207.258	845.217	-306.342	-246.662	476.866	-235.877	-263.718	421.06	-234.147	-206.306	402.993	-196.618	-293.931	68.3961	-182.397	-338.596	46.6335	-152.679	-143.311	37.7846	-116.236	-166.175	24.8054	-193.552
0.013	-107.386	954.868	14.2119	-107.539	960.349	-248.003	-300.386	979.201	-66.9852	-305.221	989.86	-159.496	-201.917	1009.9	-295.003	-207.27	1019.06	56.9195	-172.714	860.124	79.7511	-30.5008	503.239	49.2973	-41.7968	451.633	48.928	17.1966	433.289	12.5485	-147.478	119.285	-16.2863	-195.885	101.499	-62.0489	-1.5017	64.5734	-58.3484	-36.7938	54.1949	4.97549	-201.256	844.877	-306.231	-243.025	476.828	-235.664	-260.482	421.159	-233.984	-203.762	402.538	-196.245	-293.709	68.8855	-182.62	-338.501	47.0846	-152.448	-143.148	37.918	-116.258	-166.184	24.785	-193.484
0.02	-99.6574	954.293	14.1811	-100.637	959.484	-248.028	-292.749	978.861	-66.3843	-297.855	989.672	-159.018	-195.174	1009.15	-295.208	-199.519	1018.68	57.2	-164.424	859.734	79.8877	-21.7789	502.289	47.2437	-31.7512	450.154	46.8876	27.7986	433.799	10.3538	-122.486	112.665	-16.7907	-170.265	93.1856	-62.8307	25.6628	63.2736	-57.6811	-9.73255	51.745	5.48619	-195.213	844.589	-306.108	-239.523	476.82	-235.509	-257.446	421.342	-233.893	-200.738	402.196	-196.16	-293.485	69.2354	-182.47	-338.417	47.6544	-152.256	-143.036	37.8263	-116.196	-166.209	24.7584	-193.418
0.027	-91.7156	953.561	14.0773	-93.6105	958.568	-248.119	-285.17	978.488	-65.8138	-290.409	989.146	-158.156	-188.791	1008.54	-295.565	-191.71	1018.27	57.5139	-156.116	859.236	80.0626	-13.597	501.177	45.1406	-22.2046	448.531	44.8015	37.9643	433.999	8.14333	-97.941	106.762	-17.0502	-143.88	85.0036	-63.383	52.7931	62.5708	-57.2351	17.324	49.9396	5.78071	-189.167	844.275	-306.015	-235.984	476.896	-235.443	-254.307	421.68	-233.959	-197.721	401.953	-196.179	-293.258	69.6262	-182.333	-338.295	48.3152	-151.992	-142.938	37.6683	-116.147	-166.245	24.7204	-193.367
0.033	-83.8207	952.842	14.0603	-86.8663	957.506	-248.172	-277.519	978.041	-65.2544	-283.153	989.01	-158.006	-181.158	1007.29	-294.843	-183.878	1017.84	57.701	-148.311	858.646	79.9944	-5.77164	499.701	43.0983	-12.9144	446.667	42.6463	47.6608	434.134	6.11945	-72.8249	101.096	-17.5937	-118.222	77.8998	-63.5966	80.3673	62.5999	-56.1047	44.3764	48.4834	6.05482	-183.065	843.958	-305.883	-232.644	476.963	-235.446	-251.378	421.848	-233.842	-194.949	401.71	-196.309	-293.012	70.064	-182.19	-338.195	48.9391	-151.764	-142.813	37.5551	-116.124	-166.68	24.7112	-193.247
0.04	-75.995	951.968	13.9309	-79.5598	956.785	-248.287	-269.956	977.68	-64.8624	-275.755	988.586	-157.387	-174.137	1006.47	-294.738	-175.912	1017.3	57.8575	-140.464	857.855	80.0157	1.58787	498.029	40.9905	-4.09101	444.612	40.5266	56.8429	434.062	4.156	-47.9888	96.1058	-17.7555	-91.9506	71.0704	-64.3628	106.61	62.5012	-56.6932	71.4488	47.5511	6.07253	-176.754	843.776	-305.6	-229.231	477.041	-235.318	-248.442	422.062	-233.725	-191.667	401.304	-196.426	-292.789	70.5678	-182.011	-338.095	49.6945	-151.566	-142.88	37.522	-115.992	-166.539	24.624	-193.22
0.047	-67.9716	951.148	13.7452	-72.4471	955.911	-248.392	-262.241	977.012	-64.1799	-268.216	988.049	-156.666	-167.109	1005.91	-294.526	-168.104	1016.67	58.0784	-132.854	856.958	80.0581	8.68506	496.144	39.0052	4.27769	442.399	38.5071	65.7387	433.616	2.32081	-23.0008	91.6997	-18.1138	-66.0843	65.3086	-64.6389	133.264	63.366	-56.4769	98.2349	47.226	6.18723	-170.788	843.551	-305.888	-225.924	477.102	-235.199	-245.52	422.184	-233.443	-189.214	401.078	-196.228	-292.594	71.1244	-181.816	-337.934	50.4697	-151.259	-142.789	37.5001	-116.005	-166.598	24.586	-193.153
0.053	-59.8343	950.166	13.6374	-65.3359	955.054	-248.513	-254.444	976.317	-63.4562	-260.719	987.592	-155.841	-160.631	1005.54	-294.73	-160.339	1015.97	58.1287	-123.736	856.137	80.4929	15.4393	494.049	36.7514	12.4666	440.225	36.2906	74.3162	432.767	0.65866	1.625	87.8857	-18.3708	-40.1942	59.8614	-64.7879	159.342	65.1551	-56.4064	124.694	47.4553	6.19974	-164.839	843.358	-306.266	-222.462	477.202	-235.021	-242.645	422.46	-233.261	-186.419	400.849	-196.198	-292.38	71.6599	-181.592	-337.806	51.3365	-150.913	-142.713	37.548	-116.08	-166.657	24.5254	-193.088
0.06	-51.811	949.192	13.445	-58.2256	954.168	-248.59	-246.625	975.69	-62.6993	-253.119	986.955	-154.553	-153.836	1004.61	-294.836	-152.713	1015.24	58.2236	-115.568	855.069	80.5849	21.8644	491.755	34.4272	20.5048	437.745	33.9259	82.652	432.008	-1.22378	25.7728	84.9578	-18.541	-14.4034	55.1847	-65.0311	184.76	67.3911	-56.5203	150.643	48.1948	6.00198	-158.74	843.072	-306.646	-218.968	477.368	-234.895	-239.586	422.73	-233.05	-183.546	400.647	-196.164	-292.103	72.234	-181.223	-337.67	52.1796	-150.366	-142.561	37.48	-116.137	-166.771	24.4368	-192.998
