Time	R.ASISX	R.ASISY	R.ASISZ	L.ASISX	L.ASISY	L.ASISZ	R.PSISX	R.PSISY	R.PSISZ	L.PSISX	L.PSISY	L.PSISZ	L.Iliac.CrestX	L.Iliac.CrestY	L.Iliac.CrestZ	R.Iliac.CrestX	R.Iliac.CrestY	R.Iliac.CrestZ	R.GTRX	R.GTRY	R.GTRZ	R.KneeX	R.KneeY	R.KneeZ	R.HFX	R.HFY	R.HFZ	R.TTX	R.TTY	R.TTZ	R.AnkleX	R.AnkleY	R.AnkleZ	R.HeelX	R.HeelY	R.HeelZ	R.MT1X	R.MT1Y	R.MT1Z	R.MT5X	R.MT5Y	R.MT5Z	L.GTRX	L.GTRY	L.GTRZ	L.KneeX	L.KneeY	L.KneeZ	L.HFX	L.HFY	L.HFZ	L.TTX	L.TTY	L.TTZ	L.AnkleX	L.AnkleY	L.AnkleZ	L.HeelX	L.HeelY	L.HeelZ	L.MT1X	L.MT1Y	L.MT1Z	L.MT5X	L.MT5Y	L.MT5Z	R.Knee.MedialX	R.Knee.MedialY	R.Knee.MedialZ	R.Ankle.MedialX	R.Ankle.MedialY	R.Ankle.MedialZ	R.MT2X	R.MT2Y	R.MT2Z	L.Knee.MedialX	L.Knee.MedialY	L.Knee.MedialZ	L.Ankle.MedialX	L.Ankle.MedialY	L.Ankle.MedialZ	L.MT2X	L.MT2Y	L.MT2Z
0	786.492	907.805	1325.09	799.801	899.257	1086.96	607.951	933.257	1238.66	614.325	930.372	1154.87	727.741	950.475	1026.88	696.728	959.005	1370.49	705.2	826.968	1382.83	694.523	473.503	1366.08	688.939	422.264	1371.98	749.825	402.697	1334.68	671.874	71.5105	1392.35	621.799	51.8458	1346.14	817.641	44.5355	1340.84	781.963	35.0085	1421.18	713.149	814.919	1028.27	701.745	470.982	1048.61	696.3	404.224	1042.78	749.703	387.591	1090.4	678.352	69.9352	1047.86	628.31	51.193	1092.18	819.729	41.8064	1109.06	781.328	33.8163	1026.32	705.849	458.17	1246.39	697.841	81.9187	1307.99	816	43.8757	1368.49	702.731	454.358	1168.48	702.378	86.8119	1130.22	820.553	41.1366	1079.79
0.007	786.489	907.799	1325.09	799.811	899.255	1086.96	607.946	933.257	1238.67	614.337	930.373	1154.86	727.741	950.48	1026.88	696.717	958.997	1370.49	705.196	826.971	1382.82	694.512	473.502	1366.09	688.939	422.261	1371.97	749.819	402.712	1334.69	671.872	71.5087	1392.35	621.802	51.8517	1346.13	817.643	44.5366	1340.84	781.956	35.0064	1421.2	713.155	814.922	1028.26	701.745	470.965	1048.6	696.293	404.218	1042.78	749.709	387.59	1090.39	678.339	69.9341	1047.85	628.313	51.1961	1092.18	819.731	41.8055	1109.06	781.325	33.8177	1026.31	705.846	458.17	1246.39	697.838	81.9236	1307.98	816	43.8751	1368.5	702.765	454.364	1168.48	702.379	86.8227	1130.21	820.554	41.1363	1079.79
0.013	786.48	907.798	1325.09	799.798	899.253	1086.96	607.953	933.254	1238.66	614.326	930.374	1154.86	727.749	950.484	1026.89	696.717	958.995	1370.48	705.194	826.964	1382.81	694.522	473.508	1366.09	688.93	422.259	1371.98	749.825	402.694	1334.66	671.869	71.5068	1392.36	621.798	51.8548	1346.14	817.637	44.5378	1340.85	781.954	34.9918	1421.19	713.154	814.92	1028.25	701.738	470.966	1048.59	696.292	404.224	1042.78	749.698	387.579	1090.38	678.347	69.9271	1047.86	628.314	51.1867	1092.17	819.73	41.8022	1109.06	781.329	33.8118	1026.31	705.87	458.166	1246.4	697.838	81.9213	1307.98	815.998	43.8794	1368.49	702.758	454.362	1168.46	702.384	86.8194	1130.21	820.556	41.1334	1079.79
0.02	786.476	907.799	1325.09	799.802	899.252	1086.97	607.948	933.258	1238.65	614.325	930.378	1154.86	727.768	950.496	1026.89	696.724	958.992	1370.48	705.193	826.969	1382.8	694.519	473.502	1366.09	688.932	422.259	1371.97	749.823	402.696	1334.68	671.88	71.4905	1392.34	621.8	51.8487	1346.14	817.64	44.5336	1340.84	781.956	34.9964	1421.19	713.143	814.92	1028.25	701.738	470.962	1048.59	696.284	404.222	1042.77	749.698	387.581	1090.39	678.345	69.9288	1047.85	628.311	51.1925	1092.18	819.735	41.8015	1109.07	781.326	33.8048	1026.31	705.86	458.16	1246.39	697.839	81.9122	1307.98	816.003	43.8739	1368.49	702.571	454.72	1169.27	702.38	86.8255	1130.21	820.553	41.1354	1079.79
0.027	786.481	907.805	1325.09	799.808	899.247	1086.96	607.951	933.25	1238.64	614.33	930.374	1154.85	727.767	950.512	1026.9	696.716	958.991	1370.46	705.191	826.964	1382.81	694.513	473.5	1366.09	688.938	422.25	1371.98	749.81	402.69	1334.68	671.881	71.5105	1392.36	621.803	51.8502	1346.14	817.644	44.5315	1340.84	781.964	35.0096	1421.18	713.15	814.919	1028.25	701.749	470.959	1048.59	696.291	404.222	1042.77	749.706	387.574	1090.39	678.345	69.9284	1047.86	628.306	51.1933	1092.18	819.73	41.7966	1109.06	781.329	33.8135	1026.31	705.873	458.155	1246.4	697.842	81.909	1307.97	816.003	43.8708	1368.5	702.744	454.356	1168.46	702.383	86.8265	1130.21	820.552	41.1331	1079.79
0.033	786.47	907.804	1325.1	799.804	899.245	1086.97	607.951	933.256	1238.64	614.321	930.378	1154.84	727.803	950.534	1026.91	696.714	959.001	1370.47	705.187	826.965	1382.79	694.521	473.493	1366.08	688.941	422.256	1371.96	749.817	402.699	1334.67	671.874	71.4954	1392.35	621.799	51.8561	1346.14	817.653	44.5387	1340.84	781.962	34.9891	1421.19	713.146	814.917	1028.24	701.747	470.971	1048.59	696.301	404.222	1042.77	749.713	387.58	1090.38	678.335	69.9333	1047.85	628.305	51.1938	1092.17	819.732	41.8029	1109.06	781.328	33.8114	1026.31	705.854	458.147	1246.38	697.844	81.9224	1307.98	815.998	43.8828	1368.5	702.567	454.693	1169.26	702.38	86.8172	1130.21	820.55	41.1402	1079.79
0.04	786.466	907.809	1325.09	799.808	899.255	1086.95	607.94	933.255	1238.63	614.316	930.38	1154.85	727.816	950.554	1026.92	696.711	958.989	1370.46	705.18	826.958	1382.81	694.527	473.507	1366.08	688.939	422.253	1371.96	749.815	402.685	1334.67	671.876	71.5034	1392.36	621.798	51.8554	1346.15	817.65	44.5344	1340.83	781.955	34.9987	1421.18	713.149	814.915	1028.24	701.76	470.964	1048.59	696.305	404.219	1042.77	749.731	387.584	1090.37	678.35	69.9317	1047.85	628.305	51.1988	1092.17	819.735	41.8047	1109.06	781.326	33.8165	1026.31	705.856	458.147	1246.38	697.85	81.9186	1307.96	816.007	43.8775	1368.5	702.578	454.707	1169.26	702.387	86.8207	1130.21	820.549	41.1404	1079.79
0.047	786.464	907.808	1325.09	799.802	899.263	1086.95	607.942	933.252	1238.63	614.328	930.372	1154.83	727.823	950.565	1026.93	696.705	958.993	1370.45	705.186	826.963	1382.79	694.522	473.489	1366.08	688.954	422.253	1371.95	749.82	402.701	1334.66	671.877	71.4943	1392.33	621.797	51.8544	1346.13	817.644	44.5326	1340.83	781.966	35.0056	1421.16	713.143	814.922	1028.24	701.762	470.968	1048.58	696.315	404.226	1042.76	749.733	387.595	1090.37	678.348	69.9375	1047.85	628.307	51.1972	1092.17	819.729	41.8045	1109.06	781.323	33.8203	1026.31	705.775	458.617	1245.89	697.845	81.919	1307.97	816.003	43.8775	1368.49	702.768	454.364	1168.46	702.383	86.8226	1130.21	820.551	41.1452	1079.78
0.053	786.453	907.808	1325.09	799.794	899.259	1086.94	607.936	933.26	1238.62	614.319	930.38	1154.84	727.826	950.58	1026.93	696.702	958.997	1370.45	705.18	826.963	1382.79	694.525	473.503	1366.07	688.952	422.26	1371.95	749.827	402.692	1334.65	671.88	71.5047	1392.34	621.805	51.8547	1346.13	817.658	44.5305	1340.82	781.956	34.9985	1421.17	713.145	814.922	1028.23	701.768	470.968	1048.58	696.315	404.223	1042.76	749.74	387.593	1090.37	678.345	69.9356	1047.85	628.308	51.2023	1092.17	819.731	41.8082	1109.05	781.33	33.8197	1026.3	705.772	458.636	1245.87	697.845	81.9181	1307.96	816.004	43.8801	1368.5	702.783	454.351	1168.46	702.378	86.8247	1130.19	820.552	41.1394	1079.79
0.06	786.447	907.795	1325.08	799.803	899.256	1086.93	607.942	933.251	1238.61	614.32	930.382	1154.81	727.826	950.584	1026.92	696.697	958.996	1370.44	705.181	826.953	1382.79	694.533	473.482	1366.07	688.959	422.257	1371.94	749.829	402.694	1334.65	671.875	71.5061	1392.34	621.804	51.8571	1346.13	817.655	44.5289	1340.82	781.965	35.0073	1421.17	713.136	814.925	1028.23	701.789	470.967	1048.56	696.337	404.22	1042.75	749.748	387.601	1090.37	678.349	69.9386	1047.84	628.317	51.2022	1092.16	819.726	41.8046	1109.06	781.329	33.8157	1026.31	705.767	458.651	1245.86	697.856	81.9287	1307.97	816.006	43.8694	1368.49	702.792	454.348	1168.45	702.382	86.8255	1130.2	820.553	41.1433	1079.79
