Time	RPelvisAngleX	RPelvisAngleY	RPelvisAngleZ	LPelvisAngleX	LPelvisAngleY	LPelvisAngleZ	RHipAngleX	RHipAngleY	RHipAngleZ	LHipAngleX	LHipAngleY	LHipAngleZ	RKneeAngleX	RKneeAngleY	RKneeAngleZ	LKneeAngleX	LKneeAngleY	LKneeAngleZ	RAnkleAngleX	RAnkleAngleY	RAnkleAngleZ	LAnkleAngleX	LAnkleAngleY	LAnkleAngleZ	RFootAngleX	RFootAngleY	RFootAngleZ	LFootAngleX	LFootAngleY	LFootAngleZ
0	0.962888	2.28254	4.32905	2.04419	9.17907	4.21382	-2.47181	1.2966	22.455	-0.70077	1.98982	21.197	6.53081	-17.5288	3.72232	7.86664	-36.5538	2.6432	5.30038	6.15793	3.15863	1.24676	4.49831	5.95043	8.15635	8.08002	18.4439	6.44201	21.3099	18.6149
1	0.915737	3.02549	4.39447	2.11701	10.0219	4.25209	-2.52516	1.44845	22.2752	-0.613335	1.92363	20.7871	6.765	-17.3296	4.98141	8.34288	-35.9578	3.82848	5.14239	5.29502	2.67333	0.931605	4.23261	5.8391	8.53383	7.94865	16.2741	6.75697	20.2143	16.5623
2	0.921693	3.77843	4.40621	2.24425	10.8062	4.28794	-2.554	1.49123	21.8646	-0.432715	1.84119	20.0968	6.93531	-17.3503	5.77344	8.47519	-36.2019	4.08577	5.18897	4.32572	1.21063	0.992005	4.05495	4.58947	9.19611	8.12681	13.5056	7.57069	19.7943	14.2816
3	1.02726	4.48448	4.33558	2.44177	11.4778	4.30159	-2.54276	1.45482	21.2632	-0.220195	1.78374	19.2201	7.11307	-17.5045	6.1629	8.35737	-37.1471	3.64681	5.47221	3.07531	-0.75216	1.18447	4.06733	2.60472	10.0884	8.73647	10.5943	8.51652	19.8487	11.942
4	1.25098	5.07184	4.18479	2.71731	11.9862	4.27255	-2.45579	1.32932	20.652	-0.00093	1.68608	18.4211	7.45078	-17.4125	6.71515	8.46304	-37.8787	3.47182	5.30508	1.64144	-2.18045	0.56812	4.1181	1.12275	10.452	9.45318	7.99546	8.58362	19.8269	9.5844
5	1.58731	5.47879	3.97514	3.05693	12.2816	4.20365	-2.20722	1.0657	20.2108	0.27925	1.51187	17.9821	7.96659	-16.9141	7.86884	9.01	-37.5147	4.25267	4.13	0.611037	-2.56558	-1.06915	3.93428	0.86401	9.73458	9.69842	5.85429	7.45437	19.2959	7.33682
6	2.00469	5.68229	3.73562	3.41423	12.3399	4.13962	-1.71295	0.706187	19.956	0.66782	1.41526	17.937	8.4564	-16.1206	9.50293	9.69323	-35.9251	5.79987	2.19253	0.331389	-2.11618	-3.04153	3.29666	1.48504	8.17844	9.2311	4.18779	5.72023	18.2728	5.47564
7	2.43945	5.70564	3.49983	3.74287	12.2129	4.11008	-0.98645	0.38359	19.7592	1.17232	1.60859	18.0065	8.71785	-15.0243	11.2179	10.1879	-33.8261	7.45685	0.102904	0.240856	-1.26236	-4.73673	2.14919	2.33331	6.35536	8.43285	2.93805	4.04858	17.2305	4.08444
8	2.80959	5.6224	3.286	4.04804	12.0119	4.0583	-0.152156	0.218059	19.448	1.82665	2.02214	17.803	8.73495	-13.6745	12.6942	10.4053	-32.0318	8.67684	-1.64481	-0.298143	-0.287354	-5.94372	0.860045	3.12798	4.76647	7.79492	2.03859	2.77105	16.5069	3.11502
9	3.05362	5.53695	3.10058	4.30107	11.8409	3.96931	0.634694	0.228007	18.9075	2.56105	2.48213	17.1571	8.61506	-12.432	13.7456	10.3974	-30.9946	9.21375	-2.90407	-1.1275	0.682066	-6.76361	-0.00817	3.82826	3.62042	7.41252	1.42952	1.88169	16.0447	2.4624
10	3.15607	5.54217	2.94672	4.45565	11.7602	3.88801	1.26691	0.300124	18.1118	3.24364	2.80909	16.1569	8.45755	-11.6959	14.2972	10.2536	-30.6921	9.13531	-3.77347	-1.71266	1.59145	-7.32758	-0.24131	4.46768	2.86863	7.18193	1.03937	1.28362	15.7502	2.03695
11	3.14554	5.67786	2.82981	4.49493	11.7743	3.84011	1.71382	0.303916	17.103	3.79186	2.83491	14.9812	8.32002	-11.6145	14.3776	10.0403	-30.7754	8.69092	-4.38429	-1.75209	2.42108	-7.70892	0.02666	5.07198	2.38944	7.03925	0.795021	0.897745	15.589	1.76024
