Time	RPelvisAngleX	RPelvisAngleY	RPelvisAngleZ	LPelvisAngleX	LPelvisAngleY	LPelvisAngleZ	RHipAngleX	RHipAngleY	RHipAngleZ	LHipAngleX	LHipAngleY	LHipAngleZ	RKneeAngleX	RKneeAngleY	RKneeAngleZ	LKneeAngleX	LKneeAngleY	LKneeAngleZ	RAnkleAngleX	RAnkleAngleY	RAnkleAngleZ	LAnkleAngleX	LAnkleAngleY	LAnkleAngleZ	RFootAngleX	RFootAngleY	RFootAngleZ	LFootAngleX	LFootAngleY	LFootAngleZ
0	0.690323	4.40106	11.2992	0.203236	0.625706	11.8212	1.23603	0.349463	32.9334	2.41705	0.197516	33.0147	-0.45258	-24.318	4.27591	3.0331	-19.3147	0.310507	11.6174	6.95845	4.85306	1.76941	7.52275	4.46367	11.5435	13.2762	25.7794	5.85913	11.3537	25.6344
1	0.806597	4.72317	11.1838	0.293431	0.832321	11.6706	1.27575	0.4122	32.9382	2.4926	0.3321	33.0431	-0.495607	-23.7496	5.29088	3.02239	-18.9121	1.67455	11.5017	6.49932	4.66039	1.62309	6.9703	4.06389	11.6043	12.6929	24.4834	5.98332	11.057	23.9838
2	0.991687	5.02218	11.0832	0.481774	0.99897	11.5366	1.43592	0.53247	32.8314	2.68461	0.463564	32.933	-0.489137	-23.5056	6.48548	3.07785	-18.8312	3.085	11.188	6.00558	4.03726	1.49287	6.46912	3.17228	11.6144	12.3713	22.4346	6.29271	10.9689	21.6594
3	1.25441	5.27868	10.9934	0.773257	1.1096	11.4149	1.71755	0.748463	32.5831	2.98883	0.625483	32.6663	-0.42667	-23.572	7.69159	3.20263	-19.1114	4.39745	10.7051	5.49501	2.91895	1.42905	6.07375	1.8132	11.6033	12.2551	19.7159	6.81141	11.0518	18.8243
4	1.58963	5.47167	10.9087	1.15773	1.15355	11.2996	2.10704	1.08721	32.2126	3.38768	0.840533	32.2739	-0.30921	-23.8513	8.84338	3.3869	-19.6184	5.60101	10.095	4.9863	1.46861	1.43478	5.77382	0.251843	11.5468	12.2205	16.5705	7.45457	11.1921	15.7804
5	1.97824	5.58459	10.8246	1.61093	1.13133	11.1868	2.57572	1.54535	31.7797	3.85131	1.09076	31.8282	-0.135877	-24.1586	9.98353	3.62079	-20.0453	6.80124	9.38211	4.46709	0.0607433	1.44801	5.45772	-1.11926	11.3483	12.1294	13.3661	8.03832	11.2598	12.8562
6	2.39339	5.6136	10.7395	2.0995	1.05622	11.08	3.08819	2.07933	31.3604	4.34815	1.32732	31.4126	0.09997	-24.2927	11.2081	3.89831	-20.0866	8.12035	8.52243	3.88356	-0.925047	1.34531	4.9752	-2.0004	10.8568	11.9111	10.4276	8.34915	11.187	10.2608
7	2.80826	5.57129	10.6554	2.58847	0.949077	10.9891	3.6182	2.61338	31.0134	4.85666	1.49969	31.0809	0.39424	-24.1344	12.5781	4.20437	-19.6196	9.59542	7.42336	3.19855	-1.29133	0.975703	4.26112	-2.29046	9.94466	11.5784	7.93389	8.22118	10.9807	8.06758
8	3.20154	5.48353	10.5749	3.04877	0.831614	10.9248	4.15495	3.06965	30.7482	5.36629	1.5803	30.8296	0.71607	-23.6788	14.0604	4.50794	-18.7374	11.1492	6.05494	2.4365	-1.06403	0.239376	3.383	-2.06386	8.61992	11.1786	5.93439	7.6037	10.6872	6.27406
9	3.56008	5.38315	10.5004	3.46231	0.722644	10.8919	4.69386	3.40404	30.5158	5.8703	1.57197	30.5977	1.01562	-23.0109	15.5332	4.77225	-17.6593	12.6335	4.49785	1.66889	-0.423363	-0.836823	2.489	-1.48887	7.03115	10.7493	4.38858	6.58933	10.36	4.84515
10	3.87918	5.30371	10.4334	3.82134	0.63758	10.8864	5.22454	3.617	30.2298	6.35752	1.49867	30.2957	1.24985	-22.2702	16.8377	4.96875	-16.6216	13.8956	2.90009	0.974083	0.41667	-2.10325	1.73233	-0.735443	5.3801	10.3229	3.21614	5.36817	10.0437	3.73441
11	4.16058	5.27335	10.3748	4.12488	0.589294	10.8972	5.7285	3.73674	29.8046	6.81039	1.3916	29.8444	1.39873	-21.6108	17.8387	5.08425	-15.8046	14.827	1.43216	0.41466	1.2991	-3.3595	1.22056	0.0770629	3.85848	9.93775	2.34374	4.14597	9.76872	2.89482
12	4.40907	5.30908	10.3249	4.37546	0.587164	10.9091	6.18599	3.79595	29.1903	7.21001	1.27984	29.2014	1.46456	-21.1491	18.4655	5.12328	-15.2979	15.3844	0.233527	0.03183	2.14529	-4.43672	0.991956	0.884919	2.6027	9.62158	1.71512	3.07854	9.54882	2.28219
13	4.62837	5.41434	10.2843	4.57597	0.63458	10.9068	6.58248	3.81979	28.3849	7.54214	1.18526	28.3644	1.46574	-20.9303	18.7194	5.10562	-15.1038	15.587	-0.634553	-0.16229	2.93077	-5.24469	1.02213	1.66228	1.66664	9.37863	1.28214	2.24569	9.38322	1.85493
14	4.81669	5.57979	10.2541	4.72722	0.728176	10.8794	6.90932	3.82858	27.4216	7.79975	1.12033	27.3586	1.43052	-20.946	18.6506	5.05726	-15.1716	15.4911	-1.19004	-0.17933	3.65542	-5.77348	1.25361	2.40046	1.03318	9.19981	1.00023	1.65874	9.26397	1.57313
15	4.96553	5.78738	10.2363	4.82754	0.860023	10.825	7.16064	3.83607	26.3439	7.98137	1.08871	26.2202	1.38639	-21.1674	18.3251	5.00057	-15.4336	15.161	-1.49711	-0.0353733	4.3247	-6.06688	1.62415	3.09531	0.64577	9.07477	0.82875	1.28378	9.18181	1.39905
16	5.06265	6.01537	10.2314	4.87406	1.02104	10.7518	7.33175	3.84312	25.1895	8.0873	1.0843	24.9899	1.34996	-21.5478	17.8058	4.94932	-15.8188	14.6563	-1.63181	0.250193	4.94271	-6.18864	2.07766	3.74567	0.43618	8.99446	0.732577	1.06767	9.12795	1.29919
17	5.09588	6.24087	10.2406	4.86423	1.20329	10.6781	7.421	3.8429	23.9911	8.11726	1.09161	23.7121	1.32525	-22.0126	17.1516	4.90954	-16.2522	14.0332	-1.66037	0.636033	5.51377	-6.19853	2.56129	4.3556	0.34255	8.95057	0.683453	0.957939	9.09437	1.24619
18	5.05618	6.44237	10.268	4.79538	1.39896	10.6295	7.43075	3.82975	22.7821	8.07098	1.09229	22.4357	1.30853	-22.4663	16.4222	4.88238	-16.659	13.3454	-1.63049	1.05402	6.04615	-6.14358	3.02434	4.93314	0.318503	8.93539	0.660387	0.912617	9.07383	1.21893
19	4.94029	6.60309	10.3219	4.66485	1.5986	10.6329	7.36651	3.80202	21.5985	7.95033	1.0712	21.2089	1.29479	-22.8162	15.6757	4.8655	-16.9791	12.6392	-1.57243	1.42822	6.55222	-6.05836	3.429	5.48545	0.333727	8.94139	0.64884	0.901417	9.05922	1.20126
20	4.75165	6.71194	10.4136	4.47175	1.79017	10.7082	7.2371	3.762	20.4751	7.76153	1.02014	20.0679	1.2794	-23.002	14.9597	4.853	-17.1839	11.9452	-1.50419	1.70488	7.04428	-5.96678	3.76477	6.01447	0.369023	8.96066	0.639203	0.903026	9.04399	1.18052
21	4.49826	6.76259	10.5536	4.21884	1.95908	10.8623	7.05568	3.7122	19.4388	7.51612	0.937677	19.0262	1.25483	-23.0123	14.3044	4.83627	-17.2771	11.2744	-1.43626	1.87399	7.52981	-5.88343	4.0473	6.51625	0.410603	8.98551	0.62514	0.902777	9.02445	1.14691
22	4.19143	6.75305	10.7438	3.9148	2.09123	11.0863	6.83962	3.64383	18.4997	7.23124	0.817726	18.0737	1.20847	-22.8699	13.7197	4.80477	-17.2712	10.623	-1.37399	1.96591	8.00942	-5.81504	4.30195	6.98407	0.44742	9.01038	0.60239	0.891647	9.00186	1.09381
23	3.84443	6.68338	10.9715	3.57399	2.17634	11.3559	6.60752	3.53956	17.6424	6.92825	0.642856	17.1803	1.12712	-22.6111	13.197	4.74773	-17.1688	9.98214	-1.31801	2.0293	8.47897	-5.76232	4.54761	7.41295	0.471433	9.03374	0.568167	0.865509	8.98248	1.01806
24	3.46938	6.55386	11.2133	3.21179	2.20667	11.6372	6.37348	3.39502	16.8297	6.62781	0.402624	16.3035	1.00656	-22.2779	12.7155	4.65999	-16.9687	9.34196	-1.26613	2.1055	8.9345	-5.72275	4.78963	7.80329	0.47825	9.05849	0.52127	0.824039	8.97565	0.920331
25	3.07717	6.3655	11.4448	2.8397	2.17435	11.8962	6.14515	3.21629	16.0216	6.34395	0.112893	15.4015	0.853063	-21.8999	12.2534	4.5468	-16.6835	8.69501	-1.21669	2.21088	9.3762	-5.69305	5.02265	8.16316	0.46673	9.09105	0.462347	0.76949	8.99177	0.806076
26	2.67924	6.12205	11.6514	2.46523	2.07305	12.1106	5.92592	3.0124	15.1932	6.08279	-0.190567	14.4495	0.679467	-21.4862	11.7989	4.42064	-16.3426	8.04005	-1.16967	2.33512	9.80956	-5.66863	5.23822	8.50764	0.438293	9.1388	0.393953	0.705627	9.04094	0.68582
27	2.28833	5.83021	11.8294	2.09434	1.90313	12.2722	5.71868	2.80276	14.3379	5.84465	-0.474874	13.4431	0.50222	-21.0497	11.3498	4.29419	-15.981	7.38175	-1.12429	2.45978	10.2439	-5.64169	5.43261	8.85263	0.39671	9.20666	0.320443	0.638614	9.12994	0.571159
28	1.91375	5.497	11.9764	1.73489	1.67491	12.3824	5.52451	2.60962	13.4553	5.62818	-0.729286	12.3904	0.336497	-20.6141	10.9093	4.17688	-15.6238	6.72755	-1.0768	2.57781	10.6873	-5.6012	5.61078	9.20638	0.34825	9.29646	0.245907	0.578811	9.25701	0.467717
29	1.5575	5.12947	12.0855	1.39616	1.4038	12.4481	5.33992	2.43365	12.5422	5.43213	-0.961163	11.3047	0.190987	-20.1903	10.4814	4.07528	-15.278	6.08686	-1.02202	2.69468	11.1423	-5.53687	5.78151	9.56952	0.30089	9.40688	0.1716	0.53735	9.41088	0.373483
30	1.22134	4.73994	12.1507	1.08479	1.10318	12.4789	5.16234	2.24709	11.5975	5.25349	-1.17881	10.2014	0.0665667	-19.7648	10.0697	3.99361	-14.9361	5.47243	-0.956013	2.81908	11.6069	-5.4466	5.94631	9.94143	0.261317	9.53112	0.0962333	0.517329	9.57635	0.281923
31	0.91469	4.34633	12.1771	0.802487	0.782973	12.4864	4.99649	2.02548	10.6306	5.08667	-1.38572	9.09763	-0.0390067	-19.3199	9.67984	3.93295	-14.5806	4.89998	-0.875353	2.95074	12.0792	-5.34	6.09453	10.3231	0.23419	9.65647	0.0166167	0.510051	9.7398	0.184156
32	0.648213	3.96177	12.1814	0.548031	0.451964	12.4823	4.84915	1.78361	9.66042	4.92689	-1.5853	8.01065	-0.12477	-18.8549	9.31875	3.89125	-14.1906	4.3848	-0.77756	3.07169	12.5586	-5.23164	6.20842	10.7167	0.223993	9.77114	-0.0708033	0.503017	9.8928	0.0718271
33	0.426043	3.59082	12.1844	0.320817	0.119051	12.4754	4.72336	1.56638	8.70755	4.77394	-1.78533	6.95392	-0.186727	-18.3836	8.99096	3.86425	-13.7499	3.93816	-0.667063	3.15176	13.0453	-5.12982	6.27262	11.1247	0.23173	9.87078	-0.167997	0.490407	10.034	-0.0594857
34	0.244733	3.23479	12.2026	0.121297	-0.208047	12.4719	4.61784	1.41061	7.78786	4.63134	-1.99413	5.93543	-0.22424	-17.9213	8.69812	3.84618	-13.2574	3.56507	-0.553833	3.16763	13.5406	-5.03031	6.28213	11.5502	0.25228	9.95854	-0.274987	0.47642	10.1685	-0.208999
35	0.0948467	2.89493	12.2431	-0.0515971	-0.524471	12.4777	4.52728	1.31652	6.9063	4.50206	-2.2123	4.95965	-0.244243	-17.4754	8.44066	3.83135	-12.7316	3.26465	-0.442993	3.11827	14.0475	-4.91798	6.24329	11.9965	0.27835	10.0429	-0.39077	0.472733	10.3053	-0.372261
36	-0.03215	2.57483	12.3041	-0.20253	-0.830003	12.4976	4.44789	1.24979	6.05699	4.38521	-2.42972	4.02779	-0.2579	-17.0475	8.2161	3.81624	-12.2066	3.03264	-0.32883	3.02416	14.5681	-4.77645	6.16983	12.4653	0.307343	10.1359	-0.514463	0.49138	10.4555	-0.545987
