Time	Fx1	Fy1	Fz1	COPx1	COPy1	COPz1	Ty1	Fx2	Fy2	Fz2	COPx2	COPy2	COPz2	Ty2
1	-0	-0	-0	2149	0	976.7	-0	110.78	840.76	-35.48	2006.69	0	1295.36	19763
2	-0	-0	-0	2149	0	976.7	-0	107.04	848.39	-27.92	2002.69	0	1297.46	16076.6
3	-0	-0	-0	2149	0	976.7	-0	115.74	855.41	-32.96	1985.53	0	1297.22	15291.6
4	-0	-0	-0	2149	0	976.7	-0	127.49	859.22	-30.21	1985.3	0	1297.19	20085
5	-0	-0	-0	2149	0	976.7	-0	125.66	867.31	-30.59	1987.98	0	1298.03	15262.3
6	-0	-0	-0	2149	0	976.7	-0	134.51	865.02	-32.58	1970.75	0	1295.94	18334.3
7	-0	-0	-0	2149	0	976.7	-0	130.84	860.6	-33.49	1964.9	0	1295.57	16772.1
8	-0	-0	-0	2149	0	976.7	-0	141.53	866.85	-32.12	1970.2	0	1297.21	14563.4
9	-0	-0	-0	2149	0	976.7	-0	147.25	847.93	-31.89	1956.45	0	1292.04	17734
10	-0	-0	-0	2149	0	976.7	-0	149.54	854.19	-30.21	1955.59	0	1297.31	18929.8
11	-0	-0	-0	2149	0	976.7	-0	149.08	835.42	-26.55	1942.23	0	1295.39	13058.3
12	0	0	0	2149	0	976.7	0	160.68	834.2	-28.15	1951.65	0	1294.58	19109.2
13	-0	-0	-0	2149	0	976.7	-0	157.32	825.04	-27.01	1935.71	0	1297.54	17450
14	-0	-0	-0	2149	0	976.7	-0	160.6	807.19	-23.65	1930.7	0	1296.3	16477
15	-0	-0	-0	2149	0	976.7	-0	165.94	795.29	-25.63	1928.42	0	1294.7	14661.2
16	-54.55	361.79	26.4	2482	0	1185.87	21447.7	172.88	768.89	-23.42	1923.14	0	1291.39	18757.1
17	-73.62	490.72	-79.96	2504.21	0	1139.06	-14487.4	167.08	770.26	-18.46	1930.07	0	1298.43	15143
18	-20.45	442.5	-48.22	2485.27	0	1160.77	2405.64	162.2	742.49	-15.03	1906.78	0	1296.71	10002.3
