Time	R.ASISX	R.ASISY	R.ASISZ	L.ASISX	L.ASISY	L.ASISZ	R.PSISX	R.PSISY	R.PSISZ	L.PSISX	L.PSISY	L.PSISZ	L.Iliac.CrestX	L.Iliac.CrestY	L.Iliac.CrestZ	R.Iliac.CrestX	R.Iliac.CrestY	R.Iliac.CrestZ	R.GTRX	R.GTRY	R.GTRZ	R.KneeX	R.KneeY	R.KneeZ	R.HFX	R.HFY	R.HFZ	R.TTX	R.TTY	R.TTZ	R.AnkleX	R.AnkleY	R.AnkleZ	R.HeelX	R.HeelY	R.HeelZ	R.MT1X	R.MT1Y	R.MT1Z	R.MT5X	R.MT5Y	R.MT5Z	L.GTRX	L.GTRY	L.GTRZ	L.KneeX	L.KneeY	L.KneeZ	L.HFX	L.HFY	L.HFZ	L.TTX	L.TTY	L.TTZ	L.AnkleX	L.AnkleY	L.AnkleZ	L.HeelX	L.HeelY	L.HeelZ	L.MT1X	L.MT1Y	L.MT1Z	L.MT5X	L.MT5Y	L.MT5Z
0	-109.384	970.69	-122.274	-107.889	976.861	-391.941	-258.199	1009.14	-203.901	-260.118	1011.97	-295.944	-168.411	1047.6	-401.801	-176.102	1027.69	-108.346	-178.615	872.785	-83.2476	-27.0744	511.277	-117.829	-61.7588	458.279	-115.257	1.03598	425.796	-160	-249.829	156.566	-164.356	-296.701	157.111	-208.494	-128.821	65.6526	-192.334	-177.581	80.0765	-129.527	-189.377	881.435	-431.619	-177.814	483.699	-374.7	-196.926	424.731	-374.538	-139.106	409.106	-325.003	-275.199	69.0423	-325.341	-320.853	45.8537	-283.41	-123.18	37.8767	-279.266	-157.632	26.8498	-348.99
0.007	-98.0503	971.232	-122.217	-98.3098	976.291	-392.154	-247.619	1009.11	-203.366	-249.075	1012.6	-294.874	-159.077	1047.42	-402.007	-164.431	1027.87	-108.018	-167.425	873.688	-82.455	-10.3693	513.065	-117.103	-42.6401	459.031	-114.563	20.3958	428.63	-159.542	-219.754	149.516	-163.828	-266.031	147.812	-208.627	-94.4448	63.8654	-191.902	-144.195	76.454	-128.95	-180.622	881.192	-430.59	-175.423	483.448	-374.258	-195.024	424.621	-374.048	-137.585	408.398	-324.288	-275.172	69.1697	-324.347	-321.144	46.2415	-282.763	-123.139	37.8324	-279.049	-157.636	26.9126	-348.576
0.013	-87.007	971.494	-122.589	-88.7148	975.52	-392.338	-236.964	1009.64	-202.555	-239.039	1012.49	-294.041	-149.204	1047	-401.761	-153.402	1027.83	-107.447	-154.676	874.551	-81.4268	5.96296	514.943	-116.468	-24.9962	458.827	-113.959	39.4829	431.457	-159.302	-188.886	142.541	-163.782	-234.942	138.737	-208.444	-60.0359	62.3657	-191.143	-110.763	73.0256	-128.221	-172.156	880.876	-429.858	-173.013	483.19	-373.862	-193.065	424.543	-373.609	-136.498	408.068	-323.574	-275.123	69.4347	-323.738	-321.091	46.5037	-281.949	-123.02	37.891	-279.266	-157.664	26.9786	-348.178
0.02	-75.668	971.495	-122.718	-78.9625	974.612	-392.502	-226.064	1009.48	-201.522	-229.244	1011.25	-293.404	-139.22	1046.42	-401.458	-142.12	1027.89	-107.18	-142.983	875.112	-80.5766	22.0401	516.407	-115.561	-7.11684	458.987	-113.622	57.9581	433.949	-158.955	-157.74	135.471	-163.647	-203.615	129.712	-207.958	-25.6375	61.1818	-190.351	-76.5437	69.6731	-128.033	-163.567	880.491	-429.087	-170.752	482.976	-373.538	-191.259	424.48	-373.237	-134.959	407.582	-323.063	-275.086	69.809	-323.449	-320.968	46.8387	-281.02	-122.589	37.6724	-279.03	-157.697	26.9696	-347.661
0.027	-64.499	971.358	-122.813	-69.38	973.652	-392.669	-214.733	1008.64	-199.888	-218.404	1011.01	-292.416	-129.213	1045.72	-401.245	-130.695	1027.74	-106.509	-130.767	875.046	-79.5171	37.4396	517.613	-114.996	10.365	458.57	-112.809	76.2132	436.37	-158.661	-126.144	128.679	-163.296	-171.836	120.99	-207.368	9.12151	60.234	-189.433	-42.2111	66.574	-127.332	-154.996	880.017	-428.362	-168.593	482.839	-373.268	-189.573	424.454	-372.871	-133.457	407.075	-322.755	-275.154	69.9968	-322.018	-320.877	47.2899	-279.87	-122.485	37.6303	-278.823	-157.875	27.0171	-347.132
0.033	-53.0187	970.88	-122.883	-59.0947	972.45	-392.312	-204.181	1008.52	-199.742	-208.364	1010.52	-291.952	-119.181	1044.86	-401.063	-119.238	1027.31	-106.328	-118.639	875.323	-78.9591	52.7136	518.38	-114.18	27.5428	458.091	-112.159	94.0511	438.605	-158.373	-94.2805	122.036	-162.626	-139.67	112.351	-206.546	43.8723	60.0516	-189.364	-7.56826	63.7946	-126.676	-146.364	879.432	-427.708	-166.319	482.673	-373.023	-187.93	424.544	-372.49	-131.946	406.584	-322.646	-275.27	70.4166	-320.952	-320.839	47.9004	-278.517	-122.369	37.631	-278.703	-158.144	27.0222	-346.678
0.04	-41.6552	970.252	-122.982	-50.1569	971.177	-393.055	-193.288	1007.85	-199.118	-197.562	1009.74	-290.637	-109.046	1043.87	-400.785	-108.133	1026.65	-106.279	-106.865	875.281	-78.1652	67.4344	518.883	-113.232	44.5859	457.345	-111.763	111.419	440.27	-157.529	-62.2011	115.575	-161.361	-107.277	103.949	-205.337	78.8468	60.4711	-188.94	27.3075	61.2627	-126.026	-137.699	878.796	-427.014	-163.938	482.658	-372.887	-186.414	424.63	-372.184	-130.254	406.036	-322.562	-275.414	70.9511	-319.92	-320.715	48.5725	-277.204	-122.341	37.6085	-278.558	-158.515	27.0167	-346.223
0.047	-30.0727	969.344	-123.079	-40.4084	969.789	-393.05	-182.114	1007.18	-197.776	-186.807	1008.86	-289.614	-99.2492	1042.65	-400.809	-96.5202	1025.62	-105.951	-95.0919	874.863	-77.6642	81.8946	518.865	-112.389	61.0298	456.243	-110.824	128.297	441.84	-156.932	-29.7022	109.528	-160.57	-74.5053	95.8876	-203.91	113.515	61.1068	-188.314	62.3101	59.2544	-125.349	-129.069	878.094	-426.395	-161.431	482.574	-372.695	-184.786	424.807	-371.818	-128.495	405.491	-322.735	-275.602	71.5255	-318.736	-320.591	49.3014	-275.82	-122.549	37.5873	-278.385	-158.92	27.0615	-345.9
0.053	-18.4235	968.272	-123.177	-30.7067	968.222	-393.167	-170.646	1005.74	-196.843	-177.023	1008.27	-289.406	-88.6081	1041.51	-400.14	-85.215	1024.21	-105.847	-82.8945	874.326	-76.8316	95.8477	518.959	-111.304	77.2117	455.045	-110.458	144.784	443.154	-156.283	2.88686	103.779	-159.29	-41.432	88.1778	-202.589	148.274	62.1385	-187.634	97.2781	57.706	-124.33	-120.428	877.103	-424.908	-158.889	482.473	-372.5	-182.983	424.973	-371.367	-126.401	404.916	-322.766	-275.726	72.1375	-317.716	-320.486	50.0779	-274.498	-122.52	37.5625	-278.323	-159.272	27.0236	-345.587
0.06	-6.61957	967.023	-123.263	-21.0623	966.601	-393.137	-159.486	1004.64	-196.274	-166.073	1007.05	-287.819	-78.5386	1040.4	-399.991	-73.7484	1022.76	-105.792	-71.2207	873.371	-76.4245	109.238	518.081	-111.269	93.0636	453.602	-109.834	160.83	444.294	-155.565	35.6027	98.5528	-157.831	-8.01744	81.0553	-201.11	182.714	63.8409	-186.762	132.282	56.8159	-123.282	-111.745	876.13	-424.078	-155.985	482.309	-372.203	-180.868	425.096	-370.902	-124.061	404.296	-322.992	-275.728	72.7863	-316.75	-320.343	50.8798	-273.334	-122.492	37.4932	-278.195	-159.57	27.0334	-345.31
