Time	RPelvisAngleX	RPelvisAngleY	RPelvisAngleZ	LPelvisAngleX	LPelvisAngleY	LPelvisAngleZ	RHipAngleX	RHipAngleY	RHipAngleZ	LHipAngleX	LHipAngleY	LHipAngleZ	RKneeAngleX	RKneeAngleY	RKneeAngleZ	LKneeAngleX	LKneeAngleY	LKneeAngleZ	RAnkleAngleX	RAnkleAngleY	RAnkleAngleZ	LAnkleAngleX	LAnkleAngleY	LAnkleAngleZ	RFootAngleX	RFootAngleY	RFootAngleZ	LFootAngleX	LFootAngleY	LFootAngleZ
0	-1.15971	4.78252	10.9786	0.421246	8.05817	10.6947	0.94969	-6.7859	37.8605	-0.047586	-11.04	35.4386	-5.43683	-16.5637	2.02937	-5.42771	-10.404	-0.562026	7.51168	6.66412	1.73145	6.42967	6.33825	3.34987	5.95973	13.5769	28.7175	4.15599	8.26669	29.4577
1	-1.08796	4.89253	10.922	0.45945	8.23504	10.6395	0.999108	-6.38515	38.2622	-0.194398	-10.3337	35.8373	-5.2302	-16.8381	3.95664	-5.12413	-11.4722	1.45654	7.06102	7.01461	1.43808	6.0057	6.56571	3.0118	6.04038	12.8461	26.8466	4.2174	8.15782	27.5859
2	-0.931846	4.93216	10.8542	0.557786	8.35369	10.6063	1.14601	-5.89393	38.5729	-0.309708	-9.65736	36.1938	-4.9538	-17.2763	6.12235	-4.69645	-12.5994	3.70933	6.2934	7.5653	0.601824	5.71818	7.26722	1.87106	6.01061	11.945	24.0372	4.63611	7.67564	24.6679
3	-0.655442	4.88042	10.7888	0.75553	8.38624	10.5887	1.42254	-5.29266	38.8102	-0.341272	-8.99856	36.5013	-4.60087	-17.8179	8.37752	-4.17339	-13.6944	6.05154	5.21917	8.11794	-0.75956	5.55353	8.26438	-0.032258	5.83296	10.9822	20.4462	5.36481	6.88058	20.8664
4	-0.23746	4.70975	10.7294	1.07997	8.31111	10.5605	1.8388	-4.58424	39.0482	-0.26018	-8.37338	36.7869	-4.14091	-18.231	10.7799	-3.55557	-14.5507	8.51729	3.99124	8.36276	-2.21698	5.39655	9.18076	-2.19413	5.48756	10.0514	16.5253	6.15958	5.93631	16.6313
5	0.294732	4.40979	10.6589	1.51682	8.12987	10.4779	2.35722	-3.80524	39.3608	-0.081204	-7.84304	37.0776	-3.53023	-18.1943	13.5072	-2.83263	-14.8917	11.2374	2.88932	7.98346	-3.1874	5.18186	9.57235	-3.88817	5.04524	9.24368	12.8312	6.76372	5.08202	12.5598
6	0.865866	4.00489	10.5425	2.00311	7.86892	10.3056	2.90703	-3.01848	39.7331	0.149554	-7.44863	37.362	-2.76321	-17.5926	16.5735	-2.02538	-14.6288	14.2379	2.09618	6.91529	-3.44575	4.90144	9.23025	-4.65621	4.63166	8.64583	9.66504	7.04988	4.53337	9.09933
7	1.39015	3.55066	10.3507	2.4562	7.56485	10.0444	3.41687	-2.28354	40.0255	0.38607	-7.149	37.5699	-1.8922	-16.7163	19.6816	-1.17719	-14.0148	17.3276	1.57154	5.4876	-3.16481	4.526	8.34175	-4.47415	4.32157	8.32152	7.06898	7.02141	4.37356	6.44164
8	1.80605	3.11035	10.0872	2.81786	7.25272	9.72814	3.83702	-1.62884	40.0531	0.609024	-6.86914	37.5946	-0.987894	-16.1166	22.4104	-0.328096	-13.4786	20.1935	1.14986	4.26763	-2.58372	3.9778	7.36875	-3.57393	4.0931	8.28697	5.02143	6.71225	4.51692	4.57833
9	2.09793	2.7294	9.79692	3.08036	6.96068	9.40203	4.15901	-1.09416	39.7201	0.836578	-6.59359	37.357	-0.120282	-16.164	24.5019	0.468662	-13.318	22.5803	0.660492	3.70478	-1.79542	3.19591	6.74912	-2.25132	3.83808	8.46905	3.50419	6.13683	4.78053	3.36214
