Time	R.ASISX	R.ASISY	R.ASISZ	L.ASISX	L.ASISY	L.ASISZ	R.PSISX	R.PSISY	R.PSISZ	L.PSISX	L.PSISY	L.PSISZ	L.Iliac.CrestX	L.Iliac.CrestY	L.Iliac.CrestZ	R.Iliac.CrestX	R.Iliac.CrestY	R.Iliac.CrestZ	R.GTRX	R.GTRY	R.GTRZ	R.KneeX	R.KneeY	R.KneeZ	R.HFX	R.HFY	R.HFZ	R.TTX	R.TTY	R.TTZ	R.AnkleX	R.AnkleY	R.AnkleZ	R.HeelX	R.HeelY	R.HeelZ	R.MT1X	R.MT1Y	R.MT1Z	R.MT5X	R.MT5Y	R.MT5Z	L.GTRX	L.GTRY	L.GTRZ	L.KneeX	L.KneeY	L.KneeZ	L.HFX	L.HFY	L.HFZ	L.TTX	L.TTY	L.TTZ	L.AnkleX	L.AnkleY	L.AnkleZ	L.HeelX	L.HeelY	L.HeelZ	L.MT1X	L.MT1Y	L.MT1Z	L.MT5X	L.MT5Y	L.MT5Z
0	-68.1001	910.443	5.93651	-86.6899	914.496	-247.369	-260.271	945.838	-56.1997	-267.147	958.133	-145.504	-161.736	991.461	-283.262	-136.4	992.03	49.5202	-118.344	811.746	81.1892	32.1399	478.93	-6.18104	15.95	431.925	-7.28713	73.5241	407.076	-55.7812	-80.2008	106.729	-47.4343	-119.859	91.7905	-95.8645	49.9583	53.6856	-77.979	15.7699	44.7749	-29.3471	-162.796	841.765	-318.264	-178.674	450.03	-231.945	-189.292	399.438	-230.291	-148.957	389.841	-176.635	-244.517	58.8491	-187.558	-291.955	44.0744	-151.259	-111.069	37.4777	-137.113	-134.8	23.0145	-199.656
0.007	-58.477	909.745	5.51303	-79.4376	913.224	-247.966	-251.337	945.126	-54.9595	-259.004	957.48	-144.136	-154.59	990.01	-283.488	-126.566	991.047	49.6979	-108.064	811.294	81.7397	42.9268	478.677	-7.42789	28.0131	430.551	-8.16573	85.8675	408.149	-57.4521	-53.431	101.2	-48.61	-92.6354	84.4007	-97.5412	78.9615	54.4045	-79.376	45.2426	44.061	-30.6496	-156.707	840.964	-318.144	-175.24	449.385	-231.523	-186.01	398.846	-229.726	-146.22	388.969	-175.774	-244.132	59.1086	-186.865	-291.493	44.1849	-150.992	-110.685	37.1764	-136.609	-134.748	23.0923	-199.474
0.013	-50.0558	908.585	4.19244	-72.2222	911.873	-248.548	-242.032	943.85	-53.6553	-252.938	957.535	-142.902	-147.762	988.387	-283.808	-116.582	989.984	49.8115	-97.213	810.548	82.4756	53.3851	478.108	-8.55287	39.7747	428.928	-9.24312	97.9668	409.031	-58.9232	-26.7118	96.0395	-50.1949	-65.1285	77.6275	-99.1267	107.994	55.7685	-80.9263	74.6523	43.825	-31.8782	-150.453	839.943	-317.799	-171.465	448.702	-231.033	-182.391	398.195	-229.195	-143.351	388.093	-174.932	-243.946	59.3465	-186.562	-291.703	44.6411	-150.655	-110.628	36.9711	-136.33	-134.968	23.2831	-199.336
0.02	-40.9627	907.497	3.39286	-65.0284	910.513	-249.165	-233.189	942.814	-52.4568	-245.005	956.658	-141.609	-140.948	986.511	-284.078	-107.005	988.81	50.035	-87.5928	809.66	82.5093	63.362	477.348	-9.56748	51.2451	427.156	-10.1755	109.659	409.56	-60.4349	-0.0969	91.2853	-51.1708	-37.4791	71.2631	-100.01	136.519	57.5401	-82.4939	103.789	44.1351	-33.7967	-144.597	839.094	-317.622	-167.44	447.914	-230.553	-178.686	397.438	-228.688	-140.361	386.991	-174.253	-243.746	59.5022	-186.195	-291.237	44.6933	-150.318	-110.428	36.8079	-136.108	-134.948	23.3154	-199.186
0.027	-31.6651	906.277	2.67248	-57.7243	909.156	-249.745	-224.408	941.755	-51.2718	-236.894	955.578	-140.035	-134.474	984.539	-284.271	-97.4004	987.414	50.1639	-77.4379	808.676	82.7698	73.1453	476.139	-10.4924	62.5471	425.271	-10.8173	121.027	409.939	-61.7175	26.7012	87.2176	-52.4338	-10.1172	65.9813	-101.523	164.54	59.8245	-84.3436	132.859	45.0635	-35.185	-138.446	838.006	-317.152	-163.298	447.14	-230.26	-175.025	396.734	-228.289	-137.291	385.939	-173.649	-243.49	59.6303	-185.926	-291.107	44.9538	-150.049	-110.207	36.6115	-135.83	-134.946	23.3417	-199.041
0.033	-22.3195	904.954	2.03526	-50.4271	907.717	-250.42	-215.669	940.623	-50.0557	-228.898	954.324	-138.875	-128.027	982.425	-284.411	-88.0598	985.909	50.3087	-67.2691	807.493	82.6974	82.5	474.64	-11.4786	73.5182	423.315	-11.5776	132.226	410.087	-62.8097	53.2775	83.8221	-53.5022	17.2125	61.1855	-102.204	192.185	62.8274	-86.5515	161.28	46.4133	-37.3032	-132.346	836.877	-316.682	-159	446.275	-229.891	-171.281	396.048	-228.006	-134.1	384.866	-173.198	-243.217	59.8195	-185.722	-290.955	45.4166	-149.746	-110.115	36.4537	-135.439	-134.953	23.3468	-198.912
0.04	-12.9964	903.523	1.35594	-42.061	906.39	-250.496	-206.588	939.171	-49.2788	-221.05	952.121	-137.41	-122.191	980.475	-284.896	-78.9039	984.353	50.4249	-57.3434	806.28	82.6093	91.4878	472.851	-12.3914	84.155	421.167	-12.2783	142.973	409.886	-63.9223	79.593	80.926	-54.7301	44.1859	56.6806	-103.125	219.057	66.3164	-88.5351	189.28	48.1679	-39.4032	-126.216	835.791	-316.006	-154.67	445.478	-229.527	-167.564	395.501	-227.8	-130.803	383.73	-172.971	-242.993	59.9614	-185.606	-290.911	45.8795	-149.673	-110.02	36.3687	-135.366	-134.927	23.3063	-198.827
0.047	-3.56068	902.113	0.70969	-36.0186	904.725	-252.03	-197.998	938.04	-48.3247	-212.847	950.762	-135.805	-115.591	978.366	-284.621	-69.5942	982.703	50.573	-47.4833	804.998	82.4922	100.178	470.771	-13.2473	94.4464	419.036	-13.2024	153.557	409.479	-64.7297	105.242	78.6568	-55.6119	70.3918	53.297	-103.909	244.997	70.3903	-90.6695	216.281	50.356	-41.6325	-119.867	834.548	-315.266	-150.176	444.652	-229.266	-163.82	394.902	-227.655	-127.449	382.614	-172.79	-242.736	60.2823	-185.428	-290.776	46.3615	-149.472	-109.906	36.307	-135.323	-134.952	23.2959	-198.755
0.053	5.92671	900.632	0.17724	-28.5861	903.316	-252.76	-189.88	937.033	-47.5801	-204.684	950.138	-134.738	-109.338	976.121	-284.589	-60.9831	981.202	50.4494	-37.7069	803.641	82.1168	108.445	468.592	-13.9378	104.524	416.994	-13.9277	163.898	409.084	-65.5588	130.131	76.9982	-56.648	96.0567	50.4822	-104.571	269.475	74.2663	-93.1647	242.686	52.8777	-43.8831	-113.233	833.438	-314.377	-145.599	443.958	-229.137	-160.053	394.36	-227.547	-123.777	381.673	-172.771	-242.497	60.5093	-185.146	-290.579	46.9018	-149.121	-109.79	36.2424	-135.277	-135.05	23.2809	-198.617
0.06	15.302	899.197	-0.29065	-20.981	901.859	-253.354	-182.152	935.986	-46.7258	-196.608	948.439	-133.696	-103.066	973.921	-284.336	-52.1518	979.609	50.2615	-28.1132	802.293	81.6345	116.478	466.372	-14.4153	114.257	414.862	-14.5953	173.991	408.572	-66.3155	154.675	75.9979	-57.4302	120.63	48.4238	-104.873	293.139	78.427	-95.6224	267.794	56.263	-45.5462	-106.717	832.225	-313.815	-141.165	443.331	-229.081	-156.252	393.878	-227.467	-120.136	380.728	-172.806	-242.269	60.8398	-184.684	-290.694	48.243	-148.102	-109.651	36.1842	-135.249	-135.201	23.2907	-198.447
