Time	RHipMomentX	RHipMomentY	RHipMomentZ	LHipMomentX	LHipMomentY	LHipMomentZ	RKneeMomentX	RKneeMomentY	RKneeMomentZ	LKneeMomentX	LKneeMomentY	LKneeMomentZ	RAnkleMomentX	RAnkleMomentY	RAnkleMomentZ	LAnkleMomentX	LAnkleMomentY	LAnkleMomentZ	RGRFX	RGRFY	RGRFZ	LGRFX	LGRFY	LGRFZ
0	-0.17188	0.06255	-0.7886	-0.20033	0.02088	-0.80459	-0.10429	0.0060625	-0.420748	-0.14588	0.00086	-0.48563	0.003715	0.0011425	0.00569	0.00474	-0.00012	0.02012	-0.0360425	0.464055	-0.0513925	-0.00486	0.53606	-0.08538
1	-0.0981375	0.0587375	-0.86913	-0.1759	0.02103	-0.82517	-0.0774475	0.007405	-0.414808	-0.14705	-0.00141	-0.45587	0.0047975	-0.0046375	-0.0104775	-0.00041	-0.00812	0.00349	-0.174375	1.47521	-0.157765	-0.1151	1.52363	-0.23015
2	-0.0269675	0.05103	-0.951518	-0.14165	0.0222	-0.87493	-0.042705	0.0079	-0.38579	-0.12586	-0.00085	-0.40212	-0.0032125	-0.02103	-0.05042	-0.01846	-0.02225	-0.03454	-0.409303	3.00102	-0.31546	-0.31794	2.96077	-0.42867
3	0.0510375	0.0389675	-0.98267	-0.08485	0.02296	-0.89176	0.00203	0.0061625	-0.310235	-0.07816	0.00115	-0.30822	-0.0236475	-0.046945	-0.11061	-0.05014	-0.04126	-0.08803	-0.719593	4.70847	-0.483518	-0.61143	4.49902	-0.61615
4	0.131938	0.0241425	-0.97239	-0.02387	0.0212	-0.88373	0.0592275	0.0014275	-0.192807	-0.01033	0.00184	-0.1906	-0.0499675	-0.074845	-0.17395	-0.08428	-0.05854	-0.13781	-1.06262	6.2066	-0.582875	-0.95884	5.81477	-0.70173
5	0.198878	0.006	-0.972845	0.05188	0.01341	-0.89466	0.136603	-0.0049775	-0.040485	0.08839	0.00187	-0.05713	-0.06996	-0.0953	-0.219715	-0.1078	-0.06551	-0.16457	-1.40997	7.36706	-0.552092	-1.30897	6.81025	-0.63512
6	0.249145	-0.0183	-1.0311	0.16091	-0.00498	-0.95049	0.24349	-0.00883	0.143848	0.22823	0.00439	0.1019	-0.078085	-0.1008	-0.234723	-0.1156	-0.05896	-0.16019	-1.742	8.25705	-0.400527	-1.62838	7.54404	-0.43432
7	0.300513	-0.04983	-1.17788	0.28019	-0.03501	-1.07118	0.377308	-0.00717	0.34447	0.39264	0.01039	0.28511	-0.0786925	-0.091735	-0.220065	-0.1121	-0.04448	-0.12937	-2.04765	9.08447	-0.19223	-1.91739	8.23605	-0.15952
8	0.382695	-0.0860575	-1.382	0.39185	-0.07285	-1.26046	0.523473	-0.0013525	0.540933	0.55784	0.01887	0.46954	-0.079775	-0.0752525	-0.185335	-0.10673	-0.02831	-0.0823	-2.31596	10.0508	-0.0015375	-2.17662	9.09576	0.10645
9	0.51869	-0.123342	-1.56076	0.50366	-0.11366	-1.47171	0.667687	0.004845	0.71367	0.71033	0.02773	0.62689	-0.087205	-0.05785	-0.140138	-0.10657	-0.01253	-0.02697	-2.51818	11.2068	0.121218	-2.37507	10.1602	0.29455
