Time	RPelvisAngleX	RPelvisAngleY	RPelvisAngleZ	LPelvisAngleX	LPelvisAngleY	LPelvisAngleZ	RHipAngleX	RHipAngleY	RHipAngleZ	LHipAngleX	LHipAngleY	LHipAngleZ	RKneeAngleX	RKneeAngleY	RKneeAngleZ	LKneeAngleX	LKneeAngleY	LKneeAngleZ	RAnkleAngleX	RAnkleAngleY	RAnkleAngleZ	LAnkleAngleX	LAnkleAngleY	LAnkleAngleZ	RFootAngleX	RFootAngleY	RFootAngleZ	LFootAngleX	LFootAngleY	LFootAngleZ
0	4.23089	6.23731	10.1755	3.90009	9.947	10.9073	3.20144	8.07416	32.4883	-0.627855	2.68808	30.3504	-0.172847	-22.2128	2.97196	2.82828	-30.3225	-3.09033	10.2953	-5.04307	5.34536	15.802	-0.97984	4.26234	11.5681	11.8217	25.4084	18.2257	19.3561	30.4812
1	4.35744	6.53844	10.0429	4.16588	10.0071	10.7094	3.24802	7.86128	32.4207	-0.234023	2.75332	30.285	0.116406	-22.0113	4.02172	3.26392	-30.5576	-1.79151	10.8143	-5.2527	5.30255	16.0766	-1.54666	4.41308	12.2013	11.6911	24.2937	18.7501	19.9449	29.3866
2	4.51397	6.67181	9.88137	4.46414	9.97695	10.4572	3.46057	7.56814	32.2976	0.25601	2.76227	30.1603	0.490249	-22.0653	5.41024	3.79973	-30.79	-0.226918	11.4863	-5.1427	4.83654	16.0157	-1.80021	4.06498	13.0246	11.6956	22.4724	19.1254	20.2802	27.4346
3	4.7141	6.62046	9.69034	4.79586	9.85227	10.1733	3.84311	7.23991	32.1066	0.83026	2.79006	29.9646	0.897849	-22.423	6.9829	4.35284	-31.1743	1.38267	12.167	-4.6148	3.8748	15.4354	-1.51074	3.06142	13.8998	11.7494	20.0285	19.1763	20.1814	24.6311
4	4.96343	6.38168	9.47943	5.16085	9.62845	9.88856	4.38062	6.96087	31.8585	1.47239	2.9485	29.7096	1.30728	-23.0777	8.62355	4.86633	-31.8371	2.894	12.6115	-3.64008	2.5704	14.1743	-0.592257	1.5428	14.5883	11.7316	17.2053	18.6828	19.5561	21.184
5	5.25646	5.96796	9.2659	5.55803	9.30471	9.63417	5.04258	6.82804	31.5854	2.16347	3.34214	29.4332	1.72566	-23.908	10.2914	5.36114	-32.6934	4.31865	12.5014	-2.34706	1.28977	12.1467	0.706	-0.0096675	14.7633	11.5381	14.3256	17.4469	18.4789	17.4619
6	5.57865	5.40845	9.06829	5.98447	8.88653	9.43047	5.79191	6.90626	31.3234	2.88761	4.02011	29.1871	2.18493	-24.7006	12.0063	5.92781	-33.4149	5.7872	11.6223	-1.04384	0.424717	9.44083	1.80787	-1.02599	14.1767	11.1748	11.6463	15.4223	17.2177	13.8591
7	5.91245	4.74218	8.89877	6.43445	8.38538	9.27862	6.59612	7.19816	31.0854	3.63873	4.93828	29.0064	2.70448	-25.2434	13.7779	6.64116	-33.5902	7.4054	10.0261	-0.0928214	0.19548	6.36859	2.10978	-1.21598	12.8388	10.7742	9.3125	12.825	16.1064	10.6828
8	6.24238	4.00797	8.75884	6.89789	7.81949	9.16127	7.4314	7.64206	30.8447	4.41707	5.95665	28.8779	3.26745	-25.3879	15.5525	7.49412	-32.9285	9.16348	7.9537	0.297867	0.584629	3.2947	1.3293	-0.688867	10.9752	10.4578	7.37491	10.0288	15.332	8.0757
9	6.55713	3.24174	8.64419	7.36087	7.21081	9.05353	8.27608	8.13924	30.5447	5.22143	6.8963	28.7352	3.82568	-25.0699	17.2238	8.40375	-31.3915	10.9601	5.69844	0.154266	1.40896	0.488735	-0.384465	0.25268	8.89906	10.2338	5.81745	7.39367	14.8777	6.04645
10	6.84835	2.477	8.55198	7.80854	6.58014	8.93735	9.10402	8.59849	30.1224	6.04427	7.61753	28.4873	4.3188	-24.3316	18.6739	9.24935	-29.2278	12.6508	3.53326	-0.351704	2.44564	-1.88714	-2.57555	1.34304	6.91133	10.0521	4.59754	5.17096	14.6302	4.54487
