Time	RPelvisAngleX	RPelvisAngleY	RPelvisAngleZ	LPelvisAngleX	LPelvisAngleY	LPelvisAngleZ	RHipAngleX	RHipAngleY	RHipAngleZ	LHipAngleX	LHipAngleY	LHipAngleZ	RKneeAngleX	RKneeAngleY	RKneeAngleZ	LKneeAngleX	LKneeAngleY	LKneeAngleZ	RAnkleAngleX	RAnkleAngleY	RAnkleAngleZ	LAnkleAngleX	LAnkleAngleY	LAnkleAngleZ	RFootAngleX	RFootAngleY	RFootAngleZ	LFootAngleX	LFootAngleY	LFootAngleZ
0	1.66682	5.82452	11.638	0.01167	6.40781	11.5589	-4.35564	6.55391	33.9291	-5.68403	2.74518	33.0518	6.40519	-24.271	-0.268902	4.26768	-25.0988	-1.82147	4.77553	-2.0452	5.14992	9.96459	3.7007	4.44059	7.45518	14.3591	27.5347	10.5355	13.643	30.3241
1	1.90291	6.23949	11.5358	0.16674	6.75853	11.5908	-4.01179	6.47863	34.151	-5.43819	2.98324	33.373	6.4705	-24.4377	1.24069	4.33872	-26.0179	-0.305783	4.97593	-2.53648	4.99436	10.4632	3.55727	3.74348	7.8178	14.6874	26.1713	11.3611	14.2176	28.5933
2	2.19497	6.56657	11.3226	0.34431	7.04347	11.5163	-3.45395	6.37781	34.1549	-5.08898	3.31593	33.5124	6.43032	-24.8519	2.97489	4.38703	-27.2722	1.42375	5.09602	-3.01326	4.2139	10.6286	3.63838	2.16354	8.12885	15.2607	23.876	12.0678	14.7947	25.6586
3	2.54954	6.79453	11.0011	0.566828	7.2429	11.3098	-2.72354	6.31962	33.9298	-4.65226	3.74992	33.4729	6.32341	-25.5939	4.76772	4.44117	-28.7118	3.27652	5.07194	-3.32498	2.68046	10.2592	3.99895	-0.164827	8.38154	15.9275	20.6532	12.4603	15.1272	21.6721
4	2.9663	6.90817	10.5907	0.850064	7.33762	10.9628	-1.87655	6.38973	33.5411	-4.15306	4.28066	33.3082	6.21133	-26.6171	6.54262	4.57122	-29.9831	5.24896	4.81123	-3.31695	0.625227	9.21615	4.52539	-2.64448	8.48519	16.4265	16.8135	12.2653	14.9809	17.1501
5	3.43175	6.89789	10.1252	1.19659	7.31737	10.4947	-0.9848	6.63926	33.1177	-3.6188	4.87744	33.1139	6.19822	-27.6467	8.35672	4.89018	-30.5688	7.42518	4.16485	-2.98352	-1.39155	7.44314	4.86792	-4.52848	8.22229	16.4859	12.8705	11.2067	14.2816	12.6963
6	3.92425	6.77115	9.63786	1.59965	7.18539	9.94525	-0.110496	7.02916	32.7967	-3.04951	5.46598	32.9875	6.3986	-28.1985	10.362	5.47329	-30.0002	9.90591	2.95863	-2.62532	-2.80306	5.09591	4.5426	-5.33735	7.31431	16.0227	9.24501	9.26019	13.2238	8.78738
7	4.42619	6.55156	9.14798	2.05008	6.95833	9.35292	0.73495	7.43774	32.6509	-2.40275	5.93083	32.9672	6.84583	-27.7778	12.685	6.27159	-28.0712	12.7164	1.28318	-2.79162	-3.28503	2.59009	3.16691	-5.01224	5.75736	15.254	6.21682	6.81426	12.1714	5.73912
8	4.92678	6.26711	8.66677	2.53852	6.66332	8.74477	1.59127	7.73442	32.6529	-1.62346	6.15336	32.9985	7.4487	-26.1325	15.3245	7.10679	-24.952	15.7515	-0.437691	-3.96811	-2.81317	0.380727	0.727316	-3.8181	3.95879	14.5465	3.97392	4.46166	11.3989	3.64886
9	5.41726	5.94256	8.20688	3.05417	6.33215	8.14571	2.50247	7.83897	32.6913	-0.693492	6.06615	32.9546	8.03733	-23.4033	18.1232	7.75297	-21.1987	18.7666	-1.81444	-6.2098	-1.60472	-1.29601	-2.29385	-2.13427	2.40692	14.1256	2.53184	2.62514	10.9438	2.38899
10	5.88919	5.60226	7.78199	3.58107	5.99831	7.58586	3.4713	7.7293	32.6093	0.340968	5.68508	32.6929	8.45056	-20.0994	20.7967	8.05868	-17.5892	21.433	-2.76256	-9.03652	0.0179974	-2.43661	-5.12375	-0.287472	1.32965	13.9646	1.72563	1.41035	10.6957	1.72142
11	6.33406	5.27609	7.40464	4.09232	5.69853	7.09612	4.44968	7.42624	32.2557	1.38298	5.09626	32.1135	8.60863	-16.9203	23.0182	8.01447	-14.843	23.4582	-3.38935	-11.6967	1.75477	-3.11903	-7.06903	1.5022	0.698426	13.9281	1.33107	0.722479	10.5465	1.41729
12	6.74032	5.00004	7.08776	4.54879	5.471	6.70276	5.36187	6.97694	31.5346	2.32356	4.41445	31.1936	8.53044	-14.5175	24.5323	7.72059	-13.3967	24.6928	-3.79165	-13.5229	3.39561	-3.42168	-7.75085	3.10963	0.39216	13.9247	1.16519	0.40097	10.4411	1.30596
13	7.08916	4.81033	6.8462	4.90803	5.34811	6.42672	6.13584	6.4382	30.4333	3.0766	3.73961	29.9838	8.29483	-13.2968	25.2296	7.3087	-13.3185	25.1486	-4.00781	-14.1381	4.82765	-3.42576	-7.15822	4.47608	0.287907	13.9229	1.10694	0.290406	10.36	1.27788
14	7.35515	4.73619	6.69434	5.13923	5.34933	6.28025	6.72325	5.86167	29.0124	3.5965	3.12658	28.5698	7.98643	-13.3195	25.1504	6.88209	-14.3386	24.9442	-4.05827	-13.5196	6.00885	-3.2263	-5.59631	5.58735	0.286571	13.9145	1.08384	0.273574	10.3029	1.27279
15	7.51547	4.79385	6.63987	5.23511	5.47779	6.25944	7.10615	5.28473	27.3694	3.88315	2.5722	27.0331	7.66355	-14.3118	24.4353	6.49148	-15.9608	24.2401	-3.9789	-11.9771	6.94137	-2.92312	-3.55884	6.46288	0.323099	13.9005	1.05806	0.282557	10.2764	1.26426
16	7.56001	4.98188	6.67815	5.21342	5.72022	6.34231	7.29503	4.72925	25.602	3.97585	2.0253	25.4341	7.35291	-15.773	23.2678	6.14103	-17.6273	23.2004	-3.82578	-10.0393	7.65336	-2.60201	-1.55851	7.14637	0.366305	13.8891	1.01423	0.291237	10.2841	1.24523
17	7.49231	5.28061	6.79303	5.10563	6.04905	6.49791	7.31854	4.20388	23.7921	3.93342	1.42269	23.8178	7.05984	-17.156	21.835	5.81576	-18.8812	21.9748	-3.66027	-8.26482	8.18646	-2.32242	0.01564	7.6933	0.408804	13.8902	0.948336	0.298011	10.3232	1.21648
18	7.32458	5.65771	6.96592	4.94178	6.42696	6.69992	7.20893	3.70375	22.0074	3.81155	0.72766	22.2239	6.78374	-18.0634	20.301	5.50779	-19.4652	20.6884	-3.52776	-7.04053	8.58689	-2.11764	0.965738	8.15861	0.454889	13.9122	0.859588	0.309389	10.3872	1.17953
19	7.07336	6.07514	7.18551	4.7409	6.81309	6.93382	6.9945	3.21494	20.3016	3.64957	-0.0559703	20.6885	6.52892	-18.3599	18.7855	5.22193	-19.3373	19.4304	-3.44526	-6.47177	8.89594	-1.99949	1.28106	8.58446	0.512498	13.9574	0.745343	0.331171	10.4685	1.1339
20	6.75587	6.49417	7.44847	4.50971	7.16936	7.1934	6.69998	2.72526	18.7069	3.46909	-0.894238	19.2337	6.30426	-18.1409	17.3501	4.96343	-18.6329	18.2419	-3.40328	-6.42302	9.13939	-1.95798	1.1019	8.98822	0.591511	14.0184	0.600156	0.366849	10.5599	1.07694
21	6.38692	6.87985	7.75179	4.24788	7.46517	7.47147	6.3471	2.2312	17.2238	3.28121	-1.74348	17.8525	6.11726	-17.6236	15.9978	4.7267	-17.6011	17.1103	-3.37329	-6.63938	9.32301	-1.96091	0.666861	9.35914	0.705198	14.0823	0.416909	0.418685	10.654	1.00445
