Time	RPelvisAngleX	RPelvisAngleY	RPelvisAngleZ	LPelvisAngleX	LPelvisAngleY	LPelvisAngleZ	RHipAngleX	RHipAngleY	RHipAngleZ	LHipAngleX	LHipAngleY	LHipAngleZ	RKneeAngleX	RKneeAngleY	RKneeAngleZ	LKneeAngleX	LKneeAngleY	LKneeAngleZ	RAnkleAngleX	RAnkleAngleY	RAnkleAngleZ	LAnkleAngleX	LAnkleAngleY	LAnkleAngleZ	RFootAngleX	RFootAngleY	RFootAngleZ	LFootAngleX	LFootAngleY	LFootAngleZ
0	2.33887	2.61929	15.46	-1.04422	2.60632	16.3993	1.19803	-1.56751	38.9696	-2.2974	-8.82855	39.3397	-1.37461	-21.2922	-1.11899	0.0226058	-10.8817	-0.442951	3.75669	4.59876	2.5124	2.07039	13.1084	3.19605	2.39196	14.7612	28.1447	1.09531	5.2333	27.1
1	2.73223	2.91173	15.2648	-0.635847	2.97518	16.2176	1.28157	-1.27859	39.205	-2.2406	-8.43344	39.6267	-0.926964	-21.2187	0.932861	0.149361	-11.2842	1.66429	4.25348	5.2946	2.59758	2.1505	13.6056	3.08314	3.23041	13.22	26.6939	1.59703	4.22922	25.3988
2	3.18782	3.09017	15.0158	-0.104796	3.33786	15.9832	1.53234	-1.03084	39.2268	-2.05817	-8.13825	39.6601	-0.504881	-21.3694	2.98901	0.284292	-11.8354	3.71627	4.97303	5.92051	2.05608	2.41273	14.2386	2.24643	4.41279	12.0819	24.5429	2.43599	3.24787	22.8984
3	3.69622	3.1465	14.754	0.520927	3.66564	15.7276	1.94385	-0.782944	39.0751	-1.75057	-7.88382	39.4974	-0.169787	-21.6861	4.88626	0.399479	-12.5482	5.64876	5.86508	6.3475	0.709637	2.80323	14.9266	0.598879	5.89175	11.3808	21.6727	3.54798	2.35132	19.583
4	4.23689	3.07724	14.5393	1.19146	3.93176	15.4985	2.4727	-0.454219	38.8678	-1.36272	-7.59082	39.2994	0.0901342	-21.9755	6.63193	0.512746	-13.191	7.60687	6.73925	6.41901	-1.20159	3.1432	15.3855	-1.44185	7.4125	10.9979	18.2897	4.6504	1.56058	15.7587
5	4.77218	2.89327	14.4204	1.83456	4.12584	15.3333	3.03648	0.00641065	38.7642	-0.995646	-7.21624	39.2745	0.379867	-21.8764	8.4403	0.706656	-13.2619	9.90634	7.36815	5.94122	-2.99995	3.2601	15.163	-3.05723	8.59748	10.716	14.8139	5.37319	0.857993	11.9915
6	5.25705	2.62722	14.3965	2.37298	4.26062	15.2306	3.53895	0.550252	38.88	-0.770702	-6.78955	39.5605	0.835456	-21.0708	10.5734	1.07829	-12.3749	12.7892	7.58645	4.81173	-4.0447	3.05408	13.9934	-3.65049	9.15928	10.3755	11.6181	5.49217	0.233551	8.72647
7	5.66113	2.32361	14.4137	2.7608	4.35957	15.1508	3.92249	1.04273	39.1991	-0.745792	-6.39017	40.105	1.50991	-19.6211	13.0767	1.65261	-10.688	16.1382	7.22233	3.25851	-4.16819	2.40147	12.1175	-3.22951	8.96472	9.94849	8.87188	4.97757	-0.27321	6.1162
8	5.97736	2.02017	14.4047	3.00272	4.44017	15.0404	4.19453	1.35317	39.559	-0.870064	-6.11772	40.6556	2.32362	-17.9966	15.7096	2.34757	-8.84057	19.4953	6.14584	1.81971	-3.62977	1.23714	10.1875	-2.18627	8.03061	9.49382	6.60317	3.95726	-0.589317	4.14627
9	6.21543	1.73951	14.3237	3.14309	4.50985	14.8564	4.4009	1.42171	39.7264	-1.02474	-6.09417	40.8848	3.12569	-16.7677	18.1107	3.00973	-7.54132	22.3437	4.47456	1.02633	-2.78443	-0.271671	8.94268	-0.903828	6.57144	9.10048	4.79412	2.69206	-0.689856	2.74672
10	6.39533	1.49491	14.1555	3.24053	4.57134	14.581	4.58963	1.25303	39.5118	-1.09647	-6.42102	40.56	3.7829	-16.2617	19.9971	3.48867	-7.17406	24.358	2.58749	1.11996	-1.82887	-1.79528	8.85527	0.434767	4.95223	8.82341	3.42288	1.45962	-0.652646	1.82297
11	6.53926	1.29913	13.9104	3.3453	4.62814	14.2295	4.79457	0.88043	38.8424	-1.01734	-7.1014	39.6406	4.21628	-16.4291	21.2548	3.70271	-7.66452	25.4802	0.890554	1.99469	-0.811104	-3.04138	9.89684	1.77788	3.5018	8.64886	2.44988	0.435984	-0.589563	1.26185
12	6.65899	1.16592	13.6187	3.48482	4.68566	13.8471	5.02869	0.35502	37.7686	-0.771785	-8.01792	38.2629	4.40191	-16.9559	21.9283	3.66096	-8.60706	25.8668	-0.377255	3.29545	0.249469	-3.86028	11.5757	3.08624	2.3838	8.53483	1.80406	-0.314077	-0.553603	0.944296
13	6.75021	1.10582	13.326	3.65691	4.75181	13.4958	5.28345	-0.248256	36.4262	-0.393845	-8.98847	36.6517	4.36417	-17.4626	22.1578	3.43755	-9.49448	25.7724	-1.16258	4.57526	1.31309	-4.26194	13.2212	4.30313	1.61787	8.45569	1.39907	-0.805585	-0.546149	0.765649
14	6.79912	1.12336	13.0841	3.83259	4.83765	13.2339	5.53536	-0.84256	34.985	0.0448168	-9.85757	35.0288	4.16134	-17.6436	22.1123	3.11808	-9.91252	25.4431	-1.54105	5.44637	2.33721	-4.37156	14.2891	5.3828	1.14529	8.39989	1.15385	-1.10191	-0.56074	0.65013
