Time	RPelvisAngleX	RPelvisAngleY	RPelvisAngleZ	LPelvisAngleX	LPelvisAngleY	LPelvisAngleZ	RHipAngleX	RHipAngleY	RHipAngleZ	LHipAngleX	LHipAngleY	LHipAngleZ	RKneeAngleX	RKneeAngleY	RKneeAngleZ	LKneeAngleX	LKneeAngleY	LKneeAngleZ	RAnkleAngleX	RAnkleAngleY	RAnkleAngleZ	LAnkleAngleX	LAnkleAngleY	LAnkleAngleZ	RFootAngleX	RFootAngleY	RFootAngleZ	LFootAngleX	LFootAngleY	LFootAngleZ
0	NaN	NaN	NaN	-1.7337	-1.07648	10.9287	NaN	NaN	NaN	2.47645	1.11876	34.7101	NaN	NaN	NaN	1.60812	-19.2634	6.52032	NaN	NaN	NaN	0.23425	8.77929	5.96133	NaN	NaN	NaN	3.15578	11.2541	23.0401
1	NaN	NaN	NaN	-1.73665	-0.76142	11.0017	NaN	NaN	NaN	2.45113	1.32543	34.8456	NaN	NaN	NaN	1.79436	-20.306	6.73318	NaN	NaN	NaN	-0.02771	8.18118	5.68305	NaN	NaN	NaN	3.2379	12.4091	22.4983
2	NaN	NaN	NaN	-1.70398	-0.56172	11.0697	NaN	NaN	NaN	2.52873	1.80927	35.0372	NaN	NaN	NaN	1.99282	-21.6591	7.61718	NaN	NaN	NaN	-0.58218	7.78644	4.82178	NaN	NaN	NaN	3.24112	13.3807	20.6809
3	NaN	NaN	NaN	-1.60476	-0.51243	11.1078	NaN	NaN	NaN	2.72995	2.52149	35.3323	NaN	NaN	NaN	2.21395	-22.958	9.22523	NaN	NaN	NaN	-1.3702	7.50837	3.44003	NaN	NaN	NaN	3.1913	13.9382	17.6989
4	NaN	NaN	NaN	-1.4109	-0.64027	11.1086	NaN	NaN	NaN	3.06777	3.38819	35.7892	NaN	NaN	NaN	2.48757	-23.805	11.578	NaN	NaN	NaN	-2.19753	7.15246	1.94144	NaN	NaN	NaN	3.08539	13.99	14.0663
5	NaN	NaN	NaN	-1.11465	-0.94265	11.0765	NaN	NaN	NaN	3.5377	4.33937	36.4235	NaN	NaN	NaN	2.85493	-23.9653	14.5802	NaN	NaN	NaN	-2.81035	6.51682	0.8862	NaN	NaN	NaN	2.92077	13.6482	10.5212
6	NaN	NaN	NaN	-0.73805	-1.378	11.0105	NaN	NaN	NaN	4.11435	5.30327	37.156	NaN	NaN	NaN	3.32965	-23.4875	17.9608	NaN	NaN	NaN	-3.17383	5.54872	0.59213	NaN	NaN	NaN	2.64572	13.1368	7.56982
7	NaN	NaN	NaN	-0.33089	-1.87677	10.901	NaN	NaN	NaN	4.7508	6.20998	37.8208	NaN	NaN	NaN	3.86642	-22.6481	21.3277	NaN	NaN	NaN	-3.51748	4.39552	0.9824	NaN	NaN	NaN	2.1511	12.6387	5.29958
8	NaN	NaN	NaN	0.04193	-2.36293	10.7399	NaN	NaN	NaN	5.37982	7.01085	38.2298	NaN	NaN	NaN	4.38767	-21.7979	24.3049	NaN	NaN	NaN	-4.03985	3.31218	1.78891	NaN	NaN	NaN	1.40301	12.2468	3.59147
9	NaN	NaN	NaN	0.32192	-2.77395	10.5288	NaN	NaN	NaN	5.92804	7.66734	38.2388	NaN	NaN	NaN	4.82094	-21.2193	26.6443	NaN	NaN	NaN	-4.72695	2.53851	2.78598	NaN	NaN	NaN	0.50891	11.996	2.32438
10	NaN	NaN	NaN	0.48037	-3.07347	10.2825	NaN	NaN	NaN	6.34285	8.11843	37.7952	NaN	NaN	NaN	5.10304	-21.0146	28.2715	NaN	NaN	NaN	-5.4384	2.19371	3.85379	NaN	NaN	NaN	-0.37533	11.8912	1.40166
11	NaN	NaN	NaN	0.5323	-3.25123	10.0356	NaN	NaN	NaN	6.61637	8.27542	36.966	NaN	NaN	NaN	5.18112	-21.0762	29.2769	NaN	NaN	NaN	-6.03444	2.23448	4.94224	NaN	NaN	NaN	-1.13572	11.9123	0.73621
12	NaN	NaN	NaN	0.52798	-3.3198	9.83764	NaN	NaN	NaN	6.78684	8.06542	35.9206	NaN	NaN	NaN	5.03216	-21.1565	29.8582	NaN	NaN	NaN	-6.44217	2.49185	6.02533	NaN	NaN	NaN	-1.72767	12.0096	0.25212
13	NaN	NaN	NaN	0.5289	-3.31039	9.73076	NaN	NaN	NaN	6.91531	7.4857	34.8505	NaN	NaN	NaN	4.67792	-21.0107	30.2212	NaN	NaN	NaN	-6.66836	2.76291	7.07324	NaN	NaN	NaN	-2.16527	12.1223	-0.11183
14	NaN	NaN	NaN	0.58088	-3.26307	9.73006	NaN	NaN	NaN	7.05273	6.61535	33.8827	NaN	NaN	NaN	4.17721	-20.5418	30.4959	NaN	NaN	NaN	-6.75482	2.92242	8.0569	NaN	NaN	NaN	-2.47878	12.2136	-0.39561
15	NaN	NaN	NaN	0.69685	-3.21533	9.82433	NaN	NaN	NaN	7.21894	5.57057	33.0505	NaN	NaN	NaN	3.59886	-19.8138	30.7201	NaN	NaN	NaN	-6.73699	2.96946	8.96094	NaN	NaN	NaN	-2.68796	12.2746	-0.62027
16	NaN	NaN	NaN	0.86042	-3.19359	9.98465	NaN	NaN	NaN	7.40362	4.4745	32.3093	NaN	NaN	NaN	3.01042	-18.9548	30.868	NaN	NaN	NaN	-6.6326	2.95872	9.78286	NaN	NaN	NaN	-2.79659	12.3114	-0.79587
17	NaN	NaN	NaN	1.04333	-3.20985	10.1722	NaN	NaN	NaN	7.5832	3.4645	31.5689	NaN	NaN	NaN	2.48534	-18.096	30.8856	NaN	NaN	NaN	-6.45101	2.92937	10.5266	NaN	NaN	NaN	-2.80131	12.3338	-0.92769
