Time	RPelvisAngleX	RPelvisAngleY	RPelvisAngleZ	LPelvisAngleX	LPelvisAngleY	LPelvisAngleZ	RHipAngleX	RHipAngleY	RHipAngleZ	LHipAngleX	LHipAngleY	LHipAngleZ	RKneeAngleX	RKneeAngleY	RKneeAngleZ	LKneeAngleX	LKneeAngleY	LKneeAngleZ	RAnkleAngleX	RAnkleAngleY	RAnkleAngleZ	LAnkleAngleX	LAnkleAngleY	LAnkleAngleZ	RFootAngleX	RFootAngleY	RFootAngleZ	LFootAngleX	LFootAngleY	LFootAngleZ
0	-1.26411	2.28219	6.48891	2.80464	4.65585	6.62981	2.65497	-3.46446	18.5228	5.51006	-3.75481	19.4705	-2.62882	-15.1229	-7.95805	-2.80259	-21.5769	-7.01407	1.77565	6.95373	-2.0776	3.97261	10.2555	-0.554956	4.03979	10.4604	18.3795	5.64836	10.4432	20.3653
1	-1.15324	2.59394	6.81075	2.88768	4.96779	6.84307	2.70547	-3.47528	18.2445	5.53137	-3.79815	19.0821	-2.52569	-14.429	-7.85659	-2.66854	-20.6513	-6.87609	2.13746	6.48187	-3.34185	4.16824	9.6646	-1.75694	4.90019	9.85566	16.5124	6.42628	9.79313	18.4323
2	-0.995415	2.83956	7.08419	3.00436	5.21055	7.05316	2.83803	-3.38224	17.8637	5.6315	-3.8269	18.6525	-2.43189	-13.9595	-7.79638	-2.49305	-20.0078	-6.7808	2.42122	6.15905	-5.56757	4.12565	9.00993	-3.80592	5.9108	9.20468	13.6655	7.25609	9.45944	15.6008
3	-0.77203	2.97506	7.2593	3.18065	5.35415	7.24241	3.07557	-3.08267	17.2159	5.84418	-3.80517	18.0639	-2.39404	-13.9776	-8.13356	-2.36124	-19.6972	-7.12572	2.52824	6.32902	-8.3485	3.60266	8.47268	-6.49364	6.81762	8.38375	10.4643	7.75575	9.29772	12.3108
4	-0.455175	2.98534	7.3285	3.45217	5.39221	7.38691	3.42523	-2.71546	16.3458	6.18176	-3.74867	17.2644	-2.32344	-14.1745	-8.66239	-2.22428	-19.4756	-7.84865	2.2959	6.76275	-10.7943	2.62854	8.08701	-9.06869	7.30486	7.489	7.57355	7.74022	9.08449	9.22359
5	-0.03004	2.88321	7.33521	3.83048	5.33622	7.47053	3.8821	-2.28633	15.4652	6.63267	-3.69145	16.3291	-2.10548	-14.1059	-8.95016	-1.9684	-19.0243	-8.57272	1.36804	6.63275	-12.2081	1.23232	7.68079	-10.9483	6.90274	6.91686	5.30641	7.12027	8.74419	6.62932
6	0.49279	2.67899	7.3238	4.28235	5.19412	7.49889	4.43387	-1.94817	14.7839	7.1656	-3.61381	15.3923	-1.68173	-13.272	-8.72204	-1.56627	-18.2012	-9.00795	-0.173695	5.37559	-12.5047	-0.706354	7.02777	-11.9117	5.64193	6.9009	3.68651	5.7286	8.36907	4.55667
7	1.08566	2.37857	7.31969	4.7658	4.97624	7.48635	5.07782	-1.85165	14.3549	7.75629	-3.49054	14.5339	-1.12898	-11.5053	-8.00793	-1.09239	-17.0896	-9.08483	-2.00878	3.26469	-12.1605	-2.90607	6.09021	-12.0649	3.89788	7.16137	2.46443	3.84632	8.07998	3.02918
8	1.69864	2.00352	7.34195	5.25032	4.6967	7.43851	5.79596	-1.95297	14.0939	8.38481	-3.34499	13.7318	-0.614065	-9.08034	-7.0364	-0.642274	-15.8631	-8.90874	-3.92917	0.97853	-11.6923	-4.86139	5.08541	-11.739	1.9466	7.24203	1.38828	2.03896	7.85611	1.96711
9	2.25012	1.59115	7.39473	5.70518	4.38142	7.35644	6.51319	-2.14213	13.8715	9.00565	-3.24959	12.9199	-0.24266	-6.46148	-6.03232	-0.248856	-14.6662	-8.65153	-5.64831	-1.04184	-11.2904	-6.26126	4.24904	-11.2061	0.11924	7.03958	0.42904	0.701316	7.64479	1.24942
10	2.66107	1.18813	7.46139	6.1009	4.07433	7.25019	7.12746	-2.35543	13.5581	9.56729	-3.24497	12.0457	-0.008735	-4.09305	-5.15653	0.099728	-13.6804	-8.45672	-6.89321	-2.64034	-10.884	-7.10192	3.74352	-10.5698	-1.24245	6.75114	-0.336305	-0.081182	7.45676	0.789364
11	2.90485	0.85231	7.52745	6.40856	3.81594	7.12497	7.56922	-2.55162	13.0595	10.0276	-3.27797	11.0604	0.16593	-2.35098	-4.54251	0.423068	-13.0832	-8.42237	-7.63362	-3.6962	-10.359	-7.60087	3.63595	-9.86356	-2.00719	6.5415	-0.8598	-0.467686	7.31275	0.50659
12	3.00168	0.632675	7.56665	6.61622	3.63686	6.97852	7.8258	-2.6974	12.306	10.3661	-3.2968	9.94806	0.353405	-1.48022	-4.29359	0.743542	-12.8627	-8.5701	-8.08837	-4.06962	-9.69174	-7.99518	3.8433	-9.12955	-2.32485	6.43347	-1.16412	-0.68425	7.19798	0.312026
