Time	RHipMomentX	RHipMomentY	RHipMomentZ	LHipMomentX	LHipMomentY	LHipMomentZ	RKneeMomentX	RKneeMomentY	RKneeMomentZ	LKneeMomentX	LKneeMomentY	LKneeMomentZ	RAnkleMomentX	RAnkleMomentY	RAnkleMomentZ	LAnkleMomentX	LAnkleMomentY	LAnkleMomentZ	RGRFX	RGRFY	RGRFZ	LGRFX	LGRFY	LGRFZ
0	-0.00584529	0.00237412	-0.404001	0.00394938	0.0005725	-0.338746	-0.00470412	0.0201218	-0.186361	0.00529125	0.00896937	-0.142674	0.0247865	0.0413706	0.0395588	-0.0058075	0.00338062	-0.0114769	0.327515	1.34064	-0.0943347	0.269333	1.42933	-0.126265
1	0.0149871	0.0261147	-0.306944	-0.0114531	0.0123013	-0.214912	-0.0225429	0.0321535	-0.132648	-0.0312619	0.0150069	-0.0768613	0.0246388	0.0600147	0.0597129	-0.0201875	-0.00290375	-0.0302594	0.301511	2.13891	-0.218618	0.211519	2.24532	-0.223118
2	-0.0426729	0.0320618	-0.229328	-0.0463375	0.0201088	-0.147521	-0.0427229	0.0320812	-0.104606	-0.0419788	0.0155869	-0.0551369	0.0192888	0.0603518	0.0572182	-0.0279294	-0.0128881	-0.0513938	0.0308653	2.39555	-0.233551	-0.0552762	2.52655	-0.21587
3	-0.0690512	0.0289888	-0.270721	-0.0257125	0.0214469	-0.209816	-0.0246953	0.0340253	-0.121425	-0.00688	0.0153256	-0.0735006	0.0198412	0.0642088	0.0565476	-0.0260756	-0.0179387	-0.0635606	-0.194329	2.57906	-0.152442	-0.230783	2.64941	-0.138266
4	-0.0245353	0.0230682	-0.419389	0.0330656	0.00958438	-0.350114	0.0333471	0.0409724	-0.146961	0.0449969	0.0101381	-0.0854119	0.0268553	0.0769641	0.0654318	-0.0186894	-0.0260031	-0.076885	-0.245615	3.02263	-0.0100771	-0.19272	2.874	-0.0200738
5	0.0609706	0.0177382	-0.521842	0.104376	-0.00376188	-0.39563	0.0971294	0.0475794	-0.140462	0.0902031	0.00309125	-0.0535156	0.0382082	0.0923182	0.0857506	-0.00942	-0.0337269	-0.085055	-0.244529	3.53608	0.147352	-0.120799	3.18148	0.119392
6	0.126163	0.0169594	-0.498615	0.122919	-0.0109956	-0.33866	0.132858	0.0496959	-0.112141	0.109201	-0.00341688	-0.0128894	0.0482947	0.101796	0.10982	-0.00159188	-0.0351619	-0.0783869	-0.2778	3.82243	0.245586	-0.161929	3.46088	0.232693
7	0.139114	0.0219582	-0.444253	0.0965687	-0.0130437	-0.299348	0.138445	0.05086	-0.0952318	0.108691	-0.00778437	-0.0037075	0.0497271	0.107064	0.13109	0.000188125	-0.0309519	-0.06135	-0.310492	4.00247	0.245804	-0.244013	3.74288	0.261824
8	0.138368	0.0270547	-0.426878	0.0969363	-0.0124425	-0.29603	0.130208	0.0525906	-0.0944265	0.107024	-0.00888313	-0.00729313	0.0464318	0.112612	0.153322	-0.00552812	-0.0266562	-0.0447125	-0.313241	4.24311	0.185179	-0.279401	4.07216	0.210592
9	0.165485	0.0297312	-0.431217	0.151037	-0.0100019	-0.289024	0.128907	0.0549535	-0.09555	0.114891	-0.00821188	0.00074625	0.0441076	0.119355	0.179024	-0.0132794	-0.0245019	-0.0310344	-0.313654	4.56447	0.130742	-0.289674	4.43444	0.146697
10	0.23358	0.0343818	-0.430406	0.235081	-0.00845	-0.265925	0.150782	0.0600018	-0.0896859	0.139312	-0.00870625	0.0217131	0.0451471	0.128755	0.208522	-0.0161375	-0.0230756	-0.016285	-0.339171	4.94491	0.132939	-0.315621	4.83013	0.142831
11	0.316112	0.0393	-0.43266	0.317298	-0.0123281	-0.248322	0.193228	0.0669247	-0.0749941	0.180503	-0.0123731	0.0508263	0.0499894	0.140862	0.239291	-0.0123331	-0.0220606	-0.00121312	-0.390571	5.39113	0.199615	-0.366291	5.2732	0.220864
12	0.381989	0.0410794	-0.449794	0.387993	-0.0217856	-0.247873	0.241119	0.0743153	-0.0554929	0.231338	-0.0182556	0.0857294	0.0574153	0.155932	0.273186	-0.0048975	-0.0216638	0.0120531	-0.456749	5.94279	0.291855	-0.429945	5.79113	0.342071
13	0.42859	0.0443106	-0.475935	0.449073	-0.03079	-0.25273	0.28292	0.0839159	-0.0396247	0.280629	-0.0230369	0.123471	0.0650824	0.175734	0.314785	0.0006675	-0.0210875	0.0235975	-0.521294	6.61878	0.357966	-0.491293	6.40034	0.445354
14	0.473477	0.0518129	-0.493314	0.502251	-0.0351719	-0.248369	0.317942	0.0953288	-0.0292635	0.321638	-0.0255681	0.158231	0.0713029	0.198009	0.362567	0.00265687	-0.0196687	0.0356225	-0.569608	7.37022	0.377717	-0.540421	7.08391	0.497609
15	0.533082	0.0618235	-0.500544	0.553808	-0.0342537	-0.225524	0.351633	0.108144	-0.0249376	0.355888	-0.0261619	0.187844	0.0758259	0.220771	0.413198	0.00244625	-0.0173756	0.0489687	-0.590828	8.09851	0.375478	-0.572587	7.78367	0.506431
16	0.602436	0.0709282	-0.502273	0.612316	-0.0300231	-0.196566	0.388152	0.119834	-0.0210388	0.390072	-0.0254756	0.210238	0.0793518	0.240654	0.458523	0.00176188	-0.0142075	0.0631263	-0.593415	8.71904	0.385768	-0.586338	8.41889	0.50351
17	0.660458	0.0791171	-0.502016	0.671306	-0.0261925	-0.167949	0.423962	0.129844	-0.0184718	0.427374	-0.0244375	0.225378	0.0827265	0.258176	0.498231	0.00284188	-0.00996812	0.0783381	-0.58829	9.20373	0.416512	-0.581867	8.91745	0.517866
18	0.70216	0.0861124	-0.502339	0.718241	-0.0240256	-0.145711	0.453116	0.138821	-0.0201118	0.463859	-0.0233569	0.230696	0.0853047	0.273978	0.533312	0.00602437	-0.0043925	0.0944975	-0.572511	9.55176	0.451075	-0.55943	9.24847	0.550988
19	0.730508	0.09134	-0.497581	0.749108	-0.0217506	-0.125976	0.472697	0.145461	-0.0257829	0.493044	-0.0219756	0.226957	0.0876188	0.286308	0.562254	0.00995188	0.00191938	0.110044	-0.539138	9.76259	0.47436	-0.517273	9.4193	0.583461
20	0.747358	0.0961659	-0.488081	0.764417	-0.0179219	-0.108788	0.482202	0.150597	-0.0362241	0.511016	-0.0197075	0.214931	0.0901376	0.296181	0.585809	0.0134206	0.0091475	0.125368	-0.488011	9.83544	0.484001	-0.458126	9.46062	0.59907
21	0.756825	0.0994112	-0.473314	0.766744	-0.0139956	-0.0924131	0.483553	0.153745	-0.0463418	0.517236	-0.0172481	0.199871	0.0919788	0.302409	0.603265	0.0163794	0.0166369	0.140696	-0.433598	9.78634	0.482612	-0.395831	9.41221	0.592991
22	0.759812	0.102025	-0.451116	0.765868	-0.00975625	-0.0747419	0.477907	0.155579	-0.0540441	0.514406	-0.0136144	0.187484	0.0929218	0.306278	0.617811	0.0181925	0.0248306	0.156465	-0.385188	9.66456	0.473919	-0.341635	9.31961	0.571104
23	0.759502	0.105148	-0.430922	0.761902	-0.005845	-0.0591994	0.469015	0.157276	-0.0599088	0.505891	-0.0092725	0.181844	0.0938829	0.310028	0.631339	0.0185906	0.0326869	0.170898	-0.342038	9.52196	0.461545	-0.297913	9.21567	0.542967
24	0.753168	0.107748	-0.427872	0.753128	-0.00299812	-0.0453438	0.457329	0.158504	-0.0676594	0.495019	-0.005415	0.182526	0.0950394	0.314614	0.645728	0.0183338	0.0393937	0.183526	-0.301443	9.39801	0.448394	-0.261938	9.12286	0.514814
25	0.745614	0.110946	-0.428368	0.744764	0.00033375	-0.0289144	0.444339	0.160796	-0.0732853	0.483462	-0.00124687	0.186193	0.0941906	0.3209	0.662532	0.0175888	0.0465913	0.196971	-0.262775	9.31605	0.436305	-0.227426	9.05883	0.490217
26	0.745088	0.115869	-0.409071	0.739652	0.0036375	-0.0176431	0.435568	0.164198	-0.0723	0.473659	0.00270562	0.189954	0.0932912	0.328258	0.681571	0.01689	0.0540244	0.210573	-0.231051	9.2821	0.428275	-0.193612	9.0274	0.472825
27	0.744079	0.122042	-0.386909	0.735923	0.00588937	-0.0153356	0.428185	0.167756	-0.0700412	0.466111	0.00608	0.192199	0.0919835	0.33635	0.702579	0.0167794	0.0618363	0.225782	-0.203306	9.29787	0.421715	-0.156688	9.02836	0.463534
28	0.743364	0.127005	-0.373849	0.734613	0.00803063	-0.0177238	0.422017	0.171782	-0.0660559	0.461087	0.00878438	0.194678	0.0905594	0.345182	0.723121	0.0169581	0.0690881	0.240128	-0.173267	9.34896	0.41425	-0.116504	9.0592	0.458179
29	0.741508	0.130678	-0.370226	0.732331	0.0116131	-0.0095275	0.415594	0.175661	-0.0637929	0.456009	0.0120081	0.199201	0.0898524	0.354465	0.743561	0.0171875	0.0767881	0.254746	-0.136485	9.41654	0.404761	-0.0765287	9.11289	0.452522
30	0.74286	0.134859	-0.368373	0.728816	0.0153562	0.0012	0.411409	0.179691	-0.0661306	0.451179	0.01589	0.203027	0.0918947	0.364749	0.764402	0.0178844	0.0855444	0.270328	-0.0938947	9.47837	0.396548	-0.0383575	9.17591	0.446564
31	0.73871	0.139182	-0.36371	0.723129	0.0187513	0.0112431	0.40465	0.183175	-0.0679653	0.446555	0.0200281	0.207351	0.0928024	0.373637	0.782458	0.0187794	0.0940725	0.284269	-0.0468765	9.52181	0.387955	0.000875625	9.23375	0.440154
32	0.730721	0.142731	-0.358296	0.721627	0.022225	0.020965	0.395994	0.186087	-0.06998	0.443455	0.0245094	0.210637	0.0930282	0.381184	0.799172	0.0199094	0.102394	0.297059	0.00280294	9.54511	0.380334	0.04511	9.27424	0.433443
33	0.721524	0.145964	-0.347511	0.721417	0.025655	0.0330456	0.385813	0.188186	-0.0706265	0.439678	0.0285425	0.211809	0.0929588	0.387672	0.815495	0.0211519	0.110157	0.309747	0.0495541	9.54898	0.373266	0.0908056	9.28597	0.426292
34	0.713611	0.149605	-0.335301	0.714866	0.0286281	0.0457625	0.375949	0.190418	-0.0733694	0.433653	0.0317913	0.211499	0.0938588	0.394435	0.833308	0.0224256	0.117261	0.322305	0.0912076	9.53199	0.367858	0.13389	9.26824	0.419786
35	0.708656	0.153018	-0.322971	0.706389	0.0309612	0.0549194	0.366663	0.192629	-0.0770835	0.426011	0.0339731	0.211114	0.0944259	0.400522	0.851781	0.0231894	0.123171	0.333806	0.128905	9.49823	0.363239	0.174237	9.23189	0.413177
36	0.702999	0.156302	-0.30625	0.697099	0.0340712	0.0686494	0.355837	0.194079	-0.0802029	0.417067	0.0366344	0.211406	0.0950476	0.406391	0.872195	0.0236806	0.129522	0.346254	0.163226	9.45703	0.358495	0.213173	9.18947	0.404454
37	0.696576	0.159384	-0.289861	0.689751	0.03749	0.0848294	0.343365	0.195167	-0.0832171	0.407288	0.0396044	0.211578	0.0957306	0.413105	0.895272	0.024125	0.136821	0.360899	0.195038	9.41846	0.35301	0.248418	9.1483	0.393932
38	0.691752	0.162469	-0.272354	0.683116	0.0410263	0.100924	0.330617	0.196074	-0.0866676	0.398023	0.0429612	0.210686	0.0969671	0.421475	0.922356	0.0247794	0.145465	0.377996	0.223535	9.39204	0.349591	0.281006	9.11219	0.386755
39	0.685625	0.16556	-0.254566	0.678768	0.04382	0.117432	0.317271	0.196849	-0.0910947	0.390291	0.0454594	0.210593	0.0993441	0.432492	0.955229	0.0257919	0.154229	0.39721	0.246539	9.38134	0.350996	0.312774	9.08837	0.386117
40	0.680002	0.168679	-0.234399	0.676109	0.0458656	0.137253	0.304732	0.197508	-0.0969147	0.3835	0.0477488	0.211772	0.103769	0.446626	0.995259	0.0272725	0.164236	0.420584	0.26293	9.386	0.358833	0.343381	9.08411	0.391655
41	0.680036	0.1723	-0.212307	0.673982	0.0482763	0.161297	0.294693	0.198895	-0.105359	0.37762	0.0507831	0.211188	0.111181	0.464439	1.0427	0.0297256	0.177462	0.451667	0.274475	9.40335	0.372486	0.368839	9.1008	0.40208
42	0.68247	0.176207	-0.189525	0.673748	0.0510481	0.187834	0.285282	0.200595	-0.116299	0.373522	0.0539	0.208505	0.121028	0.485245	1.09764	0.0341944	0.193485	0.490175	0.281671	9.43471	0.388802	0.385836	9.13401	0.417713
43	0.684479	0.180278	-0.163285	0.675676	0.0541269	0.214831	0.273943	0.202263	-0.127405	0.371034	0.05761	0.203378	0.131481	0.508493	1.16002	0.040945	0.213238	0.537647	0.283263	9.47794	0.404978	0.398093	9.18248	0.438699
44	0.682901	0.18327	-0.136476	0.679979	0.0572888	0.245971	0.258382	0.202449	-0.137731	0.366721	0.0608331	0.199423	0.141467	0.53253	1.22732	0.0488756	0.235094	0.591793	0.277254	9.51804	0.419447	0.402552	9.23594	0.46108
45	0.674931	0.185582	-0.107246	0.679619	0.0610644	0.281166	0.237678	0.200429	-0.147624	0.357779	0.063955	0.194562	0.151383	0.5568	1.29787	0.0576131	0.260021	0.653851	0.265642	9.54411	0.431402	0.395785	9.27978	0.481031
46	0.664273	0.185658	-0.0784888	0.672574	0.0633437	0.314061	0.216325	0.196222	-0.156422	0.344049	0.066175	0.187609	0.164026	0.579892	1.36617	0.0675469	0.287047	0.721851	0.251972	9.54655	0.442379	0.379042	9.30168	0.497943
47	0.648459	0.186099	-0.0500376	0.659492	0.0637631	0.340794	0.193448	0.191691	-0.165483	0.325918	0.066895	0.179161	0.178496	0.602668	1.42961	0.0785919	0.314678	0.791428	0.244432	9.522	0.450799	0.361412	9.2984	0.512619
48	0.621662	0.184291	-0.0228218	0.636413	0.0622394	0.362816	0.168181	0.185771	-0.170895	0.302868	0.0658019	0.169998	0.192879	0.621851	1.48134	0.090255	0.341408	0.858416	0.246862	9.45994	0.45455	0.347976	9.26132	0.523068
49	0.588746	0.179541	0.00170471	0.599977	0.0589875	0.379706	0.144589	0.178382	-0.17228	0.274301	0.06298	0.15961	0.208866	0.635805	1.51615	0.103007	0.365762	0.917405	0.258973	9.34727	0.453558	0.335039	9.15647	0.525308
