Time	R.ASISX	R.ASISY	R.ASISZ	L.ASISX	L.ASISY	L.ASISZ	R.PSISX	R.PSISY	R.PSISZ	L.PSISX	L.PSISY	L.PSISZ	L.Iliac.CrestX	L.Iliac.CrestY	L.Iliac.CrestZ	R.Iliac.CrestX	R.Iliac.CrestY	R.Iliac.CrestZ	R.GTRX	R.GTRY	R.GTRZ	R.KneeX	R.KneeY	R.KneeZ	R.HFX	R.HFY	R.HFZ	R.TTX	R.TTY	R.TTZ	R.AnkleX	R.AnkleY	R.AnkleZ	R.HeelX	R.HeelY	R.HeelZ	R.MT1X	R.MT1Y	R.MT1Z	R.MT5X	R.MT5Y	R.MT5Z	L.GTRX	L.GTRY	L.GTRZ	L.KneeX	L.KneeY	L.KneeZ	L.HFX	L.HFY	L.HFZ	L.TTX	L.TTY	L.TTZ	L.AnkleX	L.AnkleY	L.AnkleZ	L.HeelX	L.HeelY	L.HeelZ	L.MT1X	L.MT1Y	L.MT1Z	L.MT5X	L.MT5Y	L.MT5Z
0	2370.81	1017.56	1361.19	2386.92	1024.69	1150.16	2201.72	1065.36	1280.32	2208.32	1067.68	1186.39	2301.49	1083.17	1094.83	2259.56	1081.11	1390.67	2262.25	918.945	1419.56	2200.09	488.184	1364.33	2181.47	427.073	1362.64	2239.77	412.544	1310.64	2069.15	76.0294	1316.89	2027.19	64.1047	1272.72	2220.48	41.3152	1290.98	2174.1	26.7422	1356.18	2307.29	918.532	1065.51	2444.04	511.814	1104.09	2443.87	442.761	1096.81	2504.97	449.892	1148.61	2537.12	74.6092	1122.8	2500.62	39.2392	1163.01	2689.06	87.6212	1167.23	2664.96	58.7514	1107.19
0.007	2371.37	1016.82	1360.72	2388.13	1024.23	1149.68	2202.31	1064.89	1279.45	2209.33	1067.22	1185.55	2302.83	1082.8	1094.27	2260.05	1080.46	1389.99	2262.46	918.281	1418.93	2199.27	487.816	1363.18	2180.13	426.975	1361.74	2238.33	412.094	1309.86	2064.28	77.148	1317.03	2022.48	65.3043	1272.42	2215.48	41.2081	1290.96	2168.95	26.7517	1355.92	2308.23	918.287	1064.9	2442.91	510.72	1104.39	2442.01	441.519	1097	2503.07	448.035	1148.95	2530.56	72.1915	1122.79	2493.79	36.2242	1162.73	2682.48	82.9684	1167.6	2658.17	54.9244	1107.23
0.013	2372	1016.14	1360.19	2389.27	1023.74	1149.16	2203.14	1064.38	1278.57	2210.38	1066.84	1184.58	2304.07	1082.42	1093.62	2260.72	1079.75	1389.22	2262.74	917.709	1418.25	2198.48	487.717	1362.31	2179.16	426.79	1360.36	2236.99	411.768	1309.15	2059.68	78.1786	1316.83	2017.61	66.7391	1272.18	2210.4	41.1931	1291.01	2163.85	26.8233	1355.71	2309.47	917.766	1065.67	2442.01	509.436	1104.95	2440.18	440.371	1097.19	2500.97	445.981	1149.32	2523.38	69.5379	1123.53	2486.99	33.9299	1162.37	2675.63	77.7815	1167.83	2650.85	50.5404	1106.98
0.02	2372.72	1015.55	1359.56	2390.4	1023.29	1148.82	2203.87	1064	1277.67	2211.28	1066.55	1183.71	2305.4	1082.05	1092.86	2261.44	1079.3	1388.55	2263.15	917.07	1417.4	2197.92	487.46	1361.22	2178.1	426.791	1359.47	2236.05	411.358	1308.8	2055.1	79.3041	1316.68	2012.97	68.2459	1272.08	2205.39	41.0587	1291.03	2158.87	26.8582	1355.43	2310.5	917.459	1064.6	2440.86	508.448	1105.07	2437.87	439.212	1097.28	2498.84	444.186	1149.64	2516.88	68.1283	1124.99	2482.37	34.4376	1163.51	2670.04	72.1755	1167.61	2644.32	45.8683	1105.84
0.027	2373.53	1014.96	1358.9	2391.61	1023.13	1148.29	2204.58	1063.7	1276.82	2212.31	1066.37	1182.93	2306.73	1081.65	1091.91	2262.3	1078.97	1387.83	2263.53	916.429	1416.52	2197.45	487.442	1360.13	2177.15	426.823	1358.53	2235.1	410.586	1307.65	2050.66	80.5619	1316.79	2008.36	69.9151	1272.09	2200.35	40.9928	1291.07	2154.01	26.8504	1355.07	2311.36	917.531	1062.78	2439.17	508.056	1105.12	2435.04	438.387	1097.19	2496.42	443.092	1149.75	2514.44	69.2666	1125.51	2479	35.9797	1164.6	2668.87	67.2634	1166.59	2640.21	42.947	1104.61
0.033	2374.37	1014.51	1358.22	2392.56	1022.96	1147.89	2205.33	1063.51	1275.93	2214.15	1065.71	1182.88	2308.1	1081.41	1090.93	2263.17	1078.64	1387.11	2263.9	915.946	1415.66	2197.22	487.393	1358.93	2176.33	427.06	1357.92	2234.39	409.75	1306.7	2046.23	82.0383	1316.94	2003.77	71.9733	1272.37	2195.31	40.9363	1291.06	2148.81	26.9411	1355.08	2312.47	917.749	1061.97	2436.82	507.84	1104.98	2432.51	437.588	1097.18	2494.16	442.694	1149.69	2513.95	70.221	1125.49	2475.86	37.246	1165.16	2668.22	65.0862	1165.45	2637.05	42.3072	1104.2
0.04	2375.2	1014.25	1357.53	2393.81	1023	1147.22	2206.12	1063.41	1275.13	2214.33	1066.95	1181.36	2309.53	1081.37	1089.78	2264.14	1078.45	1386.45	2264.41	915.621	1414.87	2197.23	487.515	1357.93	2175.86	427.359	1357.11	2233.91	409.66	1305.76	2041.91	83.8516	1317.09	1999.22	74.0399	1272.55	2190.49	40.888	1291.23	2143.9	27.0574	1354.81	2313.72	917.855	1062.35	2434.36	507.325	1104.35	2430.22	436.983	1096.86	2492.07	442.414	1149.37	2512.01	69.4419	1125.79	2473.08	38.5091	1165.6	2665.98	65.4024	1164.22	2634.06	42.1003	1104.05
0.047	2376.01	1014.13	1356.87	2394.9	1023.06	1146.79	2207.11	1063.53	1274.53	2215.35	1067.3	1180.42	2310.92	1081.45	1088.91	2265.13	1078.36	1385.83	2264.99	915.43	1414.08	2197.52	487.603	1356.91	2175.68	427.687	1356.34	2233.83	409.643	1305.34	2037.67	85.7266	1317.21	1994.86	76.4542	1272.7	2185.29	40.805	1291.08	2138.95	27.2201	1354.5	2314.74	918.728	1060.58	2432.19	506.728	1103.38	2428.14	436.695	1096.29	2490.04	442.175	1149.04	2508.63	68.9077	1126.2	2470.55	39.8088	1166.04	2663.32	65.7628	1162.44	2631.61	41.2418	1103.85
0.053	2376.8	1014.16	1356.25	2396.12	1023.4	1146.11	2208.15	1063.76	1273.96	2216.42	1067.59	1179.72	2312.04	1081.47	1088.33	2266.11	1078.39	1385.15	2265.58	915.33	1413.23	2197.78	487.925	1355.97	2175.76	428.099	1355.6	2233.9	409.133	1304.07	2033.53	87.7124	1317.25	1990.65	79.001	1272.75	2180.4	40.6808	1291.14	2134.23	27.3364	1354.21	2315.73	919.38	1059.79	2430.61	506.528	1102.23	2426.43	436.695	1095.53	2488.26	442.26	1148.58	2505.65	68.9764	1126.27	2467.68	40.7829	1166.3	2660.79	64.9393	1161.93	2628.87	40.2216	1103.9
0.06	2377.63	1014.35	1355.58	2397.16	1023.81	1145.67	2209	1064.02	1273.32	2217.34	1067.97	1179.12	2313.27	1081.88	1087.53	2267.06	1078.63	1384.57	2266.2	915.334	1412.5	2199.25	487.917	1354.83	2176.1	428.53	1354.94	2234.44	408.51	1303.72	2029.51	89.8653	1317.47	1986.56	81.7488	1273.08	2175.54	40.6178	1291.27	2129.25	27.5718	1353.99	2316.87	919.85	1060.02	2429.06	506.834	1101.38	2425.16	437.053	1094.47	2486.63	442.51	1147.85	2502.73	69.0805	1125.77	2463.92	41.4408	1166.07	2657.8	62.862	1163.06	2625.7	38.3466	1104.93
