Time	R.ASISX	R.ASISY	R.ASISZ	L.ASISX	L.ASISY	L.ASISZ	R.PSISX	R.PSISY	R.PSISZ	L.PSISX	L.PSISY	L.PSISZ	L.Iliac.CrestX	L.Iliac.CrestY	L.Iliac.CrestZ	R.Iliac.CrestX	R.Iliac.CrestY	R.Iliac.CrestZ	R.GTRX	R.GTRY	R.GTRZ	R.KneeX	R.KneeY	R.KneeZ	R.HFX	R.HFY	R.HFZ	R.TTX	R.TTY	R.TTZ	R.AnkleX	R.AnkleY	R.AnkleZ	R.HeelX	R.HeelY	R.HeelZ	R.MT1X	R.MT1Y	R.MT1Z	R.MT5X	R.MT5Y	R.MT5Z	L.GTRX	L.GTRY	L.GTRZ	L.KneeX	L.KneeY	L.KneeZ	L.HFX	L.HFY	L.HFZ	L.TTX	L.TTY	L.TTZ	L.AnkleX	L.AnkleY	L.AnkleZ	L.HeelX	L.HeelY	L.HeelZ	L.MT1X	L.MT1Y	L.MT1Z	L.MT5X	L.MT5Y	L.MT5Z
0	-76.395	805.46	-80.7712	-76.3678	793.704	-412.313	-316.264	831.804	-204.916	-318.375	836.71	-285.919	-171.82	873.199	-420.746	-183.057	866.685	-72.5844	-166.952	708.006	-34.5568	-64.6184	434.235	-80.7548	-63.6928	391.307	-72.1402	-16.5725	369.409	-118.571	-245.387	135.167	-123.124	-283.163	140.452	-176.73	-132.129	59.2443	-158.465	-178.976	61.9012	-97.4019	-163.88	715.028	-443.232	-178.079	412.659	-352.148	-178.186	361.916	-353.69	-128.321	356.981	-305.857	-202.552	58.0602	-303.651	-254.608	41.1121	-253.998	-72.7349	41.7741	-246.864	-111.889	24.8222	-318.019
0.007	-70.0712	805.921	-81.3244	-71.6973	793.427	-412.563	-310.445	831.556	-204.306	-312.901	836.572	-285.254	-167.521	873.134	-421.342	-176.855	866.986	-72.6917	-159.433	708.579	-34.0261	-55.2426	435.246	-81.1041	-53.3091	392.087	-72.593	-5.81371	371.478	-119.146	-226.997	129.812	-124.026	-264.98	133.668	-177.457	-110.648	58.7507	-159.063	-157.653	59.084	-98.2373	-159.329	714.703	-443.253	-176.189	412.571	-351.973	-176.462	361.805	-353.415	-126.708	356.558	-305.541	-202.329	58.2416	-303.338	-254.523	41.2952	-253.692	-72.5587	41.5176	-246.597	-111.872	24.8556	-317.969
0.013	-63.8123	806.31	-81.9809	-66.8221	793.142	-412.865	-304.507	831.459	-202.988	-307.374	836.348	-284.654	-162.591	872.984	-421.306	-170.617	867.159	-72.8394	-151.918	709.065	-33.6223	-46.0352	435.992	-81.6581	-43.2773	392.621	-73.3013	4.60748	373.168	-120.003	-208.123	124.184	-124.575	-246.534	126.825	-178.258	-88.895	58.295	-159.929	-136.22	56.4695	-99.012	-154.78	714.44	-443.223	-174.197	412.424	-351.744	-174.855	361.734	-353.179	-125.025	356.145	-305.205	-202.113	58.453	-303.064	-254.44	41.4882	-253.383	-72.3291	41.2827	-246.289	-111.84	24.9	-317.886
0.02	-57.6125	806.536	-82.5261	-61.9534	792.807	-413.169	-298.976	831.474	-202.88	-301.834	836.119	-283.945	-157.551	872.754	-421.246	-164.77	867.14	-73.0673	-144.396	709.54	-32.7067	-37.0548	436.533	-82.2275	-33.4611	392.901	-74.0001	14.8515	374.95	-120.721	-189.145	118.73	-125.431	-227.644	119.944	-178.976	-67.5413	57.6616	-160.695	-114.514	53.8459	-100.344	-150.069	714.124	-443.139	-172.125	412.254	-351.444	-173.073	361.575	-352.869	-123.262	355.69	-304.772	-201.918	58.6027	-302.765	-254.341	41.6598	-253.042	-72.0707	41.2162	-246.061	-111.817	24.9519	-317.794
0.027	-51.3619	806.585	-83.1757	-57.0175	792.384	-413.477	-293.366	831.196	-203.059	-296.255	835.911	-283.251	-152.572	872.586	-421.104	-158.178	866.835	-72.3685	-137.325	709.53	-31.9004	-28.3626	436.962	-82.6846	-23.7175	392.908	-74.8393	24.7966	376.413	-121.549	-169.992	113.333	-126.128	-208.444	112.901	-179.679	-45.8817	57.2337	-161.54	-92.8404	51.3978	-101.285	-145.388	713.847	-443.038	-170.001	412.058	-351.092	-171.265	361.48	-352.547	-121.435	355.191	-304.316	-201.724	58.7561	-302.379	-254.506	41.9203	-252.43	-71.8815	41.0251	-245.807	-111.802	25.0189	-317.683
0.033	-45.3475	806.525	-83.7263	-51.2495	792.066	-413.614	-287.778	831.003	-202.941	-290.655	835.599	-282.579	-147.54	872.308	-420.923	-151.655	867.172	-71.8881	-130.876	709.73	-31.9112	-19.8061	437.132	-83.2065	-14.1877	392.839	-76.0799	34.4939	377.793	-122.256	-150.627	107.856	-127.002	-189.053	106.058	-180.566	-24.1387	57.233	-162.403	-71.1211	49.1504	-101.77	-140.559	713.462	-442.889	-167.729	411.845	-350.721	-169.273	361.223	-352.082	-119.663	354.705	-303.715	-201.555	58.9355	-301.95	-254.369	42.1102	-252.032	-71.6459	40.7791	-245.524	-111.783	25.0851	-317.531
0.04	-39.3024	806.318	-84.3228	-47.5372	791.328	-414.589	-281.148	829.607	-200.525	-284.951	835.236	-281.861	-142.519	871.978	-420.728	-145.727	867.047	-71.6876	-122.697	710.043	-30.8848	-11.6145	437.254	-83.898	-4.89911	392.541	-76.8873	43.774	378.966	-123.239	-131.091	102.612	-127.975	-169.408	99.3624	-181.372	-2.76985	57.0244	-163.179	-49.378	46.9586	-102.846	-135.572	713.107	-442.677	-165.41	411.646	-350.295	-167.262	361.104	-351.72	-117.786	354.168	-303.206	-201.378	59.0981	-301.6	-254.261	42.322	-251.664	-71.4285	40.5622	-245.309	-111.748	25.1534	-317.367
0.047	-33.3383	806.003	-84.8248	-42.3686	790.783	-415.06	-275.541	829.322	-200.563	-279.25	834.88	-281.155	-137.32	871.556	-420.599	-138.711	866.752	-71.5689	-116.602	709.74	-30.3699	-3.55964	437.238	-84.5503	4.43756	392.068	-77.5212	52.8839	379.948	-124.008	-111.371	97.4554	-128.552	-149.883	92.8267	-181.685	18.7735	57.1665	-163.907	-27.6029	45.1625	-103.177	-130.704	712.681	-442.458	-163.042	411.518	-349.917	-165.138	360.926	-351.256	-115.825	353.8	-302.637	-201.224	59.2496	-301.266	-254.16	42.5216	-251.308	-71.2539	40.4055	-245.152	-111.452	25.2104	-317.271
0.053	-27.2961	805.513	-85.3062	-37.2436	790.085	-415.552	-269.831	828.93	-200.511	-273.484	834.467	-280.463	-132.104	871.134	-420.468	-133.145	866.403	-71.2729	-110.232	709.474	-30.1981	4.25892	436.744	-85.1479	13.2861	391.509	-78.4011	61.7863	380.746	-124.961	-91.5168	92.5193	-129.296	-129.516	86.5998	-182.651	40.2142	57.4808	-164.606	-5.70832	42.9577	-105.018	-125.667	712.235	-442.212	-160.512	411.343	-349.513	-162.865	360.719	-350.76	-113.782	353.37	-302.132	-201.055	59.3974	-300.994	-254.055	42.7724	-250.973	-71.1223	40.2253	-244.952	-111.451	25.2709	-317.145
0.06	-21.2441	804.969	-85.6195	-32.0926	789.392	-416.029	-263.897	829.016	-199.018	-267.753	834.063	-279.753	-126.74	870.526	-420.322	-127.395	866.003	-71.0312	-103.57	709.421	-29.425	11.6129	436.21	-86.0418	21.8479	390.654	-79.2417	70.2575	381.364	-125.777	-71.3877	87.7919	-130.12	-109.511	80.3297	-183.25	61.4933	57.9836	-165.305	16.049	41.8128	-105.233	-120.561	711.655	-441.924	-157.958	411.139	-349.068	-160.713	360.65	-350.431	-111.618	352.942	-301.647	-200.88	59.5149	-300.727	-253.962	43.0709	-250.695	-70.9465	40.0949	-244.883	-111.444	25.3169	-317.024
