Time	RPelvisAngleX	RPelvisAngleY	RPelvisAngleZ	LPelvisAngleX	LPelvisAngleY	LPelvisAngleZ	RHipAngleX	RHipAngleY	RHipAngleZ	LHipAngleX	LHipAngleY	LHipAngleZ	RKneeAngleX	RKneeAngleY	RKneeAngleZ	LKneeAngleX	LKneeAngleY	LKneeAngleZ	RAnkleAngleX	RAnkleAngleY	RAnkleAngleZ	LAnkleAngleX	LAnkleAngleY	LAnkleAngleZ	RFootAngleX	RFootAngleY	RFootAngleZ	LFootAngleX	LFootAngleY	LFootAngleZ
0	3.62029	6.09367	14.2492	1.47802	8.34212	15.8724	-0.267919	1.61251	39.6625	-3.83766	6.25211	38.5694	0.243296	-25.8268	7.09177	1.72817	-30.7076	4.30416	9.25034	11.3426	-0.227656	11.1675	10.2536	3.31974	8.89209	6.05986	20.6826	10.557	7.09866	24.7109
1	3.74956	6.36466	14.2314	1.64494	8.73555	15.8081	-0.058541	1.12817	39.2087	-3.7655	5.99323	37.8606	0.300198	-25.1198	7.32535	1.89333	-30.9413	4.34179	8.80151	11.0987	-0.640672	11.0963	10.2532	2.82328	8.87176	5.74041	19.3484	10.8569	7.1553	23.4863
2	3.85519	6.5811	14.2229	1.74717	9.10938	15.7525	0.196236	0.626975	38.7235	-3.66429	5.8311	37.1487	0.363435	-24.6731	7.83327	2.08449	-31.4376	4.72741	7.93814	11.1637	-1.46659	10.7171	10.4082	1.92317	8.54862	5.4182	17.2325	10.9556	7.25627	21.4572
3	3.97762	6.71589	14.2107	1.8226	9.43153	15.6978	0.528171	0.13192	38.1671	-3.5116	5.76083	36.4158	0.404536	-24.438	8.4634	2.29141	-32.1202	5.30405	6.64599	11.4557	-2.64364	9.92932	10.6426	0.628309	7.87557	5.09112	14.501	10.774	7.38825	18.7268
4	4.16544	6.73622	14.1814	1.92301	9.66237	15.6304	0.973368	-0.315732	37.5437	-3.2743	5.76846	35.6693	0.42427	-24.2985	9.15418	2.51926	-32.8711	5.9828	5.03876	11.7938	-3.92662	8.69625	10.8661	-0.888038	6.88933	4.78912	11.4729	10.2429	7.52936	15.5267
5	4.46748	6.61006	14.1237	2.10619	9.75868	15.5313	1.56977	-0.67199	36.9014	-2.90827	5.82613	34.944	0.45095	-24.0686	9.95951	2.79005	-33.5095	6.77989	3.36892	11.9443	-4.94422	7.09465	10.9836	-2.28202	5.72236	4.54389	8.55576	9.33403	7.64011	12.2091
6	4.92225	6.31524	14.0299	2.42308	9.68066	15.3798	2.3504	-0.910981	36.3134	-2.36561	5.89323	34.2914	0.526078	-23.5404	11.0133	3.13858	-33.8088	7.80115	1.92633	11.6981	-5.3662	5.3239	10.9005	-3.16813	4.55317	4.36354	6.08703	8.10394	7.68026	9.14572
7	5.54737	5.84801	13.897	2.90387	9.40138	15.1582	3.33239	-1.04221	35.8451	-1.60863	5.92199	33.7557	0.677221	-22.5889	12.4292	3.58746	-33.5743	9.16323	0.899011	10.9579	-5.0517	3.64419	10.5382	-3.30536	3.53853	4.24072	4.22221	6.70902	7.64153	6.60121
8	6.33301	5.22724	13.7281	3.54944	8.916	14.8565	4.50687	-1.11433	35.5163	-0.624425	5.86469	33.3475	0.895845	-21.2461	14.1988	4.11501	-32.7298	10.9005	0.31107	9.79032	-4.0732	2.26336	9.86791	-2.6859	2.77403	4.17052	2.9456	5.34793	7.5558	4.67609
9	7.24164	4.49178	13.5342	4.33139	8.24639	14.4793	5.83533	-1.19851	35.2799	0.567456	5.685	33.0308	1.13717	-19.6902	16.1615	4.6477	-31.3614	12.9204	0.0610324	8.42024	-2.64165	1.25971	8.95678	-1.48826	2.28183	4.14675	2.14507	4.17545	7.46472	3.33
10	8.21384	3.69268	13.3337	5.19907	7.43869	14.0493	7.2521	-1.35868	35.028	1.91583	5.37168	32.7276	1.34106	-18.1698	18.0599	5.0889	-29.6985	15.0264	0.00849786	7.15928	-1.00593	0.599852	7.9823	0.0352407	2.02136	4.15121	1.68274	3.26122	7.38665	2.44655
11	9.17793	2.88493	13.1481	6.08959	6.55568	13.6033	8.67093	-1.62726	34.6293	3.34433	4.94091	32.3382	1.45802	-16.8996	19.6323	5.36147	-28.0211	16.9818	0.0469529	6.28295	0.622042	0.207012	7.16396	1.65603	1.92103	4.16011	1.43744	2.6024	7.31544	1.89537
12	10.0616	2.12202	12.9952	6.93747	5.66678	13.182	9.99764	-2.00128	33.975	4.7619	4.42524	31.771	1.46324	-15.9759	20.6904	5.43217	-26.5351	18.5779	0.126822	5.91985	2.09972	0.00839024	6.6468	3.21081	1.91232	4.15853	1.3194	2.15629	7.24053	1.56436
13	10.8032	1.45328	12.8837	7.68269	4.83891	12.8207	11.1479	-2.45747	33.0077	6.07632	3.86117	30.9686	1.3543	-15.3638	21.1474	5.30808	-25.3084	19.6763	0.236152	6.03251	3.35215	-0.053765	6.44095	4.59955	1.94637	4.14421	1.26919	1.86863	7.16021	1.3687
14	11.3593	0.921394	12.8133	8.27636	4.12965	12.545	12.0616	-2.97075	31.7258	7.20729	3.28143	29.9158	1.14254	-14.9551	21.0056	5.0209	-24.3026	20.2158	0.373538	6.48307	4.35415	-0.0252805	6.45644	5.77099	1.99352	4.12255	1.25075	1.69104	7.08104	1.25043
15	11.7063	0.557905	12.7796	8.68427	3.58289	12.3685	12.707	-3.52015	30.1741	8.09458	2.71094	28.6307	0.849818	-14.6338	20.3301	4.61564	-23.4432	20.1985	0.534639	7.10629	5.11379	0.0574876	6.57498	6.71173	2.03782	4.10261	1.24328	1.5875	7.0131	1.17386
16	11.8381	0.377619	12.7812	8.88854	3.22525	12.2935	13.078	-4.08318	28.429	8.70145	2.16597	27.1503	0.509045	-14.3076	19.2261	4.1456	-22.6686	19.6736	0.709289	7.74467	5.66246	0.166283	6.69996	7.43795	2.07327	4.09529	1.23456	1.53384	6.96657	1.11877
17	11.7619	0.37517	12.8224	8.88692	3.06273	12.3144	13.1904	-4.63312	26.581	9.01542	1.65566	25.523	0.158973	-13.9109	17.8183	3.6667	-21.9468	18.7222	0.882427	8.26347	6.04608	0.27951	6.77589	7.98424	2.1011	4.10997	1.21658	1.51457	6.94831	1.07384
18	11.4962	0.526762	12.9136	8.68999	3.07951	12.4227	13.0763	-5.14614	24.7167	9.04662	1.18426	23.8064	-0.166067	-13.4054	16.2269	3.22871	-21.2768	17.4434	1.03847	8.57075	6.31259	0.38168	6.79167	8.38961	2.12723	4.15051	1.18268	1.52013	6.9592	1.03168
19	11.0688	0.79652	13.0667	8.31816	3.24143	12.6124	12.7764	-5.61012	22.9021	8.82361	0.750285	22.0627	-0.441744	-12.7857	14.5462	2.86631	-20.6784	15.9379	1.16748	8.63945	6.49828	0.464377	6.7739	8.68557	2.16059	4.21304	1.12602	1.54519	6.99372	0.985669
20	10.515	1.14426	13.2906	7.79973	3.50402	12.8792	12.3306	-6.02798	21.1722	8.38769	0.345094	20.3474	-0.650865	-12.085	12.8299	2.59592	-20.1755	14.2926	1.26938	8.51716	6.61881	0.52632	6.76918	8.89044	2.2121	4.28686	1.03902	1.58798	7.04211	0.928128
21	9.87462	1.53156	13.5855	7.16954	3.82166	13.2172	11.7733	-6.41572	19.5261	7.78732	-0.0486238	18.6945	-0.77748	-11.3705	11.0888	2.41897	-19.7755	12.568	1.355	8.31324	6.668	0.570925	6.82144	9.00979	2.29413	4.35869	0.913499	1.64968	7.09441	0.849543
22	9.18746	1.92502	13.9409	6.46659	4.15433	13.6149	11.1317	-6.79606	17.9335	7.07328	-0.454977	17.1082	-0.803793	-10.7248	9.30564	2.32968	-19.4605	10.7943	1.44339	8.16238	6.62632	0.602817	6.95504	9.04103	2.41962	4.41821	0.740388	1.73384	7.14445	0.738362
