Time	Fx1	Fy1	Fz1	COPx1	COPy1	COPz1	Ty1	Fx2	Fy2	Fz2	COPx2	COPy2	COPz2	Ty2
1	-38.22	473.48	1.75	2570.12	0	1167.53	-3804.45	115.89	317.54	-14.34	2087.92	0	1287.19	-293.34
2	-65.46	486.3	-28	2571.61	0	1161.69	-166.7	111.62	285.8	-8.09	2059.98	0	1291.96	1992.74
3	-77.67	500.64	10.53	2542.86	0	1164.07	-16428.6	94.83	250.4	-13.89	2086.86	0	1294.4	2997.14
4	-93.69	486.15	29.6	2552.58	0	1168.07	-6164.84	88.65	217.59	-1.45	2052.87	0	1287.32	730.43
5	-105.59	498.81	4.43	2546.04	0	1163.63	3223.33	83.77	181.58	4.12	2073.4	0	1277.32	1935.99
6	-86.52	488.28	3.59	2558.09	0	1161.23	-13431.7	58.36	147.71	-7.71	2029.31	0	1270.68	3622.25
7	-92.62	489.81	49.97	2533.14	0	1165.45	-2650.79	56.84	111.39	4.5	2050.08	0	1264.79	4850.76
8	-78.35	508.42	28.61	2548.49	0	1156.81	-957.84	35.78	86.67	9.08	2005.9	0	1240.64	-1953.86
9	-86.82	508.12	5.11	2537.25	0	1158.55	-3769.49	-0	-0	-0	2149	0	1465.7	-0
10	-92.47	516.36	43.18	2531.66	0	1164.77	-3262.18	-0	-0	-0	2149	0	1465.7	-0
11	-94.22	530.24	45.47	2538.31	0	1159.45	-4102.83	5.34	45.93	9	1944.43	0	1225.76	-1719.15
12	-99.95	542.14	18.62	2525.83	0	1158.15	-4121.46	-0	-0	-0	2149	0	1465.7	-0
13	-94.53	557.1	41.81	2525.89	0	1156.77	-2204.1	-0	-0	-0	2149	0	1465.7	-0
14	-101.09	577.09	70.8	2511.31	0	1157.67	151.62	-0	-0	-0	2149	0	1465.7	-0
15	-92.16	577.55	48.14	2519	0	1156.42	-1952.36	-0	-0	-0	2149	0	1465.7	-0
16	-93.15	597.84	47.76	2519.97	0	1155.71	-511.05	-0	-0	-0	2149	0	1465.7	-0
17	-94.38	591.89	69.66	2506.52	0	1160.7	2465.82	-0	-0	-0	2149	0	1465.7	-0
18	-82.32	609.28	69.35	2503.37	0	1157.27	-87.21	-0	-0	-0	2149	0	1465.7	-0
19	-93.08	620.42	45.78	2495.15	0	1150.76	-22.96	-0	-0	-0	2149	0	1465.7	-0
20	-78.51	612.34	56.3	2490.04	0	1155.59	-2776.5	-0	-0	-0	2149	0	1465.7	-0
21	-71.72	637.05	73.93	2490.71	0	1152.93	-2770.1	-0	-0	-0	2149	0	1465.7	-0
22	-83.85	616.91	49.82	2478.72	0	1157.56	1954.97	-0	-0	-0	2149	0	1465.7	-0
23	-58.21	638.12	56.15	2490.29	0	1154.08	-3605.79	1.37	-18.77	-2.44	2334.08	0	1661.87	650.05
24	-78.35	631.71	72.48	2486.37	0	1158.31	2896.89	-0	-0	-0	2149	0	1465.7	-0
25	-61.87	645.29	62.48	2469.98	0	1153.51	-2590.16	0.92	-24.57	11.22	2371.42	0	1527.94	1584.26
26	-56.61	643.62	49.36	2460.96	0	1150.45	-6121.45	-0	-0	-0	2149	0	1465.7	-0
27	-72.56	645.9	63.93	2463.47	0	1153.45	2266.51	2.44	-21.06	-5.8	2487.84	0	1647.61	-3494.04
28	-48.83	638.12	61.57	2465.83	0	1155.7	-3596.13	-0	-0	-0	2149	0	1465.7	-0
29	-59.43	645.29	50.74	2456.23	0	1151.88	-1421.5	-0	-0	-0	2149	0	1465.7	-0
30	-60.65	638.73	54.02	2452.54	0	1153.21	1832.45	1.98	-19.38	-4.04	2507.31	0	1682.3	-1007.38
31	-43.33	639.19	59.81	2445.02	0	1153.16	-4948.66	-0	-0	-0	2149	0	1465.7	-0
32	-58.98	634.77	54.17	2449.34	0	1153.79	2088.09	7.32	-17.24	4.96	2375.37	0	1602.62	-2426.28
33	-46.01	626.83	46.69	2440.5	0	1153.45	-678.44	-0	-0	-0	2149	0	1465.7	-0
34	-40.36	627.14	55.62	2434.99	0	1151.7	-3653.76	-0	-0	-0	2149	0	1465.7	-0
35	-49.51	610.35	52.87	2438.58	0	1153.44	2257.56	-0	-0	-0	2149	0	1465.7	-0
36	-32.58	613.4	50.2	2427.51	0	1151.72	-522.51	-0	-0	-0	2149	0	1465.7	-0
37	-40.82	595.7	46.84	2429.53	0	1149.77	-1385.11	4.58	-17.7	-1.45	2541.67	0	1671.14	-5547.1
38	-37.92	588.53	50.43	2422.83	0	1150.33	-322.69	-0	-0	-0	2149	0	1465.7	-0
39	-26.25	578.16	46.08	2423.09	0	1149.91	-3209.96	-2.52	-17.7	2.82	2361.48	0	1585.62	2708.44
40	-36.01	558.17	42.04	2426.82	0	1151.38	894.48	-0	-0	-0	2149	0	1465.7	-0
41	-27.54	562.13	48.75	2412	0	1147.73	-196.65	-0	-0	-0	2149	0	1465.7	-0
42	-24.26	540.01	43.87	2410.24	0	1149.51	-1225.33	5.49	-15.26	-0.76	2203.6	0	1684.45	-595.09
43	-23.65	542.91	45.09	2419.57	0	1146.48	-1543.62	-0.76	-19.23	0.76	2633.72	0	1543.42	-656.55
44	-21.51	524.44	41.12	2410.79	0	1146.14	924.2	-0	-0	-0	2149	0	1465.7	-0
45	-27.24	507.97	45.55	2395.45	0	1151.24	-801.9	-0	-0	-0	2149	0	1465.7	-0
46	-15.18	516.05	46.31	2419.94	0	1141.02	-624.47	-0	-0	-0	2149	0	1465.7	-0
47	-30.21	482.94	42.72	2396.62	0	1150.35	3209.17	1.6	-15.56	2.14	2408.24	0	1682.13	1664.48
48	-18.16	487.21	44.02	2396.7	0	1145.64	-2482.11	-3.36	-18.31	-0.61	2691.75	0	1557.12	-2304.97
49	-22.51	466.61	42.27	2401.97	0	1144.97	493.63	-0	-0	-0	2149	0	1465.7	-0
50	-22.28	469.97	43.95	2381.28	0	1144.84	1544.55	-4.73	-24.57	-3.28	2330.15	0	1681.2	-3371.77
51	-14.27	458.07	38.15	2401.36	0	1142.84	-3121.03	-0	-0	-0	2149	0	1465.7	-0
